,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출액,1733.87,1794.58,1821.37,1870.41,1829.51,1784.22,1739.5,1592.27,1347.23,1348.39,,, 매출액,404.1,337.21,356.49,319.6,335.09,,
, -매출원가,726.11,747.03,740.31,769.98,742.1,726.44,717.01,648.23,619.97,619.98,,, -매출원가,155.19,162.62,154.98,159.98,142.4,,
, =매출총이익,1007.76,1047.56,1081.06,1100.43,1087.41,1057.78,1022.49,944.03,727.26,728.41,,, =매출총이익,248.91,174.59,201.51,159.62,192.69,,
, -판매비와관리비,708.3,724.31,722.22,745.84,718.65,695.72,683.37,648.65,581.27,586.12,,, -판매비와관리비,171.04,149.22,138.97,137.6,160.33,,
, =영업이익,299.46,323.25,358.85,354.59,368.77,362.05,339.12,295.38,145.99,142.29,,, =영업이익,77.87,25.37,62.54,22.02,32.36,,
, +- 비영업손익,-53.12,-33.77,-25.5,-16.54,-5.6,19.89,7.12,7.97,-10.53,-9.8,,, +- 비영업손익,4.18,4.29,3.21,-26.11,8.81,,
, (금융손익),-74.06,-37.59,-23.52,-12.07,-1.45,9.85,17.82,11.76,-9.34,-9.3,,, (금융손익),4.61,5.23,4.7,-24.88,5.65,,
, (관계기업손익),0,0,0,0,0,9,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),0,0,0,0,0,0,0,0,0,0,,, (외환손익),0,0,0,0,0,,
, =세전순익,246.34,289.48,333.35,338.05,363.16,381.94,346.24,303.35,135.46,132.51,,, =세전순익,82.05,29.66,65.75,-4.08,41.18,,
, -법인세,65.86,73.93,81.56,80.77,92.32,93.4,92.01,80.73,36.36,36.13,,, -법인세,30.43,7.06,15.45,-2.78,16.4,,
, =순이익,180.48,215.55,251.79,257.28,270.84,288.54,254.23,222.62,99.1,96.36,,, =순이익,51.62,22.6,50.3,-1.31,24.77,,
, 지배주주순익,180.48,215.55,251.79,257.28,270.84,288.54,254.23,222.62,99.1,96.36,,, 지배주주순익,51.62,22.6,50.3,-1.31,24.77,,
, 비지배주주순익,0,0,0,0,0,0,0,0,0,0,,, 비지배주주순익,0,0,0,0,0,,
, 매출원가비중,41.88,41.63,40.65,41.17,40.56,40.71,41.22,40.71,46.02,45.98,,, 매출원가비중,38.4,48.23,43.47,50.06,42.5,,
, 매출총이익율,58.12,58.37,59.35,58.83,59.44,59.29,58.78,59.29,53.98,54.02,,, 매출총이익율,61.6,51.77,56.53,49.94,57.5,,
, 판관비율,40.85,40.36,39.65,39.88,39.28,38.99,39.29,40.74,43.15,43.47,,, 판관비율,42.33,44.25,38.98,43.05,47.85,,
, 영업이익률,17.27,18.01,19.7,18.96,20.16,20.29,19.5,18.55,10.84,10.55,,, 영업이익률,19.27,7.52,17.54,6.89,9.66,,
, 지배주주순이익률,10.41,12.01,13.82,13.76,14.8,16.17,14.62,13.98,7.36,7.15,,, 지배주주순이익률,12.77,6.7,14.11,-0.41,7.39,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,117.35,415.71,340.8,286.08,492.57,314.23,92.89,262.34,59.75,60,,, 영업활동현금흐름,130,-108,140,-81,109,,
, 당기순이익,180.48,215.55,251.79,257.28,270.84,288.54,254.23,222.62,99.1,96.36,,, 당기순이익,51.62,22.6,50.3,-1.31,24.77,,
, 감가상각비,67.32,67.24,66.3,64.41,62.28,56.33,53.07,52.55,51.5,51.49,,, 감가상각비,13.14,12.8,12.96,12.97,12.76,,
, 투자활동현금흐름,41.82,-69.42,21.23,-88.56,-77.49,-88.71,-210.16,-240.58,-83.64,-83,,, 투자활동현금흐름,-35,-64,21,-20,-20,,
, 유형자산취득,-31.91,-67.13,-33.63,-24.05,-38.04,-14.16,-279.24,-72.37,-17.26,-17.26,,, 유형자산취득,-4.73,-7.59,-1.38,-2.1,-6.19,,
, 재무활동현금흐름,-210.69,-175.15,-225.91,-68.74,-197.69,-164.42,-153.84,-90.09,-97.53,-97.53,,, 재무활동현금흐름,0.95,-29.05,-25.38,-41.55,-1.55,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,562.78,609.14,673.45,808.38,1081.72,1225.82,935.57,954.64,728.42,728.42,,, 1. 유동자산,954.64,764.73,869.27,667.41,728.42,,
,    현금성자산,105.64,276.79,412.9,541.68,759.06,820.16,549.06,480.73,355.87,355.87,,,    현금성자산,480.73,279.62,414.56,271.87,355.87,,
, 매출채권,81.56,69.92,44.71,44.09,50.2,55.04,51.74,46.06,24.05,24.05,,, 매출채권,46.06,31.8,38.7,55.89,24.05,,
, 재고자산,35.46,35.32,36.62,36.63,41.47,41.34,40.81,41.13,39.95,39.95,,, 재고자산,41.13,44.06,43.66,44.61,39.95,,
, 2. 비유동자산,4466.05,4500.25,4452.79,4470.69,4451.88,4399.8,4822.4,4837.86,4865.39,4865.39,,, 2. 비유동자산,4837.86,4867.49,4885.92,4947.98,4865.39,,
, 유형자산,3696.44,3711.96,3685.27,3651.29,3633.45,3597.63,3830.27,3857.27,3830.11,3830.11,,, 유형자산,3857.27,3853.77,3843.92,3834.77,3830.11,,
, 무형자산,23.96,23.8,23.38,47.16,46.98,46.42,46.3,46.22,22.35,22.35,,, 무형자산,46.22,46.2,46.18,46.16,22.35,,
,     투자자산 등,745.66,764.49,744.13,772.24,771.44,755.75,945.83,934.38,1012.94,1012.94,,,     투자자산 등,934.38,967.52,995.82,1067.05,1012.94,,
,      * 지분투자,0,0,0,0,0,0,0,0,0,0,,,      * 지분투자,0,0,0,0,0,,
, 1+2= 총자산,5028.83,5109.39,5126.24,5279.07,5533.6,5625.62,5757.97,5792.5,5593.81,5593.81,,, 1+2= 총자산,5792.5,5632.23,5755.18,5615.39,5593.81,,
,    매입채무,49.42,51.37,53.57,51.25,50.42,50.74,44.45,43.36,43.31,43.31,,,    매입채무,43.36,48.61,45.07,51.64,43.31,,
, 차입금,1354.01,1189.96,975.09,917.35,730.99,577.9,442.94,371.74,285.53,285.53,,, 차입금,371.74,342.69,328.64,287.08,285.53,,
, 부채총계,2369.6,2235.89,2015.92,1915.35,1908.83,1727.58,1411.63,1313.18,1073.06,1073.06,,, 부채총계,1313.18,1141.03,1201.22,1062.05,1073.06,,
, 자본총계,2659.23,2873.5,3110.31,3363.72,3624.77,3898.04,4346.34,4479.32,4520.76,4520.76,,, 자본총계,4479.32,4491.19,4553.96,4553.34,4520.76,,
, 지배주주지분,2659.23,2873.5,3110.31,3363.72,3624.77,3898.04,4346.34,4479.32,4520.76,4520.76,,, 지배주주지분,4479.32,4491.19,4553.96,4553.34,4520.76,,
, 총자산(개별),5070.92,5162.8,5188.36,5344.5,5607.98,5616.56,5746.9,5792.5,5593.81,,,, 총자산(개별),5792.5,5623.02,5747.12,5608.09,5593.81,,
, 부채총계(개별),2368.09,2234.37,2014.41,1913.33,1907.54,1725.81,1410.14,1313.18,1073.06,,,, 부채총계(개별),1313.18,1139.41,1199.74,1060.45,1073.06,,
, 자본총계(개별),2702.83,2928.43,3173.96,3431.16,3700.44,3890.75,4336.77,4479.32,4520.76,,,, 자본총계(개별),4479.32,4483.6,4547.39,4547.64,4520.76,,
