,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익률(%),16.4,17.42,17.85,18.18,32.39,20.15,20.21,12.17,17.82,17.82,,, 영업이익률(%),15.07,13.68,19.86,21.14,16.45,,
, 매출액 YOY(%),1.58,58.2,1.3,35.4,-95.3,1.5,1009.2,30.4,7.9,0,,, 매출액 YOY(%),7.37,13.52,11.56,6.29,2.23,,
, 영업이익 YOY(%),-8.79,68,3.7,37.9,-91.6,-36.9,1012.5,-21.4,58,0,,, 영업이익 YOY(%),-35.68,39.45,132.95,83.56,11.61,,
, 지배순이익 YOY(%),-5.79,39.2,2.1,37.5,-18.9,304.2,-90.7,-22.2,36.5,0,,, 지배순이익 YOY(%),-44.8,-16.96,152.87,127.69,-43.87,,
, 매출액(개별),745.28,1096.88,1133.13,1597.67,0,56.52,64.4,63.77,59.97,,,, 매출액(개별),13.5,12.46,20.95,12.13,14.43,,
, 영업이익(개별),135.85,213.09,209.93,287.31,-4.71,23.11,21.5,14.71,14.28,,,, 영업이익(개별),2.16,1.61,10.18,1.52,0.97,,
, 순이익(개별),162.82,175.66,216.46,279.47,214.62,927.64,32.98,16.67,3.98,,,, 순이익(개별),0.97,-0.43,9.05,0.97,-5.62,,
, 영업이익율(%개별),18.23,19.43,18.53,17.98,-∞,40.89,33.39,23.07,23.81,,,, 영업이익율(%개별),16,12.92,48.59,12.53,6.72,,
, 개별/연결 순익(%),107.78,83.56,100.84,94.7,89.71,95.94,36.64,23.81,4.17,,,, 개별/연결 순익(%),3.83,-3.15,26.99,2.84,-39.58,,
, 연간 주가 상승율,12.03,53.5,9.97,38.98,-8.06,-8.37,15.32,152.51,34.49,-18.82,,, EPS,135.33,73.07,179.35,182.56,75.95,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,1066.36,1636.64,1799.88,2501.6,2300.2,1112.46,1491.99,3767.37,5066.79,4113,,,,,,,,,,
, 주가,3501,5374,5910,8214,7552,6920,7980,20150,27100,21999.95,,,,,,,,,,
, EPS,495.98,690.27,704.85,968.96,785.5,6014.8,481.37,374.4,510.9,510.93,,,,,,,,,,
, BPS,4631.12,5246.69,5880.68,6712.1,7149.21,9687.73,10480.62,10715.37,11120.04,11120.7,,,,,,,,,,
, EPS증가율(%),-5.8,39.2,2.1,37.5,-18.9,665.7,-92,-22.2,36.5,0,,,,,,,,,,
, BPS증가율(%),0.1,13.3,12.1,14.1,6.5,35.5,8.2,2.2,3.8,0,,,,,,,,,,
, PER,7.06,7.79,8.38,8.48,9.61,1.15,16.58,53.82,53.04,43.06,,,,,,,,,,
, PBR,0.76,1.02,1,1.22,1.06,0.71,0.76,1.88,2.44,1.98,,,,,,,,,,
, PSR,1.43,1.38,1.5,1.54,30.03,14.31,1.73,3.35,4.17,3.39,,,,,,,,,,
, ROE,10.71,13.16,11.99,14.44,10.99,62.09,4.59,3.49,4.59,4.59,,,,,,,,,,
, ROA,9.06,11.11,9.52,11.35,9.57,60.04,3.23,2.37,3,3,,,,,,,,,,
, EV,1737.69,2126.72,2281.25,3737.55,3610.28,2000.55,2869.52,5352.26,6855.99,2324,,,,,,,,,,
, EBITDA,134.52,223.93,243.65,324.61,56.3,30.97,199.21,165.17,242.62,242.62,,,,,,,,,,
, EV/EBITDA,12.92,9.5,9.36,11.51,64.13,64.6,14.4,32.4,28.26,9.58,,,,,,,,,,
, DPS,100,120,200,300,250,0,150,130,170,170,,,,,,,,,,
, 배당성향(%),12.71,10.96,17.89,19.52,19.53,0,27.52,30.67,29.39,33.27,,,,,,,,,,
, 시가배당율(%),2.86,2.23,3.38,3.65,3.31,0,1.88,0.65,0.63,0.77,,,,,,,,,,
, 차입금비율(%),3.92,1.72,1.03,0.91,0,0,2.04,2.08,1.1,1.1,,,,,,,,,,
, 부채비율(%),17.79,17.69,25.36,27.2,14.86,3.42,13.56,15.7,15.83,15.83,,,,,,,,,,
, 매출채권회전일수,47.14,58.28,107.05,55.05,773.7,44.28,45.38,31.57,31.48,31.48,,,,,,,,,,
, 재고자산회전일수,54.94,57.59,106.89,55.61,2499.52,0,130.13,96.23,114.92,114.92,,,,,,,,,,
, 상장주식수 (만주),3045.87,3045.48,3045.48,3045.53,3045.82,1607.6,1869.66,1869.66,1869.66,1869.55,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,748.23,1183.53,1198.54,1623.31,76.6,77.73,862.22,1124.51,1213.82,1213.82,,, 매출액,326.58,278.73,297.98,303.24,333.87,,
, -매출원가,440.78,669.55,652.27,981.96,15.46,11.45,490.8,745.26,738.37,738.38,,, -매출원가,211.05,181.07,183.64,176.14,197.53,,
, =매출총이익,307.45,513.97,546.28,641.34,61.14,66.28,371.42,379.25,475.45,475.44,,, =매출총이익,115.53,97.66,114.34,127.1,136.34,,
, -판매비와관리비,184.72,307.78,332.36,346.28,36.33,50.62,197.2,242.37,259.13,259.12,,, -판매비와관리비,66.33,59.52,55.17,63,81.43,,
, =영업이익,122.73,206.19,213.92,295.06,24.81,15.66,174.22,136.88,216.32,216.32,,, =영업이익,49.2,38.14,59.17,64.1,54.91,,
, +- 비영업손익,66.73,48.94,46.6,68.08,37.54,95.45,15.55,30.17,19.96,19.96,,, +- 비영업손익,4.87,2.87,24.78,8.28,-15.97,,
, (금융손익),59.8,45.44,52.29,47.44,32.84,50.44,10.62,31.69,30.02,30.02,,, (금융손익),10.94,-6.25,22.13,9.3,4.84,,
, (관계기업손익),0,0,0.69,9.87,4.01,43.07,1.26,-3.09,1.2,1.19,,, (관계기업손익),-0.93,-2.53,5.37,-0.35,-1.3,,
, (외환손익),4.06,-0.35,1.12,2.49,-0.02,0.82,3.55,0,-18.78,-18.77,,, (외환손익),-5.46,11.03,-3.72,-4.78,-21.3,,
, =세전순익,189.46,255.13,260.52,363.14,62.35,111.12,189.76,167.05,236.28,236.27,,, =세전순익,54.08,41.01,83.94,72.38,38.94,,
, -법인세,39.93,41.56,48.29,68.04,10.12,23.01,23.08,27.93,46.57,46.56,,, -법인세,8.98,7.03,18.42,13.56,7.55,,
, =순이익,149.52,213.57,212.23,295.1,239.25,966.94,166.68,139.12,189.71,189.72,,, =순이익,45.09,33.98,65.52,58.83,31.39,,
, 지배주주순익,151.07,210.22,214.66,295.1,239.25,966.94,90,70,95.52,95.52,,, 지배주주순익,25.3,13.66,33.53,34.13,14.2,,
, 비지배주주순익,-1.54,3.35,-2.43,0,0,0,76.69,69.12,94.19,94.2,,, 비지배주주순익,19.79,20.32,31.99,24.7,17.19,,
, 매출원가비중,58.91,56.57,54.42,60.49,20.18,14.73,56.92,66.27,60.83,60.83,,, 매출원가비중,64.62,64.96,61.63,58.09,59.16,,
, 매출총이익율,41.09,43.43,45.58,39.51,79.82,85.27,43.08,33.73,39.17,39.17,,, 매출총이익율,35.38,35.04,38.37,41.91,40.84,,
, 판관비율,24.69,26.01,27.73,21.33,47.43,65.12,22.87,21.55,21.35,21.35,,, 판관비율,20.31,21.35,18.51,20.78,24.39,,
, 영업이익률,16.4,17.42,17.85,18.18,32.39,20.15,20.21,12.17,17.82,17.82,,, 영업이익률,15.07,13.68,19.86,21.14,16.45,,
, 지배주주순이익률,20.19,17.76,17.91,18.18,312.34,1243.97,10.44,6.22,7.87,7.87,,, 지배주주순이익률,7.75,4.9,11.25,11.26,4.25,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,149.75,116.82,45.69,493.33,147.95,-4.94,204.24,181.7,184.66,184,,, 영업활동현금흐름,187,-15,35,75,89,,
, 당기순이익,149.52,213.57,212.23,295.1,239.25,966.94,166.68,139.12,189.71,189.72,,, 당기순이익,45.09,33.98,65.52,58.83,31.39,,
, 감가상각비,11.79,17.74,29.73,29.55,31.49,15.31,24.99,28.29,26.3,26.3,,, 감가상각비,7.61,6.63,6.55,6.73,6.39,,
, 투자활동현금흐름,-124.5,-186.94,61.82,-373.26,-18.29,841.99,-433.25,242.39,-174.09,-173,,, 투자활동현금흐름,-66,128,85,-339,-47,,
, 유형자산취득,-50.71,-210.63,-104.35,-12.92,-5.38,-1.43,-7.93,-1.41,-3.79,-3.79,,, 유형자산취득,-0.34,-2.63,-0.23,-0.43,-0.5,,
, 재무활동현금흐름,27.93,-17.31,-15.89,-23.94,-124.38,-508.27,18.72,-45.19,-67.37,-67.37,,, 재무활동현금흐름,-1.36,-0.49,-66.25,-0.48,-0.15,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,906.75,826.94,1084.35,1667.22,1600.44,906.25,1729.95,1950.56,2185.59,2185.59,,, 1. 유동자산,1950.56,1938.66,1942.81,2012.52,2185.59,,
,    현금성자산,185.71,98.06,185.04,281.45,286.75,615.12,611.82,990.74,922.95,922.95,,,    현금성자산,990.74,1103.58,1156.61,889.26,922.95,,
, 매출채권,96.64,188.96,351.53,244.84,162.37,9.43,107.19,97.26,104.68,104.68,,, 매출채권,97.26,86.26,104.89,105.97,104.68,,
, 재고자산,66.35,105.65,191.02,149.6,105.87,0,174.98,196.48,232.48,232.48,,, 재고자산,196.48,215.15,192.9,186.42,232.48,,
, 2. 비유동자산,761.31,1065.07,1171.66,932.9,900.62,704.37,1059.61,1000.41,993.97,993.97,,, 2. 비유동자산,1000.41,998.76,1013.85,996.98,993.97,,
, 유형자산,159.12,360.43,433.88,420.41,399.26,276.41,360.26,244.54,233.21,233.21,,, 유형자산,244.54,336.26,332.28,327.65,233.21,,
, 무형자산,47.78,42.55,17.11,25.55,21.68,0.02,150.86,146.37,217.34,217.34,,, 무형자산,146.37,145.65,205,204.42,217.34,,
,     투자자산 등,554.41,662.09,720.68,486.94,479.67,427.94,548.49,609.5,543.42,543.42,,,     투자자산 등,609.5,516.85,476.57,464.91,543.42,,
,      * 지분투자,0,26.9,28.99,44.18,16,122.48,74.4,130.8,166.78,166.78,,,      * 지분투자,130.8,153.64,149.8,140.03,166.78,,
, 1+2= 총자산,1668.06,1892,2256.01,2600.12,2501.06,1610.62,2789.56,2950.97,3179.57,3179.57,,, 1+2= 총자산,2950.97,2937.42,2956.66,3009.5,3179.57,,
,    매입채무,60.23,63.31,190.36,172.86,75.14,8.44,63.5,101.8,158.28,158.28,,,    매입채무,101.8,112.89,103.26,92.87,158.28,,
, 차입금,55.47,27.57,18.5,18.5,0,0,50,53.04,30.16,30.16,,, 차입금,53.04,52.77,31.41,30.89,30.16,,
, 부채총계,251.9,284.44,456.39,555.93,323.54,53.23,333.08,400.46,434.55,434.55,,, 부채총계,400.46,387.23,307.7,301.92,434.55,,
, 자본총계,1416.16,1607.57,1799.62,2044.19,2177.52,1557.4,2456.48,2550.51,2745.01,2745.01,,, 자본총계,2550.51,2550.19,2648.96,2707.58,2745.01,,
, 지배주주지분,1410.58,1597.87,1790.95,2044.19,2177.52,1557.4,1959.52,2003.41,2079.07,2079.07,,, 지배주주지분,2003.41,1996.4,2030.79,2064.77,2079.07,,
, 총자산(개별),1672.13,1861.88,2237.16,2575.08,2430.45,1503.06,1829.34,1823.31,1807.41,,,, 총자산(개별),1823.31,1817.62,1802.88,1811.49,1807.41,,
, 부채총계(개별),234.66,270.91,451.52,551.69,298.53,34.17,27.07,29.14,30.74,,,, 부채총계(개별),29.14,45.35,21.55,29.19,30.74,,
, 자본총계(개별),1437.47,1590.96,1785.63,2023.4,2131.92,1468.89,1802.27,1794.17,1776.68,,,, 자본총계(개별),1794.17,1772.27,1781.33,1782.3,1776.68,,
