,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, -매출원가,685.41,782.82,2183.19,3514.32,3002.65,1110.53,2813.91,2117.58,2388.39,0,0,, -매출원가,42.84,1100.04,1184.92,1045.67,-942.25,,
, =매출총이익,55769.44,44881.3,57711.84,60329.75,63842.73,70970.26,72771.33,78397.9,82082.29,0,0,, =매출총이익,20746.54,19425.09,20744.88,19896.94,22015.38,,
, -판매비와관리비,10255.98,7899.53,9864.99,10546.02,11340.29,12664.58,12563.05,11322.99,12141.91,0,0,, -판매비와관리비,20478.22,18872.86,19826.74,19653.64,21806.47,,
, =영업이익,1865.37,1645.7,1583.73,2452.87,2072.48,1756.46,1435.84,2498.45,1922.59,2568,2695,, =영업이익,268.32,552.23,918.14,243.3,208.91,,
, +- 비영업손익,-16.26,-18.56,-29.6,-36.85,10.24,-21.98,-91.5,-28.28,-20.06,0,0,, +- 비영업손익,-21.22,-1.36,1.87,1.13,-21.69,,
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,,
, (관계기업손익),0,0,0,0,0,0,0,-0.8,-0.05,0,0,, (관계기업손익),-0.8,0,0,0,-0.05,,
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,,
, =세전순익,1849.11,1627.15,1554.14,2416.02,2082.71,1734.49,1344.34,2470.17,1902.52,0,0,, =세전순익,247.1,550.87,920,244.43,187.22,,
, -법인세,437.25,388.47,379.34,551.46,482.23,404.4,314.9,583.07,482.01,0,0,, -법인세,52.57,141.05,223.2,50.29,67.47,,
, =순이익,1411.86,1238.68,1174.8,1864.56,1600.49,1330.08,1029.44,1887.1,1420.52,0,0,, =순이익,194.54,409.82,696.8,194.14,119.76,,
, 지배주주순익,1411.86,1238.68,1174.8,1864.56,1600.49,1330.08,1029.44,1887.1,1420.52,1942,2003,, 지배주주순익,194.54,409.82,696.8,194.14,119.76,,
, 비지배주주순익,0,0,0,0,0,0,0,0,0,0,0,, 비지배주주순익,0,0,0,0,0,,
, 매출원가비중,1.21,1.71,3.65,5.5,4.49,1.54,3.72,2.63,2.83,0,0,, 매출원가비중,0.21,5.36,5.4,4.99,-4.47,,
, 매출총이익율,98.79,98.29,96.35,94.5,95.51,98.46,96.28,97.37,97.17,0,0,, 매출총이익율,99.79,94.64,94.6,95.01,104.47,,
, 판관비율,18.17,17.3,16.47,16.52,16.96,17.57,16.62,14.06,14.37,0,0,, 판관비율,98.5,91.95,90.41,93.85,103.48,,
, 영업이익률,3.3,3.6,2.64,3.84,3.1,2.44,1.9,3.1,2.28,4.21,4.29,, 영업이익률,1.29,2.69,4.19,1.16,0.99,,
, 지배주주순이익률,2.5,2.71,1.96,2.92,2.39,1.85,1.36,2.34,1.68,3.19,3.19,, 지배주주순이익률,0.94,2,3.18,0.93,0.57,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,1237.24,6407.63,43.88,1142.13,4170.94,5595.92,3090.58,3096.62,5174.96,0,0,, 영업활동현금흐름,492,-263,141,1299,3999,,
, 당기순이익,1411.86,1238.68,1174.8,1864.56,1600.49,1330.08,1029.44,1887.1,1420.52,0,0,, 당기순이익,194.54,409.82,696.8,194.14,119.76,,
, 감가상각비,21.72,16.56,48.04,89.78,92.54,98.83,76.83,62.03,85.69,0,0,, 감가상각비,15.06,22.14,22.76,19.84,20.95,,
, 투자활동현금흐름,-13.94,-7068.83,-2279.89,-1434.27,-3692.35,-5789.86,-2194.39,-590.13,-2345.1,0,0,, 투자활동현금흐름,-1073,1608,728,-1589,-3093,,
, 유형자산취득,0,-7.84,-45.92,-3.2,-4.89,-9.23,-4.99,-13.04,-51.34,0,0,, 유형자산취득,-5.78,-34.94,-12.86,-1.95,-1.59,,
, 재무활동현금흐름,-66.04,-282.34,1921.15,-366.42,-504.41,-475.27,-445.45,-617.58,-1684.49,0,0,, 재무활동현금흐름,-191.73,-506.38,-910.4,-228.07,-39.65,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,,
,    현금성자산,8666.37,8898.65,9658.99,7042.31,6174.54,4279.96,4454.98,5847.43,6430,0,0,,    현금성자산,5847.43,6865.95,7021.23,5846.54,6430,,
, 매출채권,0,0,0,0,0,0,0,0,11751.95,0,0,, 매출채권,10162.78,10258.69,10178,10614.16,11751.95,,
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,,
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,,
, 유형자산,794.08,793.61,826.37,809.26,811.12,794.4,772.98,950,973.19,0,0,, 유형자산,950,1064.98,1062.72,1064.13,973.19,,
, 무형자산,158.7,159.78,364.77,287.75,233.41,180.33,153.25,155.65,208.56,0,0,, 무형자산,155.65,187.32,181.63,173.33,208.56,,
,     투자자산 등,-952.78,-953.38,-1191.14,-1097.01,-1044.53,-974.74,-926.22,-1105.65,-1181.76,0,0,,     투자자산 등,-1105.65,-1252.3,-1244.35,-1237.46,-1181.76,,
,      * 지분투자,0,0,0,0,0,0,0,59.2,54.95,0,0,,      * 지분투자,59.2,59.19,59.18,59.17,54.95,,
, 1+2= 총자산,73060.6,76199.93,84639,89784.81,95811.27,100653.1,107508.6,117331.2,125199.5,127141.5,129144.5,, 1+2= 총자산,117331.2,121616.9,125927.8,127475.7,125199.5,,
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,,
, 차입금,0,0,0,0,0,0,0,0,0,0,0,, 차입금,0,0,0,0,0,,
, 부채총계,58932.87,61690.54,66249.35,69617.24,74695.41,79022.92,85132.43,92771.02,100640.2,100640.2,100640.2,, 부채총계,92771.02,97702.48,101357.1,102905.6,100640.2,,
, 자본총계,14127.72,14509.39,18389.65,20167.57,21115.86,21630.17,22376.14,24560.14,24559.29,0,0,, 자본총계,24560.14,23914.38,24570.78,24570.11,24559.29,,
, 지배주주지분,14127.72,14509.39,18389.65,20167.57,21115.86,21630.17,22376.14,24560.14,24559.29,26501.29,28504.29,, 지배주주지분,24560.14,23914.38,24570.78,24570.11,24559.29,,
, 총자산(개별),73394.09,76840.33,85548.38,90226.82,95557.24,100358.1,107295.8,117086.9,124115.6,0,0,, 총자산(개별),117086.9,120346.4,124298.2,126214.8,124115.6,,
, 부채총계(개별),59310.9,62320.23,67161.42,70072.94,74408.23,78687.36,84885.18,92476.22,99484.62,0,0,, 부채총계(개별),92476.22,96321.26,99637.51,101571.9,99484.62,,
, 자본총계(개별),14083.19,14520.1,18386.96,20153.88,21149.02,21670.72,22410.6,24610.63,24631.01,0,0,, 자본총계(개별),24610.63,24025.11,24660.69,24642.87,24631.01,,
