,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출액,47686.61,37177.54,51967.44,56658.3,60019.2,64286.54,71072.98,80830.14,91806,94803,100183,, 매출액,21569.49,22311.84,22667.8,22936.95,23889.41,22960,0
, -매출원가,12624.14,9826.4,14333.77,14378.24,15718.27,15980.39,15879.05,18777.34,19013.89,0,0,, -매출원가,5259.69,4363.65,4847.86,4993.23,4809.14,0,0
, =매출총이익,35062.47,27351.14,37633.67,42280.06,44300.94,48306.16,55193.93,62052.8,72792.11,0,0,, =매출총이익,16309.8,17948.19,17819.94,17943.72,19080.27,0,0
, -판매비와관리비,11070.17,8161.48,10922.6,12882.18,13143.05,15162.16,18952.72,24618.32,23388.36,0,0,, -판매비와관리비,15987.43,16485.34,16357.74,16398.65,17470.27,0,0
, =영업이익,1812.8,1747.77,1566.2,2247.07,3143.2,5136.3,3127.35,3527.56,6080.12,6129,6788,, =영업이익,322.37,1462.85,1462.2,1545.07,1610,1327,2044
, +- 비영업손익,-24.19,13.48,-20.05,-25.18,-37.8,-11.14,20.59,616.39,-66.13,0,0,, +- 비영업손익,620.21,-0.4,7.71,-14.43,-59.01,0,0
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,0,0
, (관계기업손익),0,0,0,0,0,0,59.37,0,-0.16,0,0,, (관계기업손익),0,0,0,0,-0.16,0,0
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,0,0
, =세전순익,1788.6,1761.25,1546.15,2221.88,3105.4,5125.17,3147.94,4143.95,6014,0,0,, =세전순익,942.58,1462.45,1469.91,1530.65,1550.99,0,0
, -법인세,432.93,424.39,397.48,531.66,733.07,1279.16,800.72,1130.99,1696.2,0,0,, -법인세,264.77,426.25,407.78,421.07,441.1,0,0
, =순이익,1355.67,1336.86,1148.67,1690.22,2372.33,3846.01,2347.21,3012.96,4317.8,0,0,, =순이익,677.81,1036.2,1062.13,1109.57,1109.9,0,0
, 지배주주순익,1357.41,1326.49,1145.49,1685.17,2364.97,3838.33,2338.18,3004.37,4310.95,4483,4846,, 지배주주순익,675.22,1027.3,1065.8,1107.8,1110.05,1159,1457
, 비지배주주순익,-1.74,10.37,3.18,5.05,7.36,7.68,9.03,8.59,6.85,0,0,, 비지배주주순익,2.59,8.9,-3.67,1.77,-0.15,0,0
, 매출원가비중,26.47,26.43,27.58,25.38,26.19,24.86,22.34,23.23,20.71,0,0,, 매출원가비중,24.38,19.56,21.39,21.77,20.13,0,NaN
, 매출총이익율,73.53,73.57,72.42,74.62,73.81,75.14,77.66,76.77,79.29,0,0,, 매출총이익율,75.62,80.44,78.61,78.23,79.87,0,NaN
, 판관비율,23.21,21.95,21.02,22.74,21.9,23.59,26.67,30.46,25.48,0,0,, 판관비율,74.12,73.89,72.16,71.49,73.13,0,NaN
, 영업이익률,3.8,4.7,3.01,3.97,5.24,7.99,4.4,4.36,6.62,6.46,6.78,, 영업이익률,1.49,6.56,6.45,6.74,6.74,5.78,∞
, 지배주주순이익률,2.85,3.57,2.2,2.97,3.94,5.97,3.29,3.72,4.7,4.73,4.84,, 지배주주순이익률,3.13,4.6,4.7,4.83,4.65,5.05,∞
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,5892.85,8138,817.23,9596.39,8700.37,22753.89,13224.85,10261.32,3485.28,0,0,, 영업활동현금흐름,3549,-3477,1330,4850,781,0,0
, 당기순이익,1355.67,1336.86,1148.67,1690.22,2372.33,3846.01,2347.21,3012.96,4317.8,0,0,, 당기순이익,677.81,1036.2,1062.13,1109.57,1109.9,0,0
, 감가상각비,311.32,349.8,559.44,548.75,508.76,470.15,354.66,447.94,527.86,0,0,, 감가상각비,156.79,122.81,138.06,136.1,130.89,0,0
, 투자활동현금흐름,-5501.66,-10677.39,-368.01,-9356.74,-8430.32,-20060.57,-13621.38,-13889.48,-4120.6,0,0,, 투자활동현금흐름,-6830,4705,-3150,-1885,-3791,0,0
, 유형자산취득,0,-195.41,-172.41,-98.15,-56.92,-83.53,-41.32,1006.85,84.82,0,0,, 유형자산취득,1160.16,-22.38,-38.53,-11.91,157.63,0,0
, 재무활동현금흐름,-502.66,2572.84,319.87,-52.92,0.43,-960.08,296.93,3781.42,-633.5,0,0,, 재무활동현금흐름,2428.43,424.43,106.4,-3133.33,1969,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,4638.19,4697.57,5324.37,4886.18,2653.06,4206.21,3903.38,4019,2417.17,0,0,,    현금성자산,4019,5689.6,6702.06,3438.75,2417.17,0,0
, 매출채권,0,0,0,0,0,0,0,0,8906.47,0,0,, 매출채권,8078.51,8326.67,8761.98,8737.99,8906.47,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,4550.36,4606.66,4776.19,4617.27,4419.11,4384.34,4385.01,4440.83,4430.1,0,0,, 유형자산,4440.83,4414.03,4513.79,4464.06,4430.1,0,0
, 무형자산,1198.04,1240.74,1030.71,804.68,539.23,342.45,304.16,369.34,401.03,0,0,, 무형자산,369.34,382.35,389.79,394.91,401.03,0,0
,     투자자산 등,-5748.41,-5847.4,-5806.9,-5421.95,-4958.34,-4726.79,-4689.17,-4810.17,-4831.14,0,0,,     투자자산 등,-4810.17,-4796.38,-4903.58,-4858.97,-4831.14,0,0
,      * 지분투자,0,0,0,0,0,0,0,7,5.89,0,0,,      * 지분투자,7,12.95,12.93,9.47,5.89,0,0
, 1+2= 총자산,101727.6,110526.3,130473.8,148324.7,165736.8,181524.4,204787.6,232156.6,253592.6,258075.6,262921.6,, 1+2= 총자산,232156.6,241048.3,247636.9,250785,253592.6,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,0,2451.08,2452.25,2852.18,2853.41,2854.69,3853.2,8839.71,7479.83,0,0,, 차입금,8839.71,10335.12,10506.87,7478.51,7479.83,0,0
, 부채총계,90832.37,100097.9,116452.1,133513.5,149351.3,163731.9,181955.6,207751.2,226762,226762,226762,, 부채총계,207751.2,216468.2,221635.5,223429.5,226762,0,0
, 자본총계,10895.27,10428.36,14021.68,14811.26,16385.46,17792.53,22832.01,24405.43,26830.58,0,0,, 자본총계,24405.43,24580.03,26001.43,27355.54,26830.58,0,0
, 지배주주지분,10861.96,10393.27,13976.17,14762.1,16325.67,17732.48,22764.85,24324.1,26748.43,31231.43,36077.43,, 지배주주지분,24324.1,24498.91,25913.62,27271.72,26748.43,0,0
, 총자산(개별),101621.5,110434.7,129814.9,146038.5,164444,180923.7,204332.6,231368.5,252805.5,0,0,, 총자산(개별),231368.5,240105.1,246835.8,250004.7,252805.5,0,0
, 부채총계(개별),90748.47,100031.5,115816.8,131330.1,148048.2,163055,181576,207040.7,226087.1,0,0,, 부채총계(개별),207040.7,215620.7,220918.2,222757.7,226087.1,0,0
, 자본총계(개별),10873.04,10403.19,13998.07,14708.36,16395.81,17868.66,22756.64,24327.86,26718.35,0,0,, 자본총계(개별),24327.86,24484.41,25917.53,27247.04,26718.35,0,0
