,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 판관비율(%),16.15,16.52,16.38,22.01,14.56,13.43,12.23,13.1,13.48,0,0,, 판관비율(%),14.3,13.59,12.8,13.38,14.13,0,0
, 영업이익률(%),4.44,4.78,5.89,-1.59,8.57,10.06,10.97,10.27,8.3,9.18,9.42,, 영업이익률(%),7.12,9.01,7.81,9.13,7.28,10.24,10.08
, 매출액 YOY(%),-3.6,-5.2,-0.6,-22.4,-3.9,14.6,17.7,5.9,-3.1,11.5,5.3,, 매출액 YOY(%),9.16,-7.94,-10.2,3.86,3.81,15.98,19.32
, 영업이익 YOY(%),-46.67,2,22.6,-121,616.2,34.6,28.4,-0.9,-21.6,23.4,8,, 영업이익 YOY(%),-2.38,-27.61,-48.09,13.96,6.18,31.82,54.08
, 지배순이익 YOY(%),14.12,-129.9,141.2,-2051.9,107.7,135.2,65.8,-2.6,-38,56.6,13,, 지배순이익 YOY(%),274.55,-40.12,-57.26,131.14,-85.58,60.59,45.8
, 매출액(개별),42436.19,38273.52,41967.29,23870.24,22048.9,26513.29,30582.77,31021.84,27123.38,0,0,, 매출액(개별),6606.93,8244.23,6013.21,5948.47,6917.47,0,0
, 영업이익(개별),536.91,-195.14,943.36,-2636.77,459.24,1376.32,1815.18,1781.87,893.62,0,0,, 영업이익(개별),118.58,598.34,218.53,118.41,-41.64,0,0
, 순이익(개별),-1213.16,-1203.58,470.05,-7191.93,-563.12,604.72,717.48,530.24,-378.58,0,0,, 순이익(개별),-341.07,669.24,-120.65,-302.93,-624.24,0,0
, 영업이익율(%개별),1.27,-0.51,2.25,-11.05,2.08,5.19,5.94,5.74,3.29,0,0,, 영업이익율(%개별),1.79,7.26,3.63,1.99,-0.6,0,0
, 개별/연결 순익(%),-35.65,118.28,112.01,87.8,-89.13,40.7,29.12,22.1,-25.44,0,0,, 개별/연결 순익(%),-224.91,125.55,-24.13,-69.89,-2854.32,0,0
, 연간 주가 상승율,-4.76,-25.88,-22.86,-51.7,87.86,-1.47,-12.66,-26.88,42.7,38.26,0,, EPS,69.05,242.7,227.66,197.35,9.96,389.75,331.93
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,28671.87,26139.37,20164.66,9740.03,18297.56,18074.99,15799.18,11552.95,17100.29,24049,24049,,,,,,,,,
, 주가,17000,12600,9720,4695,8820,8690,7590,5550,7920,10950,10950,,,,,,,,,
, EPS,2017.92,-490.5,202.28,-3948.33,304.55,714.4,1183.77,1152.53,689.32,1061.35,1198.86,,,,,,,,,
, BPS,14569.27,14397.59,13492.73,9743.6,9932.06,7662.3,9208.77,10677.12,11012.52,11887.7,13086.56,,,,,,,,,
, EPS증가율(%),14.1,-124.3,141.2,-2051.9,107.7,134.6,65.7,-2.6,-40.2,54,13,,,,,,,,,
, BPS증가율(%),0.2,-1.2,-6.3,-27.8,1.9,-22.9,20.2,15.9,3.1,7.9,10.1,,,,,,,,,
, PER,8.42,-25.69,48.05,-1.19,28.96,12.16,6.41,4.82,11.49,10.32,9.13,,,,,,,,,
, PBR,1.17,0.88,0.72,0.48,0.89,1.13,0.82,0.52,0.72,0.92,0.84,,,,,,,,,
, PSR,0.35,0.34,0.26,0.16,0.32,0.28,0.2,0.14,0.22,0.27,0.26,,,,,,,,,
, ROE,13.85,-3.41,1.5,-40.52,3.07,9.32,12.85,10.79,6.26,8.93,9.16,,,,,,,,,
, ROA,2.95,-0.89,0.35,-7.2,0.63,1.45,2.23,2.12,1.24,1.9,2.1,,,,,,,,,
, EV,82421.24,74492.48,71797.33,60448.59,55569.83,53164.67,45107.45,36643.63,34885.11,41834,41834,,,,,,,,,
, EBITDA,6093.25,6436.03,7408.42,2011.59,7481.13,9155.49,10883.82,10891.58,9460.31,9460.31,9460.31,,,,,,,,,
, EV/EBITDA,13.53,11.57,9.69,30.05,7.43,5.81,4.14,3.36,3.69,4.42,4.42,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 배당성향(%),0,0,41.03,0,0,0,0,0,0,0,0,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 차입금비율(%),204.7,159.05,185.07,194.06,128.27,146.51,111.73,93.33,97.27,97.27,97.27,,,,,,,,,
, 부채비율(%),283.71,223.51,263.64,266.85,190.77,223.84,188.66,165.69,167.92,167.92,167.92,,,,,,,,,
, 매출채권회전일수,53.67,58.15,54.58,69.12,57.38,60.67,59.03,32.3,27.88,27.88,27.88,,,,,,,,,
, 재고자산회전일수,93.64,89.28,104.14,119.61,97.54,91.16,93.73,103.93,93.51,93.51,93.51,,,,,,,,,
, 상장주식수 (만주),16865.81,20745.53,20745.53,20745.54,20745.53,20799.76,20815.78,20816.13,21591.28,21962.56,21962.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,81583.51,77368.3,76885.58,59648.94,57295.5,65678.97,77301.08,81858.4,79341.05,88491,93168,, 매출액,19465.64,20092.65,19756.67,19283.77,20207.96,23304,23574
, -매출원가,64781.3,60893.38,59759.86,47473.31,44044.59,50249.99,59362.46,62732.19,62058.96,0,0,, -매출원가,15296.23,15552.15,15684.99,14941.97,15879.85,0,0
, =매출총이익,16802.21,16474.92,17125.72,12175.64,13250.91,15428.98,17938.62,19126.21,17282.09,0,0,, =매출총이익,4169.41,4540.5,4071.68,4341.8,4328.11,0,0
, -판매비와관리비,13178.04,12779.92,12595.78,13126.51,8342.73,8821.29,9457.34,10722.24,10696.1,0,0,, -판매비와관리비,2783.29,2730.4,2528.98,2580.35,2856.37,0,0
, =영업이익,3624.17,3695,4529.94,-950.87,4908.18,6607.69,8481.27,8403.97,6585.99,8126,8778,, =영업이익,1386.12,1810.1,1542.7,1761.45,1471.74,2386,2377
, +- 비영업손익,-3845.77,-4264.64,-5282.11,-6859.67,-4087.68,-1711.43,-2317.01,-2373.88,-2103.44,0,0,, +- 비영업손익,-682.41,-552.28,-478.13,-493.68,-579.35,0,0
, (금융손익),-3207.82,-3586.6,-4291.23,-3534.61,-2514.87,-1590.69,-1990.86,-1797.86,-1857.33,0,0,, (금융손익),-507.84,-390.34,-492.38,-493.8,-480.81,0,0
, (관계기업손익),-176.89,-270.33,-347.46,-379.77,-1.52,-32.95,-50.02,-77.02,-31.58,0,0,, (관계기업손익),-57.36,-5.62,-4.29,-1.87,-19.81,0,0
, (외환손익),795.3,148.97,-406.02,-962.01,-305.9,778.02,-212.68,-34.48,48.79,0,0,, (외환손익),-28.54,15.41,-46.78,148.97,-68.82,0,0
, =세전순익,-221.6,-569.64,-752.17,-7810.54,820.5,4896.27,6164.26,6030.09,4482.55,0,0,, =세전순익,703.71,1257.82,1064.58,1267.77,892.39,0,0
, -법인세,-4155.03,439.86,-991.89,1610.78,1626.4,1929.84,2222.57,2073.11,1631.81,0,0,, -법인세,315.1,511.53,283.94,446.44,389.9,0,0
, =순이익,3933.43,-1009.5,239.72,-8595.05,1159.85,2966.43,3941.7,3956.98,2850.74,0,0,, =순이익,388.61,746.29,780.64,821.32,502.49,0,0
, 지배주주순익,3403.39,-1017.56,419.65,-8191.03,631.81,1485.94,2464.1,2399.13,1488.34,2331,2633,, 지배주주순익,151.65,533.03,500.01,433.43,21.87,856,729
, 비지배주주순익,530.04,8.06,-179.93,-404.02,528.04,1480.48,1477.6,1557.85,1362.4,0,0,, 비지배주주순익,236.96,213.26,280.63,387.89,480.62,0,0
, 매출원가비중,79.4,78.71,77.73,79.59,76.87,76.51,76.79,76.64,78.22,0,0,, 매출원가비중,78.58,77.4,79.39,77.48,78.58,0,0
, 매출총이익율,20.6,21.29,22.27,20.41,23.13,23.49,23.21,23.36,21.78,0,0,, 매출총이익율,21.42,22.6,20.61,22.52,21.42,0,0
, 판관비율,16.15,16.52,16.38,22.01,14.56,13.43,12.23,13.1,13.48,0,0,, 판관비율,14.3,13.59,12.8,13.38,14.13,0,0
, 영업이익률,4.44,4.78,5.89,-1.59,8.57,10.06,10.97,10.27,8.3,9.18,9.42,, 영업이익률,7.12,9.01,7.81,9.13,7.28,10.24,10.08
, 지배주주순이익률,4.17,-1.32,0.55,-13.73,1.1,2.26,3.19,2.93,1.88,2.63,2.83,, 지배주주순이익률,0.78,2.65,2.53,2.25,0.11,3.67,3.09
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-4503.65,4819.35,2312.96,2366.85,5129.93,6656.91,8377.78,5674.18,10508.47,0,0,, 영업활동현금흐름,4067,79,2298,3897,4235,0,0
, 당기순이익,3933.43,-1009.5,239.72,-8595.05,1159.85,2966.43,3941.7,3956.98,2850.74,0,0,, 당기순이익,388.61,746.29,780.64,821.32,502.49,0,0
, 감가상각비,2469.08,2741.03,2878.48,2962.46,2572.95,2547.8,2402.55,2487.61,2874.32,0,0,, 감가상각비,584.99,700.77,722.61,708.56,742.38,0,0
, 투자활동현금흐름,-5270.64,-5953.47,-4285.22,-969.38,9096.34,-2562.89,-3128.48,-3393.75,-5031.65,0,0,, 투자활동현금흐름,131,-2761,-1096,-154,-1021,0,0
, 유형자산취득,-3515.89,-2367.14,-2070.6,-2061.37,-1235.47,-929.06,-1255.34,-2259.93,-2115.64,0,0,, 유형자산취득,-452.36,-705.42,-478.66,-363.15,-568.42,0,0
, 재무활동현금흐름,8110.65,-802.01,2813.67,820.07,-14543.8,322.67,-4225.58,-5497.9,4289.38,0,0,, 재무활동현금흐름,-3712.19,3769.09,1808.68,-2080.15,791.76,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,38619.95,37062.06,40195,38760.21,30495.71,37674.34,44268.22,43049.12,50496.15,0,0,, 1. 유동자산,43049.12,51428.46,50356.45,48979.44,50496.15,0,0
,    현금성자산,4624.94,2878.38,3629.53,5600.03,5385.78,9434.81,10530.16,7561.73,16634.59,0,0,,    현금성자산,7561.73,8929.72,11772.99,13394.86,16634.59,0,0
, 매출채권,11996.08,12325.92,11498.07,11296.32,9006.76,10917.56,12501.63,7243.66,6060.58,0,0,, 매출채권,7243.66,9653.63,7419.55,7006.93,6060.58,0,0
, 재고자산,16620.09,14894.97,17050.77,15557.35,11770.09,12549.64,15243.64,17862.9,15899.08,0,0,, 재고자산,17862.9,19833.37,17719.79,16388.88,15899.08,0,0
, 2. 비유동자산,76829.96,77752.88,79379.27,75071.52,69772.38,65086.56,66023.45,70336.81,69772.71,0,0,, 2. 비유동자산,70336.81,73128.57,72993.71,72619.78,69772.71,0,0
, 유형자산,20236.66,22565.81,22825.72,22540.64,18231,17869.04,17826.33,18714.56,18515.12,0,0,, 유형자산,18714.56,18943.19,18869.5,18760.37,18515.12,0,0
, 무형자산,47546.39,47398.5,46325.73,44236.89,44406.98,41692.82,43286.56,45623.68,44806.74,0,0,, 무형자산,45623.68,47750.62,47415.72,47092.7,44806.74,0,0
,     투자자산 등,9046.91,7788.56,10227.82,8293.98,7134.39,5524.7,4910.56,5998.56,6450.86,0,0,,     투자자산 등,5998.56,6434.76,6708.49,6766.71,6450.86,0,0
,      * 지분투자,1450.03,1541.27,1214.47,12.54,290.3,918.39,679.12,1029.79,1432.2,0,0,,      * 지분투자,1029.79,1088.65,1439.6,1438.55,1432.2,0,0
, 1+2= 총자산,115449.9,114814.9,119574.3,113831.7,100268.1,102760.9,110291.7,113385.9,120268.9,122599.9,125232.9,, 1+2= 총자산,113385.9,124557,123350.1,121599.2,120268.9,0,0
,    매입채무,5834.69,6873.66,7625.82,5560.04,5857.58,8576.44,10378.15,9535.13,10191.28,0,0,,    매입채무,9535.13,11886.55,9475.89,9548.77,10191.28,0,0
, 차입금,61591.42,56446.68,60854.79,60217.41,44231.84,46490.01,42688.09,39829.44,43665.39,0,0,, 차입금,39829.44,44946.9,46739.37,44089.01,43665.39,0,0
, 부채총계,85361.91,79324.73,86691.39,82802.17,65784.32,71029.29,72083.52,70710.41,75378.88,75378.88,75378.88,, 부채총계,70710.41,79529.59,77823.69,75062.38,75378.88,0,0
, 자본총계,30087.99,35490.2,32882.88,31029.56,34483.77,31731.62,38208.15,42675.52,44889.99,0,0,, 자본총계,42675.52,45027.45,45526.46,46536.84,44889.99,0,0
, 지배주주지분,24572.26,29868.56,27991.39,20213.63,20604.59,15937.4,19168.78,22225.63,23777.44,26108.44,28741.44,, 지배주주지분,22225.63,23836.6,24208.49,24844.88,23777.44,0,0
, 총자산(개별),67639.82,69059.23,72092.03,59798.9,48462.01,50539.01,49231.51,49657.57,51808.1,0,0,, 총자산(개별),49657.57,52560.5,50638.93,49991.77,51808.1,0,0
, 부채총계(개별),46209.63,43310.46,46436.78,40924.86,30421.01,37074.35,35167.87,34903.47,36791.61,0,0,, 부채총계(개별),34903.47,37174.46,35233.94,34668.52,36791.61,0,0
, 자본총계(개별),21430.19,25748.78,25655.26,18874.04,18041.01,13464.66,14063.63,14754.11,15016.49,0,0,, 자본총계(개별),14754.11,15386.04,15404.99,15323.25,15016.49,0,0
