,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출액 YOY(%),4.14,16.4,22.5,11,21.4,13.4,-5.8,-0.2,-2.7,7.8,6.8,, 매출액 YOY(%),5.54,-2.7,-1.87,-3.96,-2.44,4.69,6.8
, 영업이익 YOY(%),84.31,100.1,35.6,17,16,-25.5,5.8,-4.8,10.1,5.8,7.6,, 영업이익 YOY(%),8.98,6.21,15.38,16.26,2.83,26.39,-9.09
, 지배순이익 YOY(%),-3.72,-26.3,114.7,-108,3277,-27.3,-91.5,511,96.2,12.3,19.4,, 지배순이익 YOY(%),-14.61,-102.35,199.86,167.96,25.25,2167.45,24.51
, 매출액(개별),9156.2,10647.23,12110.7,13479.89,15210.4,17068.57,16152.95,15589.43,14922.45,0,0,, 매출액(개별),4004.24,3495.1,3726.18,3666.06,4035.11,0,0
, 영업이익(개별),493.35,1031.23,1287.89,1567.22,1913.78,1791.8,1453.86,1445.1,1404.19,0,0,, 영업이익(개별),362.94,260.62,363.35,350.67,429.55,0,0
, 순이익(개별),-414.15,-1866.15,-2207.16,-1262.6,685.48,1010.61,246.11,637.24,333.12,0,0,, 순이익(개별),282.18,311.55,-232.82,375.29,-120.89,0,0
, 영업이익율(%개별),5.39,9.69,10.63,11.63,12.58,10.5,9,9.27,9.41,0,0,, 영업이익율(%개별),9.06,7.46,9.75,9.57,10.65,0,0
, 개별/연결 순익(%),15.28,54.51,-437.36,3116.76,53.26,107.95,309.92,131.35,35,0,0,, 개별/연결 순익(%),132.87,-4568.18,-115.95,76.32,-45.45,0,0
, 연간 주가 상승율,-11.51,-57.7,34.91,11.06,-4.65,-5.22,96.69,-36.17,-12.84,17.88,0,, EPS,520.33,-16.71,491.94,1204.69,651.73,345.45,612.5
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,13596.74,6516.34,11406.49,14828.77,14139.06,13400.09,29059.34,18577.15,16203.63,19102,19102,,,,,,,,,
, 주가,63342,26794,36149,40148,38280,36280,71359,45550,39700,46800.05,46800.05,,,,,,,,,
, EPS,-12625.32,-14076.09,1599.32,-109.68,3484.42,2534.63,195,1189.58,2331.7,2619.06,3126.21,,,,,,,,,
, BPS,18473.46,6546.93,11745.57,17368.7,21077.22,22643.2,22619.05,22965.98,24732.28,27350.73,30476.94,,,,,,,,,
, EPS증가율(%),-3.7,-11.5,111.4,-106.9,3276.9,-27.3,-92.3,510,96,12.3,19.4,,,,,,,,,
, BPS증가율(%),-0.4,-64.6,79.4,47.9,21.4,7.4,-0.1,1.5,7.7,10.6,11.4,,,,,,,,,
, PER,-5.02,-1.9,22.6,-366.05,10.99,14.31,365.94,38.29,17.03,17.87,14.97,,,,,,,,,
, PBR,3.43,4.09,3.08,2.31,1.82,1.6,3.15,1.98,1.61,1.71,1.54,,,,,,,,,
, PSR,1.48,0.61,0.87,1.02,0.8,0.67,1.55,0.99,0.89,0.97,0.91,,,,,,,,,
, ROE,-68.34,-215,13.62,-0.63,16.53,11.19,0.86,5.18,9.43,9.58,10.26,,,,,,,,,
, ROA,-21.4,-28.43,4.7,-0.23,6.11,4.09,0.33,1.9,3.62,3.91,4.46,,,,,,,,,
, EV,14902.79,6618.62,12532.77,17069.23,15907.34,14392.62,29087.99,18605.46,18224.39,17081,17081,,,,,,,,,
, EBITDA,562.32,1056.91,1436.12,1656.67,2057.7,1615.82,1705.85,1711.4,1787.83,1787.84,1787.84,,,,,,,,,
, EV/EBITDA,26.5,6.26,8.73,10.3,7.73,8.91,17.05,10.87,10.19,9.55,9.55,,,,,,,,,
, DPS,0,0,0,0,333.33,333.33,600,600,800,800,800,,,,,,,,,
, 배당성향(%),0,0,0,0,9.57,13.16,307.8,50.46,34.31,30.55,25.59,,,,,,,,,
, 시가배당율(%),0,0,0,0,0.87,0.92,0.84,1.32,2.02,1.71,1.71,,,,,,,,,
, 차입금비율(%),112.27,196.83,78.84,55.7,43.79,59.23,41.67,52.01,49.18,49.18,49.18,,,,,,,,,
, 부채비율(%),219.3,652.37,188.66,176.2,166.42,173.88,155.03,168.7,156.12,156.12,156.12,,,,,,,,,
, 매출채권회전일수,64.52,59.17,60.14,60.69,55.73,56.51,49.53,47.25,47.88,47.88,47.88,,,,,,,,,
, 재고자산회전일수,4.52,5.18,10.39,10.73,16.1,8.67,15.19,11.03,13.02,13.02,13.02,,,,,,,,,
, 상장주식수 (만주),2146.56,2432.01,3155.41,3693.53,3693.59,3693.52,4072.27,4078.41,4081.52,4081.62,4081.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,9156.2,10662.13,13055.81,14486.54,17587.92,19937.01,18772.18,18725.38,18211.85,19626,20968,, 매출액,5164.25,4087.21,4526.27,4559.89,5038.48,4279,4834
, -매출원가,7904.66,8790.37,10472.84,11380.26,13636.43,16149.75,15039.99,14953.44,14215,0,0,, -매출원가,4080.24,3307.85,3454.1,3508.07,3944.99,0,0
, =매출총이익,1251.53,1871.76,2582.97,3106.28,3951.48,3787.25,3732.19,3771.94,3996.84,0,0,, =매출총이익,1084.01,779.36,1072.17,1051.82,1093.49,0,0
, -판매비와관리비,758.65,885.53,1245.35,1541.17,2135.82,2434.4,2301.51,2409.91,2496.67,0,0,, -판매비와관리비,649.85,550.7,627.78,671.14,647.04,0,0
, =영업이익,492.88,986.23,1337.63,1565.11,1815.66,1352.85,1430.68,1362.03,1500.17,1587,1708,, =영업이익,434.16,228.66,444.39,380.68,446.45,289,404
, +- 비영업손익,-3337.85,-4884.62,-623.24,-1225.22,-1626.43,-60.91,-1237.15,-473.41,-85.31,0,0,, +- 비영업손익,-33.08,-175.3,-4.14,121.98,-27.86,0,0
, (금융손익),-905.52,-3167.25,-706.74,-131.61,-363.21,-154.85,-948.07,456.42,-13.94,0,0,, (금융손익),311.56,102.77,-212.27,89.96,5.6,0,0
, (관계기업손익),-2307.63,-1611.52,53.53,-1102.97,-196.22,-73.83,7.47,33.14,-90.83,0,0,, (관계기업손익),4.23,-103.55,10.6,10.03,-7.92,0,0
, (외환손익),-23.18,-8.35,-16.95,-14.25,75.68,41.59,-30.37,-46.24,-49.13,0,0,, (외환손익),39.76,-127.98,51.5,0.92,26.44,0,0
, =세전순익,-2844.97,-3898.39,714.38,339.89,189.23,1291.94,193.52,888.63,1414.86,0,0,, =세전순익,401.08,53.36,440.26,502.66,418.59,0,0
, -법인세,-134.87,-471.77,210.19,390.25,-980.12,501.92,178.94,452.72,435.55,0,0,, -법인세,183.5,99.23,77.44,107.16,151.73,0,0
, =순이익,-2710.1,-3426.62,504.19,-50.37,1169.34,790.01,14.58,435.91,979.31,0,0,, =순이익,217.58,-45.86,362.82,395.49,266.86,0,0
, 지배주주순익,-2710.1,-3423.32,504.65,-40.51,1287,936.17,79.41,485.16,951.69,1069,1276,, 지배주주순익,212.38,-6.82,200.79,491.71,266.01,141,250
, 비지배주주순익,0,-3.3,-0.46,-9.86,-117.66,-146.16,-64.83,-49.26,27.62,0,0,, 비지배주주순익,5.2,-39.04,162.03,-96.22,0.85,0,0
, 매출원가비중,86.33,82.44,80.22,78.56,77.53,81,80.12,79.86,78.05,0,0,, 매출원가비중,79.01,80.93,76.31,76.93,78.3,0,0
, 매출총이익율,13.67,17.56,19.78,21.44,22.47,19,19.88,20.14,21.95,0,0,, 매출총이익율,20.99,19.07,23.69,23.07,21.7,0,0
, 판관비율,8.29,8.31,9.54,10.64,12.14,12.21,12.26,12.87,13.71,0,0,, 판관비율,12.58,13.47,13.87,14.72,12.84,0,0
, 영업이익률,5.38,9.25,10.25,10.8,10.32,6.79,7.62,7.27,8.24,8.09,8.15,, 영업이익률,8.41,5.59,9.82,8.35,8.86,6.75,8.36
, 지배주주순이익률,-29.6,-32.11,3.87,-0.28,7.32,4.7,0.42,2.59,5.23,5.45,6.09,, 지배주주순이익률,4.11,-0.17,4.44,10.78,5.28,3.3,5.17
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,993.8,1043.53,1434.83,1500.52,1586.23,926.95,1686.22,1020,1561.66,0,0,, 영업활동현금흐름,314,-42,1043,478,83,0,0
, 당기순이익,-2710.1,-3426.62,504.19,-50.37,1169.34,790.01,14.58,435.91,979.31,0,0,, 당기순이익,217.58,-45.86,362.82,395.49,266.86,0,0
, 감가상각비,69.44,70.68,98.49,91.56,242.04,262.97,275.17,349.37,287.66,0,0,, 감가상각비,97.73,84.49,82.4,41.86,78.91,0,0
, 투자활동현금흐름,-995.73,-2124.32,-2892.46,-1785.96,3.46,-3697.66,-1364.42,-3475.66,576.26,0,0,, 투자활동현금흐름,-2057,672,-525,-427,857,0,0
, 유형자산취득,160.14,-256.22,-257.48,-105.05,-97.37,-1032.39,-433.38,-409.75,-1063.4,0,0,, 유형자산취득,-213.69,-154.9,-205.82,-220.89,-481.79,0,0
, 재무활동현금흐름,1356.26,-356.04,1569.36,3330.75,-1001.19,1148.03,-172.86,1682.18,-371.99,0,0,, 재무활동현금흐름,1792.99,-408.34,1005.17,-578.52,-390.29,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,5948.49,6522.62,5524.83,10148.35,10450.89,9452.31,9011.04,9859.8,11923.01,0,0,, 1. 유동자산,9859.8,10150.58,11536.36,11427.58,11923.01,0,0
,    현금성자산,2599.99,1149.84,1268.19,4295.03,4899.02,3238.72,3381.52,2609.35,4371.96,0,0,,    현금성자산,2609.35,2832.77,4356.86,3832.73,4371.96,0,0
, 매출채권,1618.51,1728.54,2151.13,2408.68,2685.26,3086.63,2547.45,2423.91,2388.89,0,0,, 매출채권,2423.91,2354.82,2096.61,2008.38,2388.89,0,0
, 재고자산,97.8,124.87,298.13,334.68,601.35,383.53,626.05,451.87,507.2,0,0,, 재고자산,451.87,470.83,444.03,486.23,507.2,0,0
, 2. 비유동자산,6712.99,5520.7,5204.29,7578.5,10624.7,13424.19,14737.34,15617.51,14339.2,0,0,, 2. 비유동자산,15617.51,14510.35,13631.24,13615.65,14339.2,0,0
, 유형자산,828.04,999.59,1208.51,4391.59,6835.48,7443.33,7573.75,7960.38,8098.76,0,0,, 유형자산,7960.38,8048.8,7709.06,7783.74,8098.76,0,0
, 무형자산,45.12,56.31,65.6,480.29,1804.7,1748.42,1701.49,1292.28,762.55,0,0,, 무형자산,1292.28,1276.38,658.35,691.36,762.55,0,0
,     투자자산 등,5839.83,4464.8,3930.18,2706.62,1984.52,4232.44,5462.1,6364.85,5477.89,0,0,,     투자자산 등,6364.85,5185.17,5263.83,5140.55,5477.89,0,0
,      * 지분투자,3789.73,2795.65,2575.41,1757.22,24.3,259.3,295.44,1964,1081.68,0,0,,      * 지분투자,1964,972.72,1053.54,1084.47,1081.68,0,0
, 1+2= 총자산,12661.48,12043.32,10729.12,17726.85,21075.59,22876.5,23748.38,25477.31,26262.22,27331.22,28607.22,, 1+2= 총자산,25477.31,24660.92,25167.61,25043.23,26262.22,0,0
,    매입채무,973.7,1165.36,1370.36,1501.46,1856.14,1830.63,1700.71,1651.06,1739.09,0,0,,    매입채무,1651.06,1394.44,1373.79,1421.9,1739.09,0,0
, 차입금,4452.19,3150.66,2930.26,3575,3463.77,4947.65,3879.9,4931.46,5043.22,0,0,, 차입금,4931.46,4976.62,6715.66,5458.41,5043.22,0,0
, 부채총계,8696.04,10442.6,7012.26,11308.82,13164.82,14523.73,14436.3,15995.52,16008.43,16008.43,16008.43,, 부채총계,15995.52,15856.51,16446.94,15176.66,16008.43,0,0
, 자본총계,3965.44,1600.72,3716.86,6418.02,7910.77,8352.77,9312.08,9481.79,10253.78,0,0,, 자본총계,9481.79,8804.42,8720.67,9866.57,10253.78,0,0
, 지배주주지분,3965.44,1592.22,3706.21,6415.18,7785.06,8363.31,9211.09,9366.47,10094.53,11163.53,12439.53,, 지배주주지분,9366.47,8732.51,8485.13,9729.48,10094.53,0,0
, 총자산(개별),15785.2,16624.49,12343.43,14747.94,14802.19,16985.97,18015.75,19309.7,19840.26,0,0,, 총자산(개별),19309.7,18898.86,19710.87,19560.03,19840.26,0,0
, 부채총계(개별),8696.04,10356.08,6603.05,7380.36,6730.16,8227.93,7987.8,8900.02,9171.53,0,0,, 부채총계(개별),8900.02,8843.26,10354.45,9094.44,9171.53,0,0
, 자본총계(개별),7089.16,6268.41,5740.38,7367.58,8072.03,8758.04,10027.95,10409.68,10668.73,0,0,, 자본총계(개별),10409.68,10055.6,9356.42,10465.58,10668.73,0,0
