,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익률(%),4.3,6.12,5.75,5.59,4.24,5.09,5.03,6.83,6.37,6.85,6.94,, 영업이익률(%),6.7,5.62,6.58,7.05,6.17,5.97,7.26
, 매출액 YOY(%),16.88,3.3,12.3,27,39.2,29.3,22.9,8.6,33,21.4,19,, 매출액 YOY(%),15.04,31.24,30.37,41.55,29.43,21.56,22.26
, 영업이익 YOY(%),-8.7,46.8,5.5,23.5,5.4,55.6,21.4,47.4,23.9,30.7,20.4,, 영업이익 YOY(%),46,51.72,5.88,31.52,19.07,29.19,34.96
, 지배순이익 YOY(%),-38.85,53.3,19.5,11.6,6.2,5.6,58.6,44,22.3,37.9,20.5,, 지배순이익 YOY(%),-61.23,61.9,-12.49,-22.28,346.19,16.07,59.42
, 매출액(개별),1327.73,1372.3,1533.81,1945.16,2704.73,3387.58,4245.45,4645.07,6221.5,0,0,, 매출액(개별),1341.44,1413.11,1480.6,1586.23,1741.55,0,0
, 영업이익(개별),59.89,87.27,94.93,120.56,121.9,197.11,235.55,335.35,411.12,0,0,, 영업이익(개별),94.62,81.33,101.61,115.32,112.85,0,0
, 순이익(개별),48.44,74.66,90.46,103.22,108.27,98.44,174.62,235.57,299.8,0,0,, 순이익(개별),3.51,73.73,72.26,87.44,66.38,0,0
, 영업이익율(%개별),4.51,6.36,6.19,6.2,4.51,5.82,5.55,7.22,6.61,0,0,, 영업이익율(%개별),7.05,5.76,6.86,7.27,6.48,0,0
, 개별/연결 순익(%),103.35,103.9,105.32,107.7,106.37,91.62,102.45,95.97,99.89,0,0,, 개별/연결 순익(%),20.11,101.88,108.68,104.81,85.26,0,0
, 연간 주가 상승율,95.37,-5.63,163.95,-0.94,-48.43,43.73,-27.42,90.56,228.96,-16.93,0,, EPS,71.22,295.36,271.36,340.49,317.76,342.82,432.61
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,1500.63,1416.68,4825.82,4780.64,2507.2,3609.9,2676.17,5099.65,16784.4,13942,13942,,,,,,,,,
, 주가,8231,7768,20504,20312,10475,15056,10927,20823,68500,56900.08,56900.08,,,,,,,,,
, EPS,257.08,394.03,364.93,407.21,425.28,448.11,695.92,1002.31,1224.92,1689.62,2036.52,,,,,,,,,
, BPS,1619.02,2006.65,3488.49,3860.34,3962.8,4356.93,4732.03,5192.09,6285.89,7975.56,10012.08,,,,,,,,,
, EPS증가율(%),-38.8,53.3,-7.4,11.6,4.4,5.4,55.3,44,22.2,37.9,20.5,,,,,,,,,
, BPS증가율(%),0.2,23.9,73.8,10.7,2.7,9.9,8.6,9.7,21.1,26.9,25.5,,,,,,,,,
, PER,32.02,19.71,56.19,49.88,24.63,33.6,15.7,20.78,55.92,33.68,27.94,,,,,,,,,
, PBR,5.08,3.87,5.88,5.26,2.64,3.46,2.31,4.01,10.9,7.13,5.68,,,,,,,,,
, PSR,1.13,1.03,3.13,2.45,0.92,1.03,0.62,1.09,2.69,1.84,1.54,,,,,,,,,
, ROE,15.88,19.64,10.46,10.55,10.73,10.28,14.71,19.3,19.49,21.18,20.34,,,,,,,,,
, ROA,6.69,8.74,5.73,5.93,5.48,4.85,6.09,7.87,8.01,9.95,10.71,,,,,,,,,
, EV,1920.65,1835.45,5759.77,5666.44,3510.37,4475.76,3636.64,6661.86,18722.98,12003,12003,,,,,,,,,
, EBITDA,100.24,152.67,185.31,222.28,228.89,291.53,311.97,402.88,459.92,459.91,459.91,,,,,,,,,
, EV/EBITDA,19.16,12.02,31.08,25.49,15.34,15.35,11.66,16.54,40.71,26.1,26.1,,,,,,,,,
, DPS,48.7,51.02,25,91.6,26.72,40.65,156.25,216,33,33,33,,,,,,,,,
, 배당성향(%),18.56,12.78,6.73,22.19,6.11,8.84,21.64,20.31,2.55,1.95,1.62,,,,,,,,,
, 시가배당율(%),0.59,0.66,0.12,0.45,0.26,0.27,1.43,1.04,0.05,0.06,0.06,,,,,,,,,
, 차입금비율(%),0,2.61,0.21,0,1.61,14.34,13.02,11.83,9.76,9.76,9.76,,,,,,,,,
, 부채비율(%),135.04,114.82,78.85,75.31,95.19,111.56,141.33,144.91,143.14,143.14,143.14,,,,,,,,,
, 매출채권회전일수,10.12,13.14,11.36,12.48,9.94,7.95,9.41,9.1,6.98,6.98,6.98,,,,,,,,,
, 재고자산회전일수,1.12,0.66,4.76,6.8,4.8,2.87,5.55,3.09,1.4,1.4,1.4,,,,,,,,,
, 상장주식수 (만주),1823.14,1823.74,2353.6,2353.6,2393.51,2397.65,2449.14,2449.05,2450.28,2450.26,2450.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1327.54,1371.43,1539.68,1954.66,2721.33,3519.89,4326.58,4698.98,6248.4,7587,9026,, 매출액,1351.55,1419.82,1487.04,1592.24,1749.31,1726,1818
, -매출원가,1146.88,1147.88,1278.81,1643.76,2389.08,3050.69,3800.96,4021.53,5465.45,0,0,, -매출원가,1159.28,1237.57,1300.82,1385.91,1541.17,0,0
, =매출총이익,180.65,223.54,260.88,310.91,332.25,469.2,525.63,677.44,782.95,0,0,, =매출총이익,192.27,182.25,186.22,206.33,208.14,0,0
, -판매비와관리비,123.51,139.67,172.38,201.6,217,289.89,307.91,356.52,385.23,0,0,, -판매비와관리비,101.69,102.52,88.41,94,100.29,0,0
, =영업이익,57.15,83.87,88.49,109.3,115.25,179.31,217.72,320.93,397.72,520,626,, =영업이익,90.58,79.73,97.81,112.33,107.85,103,132
, +- 비영업손익,7.63,6.19,20.08,18.39,17.61,-33.79,-10.42,54.09,-35.97,0,0,, +- 비영업손익,-17.82,19.05,-0.67,4.69,-59.04,0,0
, (금융손익),5.18,8.33,9.99,34.32,24.71,13.7,51.96,49.65,-19.2,0,0,, (금융손익),20.42,18.1,1.3,4.61,-43.21,0,0
, (관계기업손익),0,0,0,0,0,-7.99,-4.71,-4.47,-2.93,0,0,, (관계기업손익),-0.74,0,-2.27,-1.14,0.48,0,0
, (외환손익),-0.13,-0.39,1.13,0.82,16.27,24,37.1,33.22,13.14,0,0,, (외환손익),11.29,13.51,-1.12,1.94,-1.19,0,0
, =세전순익,64.78,90.06,108.57,127.7,132.85,145.52,207.3,375.02,361.75,0,0,, =세전순익,72.76,98.78,97.14,117.02,48.81,0,0
, -법인세,18.95,19.24,24.26,34.7,31.15,43.49,39.5,130.26,62.87,0,0,, -법인세,55.24,26.6,31.05,33.93,-28.72,0,0
, =순이익,45.83,70.82,84.31,93,101.7,102.03,167.8,244.76,298.88,0,0,, =순이익,17.51,72.18,66.09,83.09,77.53,0,0
, 지배주주순익,46.87,71.86,85.89,95.84,101.79,107.44,170.44,245.47,300.14,414,499,, 지배주주순익,17.45,72.37,66.49,83.43,77.86,84,106
, 비지배주주순익,-1.05,-1.04,-1.58,-2.84,-0.08,-5.41,-2.64,-0.72,-1.26,0,0,, 비지배주주순익,0.06,-0.19,-0.4,-0.34,-0.33,0,0
, 매출원가비중,86.39,83.7,83.06,84.09,87.79,86.67,87.85,85.58,87.47,0,0,, 매출원가비중,85.77,87.16,87.48,87.04,88.1,0,0
, 매출총이익율,13.61,16.3,16.94,15.91,12.21,13.33,12.15,14.42,12.53,0,0,, 매출총이익율,14.23,12.84,12.52,12.96,11.9,0,0
, 판관비율,9.3,10.18,11.2,10.31,7.97,8.24,7.12,7.59,6.17,0,0,, 판관비율,7.52,7.22,5.95,5.9,5.73,0,0
, 영업이익률,4.3,6.12,5.75,5.59,4.24,5.09,5.03,6.83,6.37,6.85,6.94,, 영업이익률,6.7,5.62,6.58,7.05,6.17,5.97,7.26
, 지배주주순이익률,3.53,5.24,5.58,4.9,3.74,3.05,3.94,5.22,4.8,5.46,5.53,, 지배주주순이익률,1.29,5.1,4.47,5.24,4.45,4.87,5.83
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,42.15,46.7,291.07,-27.82,229.08,184.23,280.49,732.1,592.72,0,0,, 영업활동현금흐름,316,-86,57,101,520,0,0
, 당기순이익,45.83,70.82,84.31,93,101.7,102.03,167.8,244.76,298.88,0,0,, 당기순이익,17.51,72.18,66.09,83.09,77.53,0,0
, 감가상각비,43.09,68.8,96.82,112.98,113.64,112.22,94.25,81.95,62.2,0,0,, 감가상각비,20.15,17.24,15.8,13.75,15.4,0,0
, 투자활동현금흐름,-13.95,-79.91,-174.71,-58.49,-153.63,-278.72,-28.14,-216.46,-98.28,0,0,, 투자활동현금흐름,-82,-27,-33,0,-39,0,0
, 유형자산취득,-17.19,-47.08,-10.69,-30.12,-29.52,-323.83,-53.31,-10.39,-30.46,0,0,, 유형자산취득,-5.36,-0.92,-7.87,-3.2,-18.47,0,0
, 재무활동현금흐름,-0.06,2.43,343.46,-1.45,-62.19,134.16,-54.36,-134.66,-31.84,0,0,, 재무활동현금흐름,-107.97,-0.07,-31.63,-0.07,-0.07,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,489.11,518.8,1044.29,1172.71,1319.15,1424.55,2015.43,2433.52,2973.74,0,0,, 1. 유동자산,2433.52,2358.91,2494.13,2788.66,2973.74,0,0
,    현금성자산,296.43,265.66,725.47,637.7,650.96,689.93,887.72,1269.41,1717.73,0,0,,    현금성자산,1269.41,1162.57,1151.55,1249.64,1717.73,0,0
, 매출채권,36.81,49.37,47.92,66.81,74.08,76.7,111.51,117.17,119.57,0,0,, 매출채권,117.17,106.27,113.53,115.88,119.57,0,0
, 재고자산,3.51,2.09,16.68,30.64,31.4,24,57.8,34.07,20.97,0,0,, 재고자산,34.07,35.88,22.56,22.74,20.97,0,0
, 2. 비유동자산,211.55,303.66,453.37,443.61,536.96,788.92,781.63,685.61,772.83,0,0,, 2. 비유동자산,685.61,698.02,736.73,726.94,772.83,0,0
, 유형자산,144.62,220.06,240.15,240.52,274.98,527.25,540.1,292.85,276.23,0,0,, 유형자산,292.85,282.59,275.54,270.37,276.23,0,0
, 무형자산,41.37,48.14,57.08,50.38,117.79,122.22,107.31,72,78.48,0,0,, 무형자산,72,73.06,78.98,79.8,78.48,0,0
,     투자자산 등,25.56,35.46,156.14,152.71,144.2,139.45,134.21,320.76,418.12,0,0,,     투자자산 등,320.76,342.37,382.21,376.78,418.12,0,0
,      * 지분투자,0,0,0,0,0,12.06,6.58,17,43.07,0,0,,      * 지분투자,17,46,43.73,42.59,43.07,0,0
, 1+2= 총자산,700.66,822.46,1497.66,1616.32,1856.11,2213.47,2797.06,3119.13,3746.57,4160.57,4659.57,, 1+2= 총자산,3119.13,3056.92,3230.86,3515.6,3746.57,0,0
,    매입채무,8.75,11.53,28.21,25.81,56.55,42.34,40.47,42.76,45.33,0,0,,    매입채무,42.76,41.19,45.49,42.52,45.33,0,0
, 차입금,0,10,1.78,0,15.3,150,150.86,150.69,150.43,0,0,, 차입금,150.69,150.62,150.56,150.5,150.43,0,0
, 부채총계,402.56,439.6,660.28,694.32,905.19,1167.21,1638.02,1845.55,2205.63,2205.63,2205.63,, 부채총계,1845.55,1764.13,1854.84,2057.45,2205.63,0,0
, 자본총계,298.1,382.85,837.38,921.99,950.93,1046.26,1159.03,1273.58,1540.94,0,0,, 자본총계,1273.58,1292.8,1376.02,1458.14,1540.94,0,0
, 지배주주지분,295.17,365.96,821.05,908.57,948.5,1044.64,1158.94,1271.57,1540.22,1954.22,2453.22,, 지배주주지분,1271.57,1290.97,1374.65,1457.1,1540.22,0,0
, 총자산(개별),691.73,799.38,1478.88,1606.93,1837.85,2219.1,2808.91,3118.59,3745.32,0,0,, 총자산(개별),3118.59,3057.39,3237.15,3525.22,3745.32,0,0
, 부채총계(개별),394.95,429.01,648.94,682.01,869.51,1151.86,1620.74,1838.8,2197.12,0,0,, 부채총계(개별),1838.8,1756.91,1846.77,2048.56,2197.12,0,0
, 자본총계(개별),296.77,370.36,829.94,924.92,968.33,1067.24,1188.16,1279.79,1548.2,0,0,, 자본총계(개별),1279.79,1300.48,1390.38,1476.66,1548.2,0,0
