,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 부채비율(%),288.24,238.79,199.96,178.31,170.93,161.98,184.61,156.3,144.05,144.05,,,,,,,,,,
, 매출채권회전일수,81.7,63.85,68.83,75.26,68.58,78.5,64.41,55.95,50.76,50.76,,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,∞,,,,,,,,,,
, 상장주식수 (만주),3888.27,4323.89,4460.2,4588.83,5463.22,5768.44,5959.72,6176.37,6894.91,6895.19,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1017.42,1181.04,985.23,1129.48,1334.78,1728.82,1816.93,1911.62,2294.18,2692,,, 매출액,486.76,541.82,570.78,604.17,577.41,,
, -매출원가,0,0,0,0,0,0,0,0,0,0,,, -매출원가,0,0,0,0,0,,
, =매출총이익,1017.42,1181.04,985.23,1129.48,1334.78,1728.82,1816.93,1911.62,2294.18,0,,, =매출총이익,486.76,541.82,570.78,604.17,577.41,,
, -판매비와관리비,1038.12,1135.58,944.34,1120.6,1282.5,1556.19,1757.37,1802.74,2144.52,0,,, -판매비와관리비,493.14,510.41,529.29,556.53,548.28,,
, =영업이익,-20.7,45.45,40.89,8.88,52.28,172.63,59.56,108.88,149.66,227,,, =영업이익,-6.38,31.41,41.49,47.64,29.13,,
, +- 비영업손익,-99.68,-28.01,-9.93,-30.84,-59.58,45.51,-162.59,83.28,71.49,0,,, +- 비영업손익,-53.25,-46.29,67.79,-14.23,64.21,,
, (금융손익),-48.72,-46.28,-23.19,-13.53,-16.78,-11.21,-32.09,-46.07,-59.52,0,,, (금융손익),-12.19,-13.2,-11.8,-13.88,-20.64,,
, (관계기업손익),-12.42,-2.46,-26.45,2.06,-33.19,60.82,2.15,112.1,-25.05,0,,, (관계기업손익),19.62,-0.81,-0.53,-1.19,-22.52,,
, (외환손익),-3.28,-1.14,1.42,3.33,1.81,-7.36,5.05,5.28,-1.84,0,,, (외환손익),-0.57,0.26,-0.38,-0.9,-0.82,,
, =세전순익,-120.38,17.44,30.96,-21.96,-7.3,218.13,-103.03,192.16,221.15,0,,, =세전순익,-59.63,-14.88,109.28,33.41,93.33,,
, -법인세,-4.88,15.44,27.56,3.65,31.81,120.88,-45.41,2.92,97.07,0,,, -법인세,-62.7,2.18,29.69,14.43,50.76,,
, =순이익,-115.5,2.01,3.39,-25.61,-39.11,97.26,-29.18,227.95,124.08,0,,, =순이익,0.56,-17.06,79.59,18.98,42.57,,
, 지배주주순익,-81.38,29.75,28.24,2.58,-5.94,115.8,30.2,253.4,168.32,266,,, 지배주주순익,6.6,-8.37,83.59,20.92,72.17,,
, 비지배주주순익,-34.12,-27.75,-24.84,-28.19,-33.16,-18.54,-59.39,-25.45,-44.24,0,,, 비지배주주순익,-6.04,-8.69,-4,-1.94,-29.6,,
, 매출원가비중,0,0,0,0,0,0,0,0,0,0,,, 매출원가비중,0,0,0,0,0,,
, 매출총이익율,100,100,100,100,100,100,100,100,100,0,,, 매출총이익율,100,100,100,100,100,,
, 판관비율,102.03,96.15,95.85,99.21,96.08,90.01,96.72,94.3,93.48,0,,, 판관비율,101.31,94.2,92.73,92.11,94.96,,
, 영업이익률,-2.03,3.85,4.15,0.79,3.92,9.99,3.28,5.7,6.52,8.43,,, 영업이익률,-1.31,5.8,7.27,7.89,5.04,,
, 지배주주순이익률,-8,2.52,2.87,0.23,-0.45,6.7,1.66,13.26,7.34,9.88,,, 지배주주순이익률,1.36,-1.54,14.64,3.46,12.5,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-188.3,-8.41,104.06,163.19,-241.38,-685.4,-179.69,-240.41,235.95,0,,, 영업활동현금흐름,-210,89,15,-34,166,,
, 당기순이익,-115.5,2.01,3.39,-25.61,-39.11,97.26,-29.18,227.95,124.08,0,,, 당기순이익,0.56,-17.06,79.59,18.98,42.57,,
, 감가상각비,37.05,36.81,27.45,27.4,10.82,10.14,30.1,81.23,85.27,0,,, 감가상각비,21.11,22.33,17.13,20.97,24.86,,
, 투자활동현금흐름,-80.44,-89.92,-45.02,-152.65,-338.75,121.51,-181.91,-32.53,60.69,0,,, 투자활동현금흐름,-155,133,17,-46,-44,,
, 유형자산취득,-4.33,-13.68,-2.16,-4.59,-10.37,-3.44,-58.59,-43.25,-20.51,0,,, 유형자산취득,0.19,-1.96,-5.84,-9.17,-3.54,,
, 재무활동현금흐름,338.8,262.62,-234.85,43.68,705.24,537.66,161.43,446.45,-226.89,0,,, 재무활동현금흐름,-99.96,-9.19,225.59,75.87,-519.16,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,2018.2,2303.13,2085.7,2437.79,3108.36,3831.95,3782.44,4214.74,4463.98,0,,, 1. 유동자산,4214.74,4037.01,4384.89,4645.18,4463.98,,
,    현금성자산,343.71,508.31,332.5,386.71,511.82,485.13,281.89,455.2,524.87,0,,,    현금성자산,455.2,668.72,926.29,921.89,524.87,,
, 매출채권,227.73,206.6,185.8,232.9,250.78,371.81,320.61,293.01,319.04,0,,, 매출채권,293.01,295.99,299.23,304.42,319.04,,
, 재고자산,0.46,0,0,7.24,26.43,16.75,9.37,14.01,6.88,0,,, 재고자산,14.01,12.54,10.09,7.88,6.88,,
, 2. 비유동자산,596.1,553.5,600.41,567.35,769.43,811.92,782.75,905.44,1237.47,0,,, 2. 비유동자산,905.44,909.48,919.64,1352.28,1237.47,,
, 유형자산,19.76,17.3,13.27,12.59,21.97,45.4,88.71,89.82,75.66,0,,, 유형자산,89.82,80.52,77.43,80.02,75.66,,
, 무형자산,372.29,309.9,284.53,212.47,101.67,208.19,116.93,123.66,277.54,0,,, 무형자산,123.66,147.76,181.55,271.98,277.54,,
,     투자자산 등,204.05,226.29,302.61,342.29,645.79,558.33,577.11,691.95,884.28,0,,,     투자자산 등,691.95,681.2,660.67,1000.27,884.28,,
,      * 지분투자,5.64,68.52,124.34,150.03,117.52,14.51,43.67,28.87,12.75,0,,,      * 지분투자,28.87,28.06,27.53,29.33,12.75,,
, 1+2= 총자산,2614.3,2856.63,2686.11,3005.14,3877.79,4643.87,4565.2,5120.18,5701.45,5967.45,,, 1+2= 총자산,5120.18,4946.49,5304.53,5997.46,5701.45,,
,    매입채무,146.11,134.04,122.04,143.48,165.98,226.03,224.35,170.79,189.96,0,,,    매입채무,170.79,170.58,174.69,179.11,189.96,,
, 차입금,1229.9,1196.46,920.86,791.66,1117.02,1535.86,1659.77,2178.02,2537.66,0,,, 차입금,2178.02,2172.14,2224.47,2775.19,2537.66,,
, 부채총계,1940.94,2013.43,1790.62,1925.35,2446.51,2871.3,2961.2,3122.46,3365.25,3365.25,,, 부채총계,3122.46,2978.34,3100.59,3672.98,3365.25,,
, 자본총계,673.37,843.19,895.5,1079.79,1431.28,1772.58,1604,1997.72,2336.2,0,,, 자본총계,1997.72,1968.15,2203.94,2324.48,2336.2,,
, 지배주주지분,690.95,899.47,969.76,1151.75,1504.54,1793.66,1674.18,1956.56,2322.32,2588.32,,, 지배주주지분,1956.56,1935.28,2174.02,2292.55,2322.32,,
, 총자산(개별),1634.16,1672.22,1813.46,2808.32,3771.91,4207.12,4202.68,4820.01,4948.37,0,,, 총자산(개별),4820.01,4659.61,5009.98,5249.66,4948.37,,
, 부채총계(개별),755.25,776.69,851.57,1659.93,2267.17,2451.49,2502.46,2768.77,2467.02,0,,, 부채총계(개별),2768.77,2624.02,2740.92,2836.76,2467.02,,
, 자본총계(개별),878.91,895.53,961.89,1148.39,1504.73,1755.63,1700.22,2051.24,2481.36,0,,, 자본총계(개별),2051.24,2035.59,2269.06,2412.91,2481.36,,
