,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출원가비중,95.29,95.16,94.23,91.85,91.01,94.77,95.61,91.7,89.83,0,0,, 매출원가비중,90.58,88.31,88.62,89.19,92.96,0,0
, 매출총이익율,4.71,4.84,5.77,8.15,8.99,5.23,4.39,8.3,10.17,0,0,, 매출총이익율,9.42,11.69,11.38,10.81,7.04,0,0
, 판관비율,2.85,2.99,3.75,5.72,5.24,3.69,2.89,4.46,5.86,0,0,, 판관비율,5.77,4.7,5.98,5.56,7.21,0,0
, 영업이익률,1.86,1.85,2.02,2.43,3.75,1.54,1.5,3.84,4.31,2.2,2.25,, 영업이익률,3.65,6.99,5.41,5.25,-0.17,3.67,2.85
, 지배주주순이익률,1.26,1.54,1.64,1.7,3.23,1.61,0.87,3.22,6.01,2.32,2.57,, 지배주주순이익률,10.41,7.81,8.78,7.48,0.57,4.34,2.14
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,4130.77,348.29,2396.22,-1597.24,-1076.93,-1081.68,-943.78,3077,2284.79,0,0,, 영업활동현금흐름,732,1300,553,731,-299,0,0
, 당기순이익,958.25,1024.74,991.06,732.32,1881.7,1498.99,554.38,1541.19,2653.5,0,0,, 당기순이익,1354.1,965.28,904.99,715.68,67.55,0,0
, 감가상각비,341.45,367.9,383.76,447.94,540.08,483.79,576.04,999.88,1077.18,0,0,, 감가상각비,258.52,267.16,269.45,271.99,268.58,0,0
, 투자활동현금흐름,-1432.68,-591.1,-7788.36,-5845.81,-1168.45,977.22,-2990.7,-447.71,-4904.1,0,0,, 투자활동현금흐름,363,-1918,-1949,-1891,853,0,0
, 유형자산취득,-1598.28,-632.54,-5270.16,-5100.77,-1379.75,-1060.43,-2264.53,-851.22,-705.85,0,0,, 유형자산취득,-385.28,-54.27,-122.4,-185.95,-343.23,0,0
, 재무활동현금흐름,3407.83,-2124.21,3487.3,6808.72,2001.04,799.21,2066.04,-2122.82,2577.34,0,0,, 재무활동현금흐름,-351.75,901.14,1238.06,1278.12,-839.98,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,19017.22,15333.39,12990.13,14665.75,19800.11,21064.55,16097.68,17137.82,20404.98,0,0,, 1. 유동자산,17137.82,19089.34,18610.89,19475.14,20404.98,0,0
,    현금성자산,7104.71,4728.83,2850.44,2254.32,2061.2,2634.74,802.88,1357.28,1220.57,0,0,,    현금성자산,1357.28,1706.22,1518.66,1607.01,1220.57,0,0
, 매출채권,6956.38,6725.48,4370.56,3771.23,6064.5,7344.35,6797.18,5767.64,6309.44,0,0,, 매출채권,5767.64,5196.74,5071.7,5356.41,6309.44,0,0
, 재고자산,4051.77,3195.3,3263.25,5996.56,3935.51,5484.11,3057.25,3775.12,3240.15,0,0,, 재고자산,3775.12,2010.42,2710.51,2350.59,3240.15,0,0
, 2. 비유동자산,9905.78,10950.1,20388.3,26133.76,20909.05,22452.92,21458.39,23686.36,24584.22,0,0,, 2. 비유동자산,23686.36,23576,23909.91,24622.88,24584.22,0,0
, 유형자산,7785.58,8070.14,14655.2,19410.75,11200.31,11787.82,9854.68,9276.97,9397.07,0,0,, 유형자산,9276.97,9195.35,9189.62,9283.53,9397.07,0,0
, 무형자산,193.42,164.79,3032.76,3087.81,3106.62,3053.62,2686.03,1110.16,1119.33,0,0,, 무형자산,1110.16,1115.18,1115.43,1112.54,1119.33,0,0
,     투자자산 등,1926.79,2715.17,2700.34,3635.2,6602.12,7611.48,8917.68,13299.22,14067.82,0,0,,     투자자산 등,13299.22,13265.47,13604.86,14226.81,14067.82,0,0
,      * 지분투자,164.15,333.84,359.59,311.58,2778.15,3358.18,5246.02,6177.94,7351.34,0,0,,      * 지분투자,6177.94,6203.43,6513.48,7249.78,7351.34,0,0
, 1+2= 총자산,28923,26283.5,33378.43,40799.51,40709.16,43517.48,37556.07,40824.17,44989.2,46490.2,48287.2,, 1+2= 총자산,40824.17,42665.34,42520.8,44098.01,44989.2,0,0
,    매입채무,5535.61,4277.22,1639.2,1670.77,2124.32,2922.94,3263.71,2967.52,2754.54,0,0,,    매입채무,2967.52,1000.2,2281.88,1633.95,2754.54,0,0
, 차입금,11048.98,9282.79,14223.24,19920.3,15883.49,17847.19,11667.26,15885.9,18682.04,0,0,, 차입금,15885.9,17255.06,18555.87,19801.58,18682.04,0,0
, 부채총계,19156.01,15095.54,19317.93,24524.08,23596.19,25683.06,21128.25,24215.96,26002.05,26002.05,26002.05,, 부채총계,24215.96,25491.94,24446.02,25280.93,26002.05,0,0
, 자본총계,9766.99,11187.96,14060.49,16275.43,17112.96,17834.42,16427.82,16608.22,18987.16,0,0,, 자본총계,16608.22,17173.41,18074.78,18817.08,18987.16,0,0
, 지배주주지분,9762.74,11187.96,11815.46,12093.11,13884.29,14972.71,15662.01,16608.22,18987.16,20488.16,22285.16,, 지배주주지분,16608.22,17173.41,18074.78,18817.08,18987.16,0,0
, 총자산(개별),26026.71,20462.73,21176.57,22863.6,24522.53,28097.24,31911.36,36079.89,41248.7,0,0,, 총자산(개별),36079.89,39340.92,39476.2,40650.64,41248.7,0,0
, 부채총계(개별),16557.32,9758.48,10041.99,11507.45,12339.82,14804.71,17007.05,20954.22,24267.36,0,0,, 부채총계(개별),20954.22,23852.98,23051.26,23605.16,24267.36,0,0
, 자본총계(개별),9469.39,10704.24,11134.58,11356.15,12182.71,13292.54,14904.3,15125.67,16981.34,0,0,, 자본총계(개별),15125.67,15487.94,16424.94,17045.48,16981.34,0,0
