,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, =매출총이익,1089.08,1215.02,1228.8,1247.32,1334.24,1365.84,1327.57,1388.69,1485.88,1485.89,,, =매출총이익,557.64,426.8,248.08,198.44,612.57,,
, -판매비와관리비,887.86,955.74,982.67,1006.85,1064.84,1120.59,1143.17,1150.01,1212.02,1212.03,,, -판매비와관리비,387.88,255.7,242.3,256.51,457.52,,
, =영업이익,201.22,259.29,246.12,240.47,269.4,245.25,184.4,238.68,273.86,273.86,,, =영업이익,169.76,171.1,5.78,-58.07,155.05,,
, +- 비영업손익,187.39,177.56,191.53,98.52,11.15,91.61,116.57,3.76,300.26,300.26,,, +- 비영업손익,-57.54,57.88,15.21,342.8,-115.63,,
, (금융손익),-36.68,-45.18,-37.44,-37.12,-28.38,-26.07,-27.22,-35.83,-39.25,-39.25,,, (금융손익),-17.24,-8.73,-10.52,-9.32,-10.68,,
, (관계기업손익),143.83,157.54,182.77,139.37,71.06,87.97,125.42,79.41,423.74,423.73,,, (관계기업손익),9.35,61.53,10.64,343.51,8.05,,
, (외환손익),-0.71,-2.24,0.27,0.32,0.58,-0.93,-0.09,0.12,0,0,,, (외환손익),0.12,-0.23,0.18,-0.01,0.06,,
, =세전순익,388.61,436.84,437.65,338.99,280.55,336.86,300.98,242.44,574.12,574.11,,, =세전순익,112.22,228.98,20.98,284.73,39.42,,
, -법인세,58.9,153.43,152.63,62.49,68.85,55.67,63.18,63.17,97.22,97.22,,, -법인세,37.02,32.51,8.84,38.95,16.92,,
, =순이익,329.71,283.41,269.75,276.63,233.6,321.84,237.79,179.27,476.9,476.91,,, =순이익,75.2,196.47,12.15,245.78,22.51,,
, 지배주주순익,264.75,201.12,177.59,192.5,142.01,210.67,195.34,134.62,426.29,426.29,,, 지배주주순익,44.06,159.63,9.22,244.59,12.85,,
, 비지배주주순익,64.96,82.29,92.16,84.13,91.59,111.17,42.45,44.65,50.61,50.62,,, 비지배주주순익,31.14,36.84,2.93,1.19,9.66,,
, 매출원가비중,90.8,90.46,90.32,88.19,84.75,84.88,85.41,84.88,83.3,83.3,,, 매출원가비중,80.4,87.57,85.29,83.48,76.19,,
, 매출총이익율,9.2,9.54,9.68,11.81,15.25,15.12,14.59,15.12,16.7,16.7,,, 매출총이익율,19.6,12.43,14.71,16.52,23.81,,
, 판관비율,7.5,7.5,7.74,9.53,12.17,12.41,12.56,12.52,13.63,13.63,,, 판관비율,13.63,7.45,14.37,21.35,17.78,,
, 영업이익률,1.7,2.04,1.94,2.28,3.08,2.72,2.03,2.6,3.08,3.08,,, 영업이익률,5.97,4.98,0.34,-4.83,6.03,,
, 지배주주순이익률,2.24,1.58,1.4,1.82,1.62,2.33,2.15,1.47,4.79,4.79,,, 지배주주순이익률,1.55,4.65,0.55,20.36,0.5,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,455.93,561.25,440.43,578.26,628.85,633.63,563.79,569.83,725.65,725,,, 영업활동현금흐름,143,291,50,87,297,,
, 당기순이익,329.71,283.41,269.75,276.63,233.6,321.84,237.79,179.27,476.9,476.91,,, 당기순이익,75.2,196.47,12.15,245.78,22.51,,
, 감가상각비,246.87,278.85,288.88,311.33,321.48,341.16,368.3,278.5,337.06,337.05,,, 감가상각비,89.73,73.75,74.96,75.48,112.86,,
, 투자활동현금흐름,-760.25,-33.23,-336.42,-1127.67,-888.79,48.84,-356.48,-403.15,-508.96,-509,,, 투자활동현금흐름,-139,-255,20,-147,-127,,
, 유형자산취득,-334.04,-389.96,-344.84,-527.72,-535.76,-516.41,-473.06,-529.53,-489.23,-489.24,,, 유형자산취득,-129.86,-105.68,-96.65,-125.03,-161.88,,
, 재무활동현금흐름,414.97,290.21,-103.2,-50.77,-293.1,-712.32,-169.35,-461.17,27.44,27.44,,, 재무활동현금흐름,-50.63,82.94,-208.75,168.84,-15.59,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,4414.25,4786.5,4994.17,4147.97,3901.46,3544.23,3447.45,3034.21,3148.71,3148.71,,, 1. 유동자산,3034.21,3284.08,1937.37,1829.01,3148.71,,
,    현금성자산,1101.58,1919.45,1921.14,1322.41,770.4,737.86,776.41,481.32,725.45,725.45,,,    현금성자산,481.32,600.48,461.47,570.98,725.45,,
, 매출채권,2272.22,2264.04,2478.65,1775.64,1671.54,1870.78,1862.09,1863.05,1739.84,1739.84,,, 매출채권,1863.05,1832.9,770.71,576.67,1739.84,,
, 재고자산,27.23,44.46,33.62,41.13,28.38,15.89,7.22,8.38,12.08,12.08,,, 재고자산,8.38,8.01,10.98,8.64,12.08,,
, 2. 비유동자산,5908.41,6308.01,6552.15,7245.59,7382.97,7517.66,7725.93,8324.22,8662.54,8662.54,,, 2. 비유동자산,8324.22,8322.09,8389.89,8766.02,8662.54,,
, 유형자산,3781.71,3927.2,4032.52,4251.18,4474.52,4648.5,4768.59,5061.81,5241.67,5241.67,,, 유형자산,5061.81,5058.31,5113.83,5165.73,5241.67,,
, 무형자산,82.33,77.87,65.78,59.7,53.72,48.83,41.55,36.24,32.36,32.36,,, 무형자산,36.24,35.07,33.91,32.78,32.36,,
,     투자자산 등,2044.37,2302.95,2453.85,2934.72,2854.73,2820.32,2915.79,3226.16,3388.52,3388.52,,,     투자자산 등,3226.16,3228.71,3242.14,3567.51,3388.52,,
,      * 지분투자,1623.78,1930.59,2126.76,2499.08,2381.5,2404.7,2523.55,2584.88,2780.54,2780.54,,,      * 지분투자,2584.88,2611.15,2631.84,2960.93,2780.54,,
, 1+2= 총자산,10577.97,11392.15,11901.98,11393.56,11284.42,11061.88,11173.37,11358.43,11811.25,11811.25,,, 1+2= 총자산,11358.43,11606.18,10327.26,10595.03,11811.25,,
,    매입채무,2760.29,2717.87,2926.71,2079.09,1895.8,2036.76,2062.03,2080.35,1842.92,1842.92,,,    매입채무,2080.35,1972.17,888.57,722.91,1842.92,,
, 차입금,2398.22,2777.48,2762.54,2784.95,2599.89,2417.57,2320.86,2184.44,2301.95,2301.95,,, 차입금,2184.44,2271.46,2127.98,2301.39,2301.95,,
, 부채총계,5828.22,6436.43,6716.6,6042.58,5841.77,5850.67,5847.23,5960.33,5994.64,5994.64,,, 부채총계,5960.33,6073.73,4782.35,4803.22,5994.64,,
, 자본총계,4749.75,4955.72,5185.38,5350.97,5442.65,5211.22,5326.14,5398.1,5816.62,5816.62,,, 자본총계,5398.1,5532.45,5544.92,5791.81,5816.62,,
, 지배주주지분,3381.41,3520.12,3674.14,3808.58,3874.64,4021.06,4128.64,4186.45,4574.32,4574.32,,, 지배주주지분,4186.45,4305.65,4315.18,4561.87,4574.32,,
, 총자산(개별),3713.34,4128.65,4122.31,4064.39,4078.46,3950.33,3966.55,3556.56,3736.37,,,, 총자산(개별),3556.56,3625.83,3580.92,3590.86,3736.37,,
, 부채총계(개별),1386.37,1716.91,1716.99,1678.83,1679.48,1536.45,1533.63,1225.15,1271.26,,,, 부채총계(개별),1225.15,1178.15,1140.41,1140.82,1271.26,,
, 자본총계(개별),2326.97,2411.73,2405.31,2385.55,2398.98,2413.88,2432.92,2331.41,2465.11,,,, 자본총계(개별),2331.41,2447.68,2440.51,2450.04,2465.11,,
