,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, EPS,1459.8,719.94,1528.63,1467.83,111.52,1177.54,312.38,714.1,796.87,854.62,846.56,,,,,,,,,
, BPS,14816.41,12440.28,16467.3,18268.08,16852.41,14974.49,14046.82,16120.73,19165.36,20019.92,20866.48,,,,,,,,,
, EPS증가율(%),61.6,-50.7,112.3,-4,-92.4,955.9,-73.5,128.6,11.6,7.2,-0.9,,,,,,,,,
, BPS증가율(%),0.1,-16,32.4,10.9,-7.7,-11.1,-6.2,14.8,18.9,4.5,4.2,,,,,,,,,
, PER,7.23,15.77,7.03,7.94,113.88,6.45,15.27,5.6,4.42,5.17,5.22,,,,,,,,,
, PBR,0.71,0.91,0.65,0.64,0.75,0.51,0.34,0.25,0.18,0.22,0.21,,,,,,,,,
, PSR,0.28,0.47,0.35,0.35,0.22,0.24,0.18,0.14,0.12,0.14,0.14,,,,,,,,,
, ROE,9.85,5.79,9.28,8.03,0.66,7.86,2.22,4.43,4.16,4.27,4.06,,,,,,,,,
, ROA,0.89,0.43,0.81,0.7,0.04,0.63,0.16,0.34,0.35,0.38,0.37,,,,,,,,,
, EV,11348.89,12209.47,11564.03,12532.18,13661.69,12263.25,7696.8,6454.34,5679.82,7124,7124,,,,,,,,,
, EBITDA,2283.21,1169.83,1388.3,2262.77,-163.22,2585.41,776.83,1365.71,1994.9,1994.9,1994.9,,,,,,,,,
, EV/EBITDA,4.97,10.44,8.33,5.54,-83.7,4.74,9.91,4.73,2.85,3.57,3.57,,,,,,,,,
, DPS,350,200,550,620,200,360,100,230,220,220,220,,,,,,,,,
, 배당성향(%),23.2,26.88,34.14,40.08,170.16,29.53,30.92,31.11,26.67,25.74,25.99,,,,,,,,,
, 시가배당율(%),3.32,1.76,5.12,5.32,1.57,4.74,2.1,5.75,6.25,4.98,4.98,,,,,,,,,
, 차입금비율(%),0,0,0,0,0,0,4.36,11.53,9.7,9.7,9.7,,,,,,,,,
, 부채비율(%),996.62,1234.32,1031.02,1035.18,1355.61,1137.31,1292.15,1205.08,1072.29,1072.29,1072.29,,,,,,,,,
, 매출채권회전일수,0,0,0,0,0,0,0,0,554.26,554.26,554.26,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 상장주식수 (만주),10757.24,10757.24,10757.24,10757.24,10757.24,16135.86,16135.85,16135.85,16135.85,16135.9,16135.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,40427.24,26193.26,32624.91,35631.05,61019.12,51369.43,42625.27,45264.47,49108.57,51897,51637,, 매출액,11027.26,10294.89,11480.41,13866.46,13466.8,12911,0
, -매출원가,23439.35,9417.89,15652.15,17564.09,40162.3,28451.87,15973.38,10698.26,12263.8,0,0,, -매출원가,3121.39,1056.51,2412.48,4218.66,4576.15,0,0
, =매출총이익,16987.88,16775.37,16972.76,18066.96,20856.82,22917.56,26651.89,34566.21,36844.77,0,0,, =매출총이익,7905.87,9238.38,9067.93,9647.8,8890.65,0,0
, -판매비와관리비,7160.17,5227.29,6577.22,6707.95,7260.83,7827.1,7556.96,7978.68,7768.16,0,0,, -판매비와관리비,8228.32,8402.64,8815.37,9439.26,8411.33,0,0
, =영업이익,2032.64,992.72,1206.26,2121.63,-298.15,2465.66,668.06,1142.02,1776.16,1600,1346,, =영업이익,-322.45,835.74,252.56,208.54,479.32,791,215
, +- 비영업손익,0.45,50.9,904.27,-64.3,-23.27,52.84,38.8,494.61,-9.71,0,0,, +- 비영업손익,-71.86,5.59,26.04,87.03,-128.36,0,0
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,0,0
, (관계기업손익),0,0,0,0,2.11,-3.65,-2.24,0.32,194.36,0,0,, (관계기업손익),0,0,15.75,99.96,78.65,0,0
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,0,0
, =세전순익,2033.08,1043.62,2110.53,2057.33,-321.43,2518.51,706.86,1636.63,1766.45,0,0,, =세전순익,-394.32,841.32,278.6,295.57,350.96,0,0
, -법인세,452.58,282.13,440.28,451.89,-469.34,590.83,184.47,484.37,480.63,0,0,, -법인세,-112.48,204.86,60.86,70.73,144.18,0,0
, =순이익,1580.5,761.49,1670.25,1605.44,147.91,1927.67,522.39,1152.26,1285.82,0,0,, =순이익,-281.84,636.46,217.74,224.84,206.78,0,0
, 지배주주순익,1570.34,774.46,1644.38,1578.98,119.97,1900.07,504.05,1152.26,1285.82,1379,1366,, 지배주주순익,-281.84,636.46,217.74,224.84,206.78,670,246
, 비지배주주순익,10.15,-12.97,25.87,26.46,27.94,27.6,18.33,0,0,0,0,, 비지배주주순익,0,0,0,0,0,0,0
, 매출원가비중,57.98,35.96,47.98,49.29,65.82,55.39,37.47,23.64,24.97,0,0,, 매출원가비중,28.31,10.26,21.01,30.42,33.98,0,NaN
, 매출총이익율,42.02,64.04,52.02,50.71,34.18,44.61,62.53,76.36,75.03,0,0,, 매출총이익율,71.69,89.74,78.99,69.58,66.02,0,NaN
, 판관비율,17.71,19.96,20.16,18.83,11.9,15.24,17.73,17.63,15.82,0,0,, 판관비율,74.62,81.62,76.79,68.07,62.46,0,NaN
, 영업이익률,5.03,3.79,3.7,5.95,-0.49,4.8,1.57,2.52,3.62,3.08,2.61,, 영업이익률,-2.92,8.12,2.2,1.5,3.56,6.13,∞
, 지배주주순이익률,3.88,2.96,5.04,4.43,0.2,3.7,1.18,2.55,2.62,2.66,2.65,, 지배주주순이익률,-2.56,6.18,1.9,1.62,1.54,5.19,∞
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,4804.54,6910.06,6967.7,9221.4,40165.94,29845.42,16692.39,3403.44,6087.49,0,0,, 영업활동현금흐름,3629,-737,-2077,-2815,11717,0,0
, 당기순이익,1580.5,761.49,1670.25,1605.44,147.91,1927.67,522.39,1152.26,1285.82,0,0,, 당기순이익,-281.84,636.46,217.74,224.84,206.78,0,0
, 감가상각비,250.57,177.11,182.04,141.14,134.93,119.75,108.77,223.69,218.74,0,0,, 감가상각비,52.16,51.47,52.72,57.21,57.34,0,0
, 투자활동현금흐름,-17.9,-11900.92,-4160.04,-9586.16,-39433.45,-35261.14,-16748.12,-4885.07,-8748.61,0,0,, 투자활동현금흐름,-3776,238,2401,842,-12229,0,0
, 유형자산취득,-52.27,-44.91,173.62,-45.97,-54.98,-59.14,-31.75,136.87,-15.35,0,0,, 유형자산취득,-6.55,0,0,0,0,0,0
, 재무활동현금흐름,-608.42,-443.89,-2180.83,-564.67,-641.13,5055.82,434.86,1743.16,2972.82,0,0,, 재무활동현금흐름,-18.15,-390.17,-33.1,3432,-35.9,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,11917.59,8033,12812.94,16064.19,15995.77,14281.61,14595.78,12085.56,4186.98,0,0,,    현금성자산,12085.56,10786.15,6833.76,8019.42,4186.98,0,0
, 매출채권,0,0,0,0,0,0,0,0,74572.45,0,0,, 매출채권,62725.25,65993.18,67659.52,69855.12,74572.45,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,1064.63,1083.89,853.17,816.44,761.51,762.08,769.83,793.64,633.05,0,0,, 유형자산,793.64,779.69,750.88,693.47,633.05,0,0
, 무형자산,400.5,188.53,180.06,154.4,131.49,123.25,102.83,100.59,255.07,0,0,, 무형자산,100.59,172.9,168.01,268.9,255.07,0,0
,     투자자산 등,-1465.13,-1272.42,-1033.23,-970.84,-893,-885.33,-872.66,-894.22,-888.12,0,0,,     투자자산 등,-894.22,-952.6,-918.89,-962.37,-888.12,0,0
,      * 지분투자,0,0,0,0,37.11,13.39,11.2,0,2194.36,0,0,,      * 지분투자,0,0,1515.75,0,2194.36,0,0
, 1+2= 총자산,176627.3,180635,204257.3,226209,267208.1,303439.1,319220.9,339479.6,362530.3,363909.3,365275.3,, 1+2= 총자산,339479.6,340486.2,346730.9,355718.3,362530.3,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,0,0,0,0,0,0,1000,3000,3000,0,0,, 차입금,3000,3000,3000,3000,3000,0,0
, 부채총계,160520.8,167097.4,186197.8,206281.8,248850.9,278915,296290.9,313467.4,331605.4,331605.4,331605.4,, 부채총계,313467.4,315827.5,320065.8,324899,331605.4,0,0
, 자본총계,16106.48,13537.62,18059.58,19927.16,18357.11,24524.08,22930,26012.16,30924.94,0,0,, 자본총계,26012.16,24658.71,26665.1,30819.37,30924.94,0,0
, 지배주주지분,15938.37,13382.31,17714.27,19651.41,18128.54,24162.63,22665.74,26012.16,30924.94,32303.94,33669.94,, 지배주주지분,26012.16,24658.71,26665.1,30819.37,30924.94,0,0
, 총자산(개별),175966.1,180354.5,203743.2,225709.4,266663.5,302736.9,318560,339479.6,362530.3,0,0,, 총자산(개별),339479.6,340486.2,346730.9,355718.3,362530.3,0,0
, 부채총계(개별),160140.7,167042.9,186159.4,206253.4,248802.8,278895.3,296258.3,313533.8,331605.4,0,0,, 부채총계(개별),313533.8,315827.5,320065.8,324899,331605.4,0,0
, 자본총계(개별),15825.4,13311.6,17583.79,19456.04,17860.64,23841.6,22301.69,25945.78,30924.94,0,0,, 자본총계(개별),25945.78,24658.71,26665.1,30819.37,30924.94,0,0
