,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 시가총액,2808.48,3340.9,2047.58,6344.6,7054.49,5324.14,4817.25,12254.01,22643.28,24286,24286,,,,,,,,,
, 주가,6330,7530,4615,14300,15900,12000,10850,27600,51000,54700.05,54700.05,,,,,,,,,
, EPS,-706.01,-1871.78,-1735.69,2856.42,1991.17,2483.22,1955.67,2356.76,3739.44,3702.83,4365.01,,,,,,,,,
, BPS,6556.4,4614.98,2720.5,5726.16,7706.4,10273.17,12576.79,14519.63,17896.62,21599.49,25964.5,,,,,,,,,
, EPS증가율(%),68,-165.1,7.3,264.6,-30.3,24.7,-21.2,20.5,58.7,-1,17.9,,,,,,,,,
, BPS증가율(%),-0.1,-29.6,-41.1,110.5,34.6,33.3,22.4,15.4,23.3,20.7,20.2,,,,,,,,,
, PER,-8.97,-4.02,-2.66,5.01,7.99,4.83,5.55,11.71,13.64,14.77,12.53,,,,,,,,,
, PBR,0.97,1.63,1.7,2.5,2.06,1.17,0.86,1.9,2.85,2.53,2.11,,,,,,,,,
, PSR,0.48,0.68,0.36,0.95,0.91,0.78,0.72,1.52,2.42,2.38,2.25,,,,,,,,,
, ROE,-10.77,-40.56,-63.8,49.88,25.84,24.17,15.55,16.23,20.89,17.14,16.81,,,,,,,,,
, ROA,-2.71,-7.85,-7.82,12.87,8.95,11.08,8.14,9.61,14.09,12.24,12.61,,,,,,,,,
, EV,8254,9475.54,8092.32,10439.85,9860.19,7339.82,6159.21,13094.01,23063.13,23866,23866,,,,,,,,,
, EBITDA,953.31,780.75,1276.29,2078.46,2517.57,2134.89,1803.74,2615.57,3514.61,3514.6,3514.6,,,,,,,,,
, EV/EBITDA,8.66,12.14,6.34,5.02,3.92,3.44,3.41,5.01,6.56,6.79,6.79,,,,,,,,,
, DPS,0,0,0,0,0,250,250,350,350,350,350,,,,,,,,,
, 배당성향(%),0,0,0,0,0,9.95,12.5,14.53,9.16,9.45,8.02,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,2.08,2.3,1.27,0.69,0.64,0.64,,,,,,,,,
, 차입금비율(%),234.33,323.4,545.5,206.91,123.51,78.01,54.62,39.2,22.38,22.38,22.38,,,,,,,,,
, 부채비율(%),298,416.9,715.95,287.57,188.6,118.07,91,68.91,48.33,48.33,48.33,,,,,,,,,
, 매출채권회전일수,42.2,43.77,52.55,50.4,52.05,46.02,53.91,46.12,39.94,39.94,39.94,,,,,,,,,
, 재고자산회전일수,58.56,65.31,58.61,69.72,57.68,64.25,34.49,36.86,32.8,32.8,32.8,,,,,,,,,
, 상장주식수 (만주),4436.78,4436.79,4436.79,4436.78,4436.79,4436.78,4439.86,4439.86,4439.86,4439.85,4439.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,5907.86,4937.52,5677.18,6665.95,7731.4,6797.38,6692.79,8074.16,9359.2,10210,10782,, 매출액,2120.32,2258.03,2416.51,2406.47,2278.19,2382,2548
, -매출원가,4940.03,4045.01,4308.13,4369.16,4831.3,4261.71,4539.43,5132.93,5770.35,0,0,, -매출원가,1353.04,1336.23,1366.36,1429.13,1638.62,0,0
, =매출총이익,967.83,892.51,1369.05,2296.79,2900.1,2535.67,2153.36,2941.24,3588.85,0,0,, =매출총이익,767.28,921.8,1050.15,977.34,639.57,0,0
, -판매비와관리비,1123.83,988.62,913.45,1047.11,1175.82,1103.72,1023.43,1128.32,1195.5,0,0,, -판매비와관리비,288.86,274.37,279.53,306.08,335.54,0,0
, =영업이익,-155.99,-96.11,455.6,1249.69,1724.28,1431.95,1129.93,1812.92,2393.35,2397,2716,, =영업이익,478.42,647.43,770.62,671.26,304.03,544,675
, +- 비영업손익,-331.49,-717.71,-1345.3,-91.45,-869.34,-382.34,-168.79,-373.27,-296.8,0,0,, +- 비영업손익,-251.42,10.02,-91.94,-58.83,-156.04,0,0
, (금융손익),-356.87,-550.3,-708.75,-614.69,-369.75,-171.86,-132.32,-119.94,-71.87,0,0,, (금융손익),-31.07,-18.78,-26.39,-3.47,-23.23,0,0
, (관계기업손익),-32.05,-110.23,-459.37,-71.86,-343.44,-87.45,-81.78,-167.25,-163.6,0,0,, (관계기업손익),-128.02,0,-43.94,-40.67,-78.98,0,0
, (외환손익),64.91,6.35,-21.72,-45.16,-2.43,-14.37,24.69,-7.27,-73.41,0,0,, (외환손익),-7.27,0,0,0,-73.41,0,0
, =세전순익,-487.49,-813.82,-889.7,1158.24,854.94,1049.62,961.14,1439.65,2096.55,0,0,, =세전순익,227,657.45,678.68,612.43,147.99,0,0
, -법인세,-10.39,16.65,-119.61,-109.09,-28.5,-52.13,92.85,393.28,436.3,0,0,, -법인세,100.97,106.8,175.16,142.01,12.33,0,0
, =순이익,-313.24,-830.47,-770.09,1267.33,883.44,1101.75,868.29,1046.37,1660.26,0,0,, =순이익,126.03,550.65,503.53,470.42,135.66,0,0
, 지배주주순익,-313.24,-830.47,-770.09,1267.33,883.44,1101.75,868.29,1046.37,1660.26,1644,1938,, 지배주주순익,126.03,550.65,503.53,470.42,135.66,503,491
, 비지배주주순익,0,0,0,0,0,0,0,0,0,0,0,, 비지배주주순익,0,0,0,0,0,0,0
, 매출원가비중,83.62,81.92,75.89,65.54,62.49,62.7,67.83,63.57,61.65,0,0,, 매출원가비중,63.81,59.18,56.54,59.39,71.93,0,0
, 매출총이익율,16.38,18.08,24.11,34.46,37.51,37.3,32.17,36.43,38.35,0,0,, 매출총이익율,36.19,40.82,43.46,40.61,28.07,0,0
, 판관비율,19.02,20.02,16.09,15.71,15.21,16.24,15.29,13.97,12.77,0,0,, 판관비율,13.62,12.15,11.57,12.72,14.73,0,0
, 영업이익률,-2.64,-1.95,8.03,18.75,22.3,21.07,16.88,22.45,25.57,23.48,25.19,, 영업이익률,22.56,28.67,31.89,27.89,13.35,22.84,26.49
, 지배주주순이익률,-5.3,-16.82,-13.56,19.01,11.43,16.21,12.97,12.96,17.74,16.1,17.97,, 지배주주순이익률,5.94,24.39,20.84,19.55,5.95,21.12,19.27
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,738.77,283.81,480.78,1527.22,2483.12,1831.24,1803.44,1610.78,3099.83,0,0,, 영업활동현금흐름,604,548,561,1034,957,0,0
, 당기순이익,-313.24,-830.47,-770.09,1267.33,883.44,1101.75,868.29,1046.37,1660.26,0,0,, 당기순이익,126.03,550.65,503.53,470.42,135.66,0,0
, 감가상각비,1109.3,876.86,820.69,828.77,793.29,702.94,673.81,802.65,1121.26,0,0,, 감가상각비,207.63,214.21,223.05,227.36,456.64,0,0
, 투자활동현금흐름,-492.72,-144.26,-436.35,-122.09,-1210.32,-1019.04,-1173.02,-1239.55,-2653.1,0,0,, 투자활동현금흐름,-435,-707,-84,-626,-1235,0,0
, 유형자산취득,-213.78,-355.2,-295.23,-17.88,-917.45,-745.61,-1081.9,-872.03,-1565.34,0,0,, 유형자산취득,-312.36,-200.45,-526.04,-200.73,-638.12,0,0
, 재무활동현금흐름,-227.18,-180.9,12.06,-717.67,-1185.3,-857.91,-508.95,-709.41,-759.75,0,0,, 재무활동현금흐름,29.87,-45.83,-812.27,-209.63,307.99,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,3091.44,2229.61,2475.82,3377.57,3689.24,3536.63,3833.79,4262.63,4592.08,0,0,, 1. 유동자산,4262.63,4755.42,4005.16,4514.66,4592.08,0,0
,    현금성자산,399.18,352.22,403.69,1081.33,1155.8,1074.95,1191.06,847.77,482.94,0,0,,    현금성자산,847.77,645.66,307.46,496.44,482.94,0,0
, 매출채권,683,592.16,817.3,920.48,1102.6,857.06,988.55,1020.21,1024.2,0,0,, 매출채권,1020.21,1322.66,1321.66,1295.9,1024.2,0,0
, 재고자산,792.62,723.78,691.8,834.6,763.45,750.19,428.92,518.38,518.49,0,0,, 재고자산,518.38,540.82,547.94,545.22,518.49,0,0
, 2. 비유동자산,8486.11,8354.31,7372.94,6468.86,6178.64,6402.88,6831.55,6626.26,7193.73,0,0,, 2. 비유동자산,6626.26,6720.02,7185.63,7059.66,7193.73,0,0
, 유형자산,6853.89,6360.4,5917.87,5331.4,5477.01,5555.67,5975.7,6165.74,6746.84,0,0,, 유형자산,6165.74,6217.38,6543.69,6497.88,6746.84,0,0
, 무형자산,767.03,742.43,618.5,341.97,256.65,258.28,281.81,234.17,215,0,0,, 무형자산,234.17,240.32,244.35,223.44,215,0,0
,     투자자산 등,865.19,1251.48,836.57,795.49,444.99,588.93,574.04,226.36,231.89,0,0,,     투자자산 등,226.36,262.33,397.58,338.35,231.89,0,0
,      * 지분투자,715.46,1166.07,714.19,591,345.24,268.52,204.75,36.65,36.77,0,0,,      * 지분투자,36.65,36.65,156.65,111.64,36.77,0,0
, 1+2= 총자산,11577.55,10583.92,9848.77,9846.44,9867.89,9939.51,10665.34,10888.9,11785.81,13429.81,15367.81,, 1+2= 총자산,10888.9,11475.44,11190.79,11574.32,11785.81,0,0
,    매입채무,177.41,297.18,362.35,442.72,441.99,338.83,364.69,306.45,368.13,0,0,,    매입채무,306.45,375.17,353.48,357.08,368.13,0,0
, 차입금,6816.5,6621.86,6584.29,5256.75,4223.02,3555.72,3049.88,2526.93,1778.62,0,0,, 차입금,2526.93,2509.48,1700.43,1482.36,1778.62,0,0
, 부채총계,8668.62,8536.35,8641.74,7305.86,6448.71,5381.53,5081.42,4442.39,3839.97,3839.97,3839.97,, 부채총계,4442.39,4626.47,3840.04,3758.4,3839.97,0,0
, 자본총계,2908.93,2047.57,1207.03,2540.57,3419.17,4557.98,5583.92,6446.51,7945.85,0,0,, 자본총계,6446.51,6848.97,7350.75,7815.92,7945.85,0,0
, 지배주주지분,2908.93,2047.57,1207.03,2540.57,3419.17,4557.98,5583.92,6446.51,7945.85,9589.85,11527.85,, 지배주주지분,6446.51,6848.97,7350.75,7815.92,7945.85,0,0
, 총자산(개별),11490.69,10494.95,10019.6,10056.74,10063.71,9775.75,10506.96,10894.01,11792.57,0,0,, 총자산(개별),10894.01,11463.81,11231.05,11652.41,11792.57,0,0
, 부채총계(개별),8745.16,8522.07,8658.56,7280.11,6419.2,5360.28,5081.39,4440.96,3840.2,0,0,, 부채총계(개별),4440.96,4611.62,3831.74,3742.33,3840.2,0,0
, 자본총계(개별),2745.53,1972.87,1361.04,2776.63,3644.5,4415.47,5425.57,6453.05,7952.37,0,0,, 자본총계(개별),6453.05,6852.2,7399.32,7910.08,7952.37,0,0
