,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출액,95686.32,95657.58,94875.52,105726.2,110356,116794.6,131393.7,104165.9,101229.3,104137,111353,, 매출액,27981.08,24414.73,25473.68,23167.71,28173.18,23748,25929
, -매출원가,88036.79,99449.42,90588.78,100250.4,105473.6,108761.1,115118.1,90187.21,85878.43,0,0,, -매출원가,24245.65,21504.78,22417.48,19651.01,22305.16,0,0
, =매출총이익,7649.54,-3791.84,4286.73,5475.85,4882.4,8033.42,16275.65,13978.68,15350.88,0,0,, =매출총이익,3735.43,2909.95,3056.2,3516.7,5868.02,0,0
, -판매비와관리비,5888.9,5562.67,3775.05,4255.17,3452.62,4846.73,5630.76,6306.01,7846.9,0,0,, -판매비와관리비,1912.78,1199.62,1404.83,1423.23,3819.22,0,0
, =영업이익,1760.63,-9354.51,511.69,1220.67,1429.78,3186.69,10644.89,7672.67,7503.98,9240,10181,, =영업이익,1822.65,1710.33,1651.37,2093.47,2048.8,2044,2406
, +- 비영업손익,59.8,-577.27,-807.88,-907.59,-1216.32,-4794.12,-2294.4,-935.32,-2319.58,0,0,, +- 비영업손익,-1370.15,136.3,-382.95,-674.53,-1398.4,0,0
, (금융손익),690.3,-322.81,-720.34,174.04,-961.71,-160.11,-1766.02,345.06,-124.5,0,0,, (금융손익),568,-518.49,-63.99,-208.77,666.75,0,0
, (관계기업손익),36.27,95.19,59.35,28.84,30.18,-60.88,65.02,-29.04,-61.39,0,0,, (관계기업손익),23.5,-18.24,-5.39,-6.58,-31.18,0,0
, (외환손익),488.42,166.79,240.06,-645.63,226.69,-1587.75,-7.29,276.13,-933.21,0,0,, (외환손익),-511.96,524.71,-116.63,-501.62,-839.67,0,0
, =세전순익,1820.43,-9931.77,-296.19,313.08,213.46,-1607.42,8350.49,6737.34,5184.4,0,0,, =세전순익,452.49,1846.63,1268.42,1418.95,650.4,0,0
, -법인세,870.83,-1658.3,-71.67,18.32,417.77,29.34,2476.15,2262.55,1887.64,0,0,, -법인세,453.02,531.51,416.5,391.07,548.57,0,0
, =순이익,949.61,-8273.47,-224.53,294.77,-204.31,-1636.76,5874.34,4474.79,3296.76,0,0,, =순이익,-0.52,1315.12,851.93,1027.88,101.83,0,0
, 지배주주순익,863.25,-8281.96,-410.72,260.64,-257.81,-1683.88,5820.99,4433.6,3116.95,5724,6280,, 지배주주순익,4.89,1284.59,803.16,967.7,61.5,1471,1474
, 비지배주주순익,86.36,8.5,186.19,34.13,53.5,47.12,53.36,41.19,179.81,0,0,, 비지배주주순익,-5.41,30.53,48.77,60.18,40.33,0,0
, 매출원가비중,92.01,103.96,95.48,94.82,95.58,93.12,87.61,86.58,84.84,0,0,, 매출원가비중,86.65,88.08,88,84.82,79.17,0,0
, 매출총이익율,7.99,-3.96,4.52,5.18,4.42,6.88,12.39,13.42,15.16,0,0,, 매출총이익율,13.35,11.92,12,15.18,20.83,0,0
, 판관비율,6.15,5.82,3.98,4.02,3.13,4.15,4.29,6.05,7.75,0,0,, 판관비율,6.84,4.91,5.51,6.14,13.56,0,0
, 영업이익률,1.84,-9.78,0.54,1.15,1.3,2.73,8.1,7.37,7.41,8.87,9.14,, 영업이익률,6.51,7.01,6.48,9.04,7.27,8.61,9.28
, 지배주주순이익률,0.9,-8.66,-0.43,0.25,-0.23,-1.44,4.43,4.26,3.08,5.5,5.64,, 지배주주순이익률,0.02,5.26,3.15,4.18,0.22,6.19,5.68
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,1698.87,-11542.75,5715.31,-77.6,812.1,-2054.89,10329.47,7592.69,5538.79,0,0,, 영업활동현금흐름,6426,1894,-1047,3061,1631,0,0
, 당기순이익,949.61,-8273.47,-224.53,294.77,-204.31,-1636.76,5874.34,4474.79,3296.76,0,0,, 당기순이익,-0.52,1315.12,851.93,1027.88,101.83,0,0
, 감가상각비,1045.92,1064.37,769.79,834.49,677.73,571.16,535.61,1344.64,1599.34,0,0,, 감가상각비,404.57,347.09,410.29,437.45,404.51,0,0
, 투자활동현금흐름,-2951.51,-650.04,-3344.77,5078.71,-2487.19,135.05,-2347.62,-7476.18,-2689.86,0,0,, 투자활동현금흐름,-1911,-1977,225,422,-1361,0,0
, 유형자산취득,-633.37,-220.17,-2361.66,-2250.69,-746.02,-53.14,147.03,-1357.74,-975.15,0,0,, 유형자산취득,-265.02,-223.2,-252.29,-144.87,-354.8,0,0
, 재무활동현금흐름,575.23,16445.68,351.59,-2282.36,781.8,2999.58,-16556.22,1835.26,509.32,0,0,, 재무활동현금흐름,-1957.2,2438.2,-227.87,-1391.54,-309.46,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,78790.37,84144.67,86529.47,95494.74,97365.13,95823.4,78281.65,73288.57,72519.1,0,0,, 1. 유동자산,73288.57,77832.84,73136.69,72606.39,72519.1,0,0
,    현금성자산,14302.79,18655.08,21511.87,24286.28,23563.29,24422.98,15926.19,17929.56,21189.19,0,0,,    현금성자산,17929.56,20529.73,19440.65,21482.6,21189.19,0,0
, 매출채권,19004.84,22029.98,15250.84,20574.05,22033.3,27546.87,19811.67,18982.3,14358.89,0,0,, 매출채권,18982.3,18410.7,16048.56,15364.62,14358.89,0,0
, 재고자산,8690.65,4992.4,6132.25,7955.22,8252.51,10906.98,10341.95,8751.14,14300.61,0,0,, 재고자산,8751.14,9277.66,9006.79,8677.39,14300.61,0,0
, 2. 비유동자산,38969.15,40128.46,44417.62,34560.19,36400.77,41142.74,42051.1,58423.49,65187.68,0,0,, 2. 비유동자산,58423.49,63480.79,63810.96,63793.95,65187.68,0,0
, 유형자산,22539.49,22428.96,24560.41,13385.31,9780.72,8975.19,8410.48,11760.32,14267.74,0,0,, 유형자산,11760.32,13779.41,14003.44,14317.5,14267.74,0,0
, 무형자산,2214.23,1948.99,1699.62,1446.48,1936.48,2094.82,2156.64,4899.94,7443.05,0,0,, 무형자산,4899.94,8190.5,8112.44,7531.72,7443.05,0,0
,     투자자산 등,14215.43,15750.51,18157.58,19728.4,24683.56,30072.73,31483.97,41763.23,43476.9,0,0,,     투자자산 등,41763.23,41510.88,41695.08,41944.73,43476.9,0,0
,      * 지분투자,242.08,324.46,369.73,360.2,575.84,443.89,734.91,523.95,1016.87,0,0,,      * 지분투자,523.95,645.57,716.05,847,1016.87,0,0
, 1+2= 총자산,117759.5,124273.1,130947.1,130054.9,133765.9,136966.2,120332.8,131712.1,137706.8,143430.8,149710.8,, 1+2= 총자산,131712.1,141313.6,136947.7,136400.3,137706.8,0,0
,    매입채무,13274,13824.76,15134.49,18758.43,22339.89,23330.26,17568.61,13942.22,11247.74,0,0,,    매입채무,13942.22,13610.57,13273.95,10979.59,11247.74,0,0
, 차입금,24604.15,42468.68,39194.22,34620.79,34334.79,39062.53,21030.17,32992.06,38073.35,0,0,, 차입금,32992.06,39428.19,40093.26,38649.98,38073.35,0,0
, 부채총계,78474.84,92680.34,95130.97,96574.68,100234.2,104569,84085.89,90281.78,94585.62,94585.62,94585.62,, 부채총계,90281.78,99919.3,95037.94,93573.93,94585.62,0,0
, 자본총계,39284.69,31592.79,35816.12,33480.25,33531.65,32397.15,36246.86,41430.27,43121.16,0,0,, 자본총계,41430.27,41394.33,41909.71,42826.41,43121.16,0,0
, 지배주주지분,36282.02,28639.79,32709.36,32842.99,32787.92,31673.06,35485.13,39746.81,41412.19,47136.19,53416.19,, 지배주주지분,39746.81,39630.65,40169.31,41090.13,41412.19,0,0
, 총자산(개별),102163.7,108388.4,115104.8,118316.9,122950,127113.6,110728.4,114746.9,118710.5,0,0,, 총자산(개별),114746.9,120674.4,116761.1,118292,118710.5,0,0
, 부채총계(개별),63658.81,78516.72,81282.2,84678.21,89436.44,93556.08,73006.97,73132.8,74509.63,0,0,, 부채총계(개별),73132.8,78413.72,73816.77,74145.52,74509.63,0,0
, 자본총계(개별),38504.87,29871.63,33822.55,33638.72,33513.58,33557.51,37721.48,41614.07,44200.84,0,0,, 자본총계(개별),41614.07,42260.66,42944.32,44146.45,44200.84,0,0
