,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, BPS,79790.75,77521.35,45051.4,41985.52,53704.87,55567.35,57322.11,58021.64,58248.21,59468.94,61336.61,,,,,,,,,
, EPS증가율(%),-51.2,-343.8,-166.2,106,-9.5,1163.8,-80.6,-37.4,-136.6,350.4,52.9,,,,,,,,,
, BPS증가율(%),0,-2.8,-41.9,-6.8,27.9,3.5,3.2,1.2,0.4,2.1,3.1,,,,,,,,,
, PER,26.04,-14.97,-2.2,27.28,38.87,3.6,28.19,34.54,-98.36,54.35,35.55,,,,,,,,,
, PBR,0.8,1.15,0.78,0.62,0.63,0.71,1.05,0.79,0.82,1.12,1.08,,,,,,,,,
, PSR,0.58,0.89,0.35,0.22,0.39,0.64,1,0.61,0.69,0.9,0.86,,,,,,,,,
, ROE,3.06,-7.69,-35.21,2.28,1.61,19.71,3.71,2.3,-0.84,2.05,3.04,,,,,,,,,
, ROA,1.26,-2.32,-6.29,0.4,0.37,5.25,2.45,1.58,-0.54,1.34,2,,,,,,,,,
, EV,27868.86,52118.88,38235,20596.57,28838.24,17202.18,27625.68,20391.21,23195.76,22498,22498,,,,,,,,,
, EBITDA,1606.97,-2085.8,-8010.84,1340.21,2434.54,1591.77,1176.15,1456.93,928.23,928.23,928.23,,,,,,,,,
, EV/EBITDA,17.34,-24.99,-4.77,15.37,11.85,10.81,23.49,14,24.99,24.24,24.24,,,,,,,,,
, DPS,750,400,0,0,0,0,700,350,0,0,0,,,,,,,,,
, 배당성향(%),30.13,0,0,0,0,0,32.84,26.21,0,0,0,,,,,,,,,
, 시가배당율(%),1.18,0.45,0,0,0,0,1.17,0.76,0,0,0,,,,,,,,,
, 차입금비율(%),59.01,85.76,138.28,216.49,147.64,19.77,12.21,9.79,9.95,9.95,9.95,,,,,,,,,
, 부채비율(%),127.63,215.57,422.36,425.27,308.54,255.66,49.48,43.61,52.02,52.02,52.02,,,,,,,,,
, 매출채권회전일수,18.61,26.15,8.64,18.48,3.97,28.96,4.46,8.75,15.78,15.78,15.78,,,,,,,,,
, 재고자산회전일수,16.79,23.27,23.47,21.96,19.07,15.6,26.19,21.66,20.38,20.38,20.38,,,,,,,,,
, 상장주식수 (만주),3989.38,3989.38,3989.35,3989.43,3989.31,3989.35,3994.22,3994.21,3994.21,3994.28,3994.28,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,44153.51,39858.35,39674.77,46524.32,34464.58,24534.33,24030.16,29941.01,27920.11,29384,30971,, 매출액,7262.12,7772.76,7242.01,6317.85,6587.49,6947,6884
, -매출원가,40566.7,39824.95,44998.8,42461.14,30980.69,22448.9,22315.01,28031.37,26605.8,0,0,, -매출원가,6825.33,7219.93,6879.34,5810.74,6695.79,0,0
, =매출총이익,3586.81,33.4,-5324.02,4063.18,3483.89,2085.43,1715.15,1909.64,1314.31,0,0,, =매출총이익,436.79,552.83,362.67,507.11,-108.3,0,0
, -판매비와관리비,2646.86,2785.01,3353.21,3397.44,1573.19,1005.94,1006.19,983.43,947.41,0,0,, -판매비와관리비,328.35,216.4,241.52,218.75,270.74,0,0
, =영업이익,939.95,-2751.61,-8677.23,665.73,1910.7,1079.49,708.96,926.2,366.9,796,1180,, =영업이익,108.44,336.43,121.15,288.36,-379.04,135,219
, +- 비영업손익,264.82,-541.86,-286.78,-167.61,-0.94,6253.27,466.27,-70.6,-568.32,0,0,, +- 비영업손익,-116.32,198.43,-88.39,-103.48,-574.87,0,0
, (금융손익),1602.57,115.85,-598.1,-1375.01,169.15,7139.16,180.27,-429.9,26.58,0,0,, (금융손익),305.88,-222.95,72.68,87.65,89.21,0,0
, (관계기업손익),4.24,-3.39,-0.33,12.73,0,0,0,0,0,0,0,, (관계기업손익),0,0,0,0,0,0,0
, (외환손익),-209.14,118.9,-57.23,-132.75,1.63,-254.59,45.93,105.15,-344.15,0,0,, (외환손익),-119.57,444.22,-61.66,-109.67,-617.04,0,0
, =세전순익,1204.77,-3293.47,-8964.01,498.12,1909.77,7332.76,1175.23,855.61,-201.42,0,0,, =세전순익,-7.88,534.86,32.76,184.88,-953.92,0,0
, -법인세,331.42,-622.32,-2171.41,241.34,404.7,1717.74,296.37,243.83,-78.79,0,0,, -법인세,53.48,123.93,-0.05,24.94,-227.61,0,0
, =순이익,873.35,-2671.15,-6792.59,256.79,396,4451.57,1206.55,611.78,-122.62,0,0,, =순이익,-61.36,410.93,32.81,159.94,-726.3,0,0
, 지배주주순익,975.26,-2377.78,-6328.49,381.9,345.73,4369.34,850.14,532.52,-194.91,488,746,, 지배주주순익,-73.76,409.68,25.78,102.47,-732.84,83,149
, 비지배주주순익,-101.91,-293.37,-464.1,-125.12,50.27,82.23,356.41,79.27,72.29,0,0,, 비지배주주순익,12.4,1.25,7.03,57.47,6.54,0,0
, 매출원가비중,91.88,99.92,113.42,91.27,89.89,91.5,92.86,93.62,95.29,0,0,, 매출원가비중,93.99,92.89,94.99,91.97,101.64,0,0
, 매출총이익율,8.12,0.08,-13.42,8.73,10.11,8.5,7.14,6.38,4.71,0,0,, 매출총이익율,6.01,7.11,5.01,8.03,-1.64,0,0
, 판관비율,5.99,6.99,8.45,7.3,4.56,4.1,4.19,3.28,3.39,0,0,, 판관비율,4.52,2.78,3.33,3.46,4.11,0,0
, 영업이익률,2.13,-6.9,-21.87,1.43,5.54,4.4,2.95,3.09,1.31,2.71,3.81,, 영업이익률,1.49,4.33,1.67,4.56,-5.75,1.94,3.18
, 지배주주순이익률,2.21,-5.97,-15.95,0.82,1,17.81,3.54,1.78,-0.7,1.66,2.41,, 지배주주순이익률,-1.02,5.27,0.36,1.62,-11.12,1.19,2.16
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-7324.04,-6536.68,4057.68,-12125.84,5296.81,-6793.29,5185.44,-723.97,2560.07,0,0,, 영업활동현금흐름,-1894,1973,-536,2075,-952,0,0
, 당기순이익,873.35,-2671.15,-6792.59,256.79,396,4451.57,1206.55,611.78,-122.62,0,0,, 당기순이익,-61.36,410.93,32.81,159.94,-726.3,0,0
, 감가상각비,667.02,665.81,666.39,674.48,523.84,512.28,467.19,530.73,561.33,0,0,, 감가상각비,136.4,137.21,145.11,141.22,137.79,0,0
, 투자활동현금흐름,215.41,-103.11,1811.24,-656.54,1076.26,7413.71,-106.66,767.42,826.12,0,0,, 투자활동현금흐름,-1323,902,-45,-16,-15,0,0
, 유형자산취득,-1141.39,-589.34,-615.05,-343.54,-281.6,-629.57,-4758.98,-733.82,-796.44,0,0,, 유형자산취득,-109.34,-218.67,-107.96,-100.74,-369.07,0,0
, 재무활동현금흐름,2912.75,7505.66,-1138.81,12183.85,-4898.71,-2049.95,-7977.19,-852.32,-32.41,0,0,, 재무활동현금흐름,201.3,401.32,218.17,-373.78,-278.11,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,41692.69,65326.49,74503.18,68539.71,65463.17,67762.01,18013.6,17448.23,18792.38,0,0,, 1. 유동자산,17448.23,18421.43,18863.21,19217.36,18792.38,0,0
,    현금성자산,1550.22,2427.41,7157.53,6567.02,8043.79,5622.38,2804.63,1998.3,5327.34,0,0,,    현금성자산,1998.3,5284.99,4909.35,6601.09,5327.34,0,0
, 매출채권,2250.86,2855.31,939.06,2355.67,374.98,1946.36,293.78,717.89,1207.23,0,0,, 매출채권,717.89,550.97,386.71,642.31,1207.23,0,0
, 재고자산,1866.05,2538.85,2893.06,2554.67,1618.81,959.35,1601.44,1663.12,1485.61,0,0,, 재고자산,1663.12,1586.89,1349.34,1397.29,1485.61,0,0
, 2. 비유동자산,35535.6,36950.5,26134.02,25840.4,26800,15432.38,16623.74,16358.06,17197.88,0,0,, 2. 비유동자산,16358.06,16438.1,16306.75,16184.15,17197.88,0,0
, 유형자산,9174.46,8449.81,8513.28,8357.86,11263.44,10897.47,15189.43,15286.29,16137.01,0,0,, 유형자산,15286.29,15474.67,15393.29,15315.7,16137.01,0,0
, 무형자산,3401.21,3371.25,2938.73,2887.59,1788.5,31.12,29.29,26.68,19.3,0,0,, 무형자산,26.68,25.97,25.78,22.15,19.3,0,0
,     투자자산 등,22959.93,25129.43,14682.01,14594.95,13748.06,4503.79,1405.03,1045.09,1041.57,0,0,,     투자자산 등,1045.09,937.46,887.68,846.31,1041.57,0,0
,      * 지분투자,313.39,224.34,256.93,124.92,124.86,0,0,0,0,0,0,,      * 지분투자,0,0,0,0,0,0,0
, 1+2= 총자산,77228.29,102277,100637.2,94380.11,92263.17,83194.39,34637.34,33806.28,35990.26,36478.26,37224.26,, 1+2= 총자산,33806.28,34859.52,35169.96,35401.51,35990.26,0,0
,    매입채무,2537.82,2881.61,2706.87,2865.56,1805.07,2020.71,1902.4,2144.91,1883.81,0,0,,    매입채무,2144.91,2198.35,2134.61,1443.98,1883.81,0,0
, 차입금,20020.85,27795.41,26640.59,38898.81,33342.23,4623.86,2829.92,2304.98,2355.15,0,0,, 차입금,2304.98,2818.68,3123.58,2685.97,2355.15,0,0
, 부채총계,43300.85,69866.6,81371.22,76412.04,69679.28,59802.98,11465.6,10266.67,12315.47,12315.47,12315.47,, 부채총계,10266.67,11003.17,11296.28,11390.14,12315.47,0,0
, 자본총계,33927.45,32410.38,19265.98,17968.07,22583.89,23391.41,23171.74,23539.61,23674.79,0,0,, 자본총계,23539.61,23856.36,23873.68,24011.37,23674.79,0,0
, 지배주주지분,31831.56,30926.21,17972.58,16749.83,21424.54,22167.76,22895.71,23175.06,23265.56,23753.56,24499.56,, 지배주주지분,23175.06,23470.11,23487.37,23577.61,23265.56,0,0
, 총자산(개별),50324.66,55024.58,49876.81,46212.84,47089.8,37580.3,35248.88,33925.55,35536.19,0,0,, 총자산(개별),33925.55,34811.01,35612.5,35339.48,35536.19,0,0
, 부채총계(개별),18380.36,23307.48,31760.27,29320.58,25478.73,15329.29,12212.27,10712.41,12303.21,0,0,, 부채총계(개별),10712.41,11335.91,12124.78,11826.27,12303.21,0,0
, 자본총계(개별),31944.3,31717.11,18116.54,16892.26,21611.07,22251,23036.61,23213.14,23232.98,0,0,, 자본총계(개별),23213.14,23475.1,23487.72,23513.21,23232.98,0,0
