,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익률(%),-13.64,0.64,11.27,18.01,-33,-35.57,25.1,-52.33,34.64,34.63,,, 영업이익률(%),-52.34,-27.62,49.51,11.65,36.08,,
, 매출액 YOY(%),-4.43,13.5,7.6,18.6,-13.6,7.2,87.8,-59.4,444.3,0,,, 매출액 YOY(%),-84.06,85.36,825.4,276.92,436.3,,
, 영업이익 YOY(%),-473.48,105.3,1806.8,89.5,-258.2,-15.6,232.5,-184.6,460.3,0,,, 영업이익 YOY(%),-112.62,13.19,1406.55,163.16,469.7,,
, 지배순이익 YOY(%),-465.75,129.9,-94.1,7319,-244.5,-287.8,199.7,-136.6,569,0,,, 지배순이익 YOY(%),-161.84,-119.27,194.54,172.95,159.52,,
, 매출액(개별),81.74,92.77,99.8,118.35,102.22,109.63,205.84,83.47,454.33,,,, 매출액(개별),22.01,32.66,233.57,70.07,118.04,,
, 영업이익(개별),-11.15,0.59,11.25,21.32,-33.47,-38.06,52.32,-41.53,160.54,,,, 영업이익(개별),-10.54,-8.15,116.47,8.91,43.31,,
, 순이익(개별),-11.84,3.54,0.21,15.58,-22.26,-86.41,87.74,-30.87,152.99,,,, 순이익(개별),-66.61,-4.85,96.39,21.18,40.27,,
, 영업이익율(%개별),-13.64,0.64,11.27,18.01,-32.74,-34.72,25.42,-49.75,35.34,,,, 영업이익율(%개별),-47.89,-24.95,49.87,12.72,36.69,,
, 개별/연결 순익(%),100,100,100,100,98.85,98.94,100.72,96.86,102.35,,,, 개별/연결 순익(%),100.21,84.79,100.88,105.43,101.79,,
, 연간 주가 상승율,30.76,37.83,9.1,293.47,-43.65,46.08,-3.58,-28.25,79.68,-5.39,,, EPS,-198.58,-17.09,285.46,60.02,118.19,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,1090.44,1767.15,1927.8,8165.88,4601.77,6722.19,6481.58,4651.67,9169.07,8820,,,,,,,,,,
, 주가,4600,6340,6917,27216,15337,22404,21602,15500,27850,26349.99,,,,,,,,,,
, EPS,-49.95,12.7,0.75,51.93,-75.06,-291.09,290.32,-106.2,454.03,446.58,,,,,,,,,,
, BPS,503.22,627.27,695.68,1147.91,1287.58,1008.02,1302.87,2164.69,2593.28,2550.72,,,,,,,,,,
, EPS증가율(%),-465.8,125.4,-94.1,6791.5,-244.5,-287.8,199.7,-136.6,527.5,-1.6,,,,,,,,,,
, BPS증가율(%),-0.1,24.7,10.9,65,12.2,-21.7,29.3,66.1,19.8,-1.6,,,,,,,,,,
, PER,-92.1,499.19,9180,524.13,-204.34,-76.97,74.41,-145.96,61.34,59,,,,,,,,,,
, PBR,9.14,10.11,9.94,23.71,11.91,22.23,16.58,7.16,10.74,10.33,,,,,,,,,,
, PSR,13.34,19.05,19.32,69,45.02,61.32,31.49,55.73,20.18,19.41,,,,,,,,,,
, ROE,-9.93,2.02,0.11,4.52,-5.83,-28.88,22.28,-4.91,17.51,17.51,,,,,,,,,,
, ROA,-6.03,1.53,0.06,3.86,-4.59,-19.14,15.9,-3.58,14.87,14.87,,,,,,,,,,
, EV,1095.9,1795.41,1962.26,8268.64,4856.26,6916.84,6771.78,5197.24,9729.43,8260,,,,,,,,,,
, EBITDA,-1.1,10.94,19.36,31.04,-26.29,-30.04,61.06,-29.44,173.05,173.05,,,,,,,,,,
, EV/EBITDA,-996.27,164.11,101.36,266.39,-184.72,-230.25,110.9,-176.54,56.22,47.73,,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),52.68,23.45,69.21,10.04,7.47,15.01,10.56,23.17,12.05,12.05,,,,,,,,,,
, 부채비율(%),64.68,32.73,77.43,17.21,27.06,50.6,39.98,36.93,17.75,17.75,,,,,,,,,,
, 매출채권회전일수,58.9,108.67,115.17,126.23,177.36,180.19,87.67,120.38,94.53,94.52,,,,,,,,,,
, 재고자산회전일수,77.89,52.35,52.55,86.22,78.27,71.95,98.44,108.02,29.59,29.58,,,,,,,,,,
, 상장주식수 (만주),2370.52,2787.3,2787.05,3000.4,3000.44,3000.44,3000.45,3001.08,3292.31,3347.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,81.74,92.77,99.8,118.35,102.22,109.63,205.84,83.47,454.33,454.34,,, 매출액,22.01,32.66,233.57,70.07,118.04,,
, -매출원가,46.44,47.9,44.52,40.3,51.25,59.3,54.17,45.48,189,189.01,,, -매출원가,11.92,18.11,91.68,38.68,40.54,,
, =매출총이익,35.3,44.87,55.29,78.05,50.97,50.33,151.68,38,265.33,265.33,,, =매출총이익,10.09,14.55,141.89,31.39,77.5,,
, -판매비와관리비,46.46,44.28,44.04,56.73,84.7,89.33,100.02,81.68,107.97,107.97,,, -판매비와관리비,21.61,23.57,26.26,23.23,34.91,,
, =영업이익,-11.15,0.59,11.25,21.32,-33.73,-39,51.66,-43.68,157.36,157.36,,, =영업이익,-11.52,-9.02,115.63,8.16,42.59,,
, +- 비영업손익,-4.95,-0.03,-12.43,-5.7,4.91,-51.8,21.46,24.54,13.15,13.15,,, +- 비영업손익,-34.34,-0.76,-17.8,21.7,10.01,,
, (금융손익),-3.85,-1.03,-12.18,-5.03,4.41,-51.63,21.71,24,28.44,28.44,,, (금융손익),-34.61,-1.07,-19.7,39.22,9.99,,
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),-0.26,-0.05,0.1,-0.56,0.8,-1.51,-0.59,1.25,-8.01,-8.01,,, (외환손익),-1.53,3.91,-0.36,-1.95,-9.61,,
, =세전순익,-16.1,0.56,-1.18,15.62,-28.82,-90.8,73.12,-19.15,170.51,170.51,,, =세전순익,-45.86,-9.78,97.83,29.86,52.6,,
, -법인세,-4.25,-2.98,-1.39,0.04,-6.31,-3.45,-13.97,12.73,21.03,21.02,,, -법인세,20.61,-4.06,2.27,9.77,13.04,,
, =순이익,-11.84,3.54,0.21,15.58,-22.52,-87.35,87.09,-31.88,149.48,149.48,,, =순이익,-66.47,-5.72,95.55,20.09,39.56,,
, 지배주주순익,-11.84,3.54,0.21,15.58,-22.52,-87.34,87.11,-31.87,149.48,149.48,,, 지배주주순익,-66.47,-5.72,95.55,20.09,39.56,,
, 비지배주주순익,0,0,0,0,0,-0.01,-0.02,0,0,0,,, 비지배주주순익,0,0,0,0,0,,
, 매출원가비중,56.81,51.63,44.61,34.05,50.14,54.09,26.32,54.49,41.6,41.6,,, 매출원가비중,54.16,55.45,39.25,55.2,34.34,,
, 매출총이익율,43.19,48.37,55.4,65.95,49.86,45.91,73.69,45.53,58.4,58.4,,, 매출총이익율,45.84,44.55,60.75,44.8,65.66,,
, 판관비율,56.84,47.73,44.13,47.93,82.86,81.48,48.59,97.86,23.76,23.76,,, 판관비율,98.18,72.17,11.24,33.15,29.57,,
, 영업이익률,-13.64,0.64,11.27,18.01,-33,-35.57,25.1,-52.33,34.64,34.63,,, 영업이익률,-52.34,-27.62,49.51,11.65,36.08,,
, 지배주주순이익률,-14.48,3.82,0.21,13.16,-22.03,-79.67,42.32,-38.18,32.9,32.9,,, 지배주주순이익률,-302,-17.51,40.91,28.67,33.51,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-3.31,-1.92,6.39,16.99,-46.44,-54.68,42,-8.12,71.31,72,,, 영업활동현금흐름,2,-18,67,-8,31,,
, 당기순이익,-11.84,3.54,0.21,15.58,-22.52,-87.35,87.09,-31.88,149.48,149.48,,, 당기순이익,-66.47,-5.72,95.55,20.09,39.56,,
, 감가상각비,10.05,10.35,8.11,9.72,7.44,8.96,9.4,14.24,15.69,15.69,,, 감가상각비,3.44,3.69,4.77,3.65,3.58,,
, 투자활동현금흐름,12.91,-28.55,-88.72,-37.14,-75.5,-19.56,-12.62,-45.18,23.56,24,,, 투자활동현금흐름,4,-45,12,39,18,,
, 유형자산취득,-4.74,-4.91,-0.2,-40.32,-17.9,-9.74,-4.97,-3,-56.99,-56.99,,, 유형자산취득,-0.4,-18.65,-13.14,-4.28,-20.92,,
, 재무활동현금흐름,9.38,40.28,119.82,37.81,219.61,44.53,19.78,373.15,-20.66,-20.66,,, 재무활동현금흐름,-7.28,-6.69,-1.71,2.03,-14.29,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,82.61,105.78,210.16,192.56,347.57,311.01,401.56,752.87,813.27,813.27,,, 1. 유동자산,752.87,723.02,858.95,807.69,813.27,,
,    현금성자산,30.31,36.83,74.32,96.03,192.74,157.52,211.24,533.29,599.26,599.26,,,    현금성자산,533.29,465.79,541.54,572.62,599.26,,
, 매출채권,13.19,27.62,31.49,40.93,49.67,54.12,49.44,27.53,117.66,117.66,,, 매출채권,27.53,38.86,104.39,91.89,117.66,,
, 재고자산,9.91,6.87,6.41,9.52,10.99,11.69,14.61,13.46,15.32,15.32,,, 재고자산,13.46,14.16,44.22,36.56,15.32,,
, 2. 비유동자산,113.83,126.29,133.85,211.13,143.32,145.29,146.4,137.46,192.09,192.09,,, 2. 비유동자산,137.46,165.42,173.18,183.97,192.09,,
, 유형자산,33.9,33.72,30.14,66.36,77.53,79.22,75.87,69.5,115.26,115.26,,, 유형자산,69.5,85.63,95.54,97.05,115.26,,
, 무형자산,66.43,76.45,84.82,99.66,7.12,8.8,9.52,11.82,11.35,11.35,,, 무형자산,11.82,12.35,14.36,11.46,11.35,,
,     투자자산 등,13.5,16.12,18.89,45.12,58.67,57.27,61.02,56.14,65.48,65.48,,,     투자자산 등,56.14,67.44,63.27,75.46,65.48,,
,      * 지분투자,0,0,0,0,2.25,0,0,0,0,0,,,      * 지분투자,0,0,0,0,0,,
, 1+2= 총자산,196.45,232.07,344,403.7,490.9,456.3,547.96,890.32,1005.36,1005.36,,, 1+2= 총자산,890.32,888.43,1032.13,991.66,1005.36,,
,    매입채무,1.59,4.12,1.73,5.59,2.17,3.15,1.61,2.64,2.07,2.07,,,    매입채무,2.64,4.7,25.41,2,2.07,,
, 차입금,62.84,41,134.2,34.58,28.87,45.48,41.32,150.68,102.88,102.88,,, 차입금,150.68,147.83,134.38,107.73,102.88,,
, 부채총계,77.16,57.23,150.12,59.28,104.56,153.32,156.5,240.13,151.57,151.57,,, 부채총계,240.13,243.44,270.1,173.74,151.57,,
, 자본총계,119.29,174.84,193.89,344.42,386.33,302.98,391.46,650.19,853.79,853.79,,, 자본총계,650.19,645,762.03,817.92,853.79,,
, 지배주주지분,119.29,174.84,193.89,344.42,386.33,302.45,390.92,649.64,853.79,853.79,,, 지배주주지분,649.64,645,762.03,817.92,853.79,,
, 총자산(개별),196.45,232.07,344,403.7,491.07,457.95,549.79,892.56,1012.31,,,, 총자산(개별),892.56,890.93,1035.83,996.6,1012.31,,
, 부채총계(개별),77.16,57.23,150.12,59.28,104.5,153.32,156.49,240.09,151.53,,,, 부채총계(개별),240.09,243.32,270,173.71,151.53,,
, 자본총계(개별),119.29,174.84,193.89,344.42,386.57,304.63,393.3,652.46,860.78,,,, 자본총계(개별),652.46,647.61,765.83,822.89,860.78,,
