,영업이익성장율,22.61,-1.6,-4.1,20.3,-100.6,373.2,4603.4,15.7,15.7,0,,,매출액,12307.65,15596.62,19126.57,20495.49,21856.32,22947.88,23680.32,23867.18,24252.24,24533.35,24851.96,24952.27,24127.64,23384.34,21997.88,21713.7,21874.44,22716.13,23823.77,17997.44,12965.46,6917.79,1279.65,932.18,997.79,1227.58,1127.47,6368.01,10569.34,14941.1,19976.83,19920.62,20056.69,20667,21035.9,21483.15,22185.23,22640.85,22804.88,0,
,,,,,,,,,,,,,,영업이익,1336.55,1860.31,2151.16,2539.17,2946.41,2879.86,2637.32,2408.62,2198.17,2312.24,2594.81,2610.83,2527.91,2550.85,2488.73,2611.29,2687.35,2740.28,2993.2,1957.15,1424.32,641.36,-17.93,-91.29,-70.19,36.85,49,925.32,1283.23,1698.08,2305.13,2106.53,2127.09,2480.09,2666.59,2865.1,3209.8,3218.62,3086.28,0,
,연결연간 순이익+G,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,순이익,745.62,1035.1,993.67,1207.05,1375.16,1407.01,1516.08,1435.69,1342.77,1374.17,1456.95,1431.79,1431.3,1511.68,1634.7,1870.56,1822.56,1677.85,1623.18,1542.11,1421.32,1918.19,2366.67,1927.13,16822.99,16108.63,14803.13,14778.48,-33.25,-123.87,563.32,469.64,386.86,559.13,483.78,582.31,687.44,697.25,775.12,0,
,순이익,1516.08,1456.95,1634.7,1623.18,2366.67,14803.13,563.32,483.79,775.12,775.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,순이익성장율,52.58,-3.9,12.2,-0.7,45.8,525.5,-96.2,-14.1,60.2,0,,,개별분기 연환산 매영순,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,매출액,7227.66,7382.12,7571.48,7744.97,7836.51,8023.52,8206.57,8186.16,8209.55,8068.94,7921.64,7807.86,7709.31,7651.63,7517.07,7451.05,7342.76,7203.27,7074.38,6922.57,6810.48,6741.51,6793.8,5070.49,3425.03,1863.83,135.97,269.82,286.33,284.34,263.09,289.81,284.69,289.42,289.73,258.67,262.98,259.38,260.52,0,
,EPS증가율+BPS증가율,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,영업이익,600.42,632.38,684.81,655.45,592.36,562.4,619.49,594.49,614.15,541.51,474.78,460.36,435.76,457.2,447.31,613.24,795.17,932.72,951.49,887.93,781.09,708.27,786.74,531.2,343.66,235.93,-7.12,126.45,156.34,158.49,152.81,183.47,181.88,184.01,175.98,142.63,141.67,138.45,131.66,0,
,EPS증가율,52.6,-4,12.1,-0.7,45,1121.3,-96.2,-14.1,60.2,0,,,순이익,357.3,355.94,459.88,432.92,400.84,352.05,58.37,39.67,-2.13,-111.61,109.3,102.32,92.48,186.24,52.09,193.89,204.61,113.58,153.54,-60.04,-61.92,119.81,509.54,606.19,22705.39,22596.36,22289.11,22255.95,209.13,218.81,229.16,266.2,191.91,195.58,79.66,58.69,72.18,64.44,134.82,0,
,BPS증가율,0.2,14,11,10.5,15.4,125.6,1.5,2.7,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,개별/연결 비중,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,주가&주가상승율,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년,,,매출액,59,47,40,38,36,35,35,34,34,33,32,31,32,33,34,34,34,32,30,38,53,97,531,544,343,152,12,4,3,2,1,1,1,1,1,1,1,1,1,0,
,주가,53986,46618,49860,57277,32175,26650,17100,17800,13200,16500,,,영업이익,45,34,32,26,20,20,23,25,28,23,18,18,17,18,18,23,30,34,32,45,55,110,-4387,-581,-489,640,-14,14,12,9,7,9,9,7,7,5,4,4,4,0,
,주가상승율,62.1,-13.65,6.95,14.88,-43.83,-17.17,-35.83,4.09,-25.84,25,,,순이익,48,34,46,36,29,25,4,3,0,-7,8,7,6,12,3,10,11,7,9,-3,-3,6,22,31,135,140,151,151,-628,-176,41,57,50,35,16,10,10,9,17,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,매출총이익율+영업이익율+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,매출총이익율,41.91,43.03,43.77,44.12,45.07,44.47,43.06,42.64,41.88,42.09,43.35,43.34,44.34,45.13,47.16,48.54,48.35,47.57,46.79,45.41,45.24,45.48,20.71,20.81,19.74,22.16,24.39,41.5,42.44,44.4,44.92,44.6,44.57,44.38,44.12,44.19,44.5,43.93,42.25,,
,,,,,,,,,,,,,,영업이익율,10.9,11.9,11.2,12.4,13.5,12.5,11.1,10.1,9.1,9.4,10.4,10.5,10.5,10.9,11.3,12,12.3,12.1,12.6,10.9,11,9.3,0,0,0,3,4.3,14.5,12.1,11.4,11.5,10.6,10.6,12,12.7,13.3,14.5,14.2,13.5,13.5,
,,,,,,,,,,,,,,주가,22400,25298,33305,39102,46568,47698,53986,53200,46814,46814,46618,40232,45537,42982,49860,56000,51481,46274,57277,45537,46274,40625,32175,32912,39200,22700,26650,27400,27500,18850,17100,18550,17150,15900,17800,11850,13300,12150,13200,16500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,영업이익율 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,영업이익율,10.9,11.9,11.2,12.4,13.5,12.5,11.1,10.1,9.1,9.4,10.4,10.5,10.5,10.9,11.3,12,12.3,12.1,12.6,10.9,11,9.3,0,0,0,3,4.3,14.5,12.1,11.4,11.5,10.6,10.6,12,12.7,13.3,14.5,14.2,13.5,13.5,
,,,,,,,,,,,,,,영업이익율(분기),7,13.5,8.2,18.5,12.8,9.9,3.2,14.4,8.3,11.3,7.5,14.5,8,13.2,8.3,17.1,9.3,12.3,11,7.5,0,0.9,1.1,0,0,19.1,5.5,15.7,7.4,10.6,11.7,12.1,7.6,15.8,14.2,14.6,13.2,14.7,11.5,11.5,
,,,,,,,,,,,,,,영업이익율(개별),8.31,8.57,9.04,8.46,7.56,7.01,7.55,7.26,7.48,6.71,5.99,5.9,5.65,5.98,5.95,8.23,10.83,12.95,13.45,12.83,11.47,10.51,11.58,10.48,10.03,12.66,0,46.87,54.6,55.74,58.08,63.3,63.89,63.58,60.74,55.14,53.87,53.38,50.54,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,순이익율(연결)+순이익율(개별),11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,순이익율(연결 연환산),6.1,6.6,5.2,5.9,6.3,6.1,6.4,6,5.5,5.6,5.9,5.7,5.9,6.5,7.4,8.6,8.3,7.4,6.8,8.6,11,27.7,100,100,100,100,100,100,0,0,2.8,2.4,1.9,2.7,2.3,2.7,3.1,3.1,3.4,3.4,
,,,,,,,,,,,,,,순이익율(개별 연환산),4.94,4.82,6.07,5.59,5.11,4.39,0.71,0.48,0,0,1.38,1.31,1.2,2.43,0.69,2.6,2.79,1.58,2.17,0,0,1.78,7.5,11.96,100,100,100,100,73.04,76.95,87.1,91.85,67.41,67.58,27.49,22.69,27.44,24.85,51.75,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ROE+ROA+부채비율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,ROE,9.06,11.63,11.33,13.05,14.41,14.33,15.4,13.77,12.34,12.55,12.98,12.49,12.54,12.46,13.11,14.46,13.75,12.17,11.77,10.99,10.17,13.08,14.8,12.05,100,100,80.11,79.11,0,0,3,2.49,2.03,2.9,2.51,3,3.52,3.53,3.94,3.94,
,,,,,,,,,,,,,,ROA,3.75,4.9,4.54,5.22,5.76,5.5,6.05,5.49,5.03,5,5.15,5.17,5.46,5.45,5.89,6.6,6.68,5.81,5.69,5.51,5.21,7.23,8.44,3.55,100,100,48.81,48.26,0,0,1.85,1.54,1.34,1.89,1.64,1.96,2.36,2.32,2.61,0,
,,,,,,,,,,,,,,부채비율,124,120,130,130,130,140,135,132,128,133,134,125,115,114,109,106,94,99,96,90,86,76,71,-313,19,21,38,37,35,37,37,36,30,31,31,30,28,29,29,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,EPS+BPS+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,EPS,614,852,818,994,1132,1159,1248,1181,1105,1131,1199,1177,1177,1243,1344,1538,1498,1379,1334,1268,1168,1568,1935,1575,13754,78387,23628,23593,-52,-197,899,750,617,892,772,930,1097,1113,1237,1237,
,,,,,,,,,,,,,,BPS,6779,7327,7220,7618,7859,8086,8105,8582,8954,9009,9237,9429,9383,9975,10253,10639,10894,11331,11332,11536,11487,11993,13076,13076,4733,29017,29496,29823,30062,29706,29951,30132,30377,30825,30744,30959,31176,31520,31392,31392,
,,,,,,,,,,,,,,주가,22400,25298,33305,39102,46568,47698,53986,53200,46814,46814,46618,40232,45537,42982,49860,56000,51481,46274,57277,45537,46274,40625,32175,32912,39200,22700,26650,27400,27500,18850,17100,18550,17150,15900,17800,11850,13300,12150,13200,16500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PER+PBR,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,PER,36.5,29.7,40.7,39.3,41.1,41.2,43.3,45,42.4,41.4,38.9,34.2,38.7,34.6,37.1,36.4,34.4,33.6,42.9,35.9,39.6,25.9,16.6,20.9,2.9,0.3,1.1,1.2,100,100,19,24.7,27.8,17.8,23,12.7,12.1,10.9,10.7,13.3,
,,,,,,,,,,,,,,PBR,3.3,3.45,4.61,5.13,5.93,5.9,6.66,6.2,5.23,5.2,5.05,4.27,4.85,4.31,4.86,5.26,4.73,4.08,5.05,3.95,4.03,3.39,2.46,-3.05,8.28,0.78,0.9,0.92,0.91,0.63,0.57,0.62,0.56,0.52,0.58,0.38,0.43,0.39,0.42,0.53,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PSR + EV/EBITDA,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,PSR,2.21,1.97,2.11,2.32,2.59,2.52,2.77,2.71,2.35,2.32,2.28,1.96,2.3,2.24,2.76,3.14,2.86,2.48,2.92,3.08,4.34,7.18,30.75,43.19,48.05,3.8,14.81,2.7,1.63,0.79,0.54,0.58,0.54,0.48,0.53,0.35,0.38,0.34,0.36,,
,,,,,,,,,,,,,,EV/EBITDA,13.91,12,13.65,14,14.98,14.97,18.1,18.96,18.12,18.1,15.65,13.28,15.13,13.58,16.71,17.14,15.87,13.74,15.5,15.79,19.25,24.3,27.5,28.37,37.63,2.78,21.32,9.9,7.48,4.09,2.63,2.88,2.56,2.1,2.23,1.38,1.46,1.16,1.63,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,DPS + 시가배당율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,DPS,300,300,300,300,300,300,300,300,300,300,300,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,650,650,650,650,650,650,650,650,650,650,650,650,,
,,,,,,,,,,,,,,시가배당율,1.34,1.19,0.9,0.77,0.64,0.63,0.56,0.56,0.64,0.64,0.64,1.49,1.32,1.4,1.2,1.07,1.17,1.3,1.05,1.32,1.3,1.48,1.86,1.82,1.53,2.64,2.25,2.37,2.36,3.45,3.8,3.5,3.79,4.09,3.65,5.49,4.89,5.35,4.92,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,부채비율 + 차입율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,부채비율,124,120,130,130,130,140,135,132,128,133,134,125,115,114,109,106,94,99,96,90,86,76,71,-313,19,21,38,37,35,37,37,36,30,31,31,30,28,29,29,0,
,,,,,,,,,,,,,,차입율,75,73,76,77,81,81,87,84,85,89,87,83,78,75,74,68,69,69,66,64,62,51,44,44,44,44,19,19,19,18,15,16,12,12,11,11,11,11,9,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,현금흐름표 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,영업활동,1073,1371,1703,2096,2645,3033,2498,2429,1899,1964,2923,3154,3106,3289,2157,3048,3534,3528,4820,3708,3359,3091,3406,2521,2352,1412,-88,1220,1683,2984,3506,2886,3446,3164,3426,3966,3678,4001,4203,,
,,,,,,,,,,,,,,투자활동,-1087,-510,-994,-1946,-2974,-3719,-4147,-3719,-2850,-3322,-3869,-3961,-3167,-1902,-1206,-1045,-1562,-1623,-3022,-3657,-2460,-1760,-430,674,-266,-611,590,-361,-467,-542,-1223,-1146,-1233,-1883,-2430,-2092,-1731,-1216,-1299,,
,,,,,,,,,,,,,,재무활동,-1544,-526,137,786,1022,1193,1677,1154,603,1491,1171,911,293,-787,-1119,-1288,-730,-1052,-1439,-967,-1738,-2890,-3089,-3733,-2128,-585,143,916,-506,-819,-1822,-1682,-2688,-2302,-1725,-1896,-641,-768,-849,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,비영업손익 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,비영업손익,-278.82,-349.5,-369.96,-341.75,-347.96,-324.34,-395.86,-397.98,-339.99,-366.7,-324.58,-368.21,-426.7,-402.18,-199.66,-155.8,-111.89,-227.85,-475.24,-392.78,-318.28,-109.08,2.92,11.01,0.18,74.98,-449.05,-504.03,-449.62,-540.94,104.19,176.61,126.01,150.02,-225.42,-189.97,-106.74,-91.1,156.48,,
,,,,,,,,,,,,,,금융,-210.34,-286.02,-319.76,-280.38,-319.85,-267.92,-251,-290.06,-257.06,-253.06,-261.3,-301.19,-324.33,-361.1,-477.79,-435.76,-381.5,-473.73,-399.86,-318.62,-280.68,-93.18,7.05,5.71,5.64,7.21,-4.19,-21.06,-58.15,-87.01,-92.43,-67.68,-47.2,-13.33,1.64,-6.46,10.77,13.99,25.4,,
