,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익 YOY(%),16.65,42.1,-31.9,79.9,89.2,4.2,-14.6,9.9,49.7,28.3,23.1,, 영업이익 YOY(%),37.46,59.56,82.37,148.25,-10.91,,
, 지배순이익 YOY(%),-2.36,20.9,-17.4,81,122.2,-28.4,-6.3,12.5,49.5,56.4,21.4,, 지배순이익 YOY(%),-1.03,201.09,72.46,-5.16,34.75,,
, 매출액(개별),3427.12,3716.01,3823.92,4483.02,5060.82,5698.2,6180.58,6554.19,7463.25,0,0,, 매출액(개별),2253.86,1683.71,1724.27,1714.17,2341.09,,
, 영업이익(개별),129.66,147.99,160.8,208.01,365.74,320.2,293.38,392.03,454.63,0,0,, 영업이익(개별),109.24,171.54,94.62,140.5,47.97,,
, 순이익(개별),92.15,92.52,90.82,193.21,286.36,162.91,228.18,204.74,188.88,0,0,, 순이익(개별),0.56,177.33,55.43,101.81,-145.69,,
, 영업이익율(%개별),3.78,3.98,4.21,4.64,7.23,5.62,4.75,5.98,6.09,0,0,, 영업이익율(%개별),4.85,10.19,5.49,8.2,2.05,,
, 개별/연결 순익(%),100.2,83.2,98.9,116.27,77.55,61.65,92.16,73.5,45.36,0,0,, 개별/연결 순익(%),0.67,195.28,44.13,117.02,-128.99,,
, 연간 주가 상승율,95,49.15,66.19,7.76,37.76,19.16,-19.01,12.15,11.8,0.19,0,, EPS,616.08,667.46,923.31,639.45,830.19,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,1490.52,2223.04,3694.46,3981.1,5484.36,6535.37,5293.27,5936.61,7088.06,7102,7102,,,,,,,,,
, 주가,11700,17450,29000,31250,43050,51300,41550,46600,52100,52199.86,52199.86,,,,,,,,,
, EPS,721.93,872.88,720.83,1304.45,2898.39,2074.18,1943.48,2186.51,3060.49,4784.86,5806.52,,,,,,,,,
, BPS,13654.78,14549.55,14752.78,16003.85,18529.54,20134.7,21968.6,23612.47,25591.45,30375,36181.52,,,,,,,,,
, EPS증가율(%),-2.4,20.9,-17.4,81,122.2,-28.4,-6.3,12.5,40,56.3,21.4,,,,,,,,,
, BPS증가율(%),0.1,6.6,1.4,8.5,15.8,8.7,9.1,7.5,8.4,18.7,19.1,,,,,,,,,
, PER,16.21,19.99,40.23,23.96,14.85,24.73,21.38,21.31,17.02,10.91,8.99,,,,,,,,,
, PBR,0.86,1.2,1.97,1.95,2.32,2.55,1.89,1.97,2.04,1.72,1.44,,,,,,,,,
, PSR,0.39,0.54,0.86,0.78,0.94,0.95,0.73,0.77,0.81,0.7,0.61,,,,,,,,,
, ROE,5.29,6,4.89,8.15,15.64,10.3,8.85,9.26,11.96,15.75,16.05,,,,,,,,,
, ROA,3.07,3.13,2.29,4.13,8.59,5.25,4.24,4.57,5.67,8.14,8.99,,,,,,,,,
, EV,1650.01,2535.25,4550.74,4486.85,5592.59,6849.65,6222.21,6658.57,7898.6,7913,7913,,,,,,,,,
, EBITDA,232.8,308.18,256.2,391.17,617.92,643.4,595.79,713.6,992.07,992.07,992.07,,,,,,,,,
, EV/EBITDA,7.09,8.23,17.76,11.47,9.05,10.65,10.44,9.33,7.96,7.98,7.98,,,,,,,,,
, DPS,100,100,100,100,150,200,250,300,350,350,350,,,,,,,,,
, 배당성향(%),13.72,11.35,13.75,7.6,5.13,9.55,12.75,13.6,11.34,7.31,6.03,,,,,,,,,
, 시가배당율(%),0.85,0.57,0.34,0.32,0.35,0.39,0.6,0.64,0.67,0.67,0.67,,,,,,,,,
, 차입금비율(%),14.15,25.87,55.37,33.49,13.95,23.5,42.57,32.43,40.91,40.91,40.91,,,,,,,,,
, 부채비율(%),70.42,89.44,111.38,95.11,79.99,96.37,108.35,102.57,111.02,111.02,111.02,,,,,,,,,
, 매출채권회전일수,33.57,32.1,33.08,27.8,30.85,41.31,47.22,44.95,37.72,37.72,37.72,,,,,,,,,
, 재고자산회전일수,76.89,88.39,97.14,90.39,85.92,90.31,112.27,98.92,119.63,119.63,119.63,,,,,,,,,
, 상장주식수 (만주),1273.95,1273.95,1273.95,1273.95,1273.95,1273.95,1273.95,1273.95,1360.47,1360.54,1360.54,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,3790.14,4141.78,4289.85,5120.31,5832.53,6846.61,7267.42,7742.91,8734.09,10101,11710,, 매출액,2672.2,1832.31,1687.5,2102.73,3111.55,,
, -매출원가,2825.83,2961.69,3138.41,3520.51,3823.33,4460.79,4878.44,5096.36,5430.42,0,0,, -매출원가,1734.87,1117.93,1037.97,1306.12,1968.39,,
, =매출총이익,964.31,1180.09,1151.45,1599.8,2009.2,2385.82,2388.97,2646.55,3303.67,0,0,, =매출총이익,937.33,714.38,649.53,796.61,1143.16,,
, -판매비와관리비,825.06,982.25,1016.8,1357.57,1550.88,1908.25,1980.95,2198.3,2632.68,0,0,, -판매비와관리비,734.59,588.98,512.7,568.47,962.54,,
, =영업이익,139.25,197.84,134.65,242.23,458.32,477.57,408.02,448.25,670.99,861,1060,, =영업이익,202.74,125.4,136.83,228.14,180.62,,
, +- 비영업손익,-23.88,-42.74,-24.44,-19.4,30.29,-112.04,-64.04,35.48,-147.25,0,0,, +- 비영업손익,-47.24,2.86,-5.84,-100.92,-43.34,,
, (금융손익),-0.96,-5.25,-20.92,-23.18,-14.07,-11.94,-31.56,-35.94,-33.79,0,0,, (금융손익),-8.11,-6.92,-7.38,-10.5,-8.99,,
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,0,, (관계기업손익),0,0,0,0,0,,
, (외환손익),-16.11,0.86,-6.27,-25.01,54.87,-76.51,-34.62,65.07,-142.14,0,0,, (외환손익),-28.41,10.39,-1.06,-82.3,-69.17,,
, =세전순익,115.37,155.11,110.21,222.83,488.61,365.54,343.98,483.73,523.75,0,0,, =세전순익,155.49,128.26,130.98,127.22,137.28,,
, -법인세,23.67,43.81,16.41,55.31,113.91,95.34,96.5,205.21,107.37,0,0,, -법인세,71.72,37.53,5.43,40.3,24.12,,
, =순이익,91.7,111.3,93.8,167.52,374.7,270.19,247.49,278.52,416.37,0,0,, =순이익,83.78,90.74,125.55,86.92,113.16,,
, 지배주주순익,91.97,111.2,91.83,166.18,369.24,264.24,247.59,278.55,416.37,651,790,, 지배주주순익,83.82,90.81,125.62,87,112.95,,
, 비지배주주순익,-0.27,0.1,1.97,1.34,5.46,5.95,-0.1,-0.03,0,0,0,, 비지배주주순익,-0.04,-0.07,-0.07,-0.08,0.21,,
, 매출원가비중,74.56,71.51,73.16,68.76,65.55,65.15,67.13,65.82,62.18,0,0,, 매출원가비중,64.92,61.01,61.51,62.12,63.26,,
, 매출총이익율,25.44,28.49,26.84,31.24,34.45,34.85,32.87,34.18,37.83,0,0,, 매출총이익율,35.08,38.99,38.49,37.88,36.74,,
, 판관비율,21.77,23.72,23.7,26.51,26.59,27.87,27.26,28.39,30.14,0,0,, 판관비율,27.49,32.14,30.38,27.03,30.93,,
, 영업이익률,3.67,4.78,3.14,4.73,7.86,6.98,5.61,5.79,7.68,8.52,9.05,, 영업이익률,7.59,6.84,8.11,10.85,5.8,,
, 지배주주순이익률,2.43,2.68,2.14,3.25,6.33,3.86,3.41,3.6,4.77,6.44,6.75,, 지배주주순이익률,3.14,4.96,7.44,4.14,3.63,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,276.49,209.13,-132.66,437.2,613.33,201.12,-144.61,785.55,576.25,0,0,, 영업활동현금흐름,774,-176,-210,111,851,,
, 당기순이익,91.7,111.3,93.8,167.52,374.7,270.19,247.49,278.52,416.37,0,0,, 당기순이익,83.78,90.74,125.55,86.92,113.16,,
, 감가상각비,93.55,110.34,121.55,148.94,159.6,165.83,187.77,265.35,321.08,0,0,, 감가상각비,76.57,72.65,78.24,84.49,85.7,,
, 투자활동현금흐름,-290.96,-674.13,-381.49,-72.39,-220.7,-401.98,-447.16,-514.66,-588.65,0,0,, 투자활동현금흐름,-256,-95,-103,-57,-333,,
, 유형자산취득,-269.37,-660.53,-330.08,-161.33,-209.12,-342.79,-437.21,-453.93,-374.37,0,0,, 유형자산취득,-205.61,-83.11,-95.87,-95.32,-100.06,,
, 재무활동현금흐름,94.46,224.97,504.36,-379.9,-350.32,265.4,564.83,-335.21,186.61,0,0,, 재무활동현금흐름,-619.44,388.45,180.44,27.04,-409.32,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,1453.72,1340.43,1599.47,1582.55,1754.2,2308.95,2870.02,2742.79,3604.19,0,0,, 1. 유동자산,2742.79,3036.19,3263.84,3650.5,3604.19,,
,    현금성자산,408.28,168.24,195.84,180.74,223.05,287.59,262.4,212.17,372.3,0,0,,    현금성자산,212.17,331.58,201.1,267.11,372.3,,
, 매출채권,348.58,364.21,388.74,389.94,492.97,774.9,940.18,953.59,902.54,0,0,, 매출채권,953.59,871.54,816.6,953.93,902.54,,
, 재고자산,595.28,717.24,835.25,871.86,899.97,1103.75,1500.5,1381.14,1779.87,0,0,, 재고자산,1381.14,1576.73,1924.24,2061.32,1779.87,,
, 2. 비유동자산,1543.58,2207.37,2417.12,2438.29,2543.34,2728.03,2965.94,3355.29,3742.7,0,0,, 2. 비유동자산,3355.29,3404.94,3657.32,3615.53,3742.7,,
, 유형자산,1200.51,1844.23,1909.71,1950.89,2037.18,2219.46,2489.79,2787.71,3038.96,0,0,, 유형자산,2787.71,2830.07,3039.37,3018.49,3038.96,,
, 무형자산,122.37,98.01,92.74,87.59,85.63,88.11,95.87,97,102.42,0,0,, 무형자산,97,94.16,89.99,92.33,102.42,,
,     투자자산 등,220.71,265.13,414.67,399.81,420.53,420.46,380.28,470.58,601.32,0,0,,     투자자산 등,470.58,480.71,527.97,504.7,601.32,,
,      * 지분투자,0,0,0,0,0,0,0,0,0,0,0,,      * 지분투자,0,0,0,0,0,,
, 1+2= 총자산,2997.3,3547.8,4016.59,4020.84,4297.55,5036.97,5835.96,6098.08,7346.89,7997.89,8787.89,, 1+2= 총자산,6098.08,6441.13,6921.17,7266.03,7346.89,,
,    매입채무,561.31,506.5,542.42,652.52,836.57,921.1,772.39,926.66,914.16,0,0,,    매입채무,926.66,817.49,809.46,932.8,914.16,,
, 차입금,248.79,484.45,1052.12,690.17,333.18,602.78,1192.47,976.34,1424.23,0,0,, 차입금,976.34,1389.06,1787.41,1837.63,1424.23,,
, 부채총계,1238.54,1674.99,2116.37,1960.08,1909.93,2471.91,3034.92,3087.66,3865.25,3865.25,3865.25,, 부채총계,3087.66,3370.98,3733.53,3989.59,3865.25,,
, 자본총계,1758.75,1872.81,1900.22,2060.77,2387.62,2565.06,2801.04,3010.43,3481.64,0,0,, 자본총계,3010.43,3070.14,3187.63,3276.44,3481.64,,
, 지배주주지분,1739.55,1853.54,1879.43,2038.81,2360.57,2565.06,2798.69,3008.11,3481.64,4132.64,4922.64,, 지배주주지분,3008.11,3067.9,3185.46,3274.34,3481.64,,
, 총자산(개별),2546.27,3014.76,3310.89,3248.49,3476.44,3914,4405.14,4616.07,5355.12,0,0,, 총자산(개별),4616.07,5007.21,5396.83,5681.44,5355.12,,
, 부채총계(개별),1024.26,1399.81,1631.05,1396.41,1374.51,1693.72,2001.58,2070.47,2540.61,0,0,, 부채총계(개별),2070.47,2329.39,2663.23,2845.45,2540.61,,
, 자본총계(개별),1522.01,1614.95,1679.84,1852.08,2101.93,2220.28,2403.56,2545.6,2814.51,0,0,, 자본총계(개별),2545.6,2677.82,2733.6,2835.99,2814.51,,
