,매출액,81.74,92.77,99.8,118.35,102.22,109.63,205.84,83.47,454.33,,,,매출액,15.93,24.86,29.19,18.92,23.28,20.38,19.16,20.27,23.49,22.77,26.24,21.2,24.62,24,29.98,22.9,24.1,21.73,49.62,23.32,24.23,22.17,32.49,24.06,30.86,22.58,32.13,23.59,25.15,19.04,138.06,17.62,25.24,18.59,22.01,32.66,233.57,70.07,118.04,0,
,영업이익,-11.15,0.59,11.25,21.32,-33.47,-38.06,52.32,-41.53,160.54,,,,영업이익,-1.34,2.92,1.62,-1.37,-3.8,-2.16,-3.83,1.88,0.03,0.02,-1.35,2.17,3.55,3,2.53,3.01,1.91,0.16,16.24,-1.81,-1.88,-4.41,-25.63,-8.14,-6.54,-12.54,-11.78,-11.39,-9.3,-18.9,91.25,-10.39,-8.85,-12.92,-11.52,-9.02,115.63,8.16,42.59,0,
,순이익,-11.84,3.54,0.21,15.58,-22.26,-86.41,87.74,-30.87,152.99,,,,순이익,-1.78,3.3,2.17,-0.82,-6.26,-2.9,-1.86,2.22,0.34,0.37,0.61,1.58,3.32,3.47,-8.16,1.84,0.68,0.81,12.25,-1.76,-1.94,-3.65,-15.17,-0.7,-34.96,-1.88,-49.8,-13.92,37.16,-43.62,107.48,29.69,32.44,-27.54,-66.47,-5.72,95.55,20.09,39.56,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,연결연간 매출액+G,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,개별분기 매영순,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,매출액,81.74,92.77,99.8,118.35,102.22,109.63,205.84,83.47,454.33,454.34,,,매출액,15.93,24.86,29.19,18.92,23.28,20.38,19.16,20.27,23.49,22.77,26.24,21.2,24.62,24,29.98,22.9,24.1,21.73,49.62,23.32,24.23,22.17,32.49,24.06,30.86,22.58,32.13,23.59,25.15,19.04,138.06,17.62,25.24,18.59,22.01,32.66,233.57,70.07,118.04,0,
,매출액성장율,-4.43,13.5,7.6,18.6,-13.6,7.2,87.8,-59.4,444.3,0,,,영업이익,-1.29,2.82,1.62,-1.37,-3.8,-2.16,-3.83,1.88,0.03,0.02,-1.35,2.17,3.55,3,2.53,3.01,1.91,0.16,16.24,-1.81,-1.88,-4.41,-3.65,-3.79,-3.62,-5.64,-6.18,-9.51,-8.8,-18.75,89.38,-10.28,-8.49,-12.23,-10.54,-8.15,116.47,8.91,43.31,0,
,,,,,,,,,,,,,,순이익,-1.78,3.3,2.17,-0.82,-6.26,-2.9,-1.86,2.22,0.34,0.37,0.61,1.58,3.32,3.47,-8.16,1.84,0.68,0.81,12.25,-1.76,-1.94,-3.65,1.51,2.52,-32.81,3.37,-44.8,-12.04,37.65,-43.47,105.61,29.8,32.81,-26.86,-66.61,-4.85,96.39,21.18,40.27,0,
,연결연간 영업이익+G,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,영업이익,-11.15,0.59,11.25,21.32,-33.73,-39,51.66,-43.68,157.36,157.36,,,연결분기 연환산 매영순,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,영업이익성장율,-473.48,105.3,1806.8,89.5,-258.2,-15.6,232.5,-184.6,460.3,0,,,매출액,73.93,79.79,85.98,88.9,96.25,91.77,81.74,83.09,83.3,85.69,92.77,93.7,94.83,96.06,99.8,101.5,100.98,98.71,118.35,118.77,118.9,119.34,102.21,102.95,109.58,109.99,109.63,109.16,103.45,99.91,205.84,199.87,199.96,199.51,83.46,98.5,306.83,358.31,454.34,0,
,,,,,,,,,,,,,,영업이익,2.66,4.58,3.2,1.83,-0.63,-5.71,-11.16,-7.91,-4.08,-1.9,0.58,0.87,4.39,7.37,11.25,12.09,10.45,7.61,21.32,16.5,12.71,8.14,-33.73,-40.06,-44.72,-52.85,-39,-42.25,-45.01,-51.37,51.66,52.66,53.11,59.09,-43.68,-42.31,82.17,103.25,157.36,0,
,연결연간 순이익+G,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,순이익,2.22,4.52,3.69,2.87,-1.61,-7.81,-11.84,-8.8,-2.2,1.07,3.54,2.9,5.88,8.98,0.21,0.47,-2.17,-4.83,15.58,11.98,9.36,4.9,-22.52,-21.46,-54.48,-52.71,-87.34,-100.56,-28.44,-70.18,87.1,130.71,125.99,142.07,-31.88,-67.29,-4.18,43.45,149.48,0,
,순이익,-11.84,3.54,0.21,15.58,-22.52,-87.34,87.11,-31.87,149.48,149.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,순이익성장율,-465.75,129.9,-94.1,7319,-244.5,-287.8,199.7,-136.6,569,0,,,개별분기 연환산 매영순,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,매출액,72.92,79.07,85.53,88.9,96.26,91.77,81.74,83.08,83.29,85.68,92.77,93.7,94.83,96.07,99.8,101.51,100.99,98.71,118.35,118.77,118.9,119.35,102.22,102.96,109.59,110,109.63,109.15,103.45,99.91,205.84,199.88,199.97,199.52,83.47,98.51,306.83,358.31,454.33,0,
,EPS증가율+BPS증가율,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,영업이익,3.34,4.93,2.99,1.79,-0.72,-5.7,-11.15,-7.91,-4.07,-1.89,0.59,0.88,4.4,7.37,11.25,12.1,10.45,7.61,21.32,16.5,12.71,8.14,-11.74,-13.72,-15.46,-16.69,-19.22,-24.95,-30.13,-43.24,52.32,51.55,51.86,58.39,-41.53,-39.4,85.55,106.69,160.54,0,
,EPS증가율,-465.8,125.4,-94.1,6791.5,-244.5,-287.8,199.7,-136.6,527.5,-1.6,,,순이익,2.14,4.92,3.24,2.87,-1.61,-7.81,-11.84,-8.81,-2.21,1.06,3.54,2.9,5.88,8.98,0.21,0.46,-2.18,-4.83,15.58,11.98,9.36,4.9,-5.84,-1.56,-32.43,-25.41,-71.72,-86.28,-15.83,-62.66,87.74,129.58,124.75,141.36,-30.87,-65.51,-1.94,46.1,152.99,0,
,BPS증가율,-0.1,24.7,10.9,65,12.2,-21.7,29.3,66.1,19.8,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,개별/연결 비중,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,주가&주가상승율,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년,,,매출액,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,
,주가,4600,6340,6917,27216,15337,22404,21602,15500,27850,26350,,,영업이익,126,108,93,98,114,100,100,100,100,99,102,101,100,100,100,100,100,100,100,100,100,100,35,34,35,32,49,59,67,84,101,98,98,99,95,93,104,103,102,0,
,주가상승율,30.76,37.83,9.1,293.47,-43.65,46.08,-3.58,-28.25,79.68,-5.39,,,순이익,96,109,88,100,100,100,100,100,100,99,100,100,100,100,100,98,100,100,100,100,100,100,26,7,60,48,82,86,56,89,101,99,99,100,97,97,46,106,102,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,매출총이익율+영업이익율+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,매출총이익율,58.16,57.65,52.34,51.74,46.75,43.59,42.82,45.73,49.22,49.01,48.51,48.03,50.62,54.13,55.11,56.16,58.43,59.77,65.91,63.99,61.4,59.49,49.9,49.54,45.63,45.46,45.61,45.8,46.4,42.04,73.84,73.05,74.51,75.69,45.53,45.69,56.71,55.26,58.33,,
,,,,,,,,,,,,,,영업이익율,3.6,5.7,3.7,2.1,0,0,0,0,0,0,0.6,0.9,4.6,7.7,11.3,11.9,10.3,7.7,18,13.9,10.7,6.8,0,0,0,0,0,0,0,0,25.1,26.3,26.6,29.6,0,0,26.8,28.8,34.6,34.6,
,,,,,,,,,,,,,,주가,2795,2493,3518,4446,3228,5180,4600,6668,7287,7809,6340,7593,6591,8145,6917,11879,27216,24234,27216,36789,27216,22755,15337,10776,19196,14385,22404,22479,19472,21352,21602,19700,14100,11250,15500,12400,14950,14550,27850,26350,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,영업이익율 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,영업이익율,3.6,5.7,3.7,2.1,0,0,0,0,0,0,0.6,0.9,4.6,7.7,11.3,11.9,10.3,7.7,18,13.9,10.7,6.8,0,0,0,0,0,0,0,0,25.1,26.3,26.6,29.6,0,0,26.8,28.8,34.6,34.6,
,,,,,,,,,,,,,,영업이익율(분기),0,11.7,5.5,0,0,0,0,9.3,0.1,0.1,0,10.2,14.4,12.5,8.4,13.1,7.9,0.7,32.7,0,0,0,0,0,0,0,0,0,0,0,66.1,0,0,0,0,0,49.5,11.6,36.1,36.1,
,,,,,,,,,,,,,,영업이익율(개별),4.58,6.24,3.49,2.02,0,0,0,0,0,0,0.63,0.94,4.64,7.67,11.27,11.92,10.35,7.71,18.01,13.89,10.69,6.82,0,0,0,0,0,0,0,0,25.42,25.79,25.93,29.26,0,0,27.88,29.78,35.33,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,순이익율(연결)+순이익율(개별),11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,순이익율(연결 연환산),3,5.7,4.3,3.2,0,0,0,0,0,1.2,3.8,3.1,6.2,9.3,0.2,0.5,0,0,13.2,10.1,7.9,4.1,0,0,0,0,0,0,0,0,42.3,65.4,63,71.2,0,0,0,12.1,32.9,32.9,
,,,,,,,,,,,,,,순이익율(개별 연환산),2.93,6.22,3.79,3.23,0,0,0,0,0,1.24,3.81,3.1,6.2,9.34,0.21,0.45,0,0,13.16,10.08,7.87,4.1,0,0,0,0,0,0,0,0,42.63,64.83,62.38,70.85,0,0,0,12.87,33.67,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ROE+ROA+부채비율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,ROE,2.13,4.61,3.69,2.9,0,0,0,0,0,0.61,2.02,1.65,2.9,4.45,0.11,0.24,0,0,4.53,3.49,2.76,0.99,0,0,0,0,0,0,0,0,22.28,31.05,22.78,26.96,0,0,0,5.31,17.5,17.51,
,,,,,,,,,,,,,,ROA,1.14,2.26,1.81,1.43,0,0,0,0,0,0.47,1.53,1.26,1.69,2.54,0.06,0.13,0,0,3.87,3,2.37,0.81,0,0,0,0,0,0,0,0,15.89,23.98,13.78,15.46,0,0,0,4.38,14.86,0,
,,,,,,,,,,,,,,부채비율,87,104,104,103,104,107,65,59,39,32,33,31,71,75,77,83,9,12,17,16,17,22,27,19,35,30,50,53,40,58,40,29,65,74,37,38,35,21,18,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,EPS+BPS+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,EPS,9,19,16,12,-6,-32,-49,-33,-7,4,13,10,21,32,1,2,-6,-15,52,40,31,16,-74,-71,-181,-175,-290,-334,-94,-233,290,436,420,473,-105,-223,-12,132,454,447,
,,,,,,,,,,,,,,BPS,438,413,422,418,397,384,502,500,552,626,628,632,728,725,696,700,1133,1103,1147,1143,1130,1647,1286,1643,1533,1557,1007,963,1087,940,1303,1403,1843,1756,2166,2149,2430,2485,2594,2552,
,,,,,,,,,,,,,,주가,2795,2493,3518,4446,3228,5180,4600,6668,7287,7809,6340,7593,6591,8145,6917,11879,27216,24234,27216,36789,27216,22755,15337,10776,19196,14385,22404,22479,19472,21352,21602,19700,14100,11250,15500,12400,14950,14550,27850,26350,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PER+PBR,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,PER,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74.4,45.2,33.6,23.8,100,100,100,100,61.3,59,
,,,,,,,,,,,,,,PBR,6.37,6.02,8.34,10.63,8.15,13.51,9.14,13.3,13.15,12.47,10.11,11.99,9.03,11.26,9.94,16.95,24.04,21.95,23.71,32.21,24.07,13.82,11.91,6.55,12.51,9.24,22.23,23.38,17.94,22.68,16.58,14.05,7.65,6.41,7.16,5.77,6.15,5.86,10.74,10.33,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PSR + EV/EBITDA,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,PSR,8.97,7.41,9.7,11.86,7.95,13.38,13.33,21.01,23.43,25.34,19.05,22.58,19.37,23.63,19.32,32.62,78.74,73.66,69,92.94,68.68,57.21,45.02,31.4,52.56,39.24,61.32,61.79,56.47,64.12,31.49,29.58,21.16,16.92,55.74,37.78,15.28,13.37,20.18,,
,,,,,,,,,,,,,,EV/EBITDA,85.64,62.42,102.68,137.29,124.96,980.62,-263.22,19477.78,496.94,351.64,202.68,235.85,156.98,166.57,109.8,182.26,475.14,489.32,284.71,447.27,372.92,361.03,-162.66,-91.14,-143.13,-86.19,-217.57,-197.86,-156.79,-146.85,102.08,89.96,56.46,39.13,-138.95,-118.02,42.41,35.41,47.65,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,DPS + 시가배당율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,DPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,시가배당율,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,부채비율 + 차입율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,부채비율,87,104,104,103,104,107,65,59,39,32,33,31,71,75,77,83,9,12,17,16,17,22,27,19,35,30,50,53,40,58,40,29,65,74,37,38,35,21,18,0,
,,,,,,,,,,,,,,차입율,69,69,86,86,86,86,53,53,53,53,24,24,24,24,69,69,69,69,10,10,10,10,8,6,13,12,15,15,13,15,11,11,27,28,23,23,18,13,12,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,현금흐름표 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,영업활동,8,2,1,-4,-5,-3,-4,-6,-5,-5,-2,1,4,5,6,10,3,2,17,9,15,9,-47,-56,-60,-75,-55,-64,-80,-76,42,54,78,93,-8,-13,48,43,72,,
,,,,,,,,,,,,,,투자활동,-72,-67,-67,-41,11,13,13,6,-17,-26,-28,-24,-20,-85,-88,-55,-63,-5,-37,-85,-86,-127,-76,-65,-60,-7,-19,-15,-10,17,-13,-33,-27,-80,-45,-67,-59,10,24,,
,,,,,,,,,,,,,,재무활동,73,59,61,33,-1,-3,9,22,21,52,40,29,144,120,120,129,17,23,37,28,27,232,219,218,260,52,44,54,14,11,20,14,388,383,374,363,-15,-14,-21,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,비영업손익 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,비영업손익,-2.33,-2.26,-2.73,-2.76,-4.59,-4.85,-4.95,-3.68,-1.49,-0.6,-0.03,-0.88,-1.66,-3.44,-12.43,-14.08,-14.11,-11.55,-5.7,-4.08,-2.94,-3.32,4.91,11.19,-18.23,-13.39,-51.8,-58.6,22.71,-7.53,21.46,59,44.34,53.92,24.54,-13.19,-68.37,-31.2,13.15,,
,,,,,,,,,,,,,,금융,-2.03,-2.01,-2.36,-2.73,-3.39,-3.71,-3.85,-3.43,-2.51,-1.89,-1.03,-0.7,-1.33,-2.7,-12.18,-13.66,-13.78,-11.23,-5.03,-3.43,-2.36,-3.16,4.41,10.73,-18.6,-13.43,-51.63,-58.51,22.79,-7.4,21.71,58.5,43.85,53.69,24,-13.38,-70.53,-16.16,28.44,,
,,,,,,,,,,,,,,관계기업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,외환,-0.16,0.03,-0.03,0.02,0.08,-0.22,-0.26,-0.13,-0.04,-0.15,-0.05,-0.12,-0.39,-0.07,0.1,0.08,0.3,0.7,-0.56,-0.68,-0.7,-1.43,0.8,-0.6,-0.26,0.1,-1.51,0.05,0.16,-0.07,-0.59,0.11,0.36,1.74,1.25,4.41,3.3,0.06,-8.01,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,비영업손익/영익 비중,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,비영업손익,-69,-45,-90,-153,638,85,44,47,37,32,-4,-99,-37,-46,-109,-115,-134,-151,-26,-24,-22,-40,-41,-81,118,80,270,235,-74,17,41,114,85,92,-58,33,-79,-28,8,,
