,연결연간 순이익+G,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,순이익,123.28,110.94,115.88,124.41,133.31,109.64,89.34,82.17,67.94,91.38,70.43,59.24,82.27,106.52,85.03,65.14,36.29,-5,23.19,58.74,36.39,122.17,53.93,93.07,137.09,175.18,196.07,324.13,266.03,139.07,169.21,10.39,-63.37,-145,-163.14,-320.48,-363.32,-384.65,-402.32,0,
,순이익,81.49,70.43,85.04,23.17,53.94,196.06,169.22,-163.15,-402.32,-402.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,순이익성장율,-23.36,-13.6,20.7,-72.8,132.8,263.5,-13.7,-196.4,-146.6,0,,,개별분기 연환산 매영순,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,매출액,544.62,552.54,537.87,535.7,527.6,507.71,479.96,473.12,432.67,447.72,440.69,453.17,469.72,426.02,456.63,333.58,304.46,301.54,253.2,297.28,343.98,360.77,356.96,345.1,305.44,274.14,263.74,243.85,245.16,237.96,229.52,223.16,213.3,204.48,183.98,169.85,167.55,168.28,167.02,0,
,EPS증가율+BPS증가율,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,영업이익,163.36,176.18,149.3,147.53,154.86,136.58,127.86,130.6,109.78,109.14,83.21,75.32,97.67,82.91,89.1,42.27,19.49,18.72,17.9,30.41,44.96,49.57,54.48,56.18,40.93,29.84,18.49,9.97,12.58,18.71,2.9,-0.36,-3.86,-2.65,-9.49,-1.76,7.99,12.18,35.45,0,
,EPS증가율,-23.4,-13.6,20.7,-72.8,132.8,263.5,-13.7,-196.4,-146.6,0,,,순이익,96.88,115.58,108.14,124.41,133.31,109.64,100.67,75.24,57.74,69.55,29.27,33.23,44.06,29.46,38.57,4.86,-10.51,-13.02,3.44,14.57,19.53,20.16,15.98,17.32,15.55,19.53,11.22,6.08,6.18,351.3,352.14,350.15,345.48,-8.89,-12.99,-8.66,1.77,12.84,27.36,0,
,BPS증가율,0.1,5.4,20.9,-1.3,4.8,19.3,69.3,-8.4,-23.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,개별/연결 비중,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,주가&주가상승율,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년,,,매출액,98,98,100,100,100,100,97,95,92,47,32,24,19,16,16,11,10,10,8,9,9,9,8,7,6,5,4,3,3,3,3,3,3,2,2,2,3,4,6,0,
,주가,5260,5930,6500,4960,4595,9250,5400,3750,2985,3130,,,영업이익,98,102,100,100,100,100,113,119,125,88,81,71,65,43,47,24,14,30,32,28,62,21,28,21,12,7,4,1,2,3,1,0,-6,2,4,0,0,0,-1,0,
,주가상승율,-31.6,12.74,9.61,-23.69,-7.36,101.31,-41.62,-30.56,-20.4,4.86,,,순이익,79,104,93,100,100,100,113,92,85,76,42,56,54,28,45,7,-28,260,15,25,54,17,30,19,11,11,6,2,2,253,208,3370,-544,6,8,3,0,-2,-6,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,매출총이익율+영업이익율+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,매출총이익율,66.71,67.05,48.32,50.03,48.9,47.67,65.72,66.74,63.67,42.25,31.27,25.68,24.02,23.63,22.19,20.28,18.63,16.32,15.97,17.22,16.03,18.5,16.72,17.41,17.8,18.06,18.11,20.84,19.88,17.89,15.78,14.48,11.15,8.37,7.11,0,0,0,0,,
,,,,,,,,,,,,,,영업이익율,30.1,30.8,27.7,27.6,29.4,26.9,23,22,18.8,13,7.4,5.5,6,7.2,6.5,5.9,4.4,2,1.8,3.1,1.9,5.5,4.3,5.4,6.4,7.1,7.4,10.8,9.8,7.6,5.5,4.2,0.7,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,주가,5180,4305,7690,6540,6120,7820,5260,5590,4930,5430,5930,6960,6950,5450,6500,6510,5530,5390,4960,4675,4960,4760,4595,6410,11850,8800,9250,9820,14000,7100,5400,5800,4760,3840,3750,2110,2155,2525,2985,3130,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,영업이익율 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,영업이익율,30.1,30.8,27.7,27.6,29.4,26.9,23,22,18.8,13,7.4,5.5,6,7.2,6.5,5.9,4.4,2,1.8,3.1,1.9,5.5,4.3,5.4,6.4,7.1,7.4,10.8,9.8,7.6,5.5,4.2,0.7,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,영업이익율(분기),13.9,30.6,31.3,31,22.7,18.4,16.8,27.6,1.2,9.3,0.1,7,7,12.4,0,4.7,0.9,3,0,8.5,0,13.8,0,10.9,3.3,14.2,0.3,21.2,0.6,5.5,0,14.8,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,영업이익율(개별),29.99,31.88,27.76,27.54,29.35,26.9,26.64,27.6,25.37,24.38,18.88,16.62,20.79,19.46,19.51,12.67,6.4,6.21,7.07,10.23,13.07,13.74,15.26,16.28,13.4,10.89,7.01,4.09,5.13,7.86,1.26,0,0,0,0,0,4.77,7.24,21.23,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,순이익율(연결)+순이익율(개별),11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,순이익율(연결 연환산),22.2,19.7,21.5,23.2,25.3,21.6,18.1,16.5,14.5,9.6,5.1,3.1,3.3,3.9,2.9,2.2,1.2,0,0.7,1.7,1,2.9,1.2,1.9,2.5,3,3,4.6,3.6,1.8,2.2,0.1,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,순이익율(개별 연환산),17.79,20.92,20.1,23.22,25.27,21.59,20.97,15.9,13.34,15.53,6.64,7.33,9.38,6.92,8.45,1.46,0,0,1.36,4.9,5.68,5.59,4.48,5.02,5.09,7.12,4.26,2.49,2.52,100,100,100,100,0,0,0,1.06,7.63,16.38,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ROE+ROA+부채비율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,ROE,20.05,17.17,20.19,20.74,19.32,15.75,12.95,11.61,9.6,12.4,9.69,7.53,10.08,12.24,9.67,7.59,4.23,0,2.67,6.32,4.01,12.13,5.93,8.98,13.07,14.81,18.09,23.85,19.81,6.02,9.22,0.44,0,0,0,0,0,0,0,-31.39,
,,,,,,,,,,,,,,ROA,16.03,13.56,14.58,15.89,17.09,13.52,9.58,7.97,7.02,5.7,4.84,3.67,5.12,6.43,4.91,3.53,1.92,0,1.14,2.65,1.6,5.04,2.43,3.7,4.98,6.08,6.09,9.37,7.6,3.26,4.16,0.13,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,부채비율,25,27,39,30,13,17,35,46,37,97,84,89,82,74,81,94,99,103,111,113,120,109,115,110,123,104,139,104,109,52,60,145,169,173,190,185,241,271,278,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,EPS+BPS+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,EPS,591,532,555,596,579,476,388,357,295,397,306,257,357,463,369,283,158,-21,101,255,158,530,234,404,595,761,851,1407,1155,604,734,45,-274,-628,-707,-1391,-1577,-1668,-1744,-1745,
,,,,,,,,,,,,,,BPS,2947,3097,2750,2875,2995,3022,2995,3073,3073,3199,3155,3417,3542,3778,3817,3724,3724,3780,3763,4032,3941,4373,3947,4497,4553,5137,4705,5901,5829,10030,7964,10365,9822,9492,7300,6861,6195,5783,5562,5564,
,,,,,,,,,,,,,,주가,5180,4305,7690,6540,6120,7820,5260,5590,4930,5430,5930,6960,6950,5450,6500,6510,5530,5390,4960,4675,4960,4760,4595,6410,11850,8800,9250,9820,14000,7100,5400,5800,4760,3840,3750,2110,2155,2525,2985,3130,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PER+PBR,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,PER,8.8,8.1,13.9,11,10.6,16.4,13.6,15.7,16.7,13.7,19.4,27.1,19.5,11.8,17.6,23,35.1,100,49.3,18.3,31.4,9,19.6,15.9,19.9,11.6,10.9,7,12.1,11.8,7.4,100,100,100,100,100,100,100,100,100,
,,,,,,,,,,,,,,PBR,1.76,1.39,2.8,2.27,2.04,2.59,1.76,1.82,1.61,1.7,1.88,2.04,1.96,1.44,1.7,1.75,1.48,1.43,1.32,1.16,1.26,1.09,1.16,1.43,2.6,1.71,1.97,1.66,2.4,0.71,0.68,0.56,0.48,0.4,0.51,0.31,0.35,0.44,0.54,0.56,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PSR + EV/EBITDA,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,PSR,1.95,1.6,2.98,2.55,2.67,3.55,2.46,2.58,2.42,1.31,0.99,0.84,0.64,0.46,0.51,0.51,0.41,0.4,0.36,0.31,0.31,0.26,0.23,0.29,0.51,0.35,0.33,0.32,0.44,0.22,0.16,0.17,0.13,0.11,0.1,0.07,0.08,0.14,0.23,,
,,,,,,,,,,,,,,EV/EBITDA,6.41,5.26,10.62,8.19,7.81,11.97,9.24,10.06,11.06,9.45,10.97,10.63,7.99,4.72,5.32,5.28,5.22,7.04,6.68,4.08,4.82,1.95,2.6,2.24,4.17,1.9,1.5,0.82,2.13,-2.1,-3.38,2.11,2.86,3.37,2.77,13.36,82,-4.22,-4.47,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,DPS + 시가배당율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,DPS,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,시가배당율,2.9,3.48,1.95,2.29,2.45,1.92,2.85,2.68,3.04,2.76,2.53,2.16,2.16,2.75,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,부채비율 + 차입율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,부채비율,25,27,39,30,13,17,35,46,37,97,84,89,82,74,81,94,99,103,111,113,120,109,115,110,123,104,139,104,109,52,60,145,169,173,190,185,241,271,278,0,
,,,,,,,,,,,,,,차입율,23,23,21,21,21,21,14,16,21,43,31,19,18,17,22,23,28,27,26,27,25,21,17,11,9,8,10,7,8,1,1,87,100,105,109,126,162,64,161,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,현금흐름표 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,영업활동,104,139,115,135,124,96,106,64,41,111,96,170,223,251,338,330,364,329,298,322,387,496,464,698,777,809,1155,1117,779,511,338,730,811,646,1226,-60,13,227,-629,,
,,,,,,,,,,,,,,투자활동,-157,-181,-155,-40,-37,-106,-155,-199,-192,-226,-99,-113,-171,-40,-188,-170,-286,-323,-246,-261,-216,-389,-340,-447,-693,-558,-237,-972,164,-128,-1250,-937,-2105,-2561,-1218,-755,-424,264,-556,,
,,,,,,,,,,,,,,재무활동,64,49,-61,-81,-48,-22,23,79,83,196,37,-15,-45,-189,28,65,113,110,-8,34,15,3,-165,-211,-204,-184,12,111,109,1470,1939,1687,1523,-14,-965,-1006,-589,-613,258,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,비영업손익 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,비영업손익,0.85,1.04,-4.32,11.79,19.14,8.34,-2.67,-5.08,-3.38,7.93,-19.13,-41.88,-57.31,-61.9,-68.79,-67.88,-62.63,-59.98,-20.02,-19.04,-25.49,-44.19,-111.07,-118.1,-108.1,-89.63,-38.42,-20.05,-28.48,-23.66,-19.78,-142.85,-258.37,-441.73,-368.8,-468.17,-376.27,-187.46,-19.49,,
,,,,,,,,,,,,,,금융,-6.82,-6.87,-4.99,13.29,18.59,8.21,-1.14,-37.76,-39.46,-10.41,-28.52,-17.57,-18.23,-36.55,-11.63,-7.46,-10.44,-13.9,-11.8,-12.67,-12.75,-12.31,-87.99,-85.2,-76.22,-66.41,17.36,24.16,19.01,25.86,23.93,-39.37,-101.52,-170.46,-225.28,-228.86,-235.18,-252.87,-259.79,,
,,,,,,,,,,,,,,관계기업,0.19,0.19,0.19,0.19,0,0,-2.78,29.83,35.42,21.37,44.17,11.56,5.97,20.02,0,0.05,0.05,0.05,0,1.37,1.37,1.35,-0.1,-4.54,-10.07,-14.53,-16.14,-17.16,-15.83,-15.4,-19.71,-15.68,-11.47,-7.42,0,-1.43,-1.43,-1.09,0,,
,,,,,,,,,,,,,,외환,-0.17,0.24,0.26,0.25,0.4,0,-0.02,0.14,0.19,-4.14,-3.66,-5.01,-7.67,-7.45,-4.91,-6.41,-5.65,1.09,-8.03,-9.01,-12.36,-29.16,-11.74,-17.11,-12.65,-1.79,-18.41,-9.86,-13.76,-20.12,-14.22,-73.57,-129.15,-243.84,-143.05,-239.31,-131.93,73.79,194.28,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
