,,,,,,,,,,,,,,매출총이익율+영업이익율+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,매출총이익율,74.73,76.03,44.48,43.06,33.79,54.89,79.73,80.58,84.8,85.95,90.51,90.86,91.19,88.38,91.23,89.82,90.59,92.07,92.27,91.58,94.18,93.41,37.99,37.45,8.49,0,82.33,80.37,85.68,85.58,79.95,80.15,56.38,0,0,4.13,18.63,78.5,65.04,,
,,,,,,,,,,,,,,영업이익율,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,4,0,0,13.7,13.9,14.6,30.8,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,주가,3597,4519,6254,10548,12680,18415,15332,21067,20288,21067,22767,28992,30087,32796,30375,42652,102768,70894,106111,90088,81557,69637,61132,54930,60777,69223,96452,132836,139155,142227,150023,165262,101473,49852,69702,50228,57378,33291,33000,25900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,영업이익율 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,영업이익율,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,4,0,0,13.7,13.9,14.6,30.8,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,영업이익율(분기),0,0,0,0,0,20,0,0,0,1.1,40.4,0,0,0,54.7,0,0,31.8,48.6,0,47.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,영업이익율(개별),0,0,0,0,0,0,0,0,0,0,6.59,0,0,0,4.02,0,0,13.68,13.94,14.62,30.75,25.41,4.43,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,순이익율(연결)+순이익율(개별),11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,순이익율(연결 연환산),0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,2.6,0,0,3.4,3.4,8.5,28.9,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,순이익율(개별 연환산),0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,2.58,0,0,3.46,3.34,8.45,28.91,32.46,8.04,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,ROE+ROA+부채비율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,ROE,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.24,0,0,0.37,0.38,0.82,3.4,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.99,
,,,,,,,,,,,,,,ROA,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0.23,0,0,0.35,0.37,0.78,3.27,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,부채비율,33,34,21,6,6,4,5,6,3,3,4,4,4,5,5,5,4,5,5,4,4,3,4,5,7,7,9,9,9,80,106,148,122,50,87,121,143,137,71,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,EPS+BPS+주가,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,EPS,-149,-240,-447,-381,-395,-264,-191,-198,-131,-125,11,-3,-33,-105,6,-3,-18,10,10,27,114,111,-25,-53,-149,-192,-239,-265,-305,-489,-1062,-1606,-977,-1105,-3757,-4167,-5378,-5591,-2417,-2417,
,,,,,,,,,,,,,,BPS,2424,2323,2210,2373,2334,2839,2675,2671,2708,2753,2720,2680,2676,2647,2724,2676,2651,2655,2728,3305,3344,3080,6325,8119,8124,8116,6088,6014,5970,5777,4956,4367,4700,10081,6868,5952,5204,4733,8062,8062,
,,,,,,,,,,,,,,주가,3597,4519,6254,10548,12680,18415,15332,21067,20288,21067,22767,28992,30087,32796,30375,42652,102768,70894,106111,90088,81557,69637,61132,54930,60777,69223,96452,132836,139155,142227,150023,165262,101473,49852,69702,50228,57378,33291,33000,25900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PER+PBR,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,PER,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
,,,,,,,,,,,,,,PBR,1.48,1.95,2.83,4.44,5.43,6.49,5.73,7.89,7.49,7.65,8.37,10.81,11.25,12.39,11.16,15.95,38.75,26.72,38.9,27.26,24.38,22.61,9.66,6.77,7.48,8.53,15.84,22.08,23.3,24.61,30.27,37.83,21.59,4.95,10.15,8.44,11.03,7.04,4.09,3.21,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,PSR + EV/EBITDA,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,PSR,20.87,31.31,36.87,67.47,92.63,90.06,95.06,128.13,111.52,131.17,97.62,132.43,135.16,155.22,121.9,174.75,441.03,247.35,339.68,282.26,207.22,204.32,241.31,222.31,348.38,490.33,825.11,1109.3,1150.34,1217.84,1296.1,1431.42,953.8,386.94,445.61,295.44,304.71,190.98,262.67,,
,,,,,,,,,,,,,,EV/EBITDA,-23.1,-23.8,-51.92,-115.42,-124.13,-948.22,-416.18,-529.84,-1477.13,-579.08,558.98,1265.95,1404.04,-398900,874.11,2103.43,7675.08,1189.09,1772.84,1520.83,609.5,738.48,-851.93,-582.98,-292.39,-239.58,-389.89,-493.05,-399.5,-287.6,-209.93,-182.03,-93.04,-36.19,-51.41,-32.13,-30.64,-17.56,-11.96,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,DPS + 시가배당율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,DPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,시가배당율,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,부채비율 + 차입율,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,
,,,,,,,,,,,,,,부채비율,33,34,21,6,6,4,5,6,3,3,4,4,4,5,5,5,4,5,5,4,4,3,4,5,7,7,9,9,9,80,106,148,122,50,87,121,143,137,71,0,
,,,,,,,,,,,,,,차입율,28,28,18,18,18,18,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,7,7,7,47,59,86,86,38,65,77,95,107,53,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,현금흐름표 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,영업활동,-10,-16,-17,-12,-10,-13,-37,-29,-29,-23,0,-4,6,5,1,-3,-4,-6,11,8,9,9,-25,-26,-39,-26,-26,-20,-44,-90,-134,-209,-281,-343,-411,-487,-453,-483,-480,,
,,,,,,,,,,,,,,투자활동,-109,-25,19,8,7,-105,-115,-122,-143,-20,-12,-6,2,-8,-18,-17,-11,-15,-7,-123,-160,-143,-1494,-1375,-1332,-1378,62,78,95,-845,-769,-841,-947,-934,-1339,-1305,-1300,-26,-20,,
,,,,,,,,,,,,,,재무활동,120,-4,-4,-2,1,117,151,156,172,57,26,20,4,4,2,2,0,0,-1,149,149,146,1566,1445,1488,1489,68,38,-3,1064,1129,1198,1362,1751,1864,2060,1965,552,1948,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,비영업손익 3가지,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,비영업손익,3.11,-14.23,-15.29,-10.45,-11.14,4.15,-29.82,-31.67,-22.27,-17.37,-1.12,-0.42,-7.6,-20.06,-0.88,-1.03,-1.53,-6.85,-7.55,-4.25,-1.58,6.71,12.69,11.88,17.65,24.68,4.45,5.49,14.57,5.67,-92.06,-182.52,35.8,64.39,-664.75,-713.51,-935.39,-982.62,-144.84,,
,,,,,,,,,,,,,,금융,-3.74,-14.72,-15.11,-10.61,-11.23,1.61,-1.31,-3.05,-6.72,1.48,2.68,3.62,9.12,-4.04,-1.45,-1.4,-3.54,-9.04,-9.27,-6.2,-2.31,4.77,9.99,10.73,16.6,24.4,6.38,-6.68,14.83,2.61,9.3,-69.66,187.31,179.68,108.52,75.01,-200.95,-208.83,-149.94,,
,,,,,,,,,,,,,,관계기업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,외환,0.2,0.2,-0.08,0.01,0.01,0.01,-0.15,-0.02,-0.02,-0.02,-0.58,-0.5,-0.5,-0.5,0.69,0.53,0.53,0.53,0.27,0.55,0.55,0.55,3.65,-0.86,-0.86,-0.86,-13.76,-10.8,-10.8,-10.8,13.3,16.71,19.84,20.66,1.64,2.21,-0.63,-1.52,4.7,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,비영업손익/영익 비중,11.2Q,11.3Q,11.4Q,12.1Q,12.2Q,12.3Q,12.4Q,13.1Q,13.2Q,13.3Q,13.4Q,14.1Q,14.2Q,14.3Q,14.4Q,15.1Q,15.2Q,15.3Q,15.4Q,16.1Q,16.2Q,16.3Q,16.4Q,17.1Q,17.2Q,17.3Q,17.4Q,18.1Q,18.2Q,18.3Q,18.4Q,19.1Q,19.2Q,19.3Q,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,,
,,,,,,,,,,,,,,비영업손익,-6,35,50,41,39,-31,178,194,223,130,-29,91,950,333,-35,3433,56,-70,-69,-36,-4,29,419,2640,-88,-80,-5,-6,-12,-3,65,108,-14,-21,182,167,176,187,26,,
