,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, BPS증가율(%),-0.4,-11.1,-5.3,15.7,-48.4,39.8,117.9,3.4,3.4,-57.8,,,,,,,,,,
, PER,-2.47,-9.51,-21.77,429.54,-21.87,-76.54,177.43,-31.37,-439.65,-41.35,,,,,,,,,,
, PBR,1.48,1.76,2.09,6.47,12.82,21.1,13.3,13.72,36.11,54.23,,,,,,,,,,
, PSR,1.45,1.73,2.57,9.25,51.58,114.71,32.93,161.07,44.06,185.75,,,,,,,,,,
, ROE,-59.88,-18.48,-9.58,1.51,-58.64,-27.57,7.5,-43.75,-8.21,-131.15,,,,,,,,,,
, ROA,-33.63,-10.55,-5.58,0.8,-29.31,-14.45,4.94,-30.99,-5.7,-65.03,,,,,,,,,,
, EV,363.28,397.03,481.26,1719.37,1838.15,4588.07,6410.93,7499.5,19419.48,12181,,,,,,,,,,
, EBITDA,21.3,-4.75,-3.44,12,-62.64,-54.89,64.86,-192.35,26.49,26.49,,,,,,,,,,
, EV/EBITDA,17.06,-83.59,-139.9,143.28,-29.34,-83.59,98.84,-38.99,733.09,459.83,,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),55.2,50.11,50.31,64.29,64.32,51.6,21.76,12.35,3.01,3.01,,,,,,,,,,
, 부채비율(%),75.91,69.85,66.5,83.89,72.81,58.05,35.98,33.16,33.45,33.45,,,,,,,,,,
, 매출채권회전일수,54.99,47.62,68.29,75.33,189.38,129.64,326.48,42.44,206.38,206.39,,,,,,,,,,
, 재고자산회전일수,159.94,241.36,323.75,390.63,202.02,192.28,150.01,177.01,211.21,211.33,,,,,,,,,,
, 상장주식수 (만주),2175.68,2175.68,2257.13,2423.81,2563.93,2725.08,2725.08,2920.03,2920.03,2991.59,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,247.56,218.59,171.1,183.36,35.54,39.08,187.03,43.69,434.71,67,,, 매출액,9.23,9.5,155.26,7.83,262.11,,
, -매출원가,166.25,124.82,95.2,98.53,14.96,16.8,24.38,20.95,18.94,0,,, -매출원가,4.3,4.55,4.1,4.27,6.01,,
, =매출총이익,81.31,93.77,75.9,84.83,20.58,22.29,162.65,22.74,415.77,0,,, =매출총이익,4.93,4.95,151.16,3.56,256.1,,
, -판매비와관리비,89.04,102.62,83.47,77.98,87.13,80.34,100.88,221.3,399.96,0,,, -판매비와관리비,68.33,75.08,79.06,80.72,165.1,,
, =영업이익,-7.73,-8.85,-7.56,6.86,-66.55,-58.06,61.78,-198.56,15.8,-273,,, =영업이익,-63.4,-70.13,72.1,-77.16,91,,
, +- 비영업손익,-83.92,-29.42,-13.54,-3.83,-31.66,-5.74,-9.78,-27.98,-2.87,0,,, +- 비영업손익,-1.44,1.13,-0.24,0.08,-3.84,,
, (금융손익),-6.62,-5.81,-4.29,-8.55,-6.77,-3.66,-7.75,-5.27,0.23,0,,, (금융손익),-0.95,0.54,0.17,-0.28,-0.21,,
, (관계기업손익),0,0,0,0.87,1.02,0,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),-2.21,-1.72,1.46,2.44,-1.72,-2.29,0.46,0.19,-2.74,0,,, (외환손익),-0.25,0.36,-0.1,-0.19,-2.79,,
, =세전순익,-91.66,-38.27,-21.1,3.02,-98.21,-63.8,51.99,-226.54,12.93,0,,, =세전순익,-64.84,-69,71.86,-77.08,87.16,,
, -법인세,52.17,1.1,-0.54,-0.61,-0.37,0,9.21,23.09,33.4,0,,, -법인세,23.09,0,0,0,33.4,,
, =순이익,-143.83,-39.37,-20.57,3.63,-93.16,-63.8,42.78,-249.63,-20.47,0,,, =순이익,-87.93,-69,71.86,-77.08,53.76,,
, 지배주주순익,-144.76,-39.71,-20.22,3.95,-83.83,-58.57,34.71,-224.36,-43.57,-301,,, 지배주주순익,-78.64,-64.49,57.9,-68.88,31.9,,
, 비지배주주순익,0.93,0.34,-0.34,-0.32,-9.34,-5.23,8.07,-25.28,23.1,0,,, 비지배주주순익,-9.29,-4.51,13.96,-8.2,21.86,,
, 매출원가비중,67.16,57.1,55.64,53.74,42.09,42.99,13.04,47.95,4.36,0,,, 매출원가비중,46.59,47.89,2.64,54.53,2.29,,
, 매출총이익율,32.84,42.9,44.36,46.26,57.91,57.04,86.96,52.05,95.64,0,,, 매출총이익율,53.41,52.11,97.36,45.47,97.71,,
, 판관비율,35.97,46.95,48.78,42.53,245.16,205.58,53.94,506.52,92.01,0,,, 판관비율,740.3,790.32,50.92,1030.91,62.99,,
, 영업이익률,-3.12,-4.05,-4.42,3.74,-187.25,-148.57,33.03,-454.47,3.63,-407.46,,, 영업이익률,-686.89,-738.21,46.44,-985.44,34.72,,
, 지배주주순이익률,-58.47,-18.17,-11.82,2.15,-235.88,-149.87,18.56,-513.53,-10.02,-449.25,,, 지배주주순이익률,-852,-678.84,37.29,-879.69,12.17,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,33.35,-13.46,-19.62,6.45,-82.09,-36.89,-50.78,0.27,-178.81,0,,, 영업활동현금흐름,-52,-60,-88,74,-105,,
, 당기순이익,-143.83,-39.37,-20.57,3.63,-93.16,-63.8,42.78,-249.63,-20.47,0,,, 당기순이익,-87.93,-69,71.86,-77.08,53.76,,
, 감가상각비,29.03,4.1,4.12,5.14,3.91,3.17,3.08,6.21,10.69,0,,, 감가상각비,1.79,1.58,3.04,3.07,2.99,,
, 투자활동현금흐름,-81.31,25.48,3.82,-104.34,107.26,28.36,-79.19,17.71,-243.89,0,,, 투자활동현금흐름,52,-75,-197,7,21,,
, 유형자산취득,-2.77,-0.63,-1.35,-1.04,-0.39,-0.55,-22.5,-41.87,-52.22,0,,, 유형자산취득,-1.68,-20.7,-13.82,-2.11,-15.59,,
, 재무활동현금흐름,59.99,-15.57,13.79,101.12,-13.29,178.61,192.51,208.11,-10.15,0,,, 재무활동현금흐름,210.11,15,-8.78,-17.5,1.13,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,244.36,210.05,194.91,305.36,175.4,295.43,573.17,552.72,549.66,0,,, 1. 유동자산,552.72,486.47,524.24,426.15,549.66,,
,    현금성자산,16.92,17.7,8.79,20.84,31.75,197.08,263.63,492.35,57.87,0,,,    현금성자산,492.35,377.23,82.36,144.07,57.87,,
, 매출채권,37.3,28.52,32.01,37.84,18.44,13.88,167.29,5.08,245.8,0,,, 매출채권,5.08,4.84,157.28,4.82,245.8,,
, 재고자산,72.85,82.54,84.44,105.45,8.28,8.85,10.02,10.16,10.96,0,,, 재고자산,10.16,10.09,10.6,9.01,10.96,,
, 2. 비유동자산,186.15,166.42,167.78,189.63,110.66,110.01,129.42,171.22,214.22,0,,, 2. 비유동자산,171.22,198.27,210.01,207.74,214.22,,
, 유형자산,94.93,91.96,90.86,88.67,84.39,94.88,115.45,155.48,126.87,0,,, 유형자산,155.48,177.81,169.04,116.56,126.87,,
, 무형자산,86.23,69.96,73.81,97.86,11.2,10.18,11.03,14.41,12.28,0,,, 무형자산,14.41,15,15.21,15,12.28,,
,     투자자산 등,4.99,4.5,3.11,3.09,15.07,4.96,2.93,1.32,75.07,0,,,     투자자산 등,1.32,5.46,25.76,76.19,75.07,,
,      * 지분투자,0,0,0,0,0,0,0,0,0,0,,,      * 지분투자,0,0,0,0,0,,
, 1+2= 총자산,430.51,376.48,362.69,494.99,286.06,405.45,702.59,723.93,763.88,462.88,,, 1+2= 총자산,723.93,684.74,734.25,633.89,763.88,,
,    매입채무,24.92,24.13,18.87,38.57,1.1,0.94,3.56,2.03,3.15,0,,,    매입채무,2.03,13.45,2.26,2.44,3.15,,
, 차입금,135.08,111.06,109.59,173.06,106.47,132.38,112.43,67.15,17.22,0,,, 차입금,67.15,82.24,74.47,59.96,17.22,,
, 부채총계,185.78,154.82,144.86,225.81,120.53,148.92,185.89,180.27,191.47,191.47,,, 부채총계,180.27,203.87,182.4,160.5,191.47,,
, 자본총계,244.73,221.65,217.83,269.18,165.53,256.53,516.69,543.66,572.41,0,,, 자본총계,543.66,480.87,551.85,473.39,572.41,,
, 지배주주지분,241.76,214.86,211.06,262.12,142.96,212.42,462.9,512.88,530.5,229.5,,, 지배주주지분,512.88,452.33,521.73,451.91,530.5,,
, 총자산(개별),374.17,298.3,286.38,382.13,258.91,342.25,602.68,672.92,611.72,0,,, 총자산(개별),672.92,616.93,623.63,571.4,611.72,,
, 부채총계(개별),129.87,94.28,89.11,134.98,107.53,136.95,175.29,126.57,117,0,,, 부채총계(개별),126.57,122.19,109.66,103.15,117,,
, 자본총계(개별),244.3,204.02,197.28,247.15,151.38,205.3,427.39,546.35,494.72,0,,, 자본총계(개별),546.35,494.74,513.97,468.25,494.72,,
