,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 연간 주가 상승율,145.16,48.49,33.42,249.34,-42.39,57.78,55.54,-53.54,-52.66,-21.52,,, EPS,-2748.55,-833.82,-611.88,-457.12,-515.2,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,3695.95,5608.16,7482.28,26138.29,16514.73,26056.57,40528.9,19851.79,11307.69,8875,,,,,,,,,,
, 주가,15332,22767,30375,106111,61132,96452,150023,69702,33000,25900.01,,,,,,,,,,
, EPS,-192.19,10.8,6.45,10.43,-26.43,-240.46,-1063.44,-3758.2,-2418.07,-2418.02,,,,,,,,,,
, BPS,2673.68,2718.65,2722.53,2727.93,6327.18,6087.52,4955.38,6866.57,8063.49,8063.32,,,,,,,,,,
, EPS증가율(%),54.2,105.6,-40.2,61.6,-353.3,-809.8,-342.3,-253.4,35.7,0,,,,,,,,,,
, BPS증가율(%),-0.1,1.7,0.1,0.2,131.9,-3.8,-18.6,38.6,17.4,0,,,,,,,,,,
, PER,-79.77,2108.33,4705.84,10170.54,-2312.99,-401.12,-141.07,-18.55,-13.65,-10.71,,,,,,,,,,
, PBR,5.73,8.37,11.16,38.9,9.66,15.84,30.27,10.15,4.09,3.21,,,,,,,,,,
, PSR,95.06,97.6,121.9,339.68,241.3,825.1,1296.1,445.61,262.73,206.16,,,,,,,,,,
, ROE,-7.19,0.4,0.24,0.38,-0.42,-3.95,-21.46,-54.73,-29.99,-29.99,,,,,,,,,,
, ROA,-6.81,0.38,0.23,0.36,-0.4,-3.62,-10.11,-28.82,-17.33,-17.33,,,,,,,,,,
, EV,3842.21,5738.14,7569.47,26162.54,17839.85,27004.33,40985.19,20714.66,13125.91,7057,,,,,,,,,,
, EBITDA,-8.63,9.5,8.06,16.11,-15.82,-64.79,-190.91,-369.3,-590.12,-590.12,,,,,,,,,,
, EV/EBITDA,-445.22,604.01,939.14,1623.99,-1127.68,-416.8,-214.68,-56.09,-22.24,-11.96,,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),3.22,1.55,1.84,1.5,2.73,6.92,59.33,64.65,53.35,53.35,,,,,,,,,,
, 부채비율(%),5.49,3.97,4.93,5.08,4.16,9.08,105.98,86.59,70.55,70.55,,,,,,,,,,
, 매출채권회전일수,190.29,223.09,263.79,256.61,336.41,326.28,174.74,39.33,37.48,37.48,,,,,,,,,,
, 재고자산회전일수,378.5,559.96,459.54,346.15,46.95,333.62,1665.76,255.77,765.81,765.32,,,,,,,,,,
, 상장주식수 (만주),2410.61,2463.28,2463.3,2463.3,2701.49,2701.51,2701.51,2848.09,3426.57,3426.64,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,38.88,57.46,61.38,76.95,68.44,31.58,31.27,44.55,43.04,43.05,,, 매출액,16.78,8.53,14.79,9.58,10.15,,
, -매출원가,7.84,4.98,5.83,6.39,42.29,5.7,6.12,44.31,15.39,15.4,,, -매출원가,-0.59,3.18,5.41,3.15,3.66,,
, =매출총이익,31.04,52.48,55.55,70.57,26.15,25.88,25.16,0.24,27.65,27.65,,, =매출총이익,17.37,5.35,9.38,6.43,6.49,,
, -판매비와관리비,47.81,48.69,53.08,59.84,45.98,95.29,225.06,417.58,738.66,738.66,,, -판매비와관리비,117.56,159.53,237.44,150.54,191.15,,
, =영업이익,-16.76,3.79,2.46,10.72,-19.83,-69.41,-199.9,-417.34,-711.01,-711.01,,, =영업이익,-100.19,-154.18,-228.06,-144.11,-184.66,,
, +- 비영업손익,-29.56,-1.12,-0.88,-7.55,12.69,4.45,-92.06,-664.75,-144.84,-144.83,,, +- 비영업손익,-840.36,-136.41,13.35,-19.19,-2.58,,
, (금융손익),-1.27,2.68,-1.45,-9.27,9.99,6.38,9.3,108.52,-149.94,-149.94,,, (금융손익),-76.63,-122.24,10.01,-19.97,-17.74,,
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),-0.15,-0.58,0.69,0.27,3.65,-13.76,13.3,1.64,4.7,4.71,,, (외환손익),-4.49,2.75,0.29,-0.06,1.73,,
, =세전순익,-46.32,2.66,1.59,3.17,-7.14,-64.96,-291.96,-1082.08,-855.84,-855.84,,, =세전순익,-940.55,-290.58,-214.72,-163.3,-187.24,,
, -법인세,0,0.01,0,0.6,0,0,0,0,0,0,,, -법인세,0,0,0,0,0,,
, =순이익,-46.33,2.66,1.59,2.57,-7.14,-64.96,-305.22,-1083.6,-855.84,-855.84,,, =순이익,-940.53,-290.58,-214.72,-163.3,-187.24,,
, 지배주주순익,-46.33,2.66,1.59,2.57,-7.14,-64.96,-287.29,-1070.37,-828.57,-828.57,,, 지배주주순익,-941.83,-285.72,-209.67,-156.64,-176.54,,
, 비지배주주순익,0,0,0,0,0,0,-17.93,-13.23,-27.28,-27.27,,, 비지배주주순익,1.3,-4.86,-5.05,-6.66,-10.7,,
, 매출원가비중,20.16,8.67,9.5,8.3,61.79,18.05,19.57,99.46,35.76,35.77,,, 매출원가비중,-3.52,37.28,36.58,32.88,36.06,,
, 매출총이익율,79.84,91.33,90.5,91.71,38.21,81.95,80.46,0.54,64.24,64.23,,, 매출총이익율,103.52,62.72,63.42,67.12,63.94,,
, 판관비율,122.97,84.74,86.48,77.76,67.18,301.74,719.73,937.33,1716.22,1715.82,,, 판관비율,700.6,1870.22,1605.41,1571.4,1883.25,,
, 영업이익률,-43.11,6.6,4.01,13.93,-28.97,-219.79,-639.27,-936.79,-1651.98,-1651.59,,, 영업이익률,-597.08,-1807.5,-1541.99,-1504.28,-1819.31,,
, 지배주주순이익률,-119.16,4.63,2.59,3.34,-10.43,-205.7,-918.74,-2402.63,-1925.12,-1924.67,,, 지배주주순이익률,-5612.81,-3349.59,-1417.65,-1635.07,-1739.31,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-35.82,0.11,1.65,10.92,-24.53,-25.91,-134.56,-410.68,-480.1,-480,,, 영업활동현금흐름,-134,-153,-69,-127,-131,,
, 당기순이익,-46.33,2.66,1.59,2.57,-7.14,-64.96,-305.22,-1083.6,-855.84,-855.84,,, 당기순이익,-940.53,-290.58,-214.72,-163.3,-187.24,,
, 감가상각비,8.13,5.71,5.6,5.39,4.01,4.62,8.99,48.04,120.89,120.89,,, 감가상각비,15.84,31.08,27.9,31.19,30.72,,
, 투자활동현금흐름,-115.16,-10.9,-17.87,-7.25,-1493.97,62.29,-768.82,-1339.42,-20.25,-20,,, 투자활동현금흐름,-244,-17,-80,315,-238,,
, 유형자산취득,-1.06,-3.3,-1.46,-2.01,-75.78,-85.68,-234.62,-562.47,-164.41,-164.41,,, 유형자산취득,-168.8,-64.19,-50.61,-32.62,-16.99,,
, 재무활동현금흐름,150.49,25.26,2.36,-0.87,1566.04,67.91,1128.98,1863.86,1947,1947,,, 재무활동현금흐름,177.02,263.59,70.04,40.85,1572.52,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,219.97,196.91,164.25,101.54,1448.77,1107.66,1355.1,2336.97,3395.86,3395.86,,, 1. 유동자산,2336.97,2503.46,2126.7,1934.18,3395.86,,
,    현금성자산,6.45,20.22,7.09,9.93,59.53,151.32,364.1,475.74,1923.01,1923.01,,,    현금성자산,475.74,573.77,493.62,721.07,1923.01,,
, 매출채권,20.27,35.12,44.36,54.1,63.08,28.23,14.97,4.8,4.42,4.42,,, 매출채권,4.8,4.06,3.96,2.49,4.42,,
, 재고자산,8.13,7.64,7.34,6.06,5.44,5.21,27.93,31.05,32.29,32.29,,, 재고자산,31.05,34.41,34.97,34.36,32.29,,
, 2. 비유동자산,459.94,499.34,539.44,604.56,331.59,686.17,1487.26,1377.41,1385.51,1385.51,,, 2. 비유동자산,1377.41,1331.16,1568.37,1382.06,1385.51,,
, 유형자산,6.22,6.19,4.55,4.56,77.86,161.49,448.46,982.69,1055.31,1055.31,,, 유형자산,982.69,1026.74,1054.9,1072.14,1055.31,,
, 무형자산,449.72,490.68,532.51,599.83,253.49,524.57,711.78,20.46,57.41,57.41,,, 무형자산,20.46,22.38,22.18,22.06,57.41,,
,     투자자산 등,3.99,2.46,2.37,0.17,0.24,0.12,327.01,374.27,272.79,272.79,,,     투자자산 등,374.27,282.04,491.28,287.86,272.79,,
,      * 지분투자,0,0,0,0,0,0,0,0,0,0,,,      * 지분투자,0,0,0,0,0,,
, 1+2= 총자산,679.92,696.25,703.69,706.1,1780.36,1793.83,2842.36,3714.39,4781.37,4781.37,,, 1+2= 총자산,3714.39,3834.62,3695.06,3316.24,4781.37,,
,    매입채무,0.33,0.05,0.03,0.13,0.04,0.01,19.17,9.32,6.61,6.61,,,    매입채무,9.32,5.29,8.6,4.35,6.61,,
, 차입금,20.78,10.37,12.32,10.06,46.64,113.88,818.74,1286.98,1495.57,1495.57,,, 차입금,1286.98,1333.63,1449.92,1495.58,1495.57,,
, 부채총계,35.4,26.57,33.05,34.13,71.08,149.28,1462.41,1723.73,1977.8,1977.8,,, 부채총계,1723.73,2098.73,2175.5,1919.42,1977.8,,
, 자본총계,644.52,669.68,670.64,671.97,1709.28,1644.55,1379.95,1990.66,2803.57,2803.57,,, 자본총계,1990.66,1735.9,1519.57,1396.82,2803.57,,
, 지배주주지분,644.52,669.68,670.64,671.97,1709.28,1644.55,1338.7,1955.66,2763.01,2763.01,,, 지배주주지분,1955.66,1694.82,1483.09,1348.56,2763.01,,
, 총자산(개별),679.8,696.25,703.69,706.1,1780.36,1793.83,2693.13,3533.02,4580.11,,,, 총자산(개별),3533.02,3626.34,3492.1,3080.84,4580.11,,
, 부채총계(개별),35.4,26.57,33.05,34.13,71.08,149.28,1323.19,1546.15,1789.09,,,, 부채총계(개별),1546.15,1898.52,1983.06,1706.39,1789.09,,
, 자본총계(개별),644.4,669.68,670.64,671.97,1709.28,1644.55,1369.94,1986.87,2791.02,,,, 자본총계(개별),1986.87,1727.83,1509.05,1374.45,2791.02,,
