,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, ROE,-34.07,-1.75,-15.21,-8.54,-0.87,-12.22,-1.6,3.19,-13.74,-13.74,,,,,,,,,,
, ROA,-25.21,-1.07,-9.96,-5.37,-0.59,-4.67,-0.57,1.06,-4.71,-4.71,,,,,,,,,,
, EV,2328.03,2102.76,2451.56,2142.34,1572.31,3145.18,3013.64,2749.47,2844.29,477,,,,,,,,,,
, EBITDA,-8.95,30.3,1.6,31.31,90.21,-80.6,48.03,140.99,55.78,55.77,,,,,,,,,,
, EV/EBITDA,-260.12,69.4,1532.22,68.42,17.43,-39.02,62.74,19.5,50.99,8.55,,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),5.19,14.8,11.22,11.11,5.82,5.42,6.1,11.22,1.71,1.71,,,,,,,,,,
, 부채비율(%),34.62,62.83,52.5,59.3,48.12,161.72,179.56,201.04,191.76,191.76,,,,,,,,,,
, 매출채권회전일수,91.74,73,50.68,47.09,33.02,261.17,59.12,100.16,82.12,82.12,,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 상장주식수 (만주),6047.77,6710.4,6942.53,6953.26,6953.27,9404.11,9406.09,9406.08,9460.98,9462.77,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,195.52,575.89,609.54,755.02,953.94,885.65,1970.3,1666.58,1305.7,1305.7,,, 매출액,488.43,338.37,265.83,271.95,429.55,,
, -매출원가,81.68,439.96,531.37,648.9,786.62,765.19,1486.95,1092.35,906.71,906.72,,, -매출원가,296.61,255.64,170.91,185.32,294.85,,
, =매출총이익,113.84,135.92,78.17,106.12,167.32,120.46,483.35,574.23,398.99,398.98,,, =매출총이익,191.82,82.73,94.92,86.63,134.7,,
, -판매비와관리비,139.48,137.68,136.91,145.53,132.47,250.12,504.13,526.12,442.54,442.54,,, -판매비와관리비,156.18,117.84,109.1,107.03,108.57,,
, =영업이익,-25.65,-1.75,-58.74,-39.41,34.86,-129.65,-20.78,48.11,-43.56,-43.56,,, =영업이익,35.64,-35.11,-14.18,-20.4,26.13,,
, +- 비영업손익,-103.08,-0.39,-37.6,-14.89,-12.29,-23.44,-3.5,3.91,-72.26,-72.26,,, +- 비영업손익,-8.72,2.26,-0.36,-0.85,-73.31,,
, (금융손익),2.33,2.02,-32.96,-11.28,1.52,3.23,7.92,6.2,-0.52,-0.53,,, (금융손익),-2.79,2.24,-0.08,-1.16,-1.53,,
, (관계기업손익),0,0,0,0,-6.79,-22.24,-0.97,-2.03,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),-1.34,-1.81,0.02,1.74,0.76,-1.24,-0.01,-0.52,-0.29,-0.3,,, (외환손익),-0.19,0.02,0.16,-0.03,-0.45,,
, =세전순익,-128.73,-2.15,-96.34,-54.3,22.57,-153.1,-24.27,52.02,-115.82,-115.82,,, =세전순익,26.92,-32.85,-14.54,-21.25,-47.18,,
, -법인세,-0.63,7.5,-16.67,-11.16,26.74,-12.9,-6.72,13.59,26.49,26.49,,, -법인세,8.08,-7.6,-2.65,-5.2,41.94,,
, =순이익,-128.1,-9.65,-84.48,-47.33,-4.72,-140.2,-17.55,38.43,-142.32,-142.32,,, =순이익,18.84,-25.26,-11.9,-16.04,-89.12,,
, 지배주주순익,-126.48,-9.03,-84.23,-46.2,-4.77,-140.47,-17.99,37.09,-141.99,-141.99,,, 지배주주순익,18.31,-25.26,-11.57,-16.04,-89.12,,
, 비지배주주순익,-1.62,-0.62,-0.25,-1.13,0.05,0.27,0.44,1.34,-0.33,-0.33,,, 비지배주주순익,0.53,0,-0.33,0,0,,
, 매출원가비중,41.78,76.4,87.18,85.94,82.46,86.4,75.47,65.54,69.44,69.44,,, 매출원가비중,60.73,75.55,64.29,68.14,68.64,,
, 매출총이익율,58.22,23.6,12.82,14.06,17.54,13.6,24.53,34.46,30.56,30.56,,, 매출총이익율,39.27,24.45,35.71,31.86,31.36,,
, 판관비율,71.34,23.91,22.46,19.27,13.89,28.24,25.59,31.57,33.89,33.89,,, 판관비율,31.98,34.83,41.04,39.36,25.28,,
, 영업이익률,-13.12,-0.3,-9.64,-5.22,3.65,-14.64,-1.05,2.89,-3.34,-3.34,,, 영업이익률,7.3,-10.38,-5.33,-7.5,6.08,,
, 지배주주순이익률,-64.69,-1.57,-13.82,-6.12,-0.5,-15.86,-0.91,2.23,-10.87,-10.87,,, 지배주주순이익률,3.75,-7.47,-4.35,-5.9,-20.75,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-68.97,-29.97,-7.19,62.27,-2.14,420.44,531.52,273.32,9.08,9,,, 영업활동현금흐름,163,-263,-65,183,154,,
, 당기순이익,-128.1,-9.65,-84.48,-47.33,-4.72,-140.2,-17.55,38.43,-142.32,-142.32,,, 당기순이익,18.84,-25.26,-11.9,-16.04,-89.12,,
, 감가상각비,16.7,32.05,60.34,70.72,55.35,49.05,68.81,92.88,99.34,99.33,,, 감가상각비,23.59,23.6,23.93,24.43,27.37,,
, 투자활동현금흐름,-136.66,-33.4,-88.05,-8.19,52.68,-722.81,-298.55,-91.41,-45.24,-45,,, 투자활동현금흐름,-10,-6,-2,-12,-25,,
, 유형자산취득,-2.39,-4.36,-69.97,-1.8,-1.36,48.66,-3.39,-4.06,-7.24,-7.24,,, 유형자산취득,-0.52,-0.75,-2.42,-0.49,-3.58,,
, 재무활동현금흐름,305.81,93.49,70.25,-1.58,-28.83,767.32,0.61,-19.73,-103.73,-103.73,,, 재무활동현금흐름,-0.74,-6.15,-3.85,-6.36,-87.37,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,265.29,517.86,429.87,469.31,553.25,2070.16,2186.95,2562.06,2252.65,2252.65,,, 1. 유동자산,2562.06,1767.63,1747.03,1909.66,2252.65,,
,    현금성자산,123.48,151.78,126.68,178.85,199.58,663.03,896.62,1058.81,918.66,918.66,,,    현금성자산,1058.81,783.6,712.38,877.12,918.66,,
, 매출채권,49.14,115.18,84.64,97.41,86.29,633.72,319.16,457.34,293.76,293.76,,, 매출채권,457.34,557.78,615.42,588.56,293.76,,
, 재고자산,0,0,0,0,0,0,0,0,0,0,,, 재고자산,0,0,0,0,0,,
, 2. 비유동자산,236.51,323.89,415.77,391.16,258.73,937.47,958.38,945.04,761.43,761.43,,, 2. 비유동자산,945.04,936.1,920.94,927.22,761.43,,
, 유형자산,9.23,13.56,78.48,71.21,62.39,12.66,11.4,11.34,10.49,10.49,,, 유형자산,11.34,10.79,11.59,10.78,10.49,,
, 무형자산,155.53,229.85,227.61,198.5,100.93,862.31,807.18,762.28,635.69,635.69,,, 무형자산,762.28,749.89,736.12,730.18,635.69,,
,     투자자산 등,71.76,80.49,109.68,121.45,95.41,62.5,139.81,171.42,115.25,115.25,,,     투자자산 등,171.42,175.42,173.24,186.26,115.25,,
,      * 지분투자,0,0,0,0,25.24,3,2.03,0,0,0,,,      * 지분투자,0,0,0,0,0,,
, 1+2= 총자산,501.8,841.75,845.64,860.46,811.97,3007.63,3145.33,3507.1,3014.08,3014.08,,, 1+2= 총자산,3507.1,2703.74,2667.98,2836.87,3014.08,,
,    매입채무,10.71,7.97,0.84,0,0,854.69,1020.42,1185.83,1113.99,1113.99,,,    매입채무,1185.83,0,0,0,1113.99,,
, 차입금,19.34,76.49,62.21,60,31.93,62.28,68.66,130.72,17.64,17.64,,, 차입금,130.72,129.09,127.79,124.91,17.64,,
, 부채총계,129.06,324.81,291.12,320.31,263.79,1858.47,2020.23,2342.09,1981.02,1981.02,,, 부채총계,2342.09,1565.31,1540.15,1724.65,1981.02,,
, 자본총계,372.74,516.94,554.52,540.15,548.18,1149.16,1125.1,1165.01,1033.05,1033.05,,, 자본총계,1165.01,1138.42,1127.83,1112.22,1033.05,,
, 지배주주지분,371.27,516.1,553.92,540.69,548.75,1149.45,1124.95,1163.52,1033.05,1033.05,,, 지배주주지분,1163.52,1136.93,1127.83,1112.22,1033.05,,
, 총자산(개별),502.8,875.47,866.02,876.51,823.48,3007.7,3146.91,3498.36,3014.22,,,, 총자산(개별),3498.36,2699.96,2668.12,2837.02,3014.22,,
, 부채총계(개별),103.21,310.73,286.79,318.97,258.4,1852.23,2016.87,2336.21,1981.02,,,, 부채총계(개별),2336.21,1564.39,1540.15,1724.65,1981.02,,
, 자본총계(개별),399.59,564.74,579.23,557.55,565.08,1155.48,1130.04,1162.15,1033.2,,,, 자본총계(개별),1162.15,1135.57,1127.97,1112.37,1033.2,,
