,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, EV,30202.6,34525.93,24461.98,27393.91,22217.35,28004.45,30285.05,31212.58,27708.88,21127,21127,,,,,,,,,
, EBITDA,1445.24,1574.95,1603.47,1664.53,1877.56,1929.85,2185.55,2376.69,2348.95,2348.94,2348.94,,,,,,,,,
, EV/EBITDA,20.9,21.92,15.26,16.46,11.83,14.51,13.86,13.13,11.8,8.99,8.99,,,,,,,,,
, DPS,0,0,0,300,300,760,770,820,840,840,840,,,,,,,,,
, 배당성향(%),0,0,0,38.21,34.42,60.53,60.12,60.16,54.05,58.46,52.78,,,,,,,,,
, 시가배당율(%),0,0,0,1.45,1.9,3.58,3.42,3.41,4.08,3.84,3.84,,,,,,,,,
, 차입금비율(%),0.55,1.97,2.09,3.38,2.51,1.56,1.97,17.69,16.7,16.7,16.7,,,,,,,,,
, 부채비율(%),185.3,154.96,108.89,133.26,177.14,161.49,143.29,135.44,120.82,120.82,120.82,,,,,,,,,
, 매출채권회전일수,153.92,119.92,120.08,120.81,134.01,136.81,123.53,115.46,134.18,134.18,134.18,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,6.06,4.97,8.41,8.41,8.41,,,,,,,,,
, 상장주식수 (만주),11504.12,11504.12,11504.12,11504.12,11504.12,11504.12,11504.12,11504.12,11504.12,11504.35,11504.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,23650.19,27092.81,26662.56,28067.14,32325.94,33749.87,34778.81,34216.73,27479.22,30326,32462,, 매출액,9034.79,6812.49,6427.66,6868.72,7370.35,7006,7521
, -매출원가,17845.58,19656.82,18734.04,18580.43,22351.59,23624.41,23951.3,22567.44,16434.65,0,0,, -매출원가,5833.61,4241.17,3796.96,4084.04,4312.49,0,0
, =매출총이익,5804.61,7435.99,7928.52,9486.7,9974.35,10125.46,10827.51,11649.29,11044.57,0,0,, =매출총이익,3201.18,2571.32,2630.7,2784.68,3057.86,0,0
, -판매비와관리비,4540.8,6136.13,6660.79,8214.52,8478.86,8560.1,9016.54,9591.16,8995.39,0,0,, -판매비와관리비,2685.4,2266.06,2092.91,2190.23,2446.19,0,0
, =영업이익,1263.81,1299.87,1267.72,1272.18,1495.49,1565.36,1810.97,2058.13,2049.17,2396,2663,, =영업이익,515.78,305.26,537.79,594.45,611.67,409,641
, +- 비영업손익,109.7,85.86,133.26,222.93,-217.25,87.89,93.59,40.01,-80.2,0,0,, +- 비영업손익,18.13,53.03,-47.71,-20.04,-65.48,0,0
, (금융손익),158.08,72.2,63.95,82.46,87.99,-33.29,88.96,31.73,-59.44,0,0,, (금융손익),38.85,39.37,-46.36,-5.03,-47.42,0,0
, (관계기업손익),-9.46,5.27,0.2,0,-0.51,21.83,-2.64,0.69,-3.45,0,0,, (관계기업손익),-2.28,-2.65,1.69,0.2,-2.69,0,0
, (외환손익),-5.55,12.43,27.08,33.51,43.09,-77.96,12.87,-5,-70.83,0,0,, (외환손익),-11.34,34.19,-47.91,-7.97,-49.15,0,0
, =세전순익,1373.51,1385.73,1400.99,1495.11,1278.24,1653.25,1904.55,2098.14,1968.97,0,0,, =세전순익,533.91,358.29,490.07,574.42,546.19,0,0
, -법인세,378.58,363.04,380.77,677.7,371.76,369.52,585.86,703.61,386.17,0,0,, -법인세,162.55,107.13,156.03,151.93,-28.91,0,0
, =순이익,994.93,1022.69,1020.22,817.41,906.48,1283.73,1318.69,1394.53,1582.8,0,0,, =순이익,371.36,251.16,334.05,422.49,575.1,0,0
, 지배주주순익,939.77,985.4,1016.05,795.14,882.63,1271.53,1297.13,1380.55,1574,1653,1831,, 지배주주순익,363.7,240.19,334.76,418.52,580.53,293,450
, 비지배주주순익,55.16,37.29,4.18,22.27,23.85,12.2,21.56,13.98,8.8,0,0,, 비지배주주순익,7.66,10.97,-0.71,3.97,-5.43,0,0
, 매출원가비중,75.46,72.55,70.26,66.2,69.14,70,68.87,65.95,59.81,0,0,, 매출원가비중,64.57,62.26,59.07,59.46,58.51,0,0
, 매출총이익율,24.54,27.45,29.74,33.8,30.86,30,31.13,34.05,40.19,0,0,, 매출총이익율,35.43,37.74,40.93,40.54,41.49,0,0
, 판관비율,19.2,22.65,24.98,29.27,26.23,25.36,25.93,28.03,32.74,0,0,, 판관비율,29.72,33.26,32.56,31.89,33.19,0,0
, 영업이익률,5.34,4.8,4.75,4.53,4.63,4.64,5.21,6.01,7.46,7.9,8.2,, 영업이익률,5.71,4.48,8.37,8.65,8.3,5.84,8.52
, 지배주주순이익률,3.97,3.64,3.81,2.83,2.73,3.77,3.73,4.03,5.73,5.45,5.64,, 지배주주순이익률,4.03,3.53,5.21,6.09,7.88,4.18,5.98
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,885.05,-662.12,559.1,1023.93,998.04,390.9,2240.14,2000.15,2194.75,0,0,, 영업활동현금흐름,586,114,831,953,297,0,0
, 당기순이익,994.93,1022.69,1020.22,817.41,906.48,1283.73,1318.69,1394.53,1582.8,0,0,, 당기순이익,371.36,251.16,334.05,422.49,575.1,0,0
, 감가상각비,181.43,275.08,335.75,392.35,382.07,364.49,374.58,318.56,299.78,0,0,, 감가상각비,82.48,76.34,79.25,73.65,70.53,0,0
, 투자활동현금흐름,805.82,1622.83,-1272.72,988.11,-330.25,-145.56,-875.39,-241,-1114.15,0,0,, 투자활동현금흐름,-471,15,35,-469,-696,0,0
, 유형자산취득,-424.32,-202.44,-355.97,-152.89,-124.35,-192.36,-192.6,-231.3,-122.77,0,0,, 유형자산취득,-83.89,-35.17,-57.13,-11.19,-19.28,0,0
, 재무활동현금흐름,-1133.21,-1245.16,1298.98,-1628.47,-460.91,-526.74,-964.34,-1356.59,-1454.04,0,0,, 재무활동현금흐름,-101.18,-78.69,-939.4,-314.59,-121.36,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,16716.37,13439.32,15232.22,14638.93,17948.12,18890.96,18016.26,17698.77,17422.7,0,0,, 1. 유동자산,17698.77,17829.05,16011.22,17122.56,17422.7,0,0
,    현금성자산,2952.06,2621.53,3167.86,3522.36,3725.54,3278.91,3678.21,4081.01,3701.71,0,0,,    현금성자산,4081.01,4133.41,4054.56,4223.43,3701.71,0,0
, 매출채권,9973.07,8901.45,8771.62,9289.5,11868.77,12649.84,11770.69,10823.5,10101.94,0,0,, 매출채권,10823.5,10355.68,9066.21,9540.36,10101.94,0,0
, 재고자산,0,0,0,0,0,0,397.52,307.23,378.59,0,0,, 재고자산,307.23,469.62,484.43,512.12,378.59,0,0
, 2. 비유동자산,3230.73,3605.99,3206.3,4029.69,3566.2,3491.97,3704.52,4828.9,5001.94,0,0,, 2. 비유동자산,4828.9,4761.44,4733.51,4798.11,5001.94,0,0
, 유형자산,1143.26,1133.59,1007.63,942.72,1028.15,952.81,971.03,935.4,822.52,0,0,, 유형자산,935.4,898.92,873.77,846.85,822.52,0,0
, 무형자산,991.35,1536.65,1505.12,2291.05,1692.62,1611.8,1584.65,1619.48,1655.7,0,0,, 무형자산,1619.48,1651.21,1701.09,1717.76,1655.7,0,0
,     투자자산 등,1096.11,935.76,693.56,795.92,845.43,927.36,1148.84,2274.02,2523.72,0,0,,     투자자산 등,2274.02,2211.31,2158.65,2233.5,2523.72,0,0
,      * 지분투자,278.4,39.08,54.02,58.76,72.94,48.07,22.66,24.76,21.31,0,0,,      * 지분투자,24.76,22.15,23.82,24.03,21.31,0,0
, 1+2= 총자산,19947.09,17045.31,18438.52,18668.62,21514.32,22382.93,21720.78,22527.67,22424.64,24077.64,25908.64,, 1+2= 총자산,22527.67,22590.49,20744.72,21920.67,22424.64,0,0
,    매입채무,9153.23,5760.21,5053.58,5320.71,6746.3,6899.94,5752.06,5271.96,5367.66,0,0,,    매입채무,5271.96,4108.93,3937.14,4941.1,5367.66,0,0
, 차입금,38.8,131.8,184.37,270.37,194.88,133.46,175.91,1692.37,1696.31,0,0,, 차입금,1692.37,1758.05,1651.13,1613.77,1696.31,0,0
, 부채총계,12955.42,10359.71,9611.62,10665.22,13751.47,13823.05,12792.85,12959.52,12269.35,12269.35,12269.35,, 부채총계,12959.52,13587.91,11416.14,12205.28,12269.35,0,0
, 자본총계,6991.67,6685.6,8826.9,8003.4,7762.85,8559.88,8927.93,9568.16,10155.29,0,0,, 자본총계,9568.16,9002.58,9328.59,9715.39,10155.29,0,0
, 지배주주지분,6807.45,6625.24,8785.11,7859.14,7630.07,8460.61,8826.29,9466.19,10075.42,11728.42,13559.42,, 지배주주지분,9466.19,8916.36,9245.54,9627.76,10075.42,0,0
, 총자산(개별),11204.38,10777.75,12056.99,11131.92,11721.2,12028.87,12200.21,12264.92,12526.32,0,0,, 총자산(개별),12264.92,11565.16,11155.15,11637.87,12526.32,0,0
, 부채총계(개별),5021.09,5156.45,4778.29,5256.15,5637.32,5357.48,5517.11,5324.95,5223.77,0,0,, 부채총계(개별),5324.95,5347.31,4604.71,4922.96,5223.77,0,0
, 자본총계(개별),6183.29,5621.3,7278.69,5875.77,6083.88,6671.39,6683.09,6939.96,7302.55,0,0,, 자본총계(개별),6939.96,6217.85,6550.44,6714.91,7302.55,0,0
