,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 시가총액,18743.63,18867.35,18372.46,27453.53,18063.16,10623.31,11190.84,11190.84,9738.01,12251,12251,,,,,,,,,
, 주가,151514,152514,148513,221920,146013,133207,140324,140000,108500,136499.9,136499.9,,,,,,,,,
, EPS,6714.31,8166.5,1510,8052.45,5603.31,16882.13,-6025.08,-17818.48,-1394.08,7609.94,9192.1,,,,,,,,,
, BPS,183030.4,195205.1,183793.3,188840.8,189698.7,164613.7,153889.7,151640.2,144246.6,151856.6,161048.7,,,,,,,,,
, EPS증가율(%),8,21.6,-81.5,433.3,-30.4,201.3,-135.7,-195.7,92.2,645.9,20.8,,,,,,,,,
, BPS증가율(%),0,6.7,-5.8,2.7,0.5,-13.2,-6.5,-1.5,-4.9,5.3,6.1,,,,,,,,,
, PER,22.57,18.68,98.35,27.56,26.06,7.89,-23.29,-7.86,-77.83,17.94,14.85,,,,,,,,,
, PBR,0.83,0.78,0.81,1.18,0.77,0.81,0.91,0.92,0.75,0.9,0.85,,,,,,,,,
, PSR,0.85,0.85,0.84,1.19,0.8,0.47,0.48,0.46,0.43,0.52,0.5,,,,,,,,,
, ROE,3.67,4.18,0.82,4.26,2.95,10.26,-3.92,-11.75,-0.97,5.01,5.71,,,,,,,,,
, ROA,2.21,2.55,0.46,2.27,1.49,3.86,-1.45,-4.37,-0.36,1.93,2.28,,,,,,,,,
, EV,23276.45,23473.21,25597.77,34906.39,27618.87,22170.7,24203.45,24267,22280.51,24793,24793,,,,,,,,,
, EBITDA,2564.02,2803.52,2155.02,2761.03,2837.26,2245.97,2366.83,2713.55,2481.35,2481.35,2481.35,,,,,,,,,
, EV/EBITDA,9.08,8.37,11.88,12.64,9.73,9.87,10.23,8.94,8.98,9.99,9.99,,,,,,,,,
, DPS,350,375,490,920,1000,3300,2700,2700,2700,2700,2700,,,,,,,,,
, 배당성향(%),5.73,5.04,35.63,12.54,19.59,20.13,0,0,0,35.48,29.37,,,,,,,,,
, 시가배당율(%),0.23,0.25,0.33,0.41,0.68,2.48,1.92,1.93,2.49,1.98,1.98,,,,,,,,,
, 차입금비율(%),29.97,28.69,42.22,48.35,60,103.33,114.24,123.49,121.24,121.24,121.24,,,,,,,,,
, 부채비율(%),65.33,63.18,76.98,85.47,96,165.61,167.6,165.19,165.63,165.63,165.63,,,,,,,,,
, 매출채권회전일수,40.17,39.7,39.92,37.91,40.79,41.77,40.53,36.42,38.54,38.54,38.54,,,,,,,,,
, 재고자산회전일수,63.46,63.41,75.2,66.64,69.84,64.97,66.2,69.15,69.61,69.61,69.61,,,,,,,,,
, 상장주식수 (만주),1237.09,1237.09,1237.09,1237.09,1237.09,797.5,797.5,799.35,897.51,897.51,897.51,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,21985.85,22159.21,21841.04,22991.6,22642.12,22792.83,23462.78,24295.27,22579.73,23557,24408,, 매출액,5200.2,5073.76,5979.97,6452.42,5073.59,5172,6281
, -매출원가,13080.88,12847.16,12707.42,13183.24,12797.55,13415.3,14174.41,14459,13495.22,0,0,, -매출원가,3209.24,3134.81,3579.25,3727.05,3054.13,0,0
, =매출총이익,8904.97,9312.05,9133.62,9808.36,9844.57,9377.53,9288.37,9836.28,9084.51,0,0,, =매출총이익,1990.96,1938.95,2400.72,2725.37,2019.46,0,0
, -판매비와관리비,7404.6,7588.21,8203.62,8379.59,8381.29,8623.69,8438.85,8759.62,8112.21,0,0,, -판매비와관리비,2060.31,1876.4,2107.84,2141.74,1986.22,0,0
, =영업이익,1500.37,1723.84,929.99,1428.77,1463.28,753.84,849.52,1076.66,972.3,1483,1678,, =영업이익,-69.35,62.55,292.88,583.63,33.24,241,449
, +- 비영업손익,-283.28,-231.98,-605.21,-449.35,-203.03,1539.41,-1538.78,-2455.81,-1201.53,0,0,, +- 비영업손익,-1915.95,-106.54,-98.88,-126.3,-869.81,0,0
, (금융손익),-185.93,-216.32,-421.7,-184.04,-179.19,-360.67,-386.2,-321.14,-322.42,0,0,, (금융손익),-84.35,-75.7,-79.11,-82.57,-85.04,0,0
, (관계기업손익),23.56,54.05,4.3,-10.49,57.69,73.06,32.01,-91.8,-77.05,0,0,, (관계기업손익),-88.67,-12.65,-18.12,-20.65,-25.63,0,0
, (외환손익),111.79,49.2,-26.24,-88.93,-35.85,38.14,4.66,-3.49,21.73,0,0,, (외환손익),-1.71,-3.88,-1.39,0.1,26.9,0,0
, =세전순익,1217.1,1491.86,324.78,979.42,1260.25,2293.24,-689.26,-1379.16,-229.22,0,0,, =세전순익,-1985.3,-43.99,194.01,457.33,-836.57,0,0
, -법인세,387.59,456.93,188.08,370.09,401.22,206.87,-189.12,60.9,-61.21,0,0,, -법인세,-686.88,-9,39.14,123.99,-215.33,0,0
, =순이익,829.51,1034.93,205.53,1002.95,691.44,1215.36,-500.13,-1440.06,-168.02,0,0,, =순이익,-1298.41,-34.99,154.86,333.34,-621.24,0,0
, 지배주주순익,830.62,1010.27,186.8,996.16,693.18,1346.35,-480.5,-1424.32,-125.12,683,825,, 지배주주순익,-1295.19,-30.38,147.48,323.08,-565.3,104,257
, 비지배주주순익,-1.11,24.66,18.74,6.79,-1.75,-130.99,-19.63,-15.73,-42.9,0,0,, 비지배주주순익,-3.22,-4.61,7.38,10.26,-55.94,0,0
, 매출원가비중,59.5,57.98,58.18,57.34,56.52,58.86,60.41,59.51,59.77,0,0,, 매출원가비중,61.71,61.78,59.85,57.76,60.2,0,0
, 매출총이익율,40.5,42.02,41.82,42.66,43.48,41.14,39.59,40.49,40.23,0,0,, 매출총이익율,38.29,38.22,40.15,42.24,39.8,0,0
, 판관비율,33.68,34.24,37.56,36.45,37.02,37.84,35.97,36.05,35.93,0,0,, 판관비율,39.62,36.98,35.25,33.19,39.15,0,0
, 영업이익률,6.82,7.78,4.26,6.21,6.46,3.31,3.62,4.43,4.31,6.3,6.87,, 영업이익률,-1.33,1.23,4.9,9.05,0.66,4.66,7.15
, 지배주주순이익률,3.78,4.56,0.86,4.33,3.06,5.91,-2.05,-5.86,-0.55,2.9,3.38,, 지배주주순이익률,-24.91,-0.6,2.47,5.01,-11.14,2.01,4.09
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,1267.88,2227.53,1450.46,2751,1909.3,1446.94,859.1,1340.76,3034.24,0,0,, 영업활동현금흐름,-976,607,1284,732,411,0,0
, 당기순이익,829.51,1034.93,205.53,1002.95,691.44,1215.36,-500.13,-1440.06,-168.02,0,0,, 당기순이익,-1298.41,-34.99,154.86,333.34,-621.24,0,0
, 감가상각비,1063.65,1079.68,1225.03,1332.26,1373.98,1492.13,1517.31,1636.89,1509.05,0,0,, 감가상각비,418.14,371.95,375.23,379.57,382.3,0,0
, 투자활동현금흐름,-2176.29,-2099.02,-3866.68,-3215.06,-3412.57,-1569.15,-1409.64,-1342.26,-3884.84,0,0,, 투자활동현금흐름,-136,-383,-958,-917,-1627,0,0
, 유형자산취득,-1120.54,-2133.24,-2880.34,-2541.3,-3479,-2518.43,-1311.88,-1394.36,-1150.07,0,0,, 유형자산취득,-433.99,-371.44,-296.81,-283.46,-198.35,0,0
, 재무활동현금흐름,809.54,249.63,2309.41,1492.49,2658.99,-1530.8,0.71,1019.31,458.68,0,0,, 재무활동현금흐름,227.58,-1156.24,1008.94,231.59,374.39,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,7501.61,7797.1,8316.91,9546.67,10378.85,7538.52,6887.16,7883.88,8932.74,0,0,, 1. 유동자산,7883.88,7101.74,8714.1,9280,8932.74,0,0
,    현금성자산,813.81,1199.23,1082.03,2033.85,3196.92,1534.44,983.88,1994.1,1588.5,0,0,,    현금성자산,1994.1,1062.33,2397.49,2443.04,1588.5,0,0
, 매출채권,2419.52,2410.29,2388.53,2387.89,2530.44,2608.58,2605.48,2424.22,2384.04,0,0,, 매출채권,2424.22,2326.71,2754.58,3084.95,2384.04,0,0
, 재고자산,2274.28,2232.04,2618.08,2406.86,2448.58,2387.82,2570.99,2739.4,2573.69,0,0,, 재고자산,2739.4,2821.88,2794.64,2452.77,2573.69,0,0
, 2. 비유동자산,30002.92,31787.88,32683.02,34273.08,36126.31,27330.79,26225.64,24681.22,25728.39,0,0,, 2. 비유동자산,24681.22,24661.33,25351.59,25442.7,25728.39,0,0
, 유형자산,15072.84,16298.68,18538.91,19880.79,22186.12,22453.09,21656.9,20145.89,19397.45,0,0,, 유형자산,20145.89,20195.75,20070.97,20098.13,19397.45,0,0
, 무형자산,3771.05,3558.4,4110.35,3776.02,3515.49,1651.26,1516.97,1185.81,1165.65,0,0,, 무형자산,1185.81,1164.47,1259.11,1304.15,1165.65,0,0
,     투자자산 등,11159.04,11930.8,10033.77,10616.27,10424.69,3226.45,3051.77,3349.52,5165.29,0,0,,     투자자산 등,3349.52,3301.1,4021.51,4040.42,5165.29,0,0
,      * 지분투자,1149.35,1381.01,1390.26,1867.68,1924.09,540.67,567.28,230.03,1305.64,0,0,,      * 지분투자,230.03,217.79,744.81,727.75,1305.64,0,0
, 1+2= 총자산,37504.54,39584.98,40999.93,43819.75,46505.16,34869.31,33112.8,32565.1,34661.13,35344.13,36169.13,, 1+2= 총자산,32565.1,31763.07,34065.69,34722.71,34661.13,0,0
,    매입채무,1782.38,1917.33,1847.61,1907.89,1872.68,1677.34,1100.22,874.03,1721.03,0,0,,    매입채무,874.03,1497.31,1837.26,1837.45,1721.03,0,0
, 차입금,6798.41,6959.88,9780.39,11422.6,14237.42,13564.87,14136.53,15164.32,15820.81,0,0,, 차입금,15164.32,14124.46,15488.62,15909.61,15820.81,0,0
, 부채총계,14820.38,15326.1,17833.75,20193.78,22777.75,21741.37,20738.65,20285.05,21612.27,21612.27,21612.27,, 부채총계,20285.05,19843.3,21969.64,22323.43,21612.27,0,0
, 자본총계,22684.15,24258.88,23166.18,23625.97,23727.41,13127.94,12374.15,12280.05,13048.86,0,0,, 자본총계,12280.05,11919.76,12096.05,12399.27,13048.86,0,0
, 지배주주지분,22642.51,24148.63,22736.89,23361.3,23467.44,13127.94,12272.7,12121.36,12946.28,13629.28,14454.28,, 지배주주지분,12121.36,11767.45,11941.55,12238.4,12946.28,0,0
, 총자산(개별),36738.54,38382.42,39456.99,42436.3,44680.99,34317.26,32017.57,31845.79,33833.24,0,0,, 총자산(개별),31845.79,31032.5,33389.03,33881.67,33833.24,0,0
, 부채총계(개별),13976.86,14177.2,16563.38,18856.3,21547.93,21526.14,20097.97,19755.02,20832.01,0,0,, 부채총계(개별),19755.02,19276.33,21451.92,21637.75,20832.01,0,0
, 자본총계(개별),22761.68,24205.23,22893.61,23580,23133.06,12791.12,11919.6,12090.77,13001.23,0,0,, 자본총계(개별),12090.77,11756.17,11937.11,12243.92,13001.23,0,0
