,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 개별/연결 순익(%),-33.82,670.07,94.66,92.59,97.98,107.21,90.29,101.85,88.52,0,0,, 개별/연결 순익(%),80.13,139.67,92.07,85.71,78.28,0,0
, 연간 주가 상승율,-39.6,-1.6,292.57,-18.59,-36.79,161.2,-45.45,-23.47,112.27,17.77,0,, EPS,263.24,196.68,420.84,958.27,865.38,826.95,934.57
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,2655.38,2613.01,10257.81,8351.02,5278.98,13788.9,7521.22,5755.67,12217.57,14389,14389,,,,,,,,,
, 주가,7520,7400,29050,23650,14950,39050,21300,16300,34600,40750.03,40750.03,,,,,,,,,
, EPS,64.31,51.94,236.39,1712.98,1279.66,857.16,1425.68,1206.54,2441.17,3540.03,3939.35,,,,,,,,,
, BPS,3557.03,3673.23,3948.41,5659.61,6768.31,7623.54,8878.39,10063.72,12300.42,15840.63,19779.98,,,,,,,,,
, EPS증가율(%),-59.5,-19.2,355.1,624.7,-25.3,-33,66.3,-15.4,102.3,45,11.3,,,,,,,,,
, BPS증가율(%),0,3.3,7.5,43.3,19.6,12.6,16.5,13.4,22.2,28.8,24.9,,,,,,,,,
, PER,116.93,142.48,122.89,13.81,11.68,45.56,14.94,13.51,14.17,11.51,10.34,,,,,,,,,
, PBR,2.11,2.01,7.36,4.18,2.21,5.12,2.4,1.62,2.81,2.57,2.06,,,,,,,,,
, PSR,4.64,3.63,13.96,3.45,2.4,8.29,3.44,3.27,4.15,3.97,3.56,,,,,,,,,
, ROE,1.81,1.41,5.99,30.27,18.91,11.24,16.06,11.99,19.85,22.35,19.92,,,,,,,,,
, ROA,1.43,1.16,5.21,21.78,14.98,9.36,12.69,10.29,15.88,18.72,17.24,,,,,,,,,
, EV,3159.35,2886.72,10670.65,9716.13,7012.54,15757.65,9994.99,7717.16,15119.51,11487,11487,,,,,,,,,
, EBITDA,140.02,100.63,218.14,820.41,658.52,528.76,760.06,594.24,1137.24,1137.23,1137.23,,,,,,,,,
, EV/EBITDA,22.56,28.69,48.92,11.84,10.65,29.8,13.15,12.99,13.29,10.1,10.1,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 차입금비율(%),2.47,0,0,0.05,0,0.2,0.19,1.29,0.77,0.77,0.77,,,,,,,,,
, 부채비율(%),26.57,21.46,14.95,38.24,25.87,20.05,26.39,16.41,24.85,24.85,24.85,,,,,,,,,
, 매출채권회전일수,42.77,35.21,61.41,48.69,45.7,50.82,49.59,70.53,44.13,44.13,44.13,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,∞,∞,,,,,,,,,
, 상장주식수 (만주),3531.09,3531.09,3531.09,3531.09,3531.09,3531.09,3531.09,3531.09,3531.09,3531.04,3531.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,572.6,720.79,734.72,2422.22,2199.93,1662.67,2188.77,1760.52,2940.92,3629,4045,, 매출액,438.3,343.59,602.04,1069.63,925.66,871,907
, -매출원가,0,0,0,0,0,0,0,0,0,0,0,, -매출원가,0,0,0,0,0,0,0
, =매출총이익,572.6,720.79,734.72,2422.22,2199.93,1662.67,2188.77,1760.52,2940.92,0,0,, =매출총이익,438.3,343.59,602.04,1069.63,925.66,0,0
, -판매비와관리비,487.24,693.05,592.45,1675.02,1628.1,1222.59,1500.15,1242.66,1858.3,0,0,, -판매비와관리비,290.96,247.99,437.75,634.74,537.83,0,0
, =영업이익,85.36,27.74,142.27,747.2,571.84,440.08,688.62,517.86,1082.62,1590,1745,, =영업이익,147.34,95.6,164.29,434.89,387.83,371,412
, +- 비영업손익,-29.18,20.1,-28.44,-88.69,-3.06,16.39,-4.23,52.61,78.09,0,0,, +- 비영업손익,-21.16,10.5,35.35,16.4,15.84,0,0
, (금융손익),-2.66,16.9,7.13,26.88,43.85,34.02,56.87,102.75,80.82,0,0,, (금융손익),18.97,16.61,34.23,15.42,14.56,0,0
, (관계기업손익),-0.49,-2.87,0.36,0,0,-0.13,-6.48,-17.68,0,0,0,, (관계기업손익),-16.19,0,0,0,0,0,0
, (외환손익),-8.48,4.3,15.95,14.2,1.95,-6.58,12.67,-0.51,-30.37,0,0,, (외환손익),-0.51,0,0,0,-30.37,0,0
, =세전순익,56.18,47.84,113.83,658.51,568.77,456.47,684.39,570.48,1160.71,0,0,, =세전순익,126.19,106.1,199.65,451.29,403.67,0,0
, -법인세,32.14,29.8,29.7,56.16,120.02,156.85,183.13,148.76,298.15,0,0,, -법인세,34.08,37.52,51.62,111.44,97.57,0,0
, =순이익,24.04,18.04,84.13,602.35,448.76,299.62,501.25,421.71,862.57,0,0,, =순이익,92.11,68.58,148.03,339.86,306.1,0,0
, 지배주주순익,22.71,18.34,83.47,604.87,451.86,302.67,503.42,426.04,862,1250,1391,, 지배주주순익,92.95,69.45,148.6,338.37,305.57,292,330
, 비지배주주순익,1.33,-0.3,0.67,-2.52,-3.1,-3.05,-2.17,-4.33,0.57,0,0,, 비지배주주순익,-0.84,-0.87,-0.57,1.49,0.53,0,0
, 매출원가비중,0,0,0,0,0,0,0,0,0,0,0,, 매출원가비중,0,0,0,0,0,0,0
, 매출총이익율,100,100,100,100,100,100,100,100,100,0,0,, 매출총이익율,100,100,100,100,100,0,0
, 판관비율,85.09,96.15,80.64,69.15,74.01,73.53,68.54,70.58,63.19,0,0,, 판관비율,66.38,72.18,72.71,59.34,58.1,0,0
, 영업이익률,14.91,3.85,19.36,30.85,25.99,26.47,31.46,29.42,36.81,43.81,43.14,, 영업이익률,33.62,27.82,27.29,40.66,41.9,42.59,45.42
, 지배주주순이익률,3.97,2.54,11.36,24.97,20.54,18.2,23,24.2,29.31,34.44,34.39,, 지배주주순이익률,21.21,20.21,24.68,31.63,33.01,33.52,36.38
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,101.31,-8.19,102.57,1008.08,475.78,376.98,821.74,195.72,1354.29,0,0,, 영업활동현금흐름,69,187,223,497,447,0,0
, 당기순이익,24.04,18.04,84.13,602.35,448.76,299.62,501.25,421.71,862.57,0,0,, 당기순이익,92.11,68.58,148.03,339.86,306.1,0,0
, 감가상각비,54.66,72.89,75.87,73.21,86.68,88.68,71.44,76.38,54.62,0,0,, 감가상각비,21.17,14.85,14.55,13.51,11.71,0,0
, 투자활동현금흐름,-223.45,-111.23,39.58,-1042.12,-406.91,-133.76,-648.88,-289.59,-859.73,0,0,, 투자활동현금흐름,-85,-255,132,-108,-629,0,0
, 유형자산취득,-106.54,-154.75,-6.64,-20.75,-32.87,-88.48,-28.07,-26.16,-10.98,0,0,, 유형자산취득,-6.57,-0.2,-9.99,-0.19,-0.61,0,0
, 재무활동현금흐름,28.24,-8.33,30,13.14,-53.6,0.39,-47.75,-72.3,-85,0,0,, 재무활동현금흐름,-61.64,-9.89,-68.73,-3.22,-3.15,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,634.55,390.43,551.79,1719.85,2075.63,2245.51,2837,2383.74,3334.04,0,0,, 1. 유동자산,2383.74,2574.01,3136.58,3231.67,3334.04,0,0
,    현금성자산,241.46,115.44,288.31,265.81,283.29,523.66,649.23,484,875.36,0,0,,    현금성자산,484,412,693.5,1081.24,875.36,0,0
, 매출채권,67.09,69.54,123.62,323.13,275.44,231.5,297.38,340.19,355.58,0,0,, 매출채권,340.19,269.2,506.72,596.85,355.58,0,0
, 재고자산,0,0,0,0,0.66,1.59,1.18,0.48,0.53,0,0,, 재고자산,0.48,0.64,0.58,0.57,0.53,0,0
, 2. 비유동자산,955.66,1185.14,1051.68,1056.76,941.32,989.28,1130.89,1755.88,2092.96,0,0,, 2. 비유동자산,1755.88,1662,1481.16,1973.71,2092.96,0,0
, 유형자산,223.88,286.94,307.08,311.91,328.65,411.26,393.35,368.51,356.35,0,0,, 유형자산,368.51,370.15,369.97,362.41,356.35,0,0
, 무형자산,555.43,630.94,551.74,465.97,421.39,404.69,324.23,305.43,316.14,0,0,, 무형자산,305.43,295.94,295.16,317.22,316.14,0,0
,     투자자산 등,176.35,267.26,192.86,278.89,191.28,173.33,413.31,1081.94,1420.47,0,0,,     투자자산 등,1081.94,995.9,816.03,1294.08,1420.47,0,0
,      * 지분투자,0,0.13,0,0,0,0,18.51,0,0,0,0,,      * 지분투자,0,0,0,0,0,0,0
, 1+2= 총자산,1590.21,1575.57,1603.47,2776.62,3016.95,3234.79,3967.89,4139.62,5427,6677,8068,, 1+2= 총자산,4139.62,4236,4617.74,5205.38,5427,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,31.04,0,0,1,0,5.26,6,46.01,33.56,0,0,, 차입금,46.01,43.98,40.8,37.32,33.56,0,0
, 부채총계,333.83,278.43,208.5,768.01,620.15,540.24,828.51,583.48,1080.12,1080.12,1080.12,, 부채총계,583.48,614.89,914.42,1160.38,1080.12,0,0
, 자본총계,1256.39,1297.14,1394.97,2008.61,2396.8,2694.55,3139.39,3556.15,4346.88,0,0,, 자본총계,3556.15,3621.12,3703.32,4045,4346.88,0,0
, 지배주주지분,1256.02,1297.05,1394.22,1998.46,2389.95,2691.94,3135.04,3553.59,4343.39,5593.39,6984.39,, 지배주주지분,3553.59,3618.88,3701.96,4041.99,4343.39,0,0
, 총자산(개별),1546.88,1601.84,1679.38,2793.45,3081.24,3299.38,3983.35,4135,5349.99,0,0,, 총자산(개별),4135,4286.68,4647.72,5256.3,5349.99,0,0
, 부채총계(개별),278.52,187.34,166.63,712.54,614.18,519.8,805.92,529.97,1059.55,0,0,, 부채총계(개별),529.97,591.19,883.04,1202.49,1059.55,0,0
, 자본총계(개별),1268.35,1414.5,1512.75,2080.9,2467.06,2779.58,3177.44,3605.03,4290.44,0,0,, 자본총계(개별),3605.03,3695.49,3764.67,4053.82,4290.44,0,0
