,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,NaN,NaN,,,,,,,,,
, 상장주식수 (만주),33419.24,33417.29,33418,33418.2,33417.83,68159.48,65831.64,65831.64,64531.64,63531.37,63531.37,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,7110.64,3628.65,7986.93,4769.17,7960.44,17119.44,16270.27,19787.23,24735.07,85033,82140,, 매출액,4743.21,4438.46,7312.67,6349.75,6634.2,7314,6361
, -매출원가,0,0,0,0,0,0,0,0,0,0,0,, -매출원가,0,0,0,0,0,0,0
, =매출총이익,7110.64,3628.65,7986.93,4769.17,7960.44,17119.44,16270.27,19787.23,24735.07,0,0,, =매출총이익,4743.21,4438.46,7312.67,6349.75,6634.2,0,0
, -판매비와관리비,5476.93,3982.74,5278.99,3284.49,7928.74,10841.91,11146.98,12507.68,13563.88,0,0,, -판매비와관리비,3217.09,3051.82,3441.22,3407.92,3662.93,0,0
, =영업이익,1633.71,-354.09,2707.94,1484.68,31.71,6277.53,5123.29,7279.55,11171.19,11283,10247,, =영업이익,1526.12,1386.64,3871.45,2941.83,2971.27,3947,3068
, +- 비영업손익,161.29,-6.35,30.43,776.34,177.7,369.96,726.8,1657.67,230.99,0,0,, +- 비영업손익,322.18,119.86,282.03,121,-291.9,0,0
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,0,0
, (관계기업손익),17.77,49.85,11.63,522.24,153.53,492.28,374.98,1808.42,689.17,0,0,, (관계기업손익),397.28,203.58,306.17,107.53,71.89,0,0
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,0,0
, =세전순익,1795,-360.44,2738.37,2261.02,209.41,6647.49,5850.1,8937.22,11402.18,0,0,, =세전순익,1848.3,1506.5,4153.48,3062.83,2679.37,0,0
, -법인세,358.08,-73.19,679.88,514.63,52.4,1598.15,1230,2294.72,3058.95,0,0,, -법인세,458.59,435.4,1112.08,752.91,758.56,0,0
, =순이익,1436.92,-287.25,2058.49,1746.4,157.01,5049.34,4620.1,6642.5,8343.23,0,0,, =순이익,1389.71,1071.1,3041.4,2309.93,1920.81,0,0
, 지배주주순익,1436.92,-291.76,2051.95,1697.51,392.91,5031.76,4565.65,6589.98,8218.34,8581,8105,, 지배주주순익,1367.47,1077.81,3006.91,2284.14,1849.48,2710,2205
, 비지배주주순익,0,4.51,6.54,48.89,-235.91,17.58,54.44,52.52,124.89,0,0,, 비지배주주순익,22.24,-6.71,34.49,25.79,71.33,0,0
, 매출원가비중,0,0,0,0,0,0,0,0,0,0,0,, 매출원가비중,0,0,0,0,0,0,0
, 매출총이익율,100,100,100,100,100,100,100,100,100,0,0,, 매출총이익율,100,100,100,100,100,0,0
, 판관비율,77.02,109.76,66.1,68.87,99.6,63.33,68.51,63.21,54.84,0,0,, 판관비율,67.83,68.76,47.06,53.67,55.21,0,0
, 영업이익률,22.98,-9.76,33.9,31.13,0.4,36.67,31.49,36.79,45.16,13.27,12.48,, 영업이익률,32.17,31.24,52.94,46.33,44.79,53.96,48.23
, 지배주주순이익률,20.21,-8.04,25.69,35.59,4.94,29.39,28.06,33.3,33.23,10.09,9.87,, 지배주주순이익률,28.83,24.28,41.12,35.97,27.88,37.05,34.66
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-23627.27,12514.35,10917.75,-38434.74,50146.27,-41445.81,-48755.47,-33752.66,8439.29,0,0,, 영업활동현금흐름,-18533,7739,24034,-5224,-18110,0,0
, 당기순이익,1436.92,-287.25,2058.49,1746.4,157.01,5049.34,4620.1,6642.5,8343.23,0,0,, 당기순이익,1389.71,1071.1,3041.4,2309.93,1920.81,0,0
, 감가상각비,299.97,230.86,185.34,128.89,505.36,947.36,957.34,1644.46,1676.99,0,0,, 감가상각비,422.56,417.64,428.94,424.99,405.42,0,0
, 투자활동현금흐름,13802.97,-12420.13,-30810.13,-36.33,-539.91,-4585.86,-28418.95,-21600.52,-17026.98,0,0,, 투자활동현금흐름,-7201,20880,-12379,-16333,-9196,0,0
, 유형자산취득,154.28,-76.99,-49.81,-67.87,-523.83,-360.86,-573.09,-825.52,-221.51,0,0,, 유형자산취득,-59.29,-36.27,-64.23,-43.1,-77.92,0,0
, 재무활동현금흐름,16319.32,2171.34,10372.07,41128.08,-33635.18,40500,80542.46,59158.22,5057.93,0,0,, 재무활동현금흐름,25808.65,-2431.78,5973.88,-7128.72,8644.54,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,10745.97,13003.25,3567.65,3910.21,20060.29,13744.49,17178.4,20922.9,16907.92,0,0,,    현금성자산,20922.9,47883.08,65238.12,36352.19,16907.92,0,0
, 매출채권,0,0,0,0,0,0,0,0,529325.6,0,0,, 매출채권,666727.2,401839.9,599917.1,585920.5,529325.6,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,2496.03,2446.28,2490.65,109.19,3477.56,1985.76,2321.52,4562.78,4117.93,0,0,, 유형자산,4562.78,4626.85,4521.2,4375.19,4117.93,0,0
, 무형자산,785.15,1014.82,893.18,266.42,6558.81,6500.54,6548.25,6210.19,5865.96,0,0,, 무형자산,6210.19,6101.67,6011.99,5941.83,5865.96,0,0
,     투자자산 등,-3281.18,-3461.1,-3383.83,-375.61,-10036.37,-8486.3,-8869.77,-10772.97,-9983.89,0,0,,     투자자산 등,-10772.97,-10728.52,-10533.19,-10317.02,-9983.89,0,0
,      * 지분투자,232.05,193.87,302.46,3571.5,4151.54,6730.56,10490.4,14889.18,15760.61,0,0,,      * 지분투자,14889.18,15430.96,16107.69,15980.43,15760.61,0,0
, 1+2= 총자산,254374.1,260049.6,306132.9,284160.2,572677.8,906266,1180855,1331498,1309469,1318050,1326155,, 1+2= 총자산,1331498,1193079,1353089,1336116,1309469,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,97848.22,100416.3,110818.2,114508.5,216725.2,524756.9,766126.1,926683.9,770160.5,0,0,, 차입금,926683.9,672046.9,860112.9,831529.8,770160.5,0,0
, 부채총계,213857.6,220904.6,264390.3,249639.8,506020.1,832420.9,1097331,1239562,1216007,1216007,1216007,, 부채총계,1239562,1100930,1257136,1240384,1216007,0,0
, 자본총계,40516.56,39144.93,41742.59,34520.37,66657.65,73845.06,83523.67,91936.36,93462.8,0,0,, 자본총계,91936.36,92149.3,95953.09,95732.22,93462.8,0,0
, 지배주주지분,40516.56,39079.77,41670.82,34286.68,66388.65,73566.73,83135.53,91277.74,92688.73,101269.7,109374.7,, 지배주주지분,91277.74,91520.29,95283.47,95036.81,92688.73,0,0
, 총자산(개별),250412.4,257792.2,304370.8,279917.7,559487,574172.9,666838.7,694113.6,834810,0,0,, 총자산(개별),694113.6,796528.3,781500.5,786840.8,834810,0,0
, 부채총계(개별),210212,218729,262981.8,245607.6,493532.4,500104.4,584486.2,607131.9,745093.1,0,0,, 부채총계(개별),607131.9,711451.6,692663.4,697251.1,745093.1,0,0
, 자본총계(개별),40200.4,39063.14,41389.01,34310.06,65954.58,74068.43,82352.48,86981.65,89716.93,0,0,, 자본총계(개별),86981.65,85076.65,88837.12,89589.75,89716.93,0,0
