,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 주가,4395,2795,3025,4200,3120,3085,4300,3790,3990,5550,5550,,,,,,,,,
, EPS,-924.13,-3196.86,3045.14,-100.95,468.48,337.98,-40.43,173.07,127.84,157.43,222.63,,,,,,,,,
, BPS,6379.02,3270.95,5310.16,5115.62,5558.22,5889.83,5783.51,5915.59,5987.66,6145.41,6368.04,,,,,,,,,
, EPS증가율(%),22.8,-245.9,195.3,-103.3,564.1,-27.9,-112,528.1,-26.1,23.1,41.4,,,,,,,,,
, BPS증가율(%),-0.1,-48.7,62.3,-3.7,8.7,6,-1.8,2.3,1.2,2.6,3.6,,,,,,,,,
, PER,-4.76,-0.87,0.99,-41.6,6.66,9.13,-106.37,21.9,31.21,35.25,24.93,,,,,,,,,
, PBR,0.69,0.85,0.57,0.82,0.56,0.52,0.74,0.64,0.67,0.9,0.87,,,,,,,,,
, PSR,0.5,0.35,0.59,0.8,0.54,0.49,0.8,0.68,0.79,1.02,0.93,,,,,,,,,
, ROE,-14.49,-97.74,57.35,-1.97,8.43,5.74,-0.7,2.93,2.14,2.56,3.5,,,,,,,,,
, ROA,-4.53,-17.57,24.91,-0.98,3.98,2.87,-0.33,1.38,1.02,1.24,1.72,,,,,,,,,
, EV,10798.55,9716.2,3297.44,5411.65,7027.46,7396.95,8811.56,8601.73,8552.53,10227,10227,,,,,,,,,
, EBITDA,1090.57,707.53,1378.68,1205.33,1318.07,1274.29,533.81,1014.78,1194.96,1194.96,1194.96,,,,,,,,,
, EV/EBITDA,9.9,13.73,2.39,4.49,5.33,5.8,16.51,8.48,7.16,8.56,8.56,,,,,,,,,
, DPS,0,0,0,0,0,50,0,50,75,75,75,,,,,,,,,
, 배당성향(%),0,0,0,0,0,14.79,0,28.89,58.66,47.64,33.69,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,1.62,0,1.32,1.88,1.35,1.35,,,,,,,,,
, 차입금비율(%),180.44,313.28,30.25,27.9,77.91,70.71,80.71,81.66,75.37,75.37,75.37,,,,,,,,,
, 부채비율(%),219.41,436.12,130.18,101.69,111.72,100.11,110.43,112.05,109.87,109.87,109.87,,,,,,,,,
, 매출채권회전일수,76.88,45.33,43.14,46.58,51.95,46.05,47.24,50.11,55.18,55.18,55.18,,,,,,,,,
, 재고자산회전일수,55.27,34.68,44.5,32.71,41.82,48.11,44.23,45.97,46.99,46.99,46.99,,,,,,,,,
, 상장주식수 (만주),7226.44,7586.15,10735.7,10735.71,10735.71,10735.72,10735.72,10735.73,10735.71,10735.14,10735.14,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,6353.67,6097.33,5535.54,5638.12,6159.1,6713.07,5760.27,5954.86,5431.52,5821,6421,, 매출액,1611.34,1290.98,1402.77,1243.72,1494.04,1322,1470
, -매출원가,5290.71,5152.24,4505.2,4652.38,4821.24,5278.5,5163.41,4949.31,4319.24,0,0,, -매출원가,1281.56,1120.78,1125.9,1091.34,981.21,0,0
, =매출총이익,1062.96,945.09,1030.35,985.74,1337.86,1434.58,596.86,1005.55,1112.27,0,0,, =매출총이익,329.78,170.2,276.87,152.38,512.83,0,0
, -판매비와관리비,759.95,992.16,386.9,516.35,652.44,691.02,589.41,524.96,495.49,0,0,, -판매비와관리비,132.02,114.91,123.66,115.49,141.43,0,0
, =영업이익,303.01,-47.07,643.45,469.39,685.42,743.55,7.45,480.59,616.79,489,569,, =영업이익,197.76,55.29,153.21,36.89,371.4,57,222
, +- 비영업손익,-967.76,-2530.3,665.91,-510.15,-293.5,-294.9,-106.07,-213.45,-355.64,0,0,, +- 비영업손익,-33.75,-47.81,-44.68,-86.41,-176.75,0,0
, (금융손익),-523.55,-673.26,-669.79,-368.54,-282.14,-243.13,-196.16,-218.38,-185.03,0,0,, (금융손익),-46.95,-52.67,-45.48,-44.75,-42.13,0,0
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,0,, (관계기업손익),0,0,0,0,0,0,0
, (외환손익),0,0,0,0,0,10.87,-12.63,-11.42,8.76,0,0,, (외환손익),-5.78,-2.58,0,0,11.34,0,0
, =세전순익,-664.76,-2577.37,1309.36,-40.76,391.92,448.66,-98.62,267.13,261.15,0,0,, =세전순익,164,7.49,108.53,-49.52,194.65,0,0
, -법인세,3.86,-21.99,-114.14,35.91,-111.03,85.81,-55.15,81.56,124.11,0,0,, -법인세,53.94,1.65,33.07,-9.38,98.77,0,0
, =순이익,-668.62,-2555.35,3269.77,-108.38,502.95,362.85,-43.47,185.57,137.04,0,0,, =순이익,110.06,5.83,75.46,-40.14,95.88,0,0
, 지배주주순익,-667.82,-2425.19,3269.17,-108.38,502.95,362.85,-43.4,185.8,137.25,169,239,, 지배주주순익,110.16,5.87,75.5,-40.07,95.95,9,137
, 비지배주주순익,-0.8,-130.16,0.59,0,0,0,-0.07,-0.23,-0.21,0,0,, 비지배주주순익,-0.1,-0.04,-0.04,-0.07,-0.07,0,0
, 매출원가비중,83.27,84.5,81.39,82.52,78.28,78.63,89.64,83.11,79.52,0,0,, 매출원가비중,79.53,86.82,80.26,87.75,65.67,0,0
, 매출총이익율,16.73,15.5,18.61,17.48,21.72,21.37,10.36,16.89,20.48,0,0,, 매출총이익율,20.47,13.18,19.74,12.25,34.33,0,0
, 판관비율,11.96,16.27,6.99,9.16,10.59,10.29,10.23,8.82,9.12,0,0,, 판관비율,8.19,8.9,8.82,9.29,9.47,0,0
, 영업이익률,4.77,-0.77,11.62,8.33,11.13,11.08,0.13,8.07,11.36,8.4,8.86,, 영업이익률,12.27,4.28,10.92,2.97,24.86,4.31,15.1
, 지배주주순이익률,-10.51,-39.77,59.06,-1.92,8.17,5.41,-0.75,3.12,2.53,2.9,3.72,, 지배주주순이익률,6.84,0.45,5.38,-3.22,6.42,0.68,9.32
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,740.51,1318.06,1138.32,696.66,1076.21,906.16,522.03,664.44,927.88,0,0,, 영업활동현금흐름,295,64,232,121,512,0,0
, 당기순이익,-668.62,-2555.35,3269.77,-108.38,502.95,362.85,-43.47,185.57,137.04,0,0,, 당기순이익,110.06,5.83,75.46,-40.14,95.88,0,0
, 감가상각비,787.56,754.6,735.23,735.94,632.65,530.74,526.36,534.19,578.17,0,0,, 감가상각비,134.2,138.01,140.42,144.41,155.33,0,0
, 투자활동현금흐름,-710.91,-1894.31,1935.53,384.35,-1716.53,-703.63,-697.94,-444.51,-464.82,0,0,, 투자활동현금흐름,-27,-113,-103,-106,-142,0,0
, 유형자산취득,-174.29,240.77,-142.35,-236.78,-1035.89,-988.35,-707.76,-474,-465.27,0,0,, 유형자산취득,-45.87,-110.59,-104.03,-100.02,-150.63,0,0
, 재무활동현금흐름,-201.22,924.07,-2252.47,-1675.88,712.43,-487.78,601.58,-376.5,-539.53,0,0,, 재무활동현금흐름,-95.95,117.49,-349.88,-150.49,-156.65,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,2973.26,3141.73,3131.16,1839.75,2477.56,2004.55,2322.8,2196.06,2053.36,0,0,, 1. 유동자산,2196.06,2233.03,1986.16,1731.06,2053.36,0,0
,    현금성자산,22.42,360.52,1189.65,597.61,669.66,384.36,810.08,653.39,576.89,0,0,,    현금성자산,653.39,721.74,499.82,364.23,576.89,0,0
, 매출채권,1338.24,757.3,654.23,719.52,876.6,847.02,745.57,817.53,821.18,0,0,, 매출채권,817.53,738.73,739.39,661.69,821.18,0,0
, 재고자산,801.13,489.51,549.27,416.9,552.42,695.81,625.64,623.32,556.05,0,0,, 재고자산,623.32,680.32,675.9,629.77,556.05,0,0
, 2. 비유동자산,11784.7,10657.98,9991.29,9237.21,10155.95,10648.49,10745.67,11273.63,11439.62,0,0,, 2. 비유동자산,11273.63,11282.17,11310.69,11267.4,11439.62,0,0
, 유형자산,9056.93,8466.11,7630.29,6923.86,7641.93,8035.47,8157.53,8697.32,8798,0,0,, 유형자산,8697.32,8691.74,8732.34,8685.24,8798,0,0
, 무형자산,2546.32,2129.9,2117.26,2101.92,2228.77,2264.88,2216.43,2211.06,2262.29,0,0,, 무형자산,2211.06,2205.47,2199.85,2193.95,2262.29,0,0
,     투자자산 등,181.45,61.97,243.74,211.43,285.24,348.14,371.7,365.26,379.34,0,0,,     투자자산 등,365.26,384.95,378.5,388.21,379.34,0,0
,      * 지분투자,0,0,0,0,0,0,0,0,0,0,0,,      * 지분투자,0,0,0,0,0,0,0
, 1+2= 총자산,14757.96,13799.71,13122.45,11076.96,12633.51,12653.04,13068.47,13469.69,13492.99,13661.99,13900.99,, 1+2= 총자산,13469.69,13515.2,13296.85,12998.47,13492.99,0,0
,    매입채무,272.74,192.49,106.8,52.09,257.66,269.67,347.18,304.11,255.02,0,0,,    매입채무,304.11,397.32,422.49,364.99,255.02,0,0
, 차입금,8336.88,8063.77,1724.59,1532.2,4649.25,4470.88,5012.52,5187.38,4845.87,0,0,, 차입금,5187.38,5325.06,5060.81,4940.14,4845.87,0,0
, 부채총계,10137.54,11225.7,7421.62,5584.98,6666.37,6329.88,6858.02,7117.66,7063.81,7063.81,7063.81,, 부채총계,7117.66,7211.75,6918.51,6660.12,7063.81,0,0
, 자본총계,4620.43,2574.01,5700.83,5491.98,5967.14,6323.16,6210.45,6352.03,6429.18,0,0,, 자본총계,6352.03,6303.45,6378.34,6338.35,6429.18,0,0
, 지배주주지분,4609.76,2481.39,5700.83,5491.98,5967.14,6323.16,6209.01,6350.82,6428.18,6597.18,6836.18,, 지배주주지분,6350.82,6302.29,6377.2,6337.28,6428.18,0,0
, 총자산(개별),13839.06,12233.74,12447.58,10561.34,11515.09,11039.11,11104.95,11116.48,11320.5,0,0,, 총자산(개별),11116.48,11143.03,10972.25,10740.2,11320.5,0,0
, 부채총계(개별),9093.78,9412.36,6672.86,5128.7,5664.25,4949.8,5216.28,5093.48,5142.58,0,0,, 부채총계(개별),5093.48,5165.58,4931.3,4726.97,5142.58,0,0
, 자본총계(개별),4745.28,2821.38,5774.71,5432.64,5850.84,6089.31,5888.67,6023,6177.92,0,0,, 자본총계(개별),6023,5977.46,6040.95,6013.22,6177.92,0,0
