,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 유형자산취득,-822.9,-747.72,-1284.94,-848.18,382.96,-500.98,-371.2,-271.83,-176.2,0,0,, 유형자산취득,-161.15,-51.64,-11.67,-58.02,-54.87,0,0
, 재무활동현금흐름,-6313.52,-5388.99,-475.79,-5202.72,-4177.22,-2600.62,-4255.65,-5610.89,-4887.28,0,0,, 재무활동현금흐름,83.77,-574.88,-3854.41,-209.86,-248.13,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,11922.87,14505.59,19806.84,17236.8,14853.68,17668.72,21010.62,18749.97,20756.14,0,0,,    현금성자산,18749.97,17165.08,16742.06,14104.21,20756.14,0,0
, 매출채권,0,0,0,0,0,0,0,0,263069.5,0,0,, 매출채권,235739.8,232735,242182.5,247038.9,263069.5,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,8773.14,9202.44,9237.6,9302.67,7539.06,6132.16,6239.35,7036.11,6950.79,0,0,, 유형자산,7036.11,6913.92,6889.22,6683.11,6950.79,0,0
, 무형자산,1683.99,1703.58,1723.82,1635.47,1407.05,5745.27,5036.26,4418.88,3224.07,0,0,, 무형자산,4418.88,4164.29,3858.49,3536.96,3224.07,0,0
,     투자자산 등,-10457.13,-10906.02,-10961.43,-10938.14,-8946.11,-11877.43,-11275.61,-11454.99,-10174.87,0,0,,     투자자산 등,-11454.99,-11078.21,-10747.71,-10220.07,-10174.87,0,0
,      * 지분투자,72.25,83.78,97.38,74.47,74.06,331.36,322.38,2124.89,3012.15,0,0,,      * 지분투자,2124.89,2102.71,2073.83,1960.64,3012.15,0,0
, 1+2= 총자산,461485.9,494419.8,581835.6,632335.9,682175.1,760151.9,793906.6,851721.8,925963.8,935137.8,944072.8,, 1+2= 총자산,851721.8,855327.6,870790.5,884957.8,925963.8,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,40,0,0,600,0,0,3.8,300,0,0,0,, 차입금,300,0,0,0,0,0,0
, 부채총계,371795.6,415534.7,486447.5,531483.4,572092.8,640069.1,670251.3,708507.4,763138.4,763138.4,763138.4,, 부채총계,708507.4,718526.5,724669.3,732823.2,763138.4,0,0
, 자본총계,89690.33,78885.15,95388.04,100852.5,110082.3,120082.8,123655.3,143214.3,162825.3,0,0,, 자본총계,143214.3,136801.1,146121.1,152134.7,162825.3,0,0
, 지배주주지분,89457.99,78675.21,95253.51,100701.4,109907.6,119912.3,123464.9,142998.5,162609.6,171783.6,180718.6,, 지배주주지분,142998.5,136576.6,145893.6,151906.9,162609.6,0,0
, 총자산(개별),456493.2,487857.7,576319.3,628706.3,678979.3,755209.4,789624.6,844368.5,917209.6,0,0,, 총자산(개별),844368.5,846932.8,861598.9,875715.9,917209.6,0,0
, 부채총계(개별),367330.5,409472.6,481824.3,529000.3,570169.5,635987.3,666753.8,702295,754832.1,0,0,, 부채총계(개별),702295,711504.3,716933.9,724709.1,754832.1,0,0
, 자본총계(개별),89162.73,78385.12,94495.01,99705.87,108809.7,119222.1,122870.8,142073.5,162377.6,0,0,, 자본총계(개별),142073.5,135428.5,144665,151006.9,162377.6,0,0
