,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출액 YOY(%),0.56,6,12.6,1.5,-0.4,-16.9,289,21.8,2.6,24.4,,, 매출액 YOY(%),22.41,-1.9,-7.31,13.43,5.46,31.95,
, 영업이익 YOY(%),-33.39,-20.7,25.4,25.9,-11.6,-105.3,1555,77.7,-10.6,85.3,,, 영업이익 YOY(%),70.66,-39.13,-12.71,39.98,-103.94,140.04,
, 지배순이익 YOY(%),-6.19,-44.6,-105.6,2738.8,-7.2,571.5,-60.5,-294.3,44.8,339.9,,, 지배순이익 YOY(%),-1982.77,-145.4,-146.21,-13.19,69.19,391.74,
, 매출액(개별),15242.26,16100.77,17045.97,17751.03,17669.08,321.66,2629.4,3897.11,2904.98,0,,, 매출액(개별),397.63,1921.03,318.13,334.13,331.69,0,
, 영업이익(개별),1310.05,1096.03,1062.23,1191.3,1017.08,-36.46,1208.08,2415.82,1634.88,0,,, 영업이익(개별),-7.21,1619.06,30.56,37.57,-52.31,0,
, 순이익(개별),1029.25,731.47,275.4,368.31,305.94,-208.23,-6292.99,2107.93,-3071.16,0,,, 순이익(개별),-1673.47,1616.79,-1541.14,591.47,-3738.28,0,
, 영업이익율(%개별),8.59,6.81,6.23,6.71,5.76,-11.33,45.95,61.99,56.28,0,,, 영업이익율(%개별),-1.81,84.28,9.61,11.24,-15.77,0,
, 개별/연결 순익(%),112.33,144.19,-965.98,48.96,43.82,-4.44,-340.03,-58.63,154.77,0,,, 개별/연결 순익(%),22.04,-285.87,302.16,41.33,159.78,0,
, 연간 주가 상승율,-4.51,17.3,-6.9,28.03,-21.74,-5.4,-19.05,-26.09,-9.37,-5.52,,, EPS,-7238.1,-539.11,-486.18,1364.02,-2230.17,1572.8,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,,,,,,,,
, 시가총액,23168.82,27177.17,25300.92,32393.71,25371.99,47967.63,61430.41,40862.15,37032.96,34987,,,,,,,,,,
, 주가,62894,73775,68681,87935,68819,65100,52700,38950,35300,33350.02,,,,,,,,,,
, EPS,2487.25,1377.06,-77.39,2042.2,1893.55,6362.59,1587.71,-3427.15,-1891.44,4538.24,,,,,,,,,,
, BPS,73446.48,76344.77,67398.74,70232.31,66252.66,82987.46,61021.06,63863.11,61169.14,65707.8,,,,,,,,,,
, EPS증가율(%),-6.2,-44.6,-105.6,2738.8,-7.3,236,-75,-315.9,44.8,339.9,,,,,,,,,,
, BPS증가율(%),0,3.9,-11.7,4.2,-5.7,25.3,-26.5,4.7,-4.2,7.4,,,,,,,,,,
, PER,25.29,53.57,-887.44,43.06,36.34,10.23,33.19,-11.37,-18.66,7.35,,,,,,,,,,
, PBR,0.86,0.97,1.02,1.25,1.04,0.78,0.86,0.61,0.58,0.51,,,,,,,,,,
, PSR,1.24,1.38,1.14,1.43,1.13,2.57,0.84,0.46,0.41,0.31,,,,,,,,,,
, ROE,3.39,1.8,-0.11,2.91,2.86,7.67,2.6,-5.37,-3.09,6.91,,,,,,,,,,
, ROA,2.28,1.14,-0.07,1.74,1.75,2.14,0.67,-2.3,-1.19,2.78,,,,,,,,,,
, EV,24125.84,29797.28,29544.79,35884.5,29393.62,67873.52,99345.4,72560.12,68692.18,66646,,,,,,,,,,
, EBITDA,1899.65,1791.29,2057.26,2401.83,2239.59,711.18,4114.58,7849.8,7597.71,7597.71,,,,,,,,,,
, EV/EBITDA,12.7,16.63,14.36,14.94,13.12,95.44,24.14,9.24,9.04,8.77,,,,,,,,,,
, DPS,160,160,208,450.8,452,0,800,1100,1000,1000,,,,,,,,,,
, 배당성향(%),6.14,11.1,0,21.29,23.01,0,30.93,0,0,22.03,,,,,,,,,,
, 시가배당율(%),0.25,0.22,0.3,0.51,0.66,0,1.52,2.82,2.83,3,,,,,,,,,,
, 차입금비율(%),11.91,17.2,20.5,27.33,24.61,131,59.83,60.07,66.85,66.85,,,,,,,,,,
, 부채비율(%),43.65,49.41,52.58,60.07,55.81,192.36,227.49,100.27,113,113,,,,,,,,,,
, 매출채권회전일수,48.92,48.65,47.25,48.64,52.07,112.5,36.13,29.55,30.04,30.04,,,,,,,,,,
, 재고자산회전일수,59.88,66.9,63.55,54.07,64.17,65.91,29.2,27.84,36.9,36.9,,,,,,,,,,
, 상장주식수 (만주),3683.79,3683.79,3683.83,3683.82,3686.77,7368.3,11656.62,10490.92,10490.92,10490.85,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,18644.93,19763.67,22247.65,22579.41,22482.63,18689.88,72711.72,88561.61,90866.49,113008,,, 매출액,22552.6,19950.67,20892.34,26239.13,23784.35,26324,
, -매출원가,11816.81,12540.77,14449.09,14309.99,14362.31,13740.23,52954.23,62637.14,65946.04,0,,, -매출원가,16113.8,14226.28,15083.02,18917.67,17719.06,0,
, =매출총이익,6828.12,7222.9,7798.55,8269.42,8120.32,4949.64,19757.49,25924.47,24920.45,0,,, =매출총이익,6438.8,5724.39,5809.32,7321.46,6065.29,0,
, -판매비와관리비,5674.16,6307.53,6650.85,6824.8,6842.63,5017.28,18773.31,24175.92,23357.96,0,,, -판매비와관리비,6106.37,5632.74,5332.87,6313.98,6078.38,0,
, =영업이익,1153.95,915.37,1147.7,1444.62,1277.69,-67.64,984.18,1748.55,1562.49,2895,,, =영업이익,332.43,91.65,476.45,1007.48,-13.09,220,
, +- 비영업손익,106.06,9.5,-776.55,-314.42,-315.75,5241.42,2401.4,-7210.98,-4463.1,0,,, +- 비영업손익,-9031.6,-872.87,-913.99,512.67,-3188.9,0,
, (금융손익),171.34,28.65,-19.56,28.53,-30.67,414.62,-690.17,-733.04,-1379.4,0,,, (금융손익),33.76,-408.32,-218.08,-345.02,-407.99,0,
, (관계기업손익),-37.64,-117.12,-668.88,-211.25,31.74,29087.08,14254.94,-575.96,-2572.53,0,,, (관계기업손익),-3841.83,-465.06,-1115.99,621.64,-1613.12,0,
, (외환손익),271.19,-6.47,-61.67,-90.27,-21.67,38.48,-82.6,-110.31,181.64,0,,, (외환손익),109.57,-244.69,128.21,23.48,274.64,0,
, =세전순익,1260.01,924.87,371.15,1130.19,961.94,5173.78,3385.58,-5462.44,-2900.61,0,,, =세전순익,-8699.17,-781.22,-437.54,1520.15,-3201.99,0,
, -법인세,362.25,372.95,354.48,338.56,209.54,345.01,-972.73,-409.35,-511.82,0,,, -법인세,-438.01,-163.13,-38.81,-58.69,-251.19,0,
, =순이익,897.76,551.73,16.67,791.64,752.39,4952.81,1107.09,-4116.45,-2388.79,0,,, =순이익,-8437.47,-618.09,-398.73,1578.84,-2950.81,0,
, 지배주주순익,916.25,507.28,-28.51,752.31,698.11,4688.15,1850.73,-3595.4,-1984.29,4761,,, 지배주주순익,-7593.38,-565.57,-510.04,1430.97,-2339.64,1650,
, 비지배주주순익,-18.49,44.45,45.18,39.33,54.28,264.66,-743.64,-521.04,-404.5,0,,, 비지배주주순익,-844.09,-52.52,111.31,147.87,-611.17,0,
, 매출원가비중,63.38,63.45,64.95,63.38,63.88,73.52,72.83,70.73,72.57,0,,, 매출원가비중,71.45,71.31,72.19,72.1,74.5,0,
, 매출총이익율,36.62,36.55,35.05,36.62,36.12,26.48,27.17,29.27,27.43,0,,, 매출총이익율,28.55,28.69,27.81,27.9,25.5,0,
, 판관비율,30.43,31.91,29.89,30.23,30.44,26.84,25.82,27.3,25.71,0,,, 판관비율,27.08,28.23,25.53,24.06,25.56,0,
, 영업이익률,6.19,4.63,5.16,6.4,5.68,-0.36,1.35,1.97,1.72,2.56,,, 영업이익률,1.47,0.46,2.28,3.84,-0.06,0.84,
, 지배주주순이익률,4.91,2.57,-0.13,3.33,3.11,25.08,2.55,-4.06,-2.18,4.21,,, 지배주주순이익률,-33.67,-2.83,-2.44,5.45,-9.84,6.27,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,913.2,1479.1,940.6,2182.84,1135.75,-6839.95,-8266.54,6541.39,3825.66,0,,, 영업활동현금흐름,1388,-174,236,2651,1113,0,
, 당기순이익,897.76,551.73,16.67,791.64,752.39,4952.81,1107.09,-4116.45,-2388.79,0,,, 당기순이익,-8437.47,-618.09,-398.73,1578.84,-2950.81,0,
, 감가상각비,745.7,875.92,909.56,957.21,961.9,778.82,3130.4,6101.25,6035.22,0,,, 감가상각비,1522.18,1488.14,1383.24,1600.21,1563.63,0,
, 투자활동현금흐름,-118.73,-1880.18,-1111.98,-2573.19,-590.65,13057.63,-22479.78,8477.86,-8198.38,0,,, 투자활동현금흐름,7921,-1028,-646,-6305,-219,0,
, 유형자산취득,-639.37,-1195.55,-1465.5,-1439.69,-960.71,-579.57,-2292.08,-2565.79,-3689.44,0,,, 유형자산취득,-669.58,-673.79,-665.08,-1042.22,-1308.35,0,
, 재무활동현금흐름,-822.17,441.84,-569.98,1761.16,-1359.81,-3271.77,34136.44,-21641.9,6895.15,0,,, 재무활동현금흐름,-15979.71,913.44,1816.16,3911.96,253.59,0,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,7127.2,7849.13,6896.47,9452.44,8473.77,133617.2,154769.4,31266.11,49026.03,0,,, 1. 유동자산,31266.11,32124.24,38349.86,44877.92,49026.03,0,
,    현금성자산,1796.75,1836.23,1094.78,2469.87,1664.53,10415.74,7181.15,7235.72,8995.12,0,,,    현금성자산,7235.72,6930.33,8383.04,8435.31,8995.12,0,
, 매출채권,2498.74,2634.37,2880.1,3009.23,3207.19,5760.74,7197.69,7168.72,7478.13,0,,, 매출채권,7168.72,6667.95,8023.5,8914.9,7478.13,0,
, 재고자산,1938.58,2298.48,2515.61,2119.7,2525.05,2481.31,4235.7,4776.99,6667.68,0,,, 재고자산,4776.99,4696.43,7399.26,7294.5,6667.68,0,
, 2. 비유동자산,33116.67,36473.02,33082.28,33806.24,31444.59,85353.4,121414.1,124791.4,117774.2,0,,, 2. 비유동자산,124791.4,123785.1,127141.1,127364.6,117774.2,0,
, 유형자산,12244.67,13524.52,13875.3,14022.37,13934.47,14718.71,25890.91,23898.05,29522.49,0,,, 유형자산,23898.05,24043.08,30663.82,30972.88,29522.49,0,
, 무형자산,1107.88,1320.01,1241.92,1083.82,1032.42,16647.37,9205.44,8508.85,7655.74,0,,, 무형자산,8508.85,8394.31,8481.48,8445.21,7655.74,0,
,     투자자산 등,19764.12,21628.5,17965.05,18700.05,16477.7,53987.32,86317.74,92384.49,80595.98,0,,,     투자자산 등,92384.49,91347.75,87995.82,87946.54,80595.98,0,
,      * 지분투자,1886.15,1806.59,1050.5,1060.27,995.41,38039.48,71345.92,67014.64,62141.88,0,,,      * 지분투자,67014.64,65643.85,62730.61,63228.8,62141.88,0,
, 1+2= 총자산,40243.87,44322.15,39978.75,43258.69,39918.36,218970.6,276183.5,156057.5,166800.2,171561.2,,, 1+2= 총자산,156057.5,155909.4,165491,172242.5,166800.2,0,
,    매입채무,1419.25,1406.92,1497.75,1505.99,1514.9,8088.65,8028.33,7585.62,7256.81,0,,,    매입채무,7585.62,6951.94,6927.37,7876.33,7256.81,0,
, 차입금,3337.06,5102.47,5370.5,7386.25,6304.51,98119.76,50454.23,46812.69,52353.18,0,,, 차입금,46812.69,48880.71,54707.6,59258.44,52353.18,0,
, 부채총계,12227.82,14656.76,13776.71,16233.48,14297.72,144072.3,191848.8,78132.14,88489.17,88489.17,,, 부채총계,78132.14,79105.42,84389.89,89627.95,88489.17,0,
, 자본총계,28016.05,29665.4,26202.04,27025.2,25620.64,74898.33,84334.68,77925.37,78311.07,0,,, 자본총계,77925.37,76803.97,81101.08,82614.6,78311.07,0,
, 지배주주지분,27056.14,28123.81,24828.55,25872.32,24425.83,61147.65,71129.93,66998.28,64172.06,68933.06,,, 지배주주지분,66998.28,66023.69,66433.47,67734.13,64172.06,0,
, 총자산(개별),38523.62,42647.81,39035.05,42288.27,38485.18,61870.84,91561.36,77961.8,79361.77,0,,, 총자산(개별),77961.8,79992.88,77727.02,82654.37,79361.77,0,
, 부채총계(개별),10684.54,13292.68,12277.9,14315.03,12301.02,12418.83,38892.66,23956.66,29014.17,0,,, 부채총계(개별),23956.66,24998.62,24253.53,28582.77,29014.17,0,
, 자본총계(개별),27839.08,29355.13,26757.15,27973.24,26184.16,49452.02,52668.7,54005.13,50347.6,0,,, 자본총계(개별),54005.13,54994.26,53473.49,54071.59,50347.6,0,
