,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 순이익(개별),727.45,430.78,332.74,577.03,372.68,-132.99,-3250.93,-660.62,-4665.02,0,0,, 순이익(개별),-769.12,-439.16,-854.82,-463.08,-2907.96,0,0
, 영업이익율(%개별),10.87,8.82,8.26,7.98,6.78,4.71,4.76,7.19,-62.52,0,0,, 영업이익율(%개별),9.89,-25.76,-194.67,-43.89,-90.64,0,0
, 개별/연결 순익(%),134.33,339.68,199.76,111.09,302.06,947.9,231.13,43.28,73.42,0,0,, 개별/연결 순익(%),55.45,45.98,59.71,46.15,98.12,0,0
, 연간 주가 상승율,20.64,35.3,24.14,133.33,-44.13,5.4,-44.74,-15.73,-19.59,5.56,0,, EPS,-3951.57,-2721.19,-4078.71,-2858.94,-8443.37,-2515.56,-1458.63
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,6628.51,9205.17,11427.11,26663.25,14897.56,15701.69,8676.14,7311.23,8845.2,9337,9337,,,,,,,,,
, 주가,29163,39458,48982,114292,63858,67305,37190,31340,25200,26600,26600,,,,,,,,,
, EPS,2382.53,543.62,714,2226.58,528.87,-60.14,-6029.05,-6543.1,-18102.99,-6626.5,14.24,,,,,,,,,
, BPS,15204.98,15956.24,16371.12,18049.52,16013.62,13201.7,11130.43,11589.54,3811.65,-2815.01,-2800.76,,,,,,,,,
, EPS증가율(%),193.1,-77.2,31.3,211.8,-76.2,-111.4,-9925.2,-8.5,-176.7,63.4,100.2,,,,,,,,,
, BPS증가율(%),0.2,4.9,2.6,10.3,-11.3,-17.6,-15.7,4.1,-67.1,-173.9,-0.5,,,,,,,,,
, PER,12.24,72.58,68.6,51.33,120.75,-1119.15,-6.17,-4.79,-1.39,-4.01,1867.4,,,,,,,,,
, PBR,1.92,2.47,2.99,6.33,3.99,5.1,3.34,2.7,6.61,-9.45,-9.5,,,,,,,,,
, PSR,0.85,1.01,1.1,2.23,1.04,0.92,0.49,0.38,1.52,0.77,0.46,,,,,,,,,
, ROE,15.67,3.41,4.36,12.34,3.3,-0.46,-54.17,-56.46,-474.94,235.4,-0.51,,,,,,,,,
, ROA,5.37,1.15,1.33,3.66,0.49,-0.06,-6.3,-3.37,-14.59,-5.64,0.01,,,,,,,,,
, EV,8120.62,12107.17,14842.55,30772.57,23160.62,24737.44,16004.96,34292.28,33687.45,34179,34179,,,,,,,,,
, EBITDA,1113.44,1186.28,1345.58,1757.79,2030.48,2556.37,2370.91,4897.9,-259.73,-259.74,-259.74,,,,,,,,,
, EV/EBITDA,7.29,10.21,11.03,17.51,11.41,9.68,6.75,7,-129.7,-131.59,-131.59,,,,,,,,,
, DPS,324.07,324.07,324.07,324.07,324.07,324.07,185.19,0,0,0,0,,,,,,,,,
, 배당성향(%),13.33,58.4,44.46,14.26,60.03,0,0,0,0,0,0,,,,,,,,,
, 시가배당율(%),1.11,0.82,0.66,0.28,0.51,0.48,0.5,0,0,0,0,,,,,,,,,
, 차입금비율(%),98.83,103.52,119.54,130.14,116.34,136.53,168.14,508.31,1127.44,1127.44,1127.44,,,,,,,,,
, 부채비율(%),189.65,190.3,220.8,218.44,176.14,216.35,306.01,652.62,1412.71,1412.71,1412.71,,,,,,,,,
, 매출채권회전일수,25.65,31.83,37.13,35.72,38.44,36.37,34.2,33.89,44.21,44.21,44.21,,,,,,,,,
, 재고자산회전일수,3.4,9.64,7.66,8.24,8.73,7.71,7.99,0,0,∞,∞,,,,,,,,,
, 상장주식수 (만주),2272.92,2332.9,2332.92,2332.91,2332.92,2332.92,2332.92,2332.87,3510,3510.15,3510.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,7793.33,9159.3,10392.96,11935.16,14322.45,17143.87,17693.56,19422.79,5834.44,12099,20228,, 매출액,4982.63,2433.08,415.94,1551.95,1433.47,1740,2066
, -매출원가,3668.99,4480.55,5268.87,6015.28,7026.47,8471.15,8570.17,0,0,0,0,, -매출원가,0,0,0,0,0,0,0
, =매출총이익,4124.34,4678.74,5124.09,5919.89,7295.99,8672.72,9123.4,19422.79,5834.44,0,0,, =매출총이익,4982.63,2433.08,415.94,1551.95,1433.47,0,0
, -판매비와관리비,3572.55,4163.59,4603.27,5250.89,6592.62,7810.3,8346.33,18203.04,9721.04,0,0,, -판매비와관리비,4542.36,3149.27,1721.29,2520.1,2330.39,0,0
, =영업이익,551.79,515.16,520.83,668.99,703.37,862.43,777.07,1219.75,-3886.6,-1001,1529,, =영업이익,440.27,-716.19,-1305.35,-968.15,-896.92,-848,-574
, +- 비영업손익,231.41,-364.3,-175.16,58.87,-523.73,-746.97,-2881.87,-3505.44,-4735.89,0,0,, +- 비영업손익,-2516.87,-489.2,-469.05,-396.21,-3381.43,0,0
, (금융손익),-144.72,-226.1,-126.34,-6.91,-347,-839.46,-2223.79,-2284.33,-3255.3,0,0,, (금융손익),-1262.86,-427.53,-439.67,-480.42,-1907.67,0,0
, (관계기업손익),29.44,11.12,43.64,79.4,-55.74,47.04,46.84,49.01,-60.72,0,0,, (관계기업손익),19.46,-29.26,-17.89,-10.51,-3.06,0,0
, (외환손익),43.61,-4.69,-5.1,-28.48,-66.32,34.54,-16.15,-2.92,-63.99,0,0,, (외환손익),-2.92,0,0,0,-63.99,0,0
, =세전순익,783.2,150.86,345.67,727.87,179.64,115.46,-2104.81,-2285.68,-8622.5,0,0,, =세전순익,-2076.6,-1205.39,-1774.4,-1364.36,-4278.35,0,0
, -법인세,233.36,29.54,185.47,205.87,123.42,15.09,-219.4,105.07,-1106.01,0,0,, -법인세,58.82,-19.88,-25.45,-48.89,-1011.79,0,0
, =순이익,549.84,121.32,160.2,521.99,56.22,100.36,-1885.41,-2390.75,-7516.48,0,0,, =순이익,-2135.42,-1185.51,-1748.95,-1315.46,-3266.56,0,0
, 지배주주순익,541.53,126.82,166.57,519.44,123.38,-14.03,-1406.53,-1526.42,-6354.15,-2326,5,, 지배주주순익,-1387.06,-955.18,-1431.69,-1003.53,-2963.75,-883,-512
, 비지배주주순익,8.31,-5.5,-6.37,2.55,-67.16,114.39,-478.88,-864.33,-1162.33,0,0,, 비지배주주순익,-748.36,-230.33,-317.26,-311.93,-302.81,0,0
, 매출원가비중,47.08,48.92,50.7,50.4,49.06,49.41,48.44,0,0,0,0,, 매출원가비중,0,0,0,0,0,0,0
, 매출총이익율,52.92,51.08,49.3,49.6,50.94,50.59,51.56,100,100,0,0,, 매출총이익율,100,100,100,100,100,0,0
, 판관비율,45.84,45.46,44.29,44,46.03,45.56,47.17,93.72,166.61,0,0,, 판관비율,91.16,129.44,413.83,162.38,162.57,0,0
, 영업이익률,7.08,5.62,5.01,5.61,4.91,5.03,4.39,6.28,-66.61,-8.27,7.56,, 영업이익률,8.84,-29.44,-313.83,-62.38,-62.57,-48.74,-27.78
, 지배주주순이익률,6.95,1.38,1.6,4.35,0.86,-0.08,-7.95,-7.86,-108.91,-19.22,0.02,, 지배주주순이익률,-27.84,-39.26,-344.21,-64.66,-206.75,-50.75,-24.78
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,1223.9,614.97,1394.83,1516.73,1878.11,1943.43,1053.08,2833.39,-2684.44,0,0,, 영업활동현금흐름,600,-750,-881,-456,-598,0,0
, 당기순이익,549.84,121.32,160.2,521.99,56.22,100.36,-1885.41,-2390.75,-7516.48,0,0,, 당기순이익,-2135.42,-1185.51,-1748.95,-1315.46,-3266.56,0,0
, 감가상각비,561.65,671.12,824.75,1088.8,1327.11,1693.94,1593.84,3678.15,3626.87,0,0,, 감가상각비,892.6,900.53,911.12,951.73,863.49,0,0
, 투자활동현금흐름,246.89,-2075.88,-1812.23,-2273.11,-8353.54,-2859.06,-399.94,-2284.76,-1256.28,0,0,, 투자활동현금흐름,-584,-353,-190,49,-762,0,0
, 유형자산취득,-806.24,-1560.14,-1437.98,-1919,-1904.47,-2780.47,-354.45,-1851.93,-961.7,0,0,, 유형자산취득,-516.84,-359.99,-91.64,-190.87,-319.2,0,0
, 재무활동현금흐름,-497.14,489.75,586.38,1065,7054.19,360.45,-57.98,1049.75,7318.35,0,0,, 재무활동현금흐름,1027.14,901.38,703.16,1823.25,3890.55,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,2875.27,2394.38,3053,3553.45,5141.88,4576.09,4970.32,6770.13,9494.22,0,0,, 1. 유동자산,6770.13,6035.88,5529.3,7080.07,9494.22,0,0
,    현금성자산,1831.41,859.76,1087.93,1392.99,1995.23,1325.72,1853.33,3516.64,6809.38,0,0,,    현금성자산,3516.64,3380.54,2942.86,4396.2,6809.38,0,0
, 매출채권,547.77,798.69,1057.24,1167.98,1508.54,1708.31,1657.84,1803.23,706.64,0,0,, 매출채권,1803.23,1013.18,762.35,883.24,706.64,0,0
, 재고자산,34.19,118.38,110.51,135.87,168.12,178.86,187.72,215.71,162.06,0,0,, 재고자산,215.71,216.36,228.89,192.35,162.06,0,0
, 2. 비유동자산,7204.48,8597.37,9496.19,10622.33,20275.85,20024.92,17371.54,38470.34,34054.35,0,0,, 2. 비유동자산,38470.34,38532.79,37294.71,36405.68,34054.35,0,0
, 유형자산,4104.64,5076.61,5882.29,6764.18,9126.25,10019.84,8315.46,9241.56,7911.99,0,0,, 유형자산,9241.56,9118.14,8816.64,8502.88,7911.99,0,0
, 무형자산,1010.88,1071.51,1007.07,1145.47,8927.03,7277.36,5002.71,3362.81,2410.52,0,0,, 무형자산,3362.81,3226,3031.47,2688.26,2410.52,0,0
,     투자자산 등,2088.95,2449.25,2606.83,2712.68,2222.56,2727.73,4053.37,25865.97,23731.84,0,0,,     투자자산 등,25865.97,26188.65,25446.59,25214.54,23731.84,0,0
,      * 지분투자,342.74,350.08,694.21,772.23,484.25,466.02,501.44,544.34,301.53,0,0,,      * 지분투자,544.34,506.65,327.92,316.66,301.53,0,0
, 1+2= 총자산,10079.75,10991.75,12549.19,14175.77,25417.73,24601.01,22341.86,45240.47,43548.57,41222.57,41227.57,, 1+2= 총자산,45240.47,44568.67,42824.01,43485.75,43548.57,0,0
,    매입채무,771.46,672.15,892.45,842.35,1170.3,1179.86,1214.77,1208.65,319.47,0,0,,    매입채무,1208.65,563.56,345.95,538.1,319.47,0,0
, 차입금,3439.12,3919.48,4676.32,5793.33,10709.17,10617.34,9252.51,30554.89,32457.43,0,0,, 차입금,30554.89,32529.7,32712.48,32464.06,32457.43,0,0
, 부채총계,6599.78,7205.43,8637.4,9724.07,16212.92,16824.38,16839.05,39229.37,40669.72,40669.72,40669.72,, 부채총계,39229.37,39850.97,39876.65,39916.4,40669.72,0,0
, 자본총계,3479.97,3786.32,3911.79,4451.7,9204.81,7776.63,5502.81,6011.1,2878.85,0,0,, 자본총계,6011.1,4717.7,2947.36,3569.35,2878.85,0,0
, 지배주주지분,3455.97,3722.43,3819.25,4210.79,3735.85,3079.85,2596.64,2703.69,1337.89,-988.11,-983.11,, 지배주주지분,2703.69,1645.44,174.2,1377.12,1337.89,0,0
, 총자산(개별),9803.3,10525.22,11503.11,12162.5,16396.19,15956.59,13521.14,23112.83,24776.49,0,0,, 총자산(개별),23112.83,21597.53,20770.69,22551.66,24776.49,0,0
, 부채총계(개별),5917.29,6027.59,6774.87,6943.57,10905.91,10682.25,10105.67,20478.87,21881.27,0,0,, 부채총계(개별),20478.87,19418.48,19462.21,19535.88,21881.27,0,0
, 자본총계(개별),3886.01,4497.63,4728.24,5218.93,5490.27,5274.34,3415.47,2633.96,2895.22,0,0,, 자본총계(개별),2633.96,2179.05,1308.48,3015.77,2895.22,0,0
