,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익률,22.8,19.49,37.71,20.97,21.87,17.72,20.66,22.23,22.65,26.55,27.2,, 영업이익률,7.8,24.11,28.46,23.77,14.13,43.33,28.38
, 지배주주순이익률,16.9,14.38,32.45,14.63,15.4,12.02,13.84,15.49,15.72,18.1,18.67,, 지배주주순이익률,3.78,16.12,20.95,16.96,8.8,30.25,19.62
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-9316.85,-7943.02,-1305.49,7464.21,-11258.06,15302.5,3544.36,-4886.32,-11113.32,0,0,, 영업활동현금흐름,-4579,-4165,-8525,3569,-1992,0,0
, 당기순이익,3658.74,3055.22,8196.68,5304.71,5181.14,4249.64,5381.41,5989.47,5625.56,0,0,, 당기순이익,384.98,1484.68,1840.22,1473.51,827.15,0,0
, 감가상각비,724.69,371.2,764.63,1346.29,1393.47,1372.82,1382.87,1701.56,1613.36,0,0,, 감가상각비,419.64,389.82,405.03,409.83,408.67,0,0
, 투자활동현금흐름,6754.45,-3752.08,-12374.69,-8554.89,-3718.82,-4273.07,-8538.12,-8528.57,-15557.37,0,0,, 투자활동현금흐름,-347,-4997,-2735,-1731,-6094,0,0
, 유형자산취득,-967.45,-1233.54,-1730.65,-1039.51,-1034.89,-1471.48,-1171.04,-1047.05,-837.4,0,0,, 유형자산취득,-325.76,-149.42,-144.19,-216.43,-327.36,0,0
, 재무활동현금흐름,-1207.76,9305.77,13664.29,4360.95,11978.4,-9319.53,6363.8,13394.66,26882.46,0,0,, 재무활동현금흐름,3507.64,8900,14575.12,-5820.13,9227.48,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,9766.03,6971.71,6893.08,10618.96,7677.4,9349.32,10399.36,10584.35,10668.55,0,0,,    현금성자산,10584.35,11449.21,0,10856.95,10668.55,0,0
, 매출채권,0,0,0,0,0,0,0,0,0,0,0,, 매출채권,0,0,0,0,0,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,4164.36,5087.22,7933.9,7959.29,8010.45,8556.44,8875.45,9776.28,11726.75,0,0,, 유형자산,9776.28,10841.95,10682.43,10710.61,11726.75,0,0
, 무형자산,1220.55,1348.93,4122.19,3676.02,3249.39,3127.69,2716.53,2663.77,2786.36,0,0,, 무형자산,2663.77,2699.12,2699.45,2642.14,2786.36,0,0
,     투자자산 등,-5384.9,-6436.15,-12056.09,-11635.31,-11259.84,-11684.13,-11591.98,-12440.05,-14513.11,0,0,,     투자자산 등,-12440.05,-13541.06,-13381.88,-13352.76,-14513.11,0,0
,      * 지분투자,0,0,0,349.51,323.51,629.98,4650.99,5511.08,6644.32,0,0,,      * 지분투자,5511.08,6728.74,7157.06,7547.62,6644.32,0,0
, 1+2= 총자산,431632.6,469168.9,840500.6,902795.5,934821.9,943499.8,987935.8,1045388,1141569,1147665,1154239,, 1+2= 총자산,1045388,1062063,1115116,1109884,1141569,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,82668.53,90397.77,139427.2,141681.5,148951.2,139090,141767.4,152129,180735.1,0,0,, 차입금,152129,161329.1,175871.2,171832,180735.1,0,0
, 부채총계,399017,433160.3,785861.2,840888.6,863950.4,866939.6,903686.2,953576,1045306,1045306,1045306,, 부채총계,953576,968694.6,1020065,1014055,1045306,0,0
, 자본총계,32615.58,36008.65,54639.44,61906.83,70871.53,76560.19,84249.62,91811.7,96262.82,0,0,, 자본총계,91811.7,93367.92,95050.48,95829.54,96262.82,0,0
, 지배주주지분,32615.58,35010.14,47656.83,58862.16,67826.18,70575.61,76269.78,82837.13,87288.25,93384.25,99958.25,, 지배주주지분,82837.13,84393.35,86075.91,86854.96,87288.25,0,0
, 총자산(개별),34036.23,35076.52,45395,52443.6,58080.94,58683.29,60807.33,61225.18,63701.17,0,0,, 총자산(개별),61225.18,62479.68,63424.45,63385.53,63701.17,0,0
, 부채총계(개별),6630.55,7697.92,9886.53,11582.5,12287.3,12460.97,12767.68,11517.14,11881.09,0,0,, 부채총계(개별),11517.14,11418.85,12382.58,11338.77,11881.09,0,0
, 자본총계(개별),27405.68,27378.6,35508.47,40861.09,45793.64,46222.31,48039.64,49708.04,51820.09,0,0,, 자본총계(개별),49708.04,51060.83,51041.88,52046.76,51820.09,0,0
