,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,703.53,527.32,-362.89,1184.23,461.59,556.6,936.34,857.9,625.24,625,,, 영업활동현금흐름,419,560,-295,7,353,,
, 당기순이익,372.69,368.06,350.62,415.56,496.91,450.14,492.32,489.28,1793.73,1793.72,,, 당기순이익,127.24,205.7,1505.13,57.07,25.82,,
, 감가상각비,244.02,256.45,257.24,268.07,267,288.61,339.98,394,394.73,394.73,,, 감가상각비,394,0,0,0,394.73,,
, 투자활동현금흐름,-204.46,-197.17,-309.07,-395.09,-361.25,-110.44,-748.95,-917.41,-503.11,-502,,, 투자활동현금흐름,-333,-62,-56,-281,-103,,
, 유형자산취득,-271.53,-236.6,-285.37,-528.21,-474.99,-351.03,-741.61,-600.32,-589.71,0,,, 유형자산취득,0,0,0,0,0,,
, 재무활동현금흐름,-101.28,-96.72,-211.02,-68.51,-50,-50,-50,-53.25,-104.16,-104.17,,, 재무활동현금흐름,-0.36,-2.19,-100.77,-0.84,-0.37,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,3186.58,3365.56,2701.53,2779.42,2685.95,3297.24,3365.9,3631.67,3482.53,3482.53,,, 1. 유동자산,3631.67,3991.19,2804.91,2344.02,3482.53,,
,    현금성자산,1208.68,1442.11,559.13,1279.77,1330.09,1726.25,1863.63,1750.87,1768.84,1768.84,,,    현금성자산,1750.87,2246.44,1794.54,1519.99,1768.84,,
, 매출채권,1899.3,1846.36,2048.72,1427.24,1291.81,1521.15,1430.28,1460.01,1399.35,1399.35,,, 매출채권,1460.01,1377.77,692.39,513.55,1399.35,,
, 재고자산,4.96,5.08,7.03,4.34,4.98,5.76,5.77,5.73,5.75,5.75,,, 재고자산,5.73,5.95,6.26,6,5.75,,
, 2. 비유동자산,4461.78,4560.86,4825.5,5262.18,5720.46,5788.15,6417.21,6735.74,9192.88,9192.88,,, 2. 비유동자산,6735.74,6737.13,8526.78,8430.06,9192.88,,
, 유형자산,3101.76,3116.22,3231.47,3485.02,3723.74,3776.94,4207.7,4355.06,4539.8,4539.8,,, 유형자산,4355.06,4300.7,4304.64,4480.73,4539.8,,
, 무형자산,20.43,21.78,22.95,21.54,20.54,20.03,26.46,27.8,26.2,26.2,,, 무형자산,27.8,27.25,26.91,26.75,26.2,,
,     투자자산 등,1339.59,1422.85,1571.09,1755.62,1976.17,1991.18,2183.05,2352.88,4626.87,4626.87,,,     투자자산 등,2352.88,2409.17,4195.23,3922.58,4626.87,,
,      * 지분투자,392.72,440.44,448.81,811.12,1056.33,1059.29,1249.02,1413.49,509.57,509.57,,,      * 지분투자,1413.49,1470.17,547.69,535.73,509.57,,
, 1+2= 총자산,7648.36,7926.41,7527.03,8041.6,8406.41,9085.39,9783.11,10367.41,12675.41,12675.41,,, 1+2= 총자산,10367.41,10728.32,11331.7,10774.09,12675.41,,
,    매입채무,2737.48,2722.11,2029.58,2056.65,1829.69,2019.49,2016.47,2005.83,1837.35,1837.35,,,    매입채무,2005.83,0,0,0,1837.35,,
, 차입금,126.69,129.51,18.5,0,0,0,0,22.6,31.85,31.85,,, 차입금,22.6,21.35,27.47,27.12,31.85,,
, 부채총계,3544.46,3560.75,2930.82,3040.58,2962.21,3276.21,3547.55,3670.04,4009.01,4009.01,,, 부채총계,3670.04,3866.66,3062.84,2663.27,4009.01,,
, 자본총계,4103.9,4365.66,4596.21,5001.02,5444.2,5809.18,6235.55,6697.36,8666.4,8666.4,,, 자본총계,6697.36,6861.66,8268.85,8110.81,8666.4,,
, 지배주주지분,4103.9,4365.66,4596.21,5001.02,5444.2,5809.18,6235.55,6697.36,8666.4,8666.4,,, 지배주주지분,6697.36,6861.66,8268.85,8110.81,8666.4,,
, 총자산(개별),7648.36,7926.41,7527.03,8041.6,8406.41,9085.39,9783.11,10367.41,12675.41,,,, 총자산(개별),10367.41,10728.32,11331.7,10774.09,12675.41,,
, 부채총계(개별),3544.46,3560.75,2930.82,3040.58,2962.21,3276.21,3547.55,3670.04,4009.01,,,, 부채총계(개별),3670.04,3866.66,3062.84,2663.27,4009.01,,
, 자본총계(개별),4103.9,4365.66,4596.21,5001.02,5444.2,5809.18,6235.55,6697.36,8666.4,,,, 자본총계(개별),6697.36,6861.66,8268.85,8110.81,8666.4,,
