,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, =세전순익,4707.11,4818.92,6817.81,9216.02,10882.7,6983.22,5348.36,4313.71,312.84,0,0,, =세전순익,-428.08,1033.44,179.4,196.58,-1096.57,0,0
, -법인세,1240.03,1268.87,1843.57,2476.56,2767.41,2087.75,1585.65,1489.66,92.37,0,0,, -법인세,248.93,85.32,128.01,126.26,-247.22,0,0
, =순이익,3467.09,3550.05,4974.24,6739.45,8115.29,4895.48,3762.71,2824.05,220.48,0,0,, =순이익,-677.01,948.12,51.38,70.33,-849.36,0,0
, 지배주주순익,1548.28,1630.11,2223.59,2604.37,3423.94,2026.14,1422.86,1337.33,103.81,1660,2247,, 지배주주순익,-233.67,459.83,26.87,14.96,-397.85,529,414
, 비지배주주순익,1918.81,1919.93,2750.64,4135.08,4691.34,2869.34,2339.85,1486.72,116.66,0,0,, 비지배주주순익,-443.34,488.29,24.51,55.37,-451.51,0,0
, 매출원가비중,29.54,30.79,27.76,24.99,24.5,26.77,26.63,26.13,27.81,0,0,, 매출원가비중,25.45,26.94,27.44,27.82,29.03,0,0
, 매출총이익율,70.46,69.21,72.24,75.01,75.5,73.23,73.37,73.87,72.19,0,0,, 매출총이익율,74.55,73.06,72.56,72.18,70.97,0,0
, 판관비율,57.33,57.15,58.25,58.87,59.33,61.09,64.33,65.95,69.13,0,0,, 판관비율,70.4,67.75,69.49,67.13,72.12,0,0
, 영업이익률,13.13,12.06,13.99,16.14,16.17,12.13,9.04,7.93,3.06,10.06,12.07,, 영업이익률,4.16,5.31,3.07,5.05,-1.15,12.5,9.9
, 지배주주순이익률,4.51,4.18,4.72,4.6,5.11,3.36,2.34,2.13,0.21,2.99,3.65,, 지배주주순이익률,-1.56,3.59,0.23,0.12,-3.15,3.8,2.99
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,3464.89,5398.47,6913.92,7365.2,8767.2,5897.47,7306.51,8302.48,6660.4,0,0,, 영업활동현금흐름,2244,994,1301,1834,2531,0,0
, 당기순이익,3467.09,3550.05,4974.24,6739.45,8115.29,4895.48,3762.71,2824.05,220.48,0,0,, 당기순이익,-677.01,948.12,51.38,70.33,-849.36,0,0
, 감가상각비,1268.31,1569.17,1735.95,1889.04,2210.37,2682.97,3109.79,5784.99,5341.59,0,0,, 감가상각비,5784.99,0,0,0,5341.59,0,0
, 투자활동현금흐름,-4399.96,-4118.25,-5944.58,-833.23,-8141.18,-2435.23,-5404.17,-4332.92,-4301.47,0,0,, 투자활동현금흐름,-2106,-2202,-233,-168,-1699,0,0
, 유형자산취득,-2704.19,-3719.93,-3261.48,-2713.94,-6005.89,-8426.7,-4345.57,-2585.13,-1701.45,0,0,, 유형자산취득,-704.38,-697.2,-452.25,-453.24,-98.76,0,0
, 재무활동현금흐름,-292,127.72,-437.25,-706.85,-988.72,-872.85,-1023.67,-2873.66,-4368.59,0,0,, 재무활동현금흐름,1270.85,-2308.48,-1312.71,-700.99,-46.42,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,13786.49,15522.58,20980.58,25379.22,29425.93,25259.99,24896.26,29059.06,28530.57,0,0,, 1. 유동자산,29059.06,26782.61,26030.94,26733.47,28530.57,0,0
,    현금성자산,2274.59,3645.48,4171.87,10031.73,9690.3,12076.68,12974.53,14174.41,11909.26,0,0,,    현금성자산,14174.41,10771.71,10501.31,11450.16,11909.26,0,0
, 매출채권,2215.31,2432.96,2489.63,3166.58,3445.74,3646.2,3089.17,3947.17,3066.76,0,0,, 매출채권,3947.17,3820.01,3703.75,4216.55,3066.76,0,0
, 재고자산,3339.89,3421.33,3722.51,3932.66,4782.26,4575.81,4982.86,5245.44,4784.48,0,0,, 재고자산,5245.44,5296.9,5229.12,4944.28,4784.48,0,0
, 2. 비유동자산,31373.05,33695.98,34016.68,36100.47,41458.03,48092.37,48977.48,53754.87,49356.87,0,0,, 2. 비유동자산,53754.87,53677.5,53162.22,51765.57,49356.87,0,0
, 유형자산,21025.7,22883.69,20697.91,22116.38,27738.69,32470.03,33216.45,32000.97,30810.89,0,0,, 유형자산,32000.97,32207.58,31951.69,31696.48,30810.89,0,0
, 무형자산,6367.94,6507.53,6937.6,7308.62,7490.92,7605.24,7737.37,7394.26,7196.33,0,0,, 무형자산,7394.26,7350.91,7308.24,7298.17,7196.33,0,0
,     투자자산 등,3979.42,4304.76,6381.17,6675.47,6228.42,8017.09,8023.66,14359.65,11349.64,0,0,,     투자자산 등,14359.65,14119.01,13902.29,12770.92,11349.64,0,0
,      * 지분투자,89.11,116.18,59.1,62.01,66.56,49.82,47.71,46.41,606.21,0,0,,      * 지분투자,46.41,528.41,531.72,560.96,606.21,0,0
, 1+2= 총자산,45159.55,49218.56,54997.25,61479.69,70883.95,73352.36,73873.74,82813.93,77887.44,79547.44,81794.44,, 1+2= 총자산,82813.93,80460.11,79193.16,78499.04,77887.44,0,0
,    매입채무,1164.11,1108.31,1541.24,1339.43,1355.25,1005.66,888.03,1047.8,743.06,0,0,,    매입채무,1047.8,977.75,746.99,655.41,743.06,0,0
, 차입금,894.85,1614.74,1682.88,1731.17,2087.21,2225.16,2141.09,8139.67,5941.43,0,0,, 차입금,8139.67,7888.99,7540.31,6702.38,5941.43,0,0
, 부채총계,8817.42,10129.09,11763.6,12601.65,15215.17,14032.62,11449.04,18012.46,15167.01,15167.01,15167.01,, 부채총계,18012.46,17045.79,15777.72,14983.28,15167.01,0,0
, 자본총계,36342.13,39089.47,43233.65,48878.04,55668.78,59319.74,62424.7,64801.47,62720.43,0,0,, 자본총계,64801.47,63414.32,63415.44,63515.76,62720.43,0,0
, 지배주주지분,19784.53,21255.99,23178.38,25327.17,28332.42,29972.75,31188.33,33673.22,32495.44,34155.44,36402.44,, 지배주주지분,33673.22,32825.77,32831.29,32855.44,32495.44,0,0
, 총자산(개별),16320.29,16531.14,16807.38,16949.36,17070.72,17434.52,17605.09,20387.1,20019.06,0,0,, 총자산(개별),20387.1,20708.01,20472.49,20466.87,20019.06,0,0
, 부채총계(개별),492.01,527.85,450.33,460.76,467.7,484.7,483.61,508.83,559.36,0,0,, 부채총계(개별),508.83,783.96,554.11,546.5,559.36,0,0
, 자본총계(개별),15828.28,16003.29,16357.04,16488.6,16603.01,16949.81,17121.48,19878.27,19459.7,0,0,, 자본총계(개별),19878.27,19924.05,19918.38,19920.36,19459.7,0,0
