,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,54178.46,26820.24,16455.71,18193.13,18739.86,23362.4,26683.53,24678.91,24971.59,28331,30368,, 매출액,6186.54,5587.79,6834.34,6344.33,6205.13,6436,7586
, -매출원가,55034.16,27854.02,13813.14,15317.06,16503.81,20720.77,23902.75,21801.19,21932.26,0,0,, -매출원가,5428.5,5023.11,5992.05,5529.11,5387.99,0,0
, =매출총이익,-855.7,-1033.78,2642.57,2876.07,2236.05,2641.63,2780.78,2877.72,3039.33,0,0,, =매출총이익,758.04,564.68,842.29,815.22,817.14,0,0
, -판매비와관리비,1261.06,1187.13,483.02,582.37,557.04,691.4,741.42,777.53,787.21,0,0,, -판매비와관리비,246.81,186.49,199.58,185.83,215.31,0,0
, =영업이익,-2116.76,-2220.91,2159.55,2293.7,1679.01,1950.23,2039.36,2100.19,2252.12,2686,3035,, =영업이익,511.23,378.19,642.71,629.39,601.83,558,688
, +- 비영업손익,-3215.04,-15607.74,5741.07,-1815.8,-687.64,-518.49,-549.42,-617.54,-1332.56,0,0,, +- 비영업손익,-232.52,-176.43,-219.05,-200.95,-736.13,0,0
, (금융손익),-1710.2,-640.09,-1135.38,-731.86,-447.3,-452.14,-515.26,-488.16,-474.71,0,0,, (금융손익),-180.03,-10.74,-134.1,-129.87,-200,0,0
, (관계기업손익),1.82,105.82,5.15,-3.19,4.09,2.63,0.68,0.4,53.77,0,0,, (관계기업손익),0.22,0.63,0.16,-0.68,53.66,0,0
, (외환손익),-857.01,680.85,253.92,86.62,-30.24,44.03,-11.52,-10.83,-185.85,0,0,, (외환손익),-8.78,-19.16,0,0,-166.69,0,0
, =세전순익,-5331.8,-17828.65,7900.62,477.9,991.37,1431.74,1489.94,1482.65,919.56,0,0,, =세전순익,278.71,201.76,423.66,428.44,-134.3,0,0
, -법인세,-692.29,1204.5,8.74,8.24,20.48,18.99,3.49,5.38,12.34,0,0,, -법인세,-0.09,2.29,0.68,7.35,2.02,0,0
, =순이익,-4639.51,-19096.83,7860.78,455.47,970.89,1412.75,1486.45,1477.27,907.22,0,0,, =순이익,278.8,199.47,422.98,421.09,-136.32,0,0
, 지배주주순익,-4652.66,-19101.39,7861.46,455.37,978.79,1430.57,1524.1,1518.8,925.29,2096,2383,, 지배주주순익,289.13,216.53,424.31,421.06,-136.61,427,554
, 비지배주주순익,13.15,4.56,-0.68,0.1,-7.9,-17.82,-37.65,-41.53,-18.07,0,0,, 비지배주주순익,-10.33,-17.06,-1.33,0.03,0.29,0,0
, 매출원가비중,101.58,103.85,83.94,84.19,88.07,88.69,89.58,88.34,87.83,0,0,, 매출원가비중,87.75,89.89,87.68,87.15,86.83,0,0
, 매출총이익율,-1.58,-3.85,16.06,15.81,11.93,11.31,10.42,11.66,12.17,0,0,, 매출총이익율,12.25,10.11,12.32,12.85,13.17,0,0
, 판관비율,2.33,4.43,2.94,3.2,2.97,2.96,2.78,3.15,3.15,0,0,, 판관비율,3.99,3.34,2.92,2.93,3.47,0,0
, 영업이익률,-3.91,-8.28,13.12,12.61,8.96,8.35,7.64,8.51,9.02,9.48,9.99,, 영업이익률,8.26,6.77,9.4,9.92,9.7,8.67,9.07
, 지배주주순이익률,-8.59,-71.22,47.77,2.5,5.22,6.12,5.71,6.15,3.71,7.4,7.85,, 지배주주순이익률,4.67,3.88,6.21,6.64,-2.2,6.63,7.3
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-753.83,1377.82,3873.87,3053.14,2509.56,2616.13,2680.73,4047.78,4704.85,0,0,, 영업활동현금흐름,1104,666,1698,1183,1157,0,0
, 당기순이익,-4639.51,-19096.83,7860.78,455.47,970.89,1412.75,1486.45,1477.27,907.22,0,0,, 당기순이익,278.8,199.47,422.98,421.09,-136.32,0,0
, 감가상각비,1857.07,2086.34,1590.92,1629.05,1689.99,1679.63,1683.73,2028.35,2276.65,0,0,, 감가상각비,2028.35,0,0,0,2276.65,0,0
, 투자활동현금흐름,-1146.14,3477.83,3065.11,-392.4,-923.98,-1171.67,-1265.52,-2129.97,-3368.72,0,0,, 투자활동현금흐름,-645,-448,-1204,-1614,-104,0,0
, 유형자산취득,-2014.88,2248.04,2725.59,-546.67,-755.16,-1064.78,-1514.94,-2167.18,-2709.15,0,0,, 유형자산취득,-584.39,-398.65,-979.53,-731.07,-599.9,0,0
, 재무활동현금흐름,-25.31,-5423.71,-5033.7,-4170.71,-1979.49,-1550.24,-1491.41,-1520.2,-1389.89,0,0,, 재무활동현금흐름,-447.91,-425.09,-293.23,-36.27,-635.3,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,12862.9,8129.19,9716.67,6261.82,5733.24,6132.06,6921.57,6795.31,6625.23,0,0,, 1. 유동자산,6795.31,7476.84,7107.21,6574.47,6625.23,0,0
,    현금성자산,2877.98,2235.04,4007.09,2781.68,2450.9,2076.48,2087.14,2553.14,2375.6,0,0,,    현금성자산,2553.14,2492.59,2633.38,2131.61,2375.6,0,0
, 매출채권,3878.87,1962.97,774.03,1151.4,932.01,1008.13,1429.34,1314.24,1491.46,0,0,, 매출채권,1314.24,1191.62,1330.4,1093.43,1491.46,0,0
, 재고자산,809.71,836.6,590.93,400.4,477.94,502.55,610.5,653.22,572.21,0,0,, 재고자산,653.22,668.83,518.01,572.97,572.21,0,0
, 2. 비유동자산,57262.28,40454.49,35862.63,36881.02,37573.22,32811.56,34273.39,37746.46,39968.04,0,0,, 2. 비유동자산,37746.46,40655.36,40922.66,42907.99,39968.04,0,0
, 유형자산,54135.7,39698.13,35211.69,36403.61,36780.16,32236.16,33627.53,37369.99,38730.47,0,0,, 유형자산,37369.99,40272.66,40603.38,41639.45,38730.47,0,0
, 무형자산,334.08,92.07,56.29,85.1,102.64,96.16,86.14,77.89,66.39,0,0,, 무형자산,77.89,78.06,79.52,73.03,66.39,0,0
,     투자자산 등,2792.5,664.29,594.65,392.31,690.42,479.24,559.72,298.58,1171.18,0,0,,     투자자산 등,298.58,304.64,239.76,1195.51,1171.18,0,0
,      * 지분투자,632.12,64.81,71.06,15.62,19.99,21.46,22.59,23.37,806.53,0,0,,      * 지분투자,23.37,24.3,24.36,815.67,806.53,0,0
, 1+2= 총자산,71501.82,48801.29,45579.3,43142.84,43306.46,38943.62,41194.96,44541.77,46593.27,48689.27,51072.27,, 1+2= 총자산,44541.77,48132.2,48029.87,49482.46,46593.27,0,0
,    매입채무,3475.62,1444.05,809.48,851.34,814.1,875.71,1264.68,1201.86,1409.03,0,0,,    매입채무,1201.86,1361.27,1221.28,1260.37,1409.03,0,0
, 차입금,43188.76,21739.01,17668.38,15198.84,15203.09,12221.24,11270.26,12610.48,14781.67,0,0,, 차입금,12610.48,13848.96,14019,15537.81,14781.67,0,0
, 부채총계,53712.42,46392.15,31353.49,18828.45,17647.86,14846.1,14590.59,15546.46,18526.75,18526.75,18526.75,, 부채총계,15546.46,17299.57,17455.02,19116.48,18526.75,0,0
, 자본총계,17789.4,2409.14,14225.81,24314.39,25658.6,24097.52,26604.37,28995.31,28066.52,0,0,, 자본총계,28995.31,30832.63,30574.85,30365.98,28066.52,0,0
, 지배주주지분,17702.95,2326.97,14212.89,24061.72,25406.75,23890.28,26437.87,28864.23,28066.52,30162.52,32545.52,, 지배주주지분,28864.23,30711.79,30571.06,30362.19,28066.52,0,0
, 총자산(개별),66526.1,46396.4,44394.32,42281.95,42596.12,38209.57,40547.23,43948.68,45427.36,0,0,, 총자산(개별),43948.68,47335.65,47512.72,48609.71,45427.36,0,0
, 부채총계(개별),47872.91,44555.17,30444.23,18298.18,17388.76,14477.41,14321.82,15274.8,17655.16,0,0,, 부채총계(개별),15274.8,16820.93,17146.27,18414.49,17655.16,0,0
, 자본총계(개별),18653.19,1841.23,13950.09,23983.77,25207.36,23732.16,26225.41,28673.88,27772.2,0,0,, 자본총계(개별),28673.88,30514.72,30366.45,30195.22,27772.2,0,0
