,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 판관비율,4.84,4.91,4.31,5.67,5.88,5.68,6.24,5.92,4.63,0,0,, 판관비율,6.16,5.13,4.36,4.95,4.15,0,0
, 영업이익률,6.44,-10.48,1.82,-22.58,1,0.85,3.76,6.05,5.22,5.71,5.91,, 영업이익률,3.8,5.37,5.12,6.24,4.3,5.57,5.58
, 지배주주순이익률,4.61,-7.21,0.62,-20.26,0.37,-0.82,1.25,4.6,3.64,4.4,4.55,, 지배주주순이익률,2.73,4.39,4.06,4.35,2,4.7,4.31
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-1989.2,-12309.24,2777.39,-8334.99,1879.24,-1340.41,4462.48,7841.24,443.69,0,0,, 영업활동현금흐름,1709,1218,610,-4103,2718,0,0
, 당기순이익,5244.65,-7086.59,563.53,-13043.49,94.25,-521.46,701.96,2955.81,2444.51,0,0,, 당기순이익,471.97,694.55,674.46,596.33,479.18,0,0
, 감가상각비,600.25,723.06,807.5,840.25,785.31,724.81,603.34,618.96,495.71,0,0,, 감가상각비,166.14,156.01,117.12,109.15,113.44,0,0
, 투자활동현금흐름,-1735.89,806.28,-2218.81,203.52,943.56,-152.42,206.94,-1472.11,734.2,0,0,, 투자활동현금흐름,-832,-416,809,376,-35,0,0
, 유형자산취득,-2075.44,-346.11,-533.8,185.29,-187.61,-76.13,-21.93,-162.43,-224.91,0,0,, 유형자산취득,-53.94,-75.09,-44.41,-43.26,-62.16,0,0
, 재무활동현금흐름,2587.98,9899.96,497.89,10723.79,-1018.72,380.62,-8491.73,-4222.6,704.31,0,0,, 재무활동현금흐름,-607.7,12.67,61.23,2140.68,-1510.27,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,41876.19,42661.8,45568.79,37750.12,36581.68,33031.41,29725.78,28837.78,31358.5,0,0,, 1. 유동자산,28837.78,29264.2,30700.31,31445.24,31358.5,0,0
,    현금성자산,4364.1,2637.84,3880.43,6957.34,8821.79,7451.21,3693.6,5895.12,7479.91,0,0,,    현금성자산,5895.12,6842.8,8240.89,6600.5,7479.91,0,0
, 매출채권,9678.02,10812.83,9852.68,7362.43,9420.85,13116.34,13831.12,12147.6,11261.15,0,0,, 매출채권,12147.6,6514.85,5362.11,6885.38,11261.15,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,14859.34,16625.96,15949.88,18557.46,18619.55,17806.83,16559.35,16614.69,16197.26,0,0,, 2. 비유동자산,16614.69,16446.41,16509.71,16472.93,16197.26,0,0
, 유형자산,7332.63,7153.54,6899.2,6865.41,6568.13,4267.65,3979.18,4280.11,4382.93,0,0,, 유형자산,4280.11,4278.61,4257.73,4221.44,4382.93,0,0
, 무형자산,397.96,524.65,592.43,502.61,957.19,710.89,548.11,356.89,352.89,0,0,, 무형자산,356.89,307.16,316.82,335.88,352.89,0,0
,     투자자산 등,7128.76,8947.76,8458.25,11189.44,11094.23,12828.29,12032.06,11977.7,11461.43,0,0,,     투자자산 등,11977.7,11860.65,11935.16,11915.61,11461.43,0,0
,      * 지분투자,11.77,196.79,158.31,230.28,308.85,323.91,440.46,775.23,771.37,0,0,,      * 지분투자,775.23,665.01,801.2,583.74,771.37,0,0
, 1+2= 총자산,56735.53,59287.76,61518.66,56307.59,55201.24,50838.24,46285.13,45452.48,47555.76,50602.76,53899.76,, 1+2= 총자산,45452.48,45710.61,47210.02,47918.17,47555.76,0,0
,    매입채무,19346.29,16965.39,17813.5,12043.12,8260.53,4780.88,5024.77,5157.15,6108.84,0,0,,    매입채무,5157.15,5588.26,5932.72,4685.42,6108.84,0,0
, 차입금,3740.5,15871.58,15387.51,28220.62,14516.07,14448.86,5575.44,1481.79,2325.53,0,0,, 차입금,1481.79,1955.09,1999.13,3788.27,2325.53,0,0
, 부채총계,39848.02,50231.17,51985.22,59436.94,45239.2,40791.6,35947.43,32423.77,31738.4,31738.4,31738.4,, 부채총계,32423.77,31768.67,32646.63,32664.75,31738.4,0,0
, 자본총계,16887.51,9056.59,9533.44,-3129.35,9962.04,10046.65,10337.7,13028.71,15817.36,0,0,, 자본총계,13028.71,13941.94,14563.39,15253.42,15817.36,0,0
, 지배주주지분,16881.71,9065.04,9526.97,-3144.89,10109.37,10261.87,10549.81,13228.47,16006.98,19053.98,22350.98,, 지배주주지분,13228.47,14159.75,14782.25,15566.02,16006.98,0,0
, 총자산(개별),47838.38,49742.45,50447.9,46164.9,46374.07,42067.11,40036.23,36656.6,38271.34,0,0,, 총자산(개별),36656.6,36142.38,36224.47,37870.61,38271.34,0,0
, 부채총계(개별),31147.58,41060.98,42024.07,50476.75,37216.86,33820.54,31775.14,27307.87,26183.2,0,0,, 부채총계(개별),27307.87,26248.59,25852.22,26780.36,26183.2,0,0
, 자본총계(개별),16690.8,8681.47,8423.82,-4311.85,9157.21,8246.57,8261.09,9348.73,12088.14,0,0,, 자본총계(개별),9348.73,9893.79,10372.24,11090.25,12088.14,0,0
