,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, EPS,284.55,325.57,245.79,252.05,309.13,632.15,496.33,1012.38,1202.77,1202.69,,,,,,,,,,
, BPS,4475.03,4772.76,5031.21,5292.84,5283.23,5909.62,6405.74,7404.72,8637.11,8636.92,,,,,,,,,,
, EPS증가율(%),8.1,14.4,-24.5,2.5,22.6,104.5,-21.5,104,18.8,0,,,,,,,,,,
, BPS증가율(%),0.1,6.7,5.4,5.2,-0.2,11.9,8.4,15.6,16.6,0,,,,,,,,,,
, PER,8.72,6.29,13.69,12.74,11.14,6.64,9.03,10.32,11.43,14.13,,,,,,,,,,
, PBR,0.55,0.43,0.67,0.61,0.65,0.71,0.7,1.41,1.59,1.97,,,,,,,,,,
, PSR,0.78,0.77,1.06,1,1.08,1.02,1.07,1.93,2.36,2.92,,,,,,,,,,
, ROE,6.36,6.82,4.89,4.76,5.85,10.7,7.75,13.67,13.93,13.93,,,,,,,,,,
, ROA,4.1,4.14,2.95,2.98,3.24,6.11,4.32,7.59,8.41,8.41,,,,,,,,,,
, EV,571.05,596.22,838.8,732.75,1125.32,1301.59,1423.33,2520.06,2989.09,3581,,,,,,,,,,
, EBITDA,119.06,102.37,105.24,118.55,151.68,192.49,213.96,339.8,409.1,409.08,,,,,,,,,,
, EV/EBITDA,4.8,5.82,7.97,6.18,7.42,6.76,6.65,7.42,7.31,8.75,,,,,,,,,,
, DPS,0,0,0,9.26,0,9.8,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,3.66,0,1.55,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0.29,0,0.23,0,0,0,0,,,,,,,,,,
, 차입금비율(%),37.67,47.7,44.37,39.73,61.59,57.83,64.57,63.26,46.39,46.39,,,,,,,,,,
, 부채비율(%),55.27,64.76,65.85,59.58,78.73,75.05,79.39,80.21,65.51,65.51,,,,,,,,,,
, 매출채권회전일수,55.12,63.78,56.12,49.39,51.29,41.85,33.71,32.81,30.98,30.98,,,,,,,,,,
, 재고자산회전일수,0.81,1.48,1.34,1.03,0.91,0.5,0.61,0.59,24.14,24.14,,,,,,,,,,
, 상장주식수 (만주),1525.24,1525.01,1525.26,1525.89,1819,1819.98,1819.96,1819.96,1819.96,1820,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,485.19,404.29,486.35,487.51,580.63,752.31,760.71,986.21,1060.34,1060.33,,, 매출액,279.61,273.29,279.21,260.55,247.28,,
, -매출원가,385.96,309.29,387.52,383.5,453.54,587.45,584.57,693.16,709.02,709.02,,, -매출원가,189.18,187.06,164.85,164.79,192.32,,
, =매출총이익,99.23,95,98.82,104.01,127.09,164.86,176.14,293.05,351.31,351.31,,, =매출총이익,90.43,86.23,114.36,95.76,54.96,,
, -판매비와관리비,28.95,24.82,28.44,27.86,33.55,39.61,26.8,31.47,34.35,34.35,,, -판매비와관리비,9.37,8.47,10.65,8.11,7.12,,
, =영업이익,70.27,70.19,70.38,76.15,93.54,125.25,149.34,261.58,316.97,316.96,,, =영업이익,81.06,77.76,103.71,87.65,47.84,,
, +- 비영업손익,-17.21,-7.84,-22.94,-28.07,-26.87,23.16,-28.39,-19.8,-38.63,-38.63,,, +- 비영업손익,1.9,-11.92,-3.18,-3.92,-19.61,,
, (금융손익),-14.16,-10.54,-9.23,-7.94,-14.3,-14.1,-11.75,-8.46,-36.62,-36.62,,, (금융손익),-2.85,-1.56,-6.05,-4.79,-24.22,,
, (관계기업손익),0,0,0,0,0,1.22,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),0,1.01,-11.31,-14.32,-14.52,39.87,-14.05,-9.87,-3.8,-3.81,,, (외환손익),-1.99,-8.69,2.06,0,2.82,,
, =세전순익,53.06,62.34,47.45,48.08,66.67,148.41,120.95,241.78,278.34,278.35,,, =세전순익,82.97,65.84,100.54,83.73,28.24,,
, -법인세,9.66,12.69,9.96,9.63,11.82,32.6,30.62,57.53,59.44,59.44,,, -법인세,25.12,15.31,20.56,17.63,5.94,,
, =순이익,43.4,49.65,37.49,38.46,54.85,115.82,90.33,184.25,218.9,218.89,,, =순이익,57.85,50.52,79.98,66.1,22.29,,
, 지배주주순익,43.4,49.65,37.49,38.46,56.23,115.05,90.33,184.25,218.9,218.89,,, 지배주주순익,57.85,50.52,79.98,66.1,22.29,,
, 비지배주주순익,0,0,0,0,-1.38,0.77,0,0,0,0,,, 비지배주주순익,0,0,0,0,0,,
, 매출원가비중,79.55,76.5,79.68,78.67,78.11,78.09,76.85,70.29,66.87,66.87,,, 매출원가비중,67.66,68.45,59.04,63.25,77.77,,
, 매출총이익율,20.45,23.5,20.32,21.33,21.89,21.91,23.15,29.71,33.13,33.13,,, 매출총이익율,32.34,31.55,40.96,36.75,22.23,,
, 판관비율,5.97,6.14,5.85,5.71,5.78,5.27,3.52,3.19,3.24,3.24,,, 판관비율,3.35,3.1,3.81,3.11,2.88,,
, 영업이익률,14.48,17.36,14.47,15.62,16.11,16.65,19.63,26.52,29.89,29.89,,, 영업이익률,28.99,28.45,37.14,33.64,19.35,,
, 지배주주순이익률,8.94,12.28,7.71,7.89,9.68,15.29,11.87,18.68,20.64,20.64,,, 지배주주순이익률,20.69,18.49,28.65,25.37,9.01,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,81.35,73.33,120.39,108.06,92.7,165.34,172.08,304.7,336.08,336,,, 영업활동현금흐름,126,65,103,60,108,,
, 당기순이익,43.4,49.65,37.49,38.46,54.85,115.82,90.33,184.25,218.9,218.89,,, 당기순이익,57.85,50.52,79.98,66.1,22.29,,
, 감가상각비,48.79,32.18,34.85,42.4,58.14,67.24,64.62,78.22,92.13,92.12,,, 감가상각비,31.42,0,44.73,21.12,26.27,,
, 투자활동현금흐름,-51.41,-143.01,-145.8,-12.29,-171.27,-296.71,-232.14,-314.47,-177.85,-178,,, 투자활동현금흐름,-44,-76,-18,-71,-13,,
, 유형자산취득,-27.11,-155.39,-155.06,-31.23,-149.37,-301.13,-236.12,-298.78,-50.37,-50.38,,, 유형자산취득,-30.92,-10.95,-11.27,-8.37,-19.79,,
, 재무활동현금흐름,-14.23,91.1,-18.43,-33.18,97.33,123.21,119.11,84.6,-129.74,-129.74,,, 재무활동현금흐름,10.73,-20.76,-30.61,-36.2,-42.17,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,144.55,149.72,96.89,149.55,187.95,176.95,221.22,331.19,384.04,384.04,,, 1. 유동자산,331.19,296.53,349.33,308.05,384.04,,
,    현금성자산,35.39,56.79,12.94,76.29,95.04,84.55,143.34,217.82,239.56,239.56,,,    현금성자산,217.82,190.82,242.74,193.72,239.56,,
, 매출채권,73.27,70.64,74.78,65.97,81.59,86.25,70.26,88.65,90.01,90.01,,, 매출채권,88.65,91.33,88.76,95.66,90.01,,
, 재고자산,0.86,1.25,1.42,1.08,1.13,0.81,0.97,1.12,46.9,46.9,,, 재고자산,1.12,0.92,0.75,0.5,46.9,,
, 2. 비유동자산,915.25,1049.5,1175.8,1139.31,1545.1,1705.77,1870.1,2097.45,2217.68,2217.68,,, 2. 비유동자산,2097.45,2155.96,2165.55,2218.9,2217.68,,
, 유형자산,815.85,942.11,1074.8,1063.22,1468.15,1626.54,1794.96,2020.73,1992.89,1992.89,,, 유형자산,2020.73,2007.79,1998.66,1994.44,1992.89,,
, 무형자산,34.17,34.17,34.17,34.17,34.17,34.17,34.17,34.17,34.17,34.17,,, 무형자산,34.17,34.17,34.17,34.17,34.17,,
,     투자자산 등,65.23,73.23,66.84,41.92,42.78,45.05,40.97,42.55,190.62,190.62,,,     투자자산 등,42.55,114,132.73,190.29,190.62,,
,      * 지분투자,0,0,0,0,0,0,0,0,0,0,,,      * 지분투자,0,0,0,0,0,,
, 1+2= 총자산,1059.8,1199.22,1272.69,1288.86,1733.04,1882.71,2091.32,2428.63,2601.72,2601.72,,, 1+2= 총자산,2428.63,2452.49,2514.88,2526.95,2601.72,,
,    매입채무,14.71,16.72,28.26,16.97,30.53,26.5,27.6,33.38,27.82,27.82,,,    매입채무,33.38,32.52,23.91,35.02,27.82,,
, 차입금,257.13,347.21,340.5,320.85,597.23,621.95,752.73,852.48,729.19,729.19,,, 차입금,852.48,842.74,809.37,770.82,729.19,,
, 부채총계,377.26,471.37,505.3,481.22,763.4,807.17,925.5,1081,1029.81,1029.81,,, 부채총계,1081,1059.6,1026.78,974.36,1029.81,,
, 자본총계,682.55,727.85,767.39,807.63,969.65,1075.54,1165.82,1347.63,1571.92,1571.92,,, 자본총계,1347.63,1392.89,1488.1,1552.59,1571.92,,
, 지배주주지분,682.55,727.85,767.39,807.63,961.02,1075.54,1165.82,1347.63,1571.92,1571.92,,, 지배주주지분,1347.63,1392.89,1488.1,1552.59,1571.92,,
, 총자산(개별),1059.8,1199.22,1272.69,1288.86,1404.5,1635.47,1871.75,2214.76,2405.39,,,, 총자산(개별),2214.76,2250.77,2302.98,2316.63,2405.39,,
, 부채총계(개별),377.26,471.37,505.3,481.22,446.6,590.06,732.45,910.15,891.69,,,, 부채총계(개별),910.15,896.05,866.16,822.17,891.69,,
, 자본총계(개별),682.55,727.85,767.39,807.63,957.9,1045.41,1139.3,1304.61,1513.7,,,, 자본총계(개별),1304.61,1354.72,1436.82,1494.46,1513.7,,
