,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익(개별),-26.93,-70.51,-52.08,10.87,-308.85,-268.59,-380.83,-445.36,-387.29,0,,, 영업이익(개별),-130.83,-49.06,-97.74,-116.96,-123.53,,
, 순이익(개별),-20.96,-89.99,-74.13,-14.27,-309.33,-193.3,-340.67,9.79,182.42,0,,, 순이익(개별),-113.05,-68.81,-89.3,330.1,10.44,,
, 영업이익율(%개별),-43.07,-122.52,-31.27,3.34,-272.07,-94.39,-295.63,-394.02,-208.86,0,,, 영업이익율(%개별),-356.78,-63.69,-574.94,-1714.96,-146.03,,
, 개별/연결 순익(%),100,100,100,100,100,100,100,-5.93,66.17,0,,, 개별/연결 순익(%),100,46.08,118.61,96.09,6.66,,
, 연간 주가 상승율,14.29,51.11,75,97.27,-8.09,69.18,-0.55,-13.91,98.88,-15.37,,, EPS,-454.53,-600.36,-302.71,1381.21,630.31,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,,,,,,,,
, 시가총액,1118.61,1707.75,3512.49,7788.26,7676.41,14487.05,14830.14,14850.81,30699.33,26165,,,,,,,,,,
, 주가,9000,13600,23800,46950,43150,73000,72600,62500,124300,105199.9,,,,,,,,,,
, EPS,-168.64,-716.65,-502.29,-86.02,-1738.78,-974.03,-1667.73,-694.79,1116.29,-2528.98,,,,,,,,,,
, BPS,3686.94,3050.33,6838.95,7581.56,7314.46,5739.85,15690.21,12495.49,21686.34,19005.74,,,,,,,,,,
, EPS증가율(%),70.3,-325,29.9,82.9,-1921.3,44,-71.2,58.3,260.7,-326.6,,,,,,,,,,
, BPS증가율(%),0,-17.3,124.2,10.9,-3.5,-21.5,173.4,-20.4,73.6,-12.4,,,,,,,,,,
, PER,-53.37,-18.98,-47.38,-545.78,-24.82,-74.95,-43.53,-89.96,111.35,-41.6,,,,,,,,,,
, PBR,2.44,4.46,3.48,6.19,5.9,12.72,4.63,5,5.73,5.54,,,,,,,,,,
, PSR,17.89,29.67,21.09,23.95,67.62,50.91,115.12,131.39,165.56,118.39,,,,,,,,,,
, ROE,-4.57,-23.49,-7.34,-1.13,-23.77,-16.97,-10.63,-5.56,5.15,-13.31,,,,,,,,,,
, ROA,-3.31,-16.11,-6.5,-1,-19.5,-13.74,-9.09,-4.61,4.62,-11.78,,,,,,,,,,
, EV,1200.11,1794.34,3920.23,7966.03,8089.19,14520.39,16195.46,15283.71,30895.87,26362,,,,,,,,,,
, EBITDA,7.4,-26.16,13.53,46.94,-283.38,-242.09,-358,-420.33,-362.4,-362.39,,,,,,,,,,
, EV/EBITDA,162.18,-68.59,289.74,169.71,-28.55,-59.98,-45.24,-36.36,-85.25,-72.74,,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),26.87,34.86,7.19,2.39,15.38,13.42,10.8,13.26,5.06,5.06,,,,,,,,,,
, 부채비율(%),38.3,45.8,13.06,12.99,21.88,23.55,16.94,20.63,11.25,11.25,,,,,,,,,,
, 매출채권회전일수,7.3,204.22,57.74,236.78,173.5,188,47.66,81.6,53.91,53.91,,,,,,,,,,
, 재고자산회전일수,0,27.25,11.63,14.31,9.85,0,0,0,0,0,,,,,,,,,,
, 상장주식수 (만주),1242.9,1255.7,1475.84,1658.84,1779.01,1984.53,2042.72,2376.13,2469.78,2487.17,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,62.52,57.55,166.56,325.2,113.52,284.55,128.82,113.03,185.43,221,,, 매출액,36.67,77.03,17,6.82,84.59,,
, -매출원가,6.51,19.96,33.89,48.96,47.79,106.92,63.27,38.5,68.67,0,,, -매출원가,22.86,1.83,6.19,4.31,56.36,,
, =매출총이익,56,37.58,132.66,276.24,65.73,177.62,65.55,74.53,116.77,0,,, =매출총이익,13.81,75.2,10.81,2.51,28.23,,
, -판매비와관리비,82.93,108.09,184.74,265.37,374.59,446.21,446.38,519.89,508.36,0,,, -판매비와관리비,144.64,124.28,108.59,121.3,154.17,,
, =영업이익,-26.93,-70.51,-52.08,10.87,-308.85,-268.59,-380.83,-445.36,-391.6,-459,,, =영업이익,-130.83,-49.08,-97.78,-118.79,-125.94,,
, +- 비영업손익,5.97,-19.48,-22.06,-25.13,-0.47,75.3,40.16,280.27,666.95,0,,, +- 비영업손익,17.79,-100.24,22.48,462.05,282.66,,
, (금융손익),-3.69,-17.37,-7.79,1.11,-1.52,-8.85,-13.39,-30.72,92.97,0,,, (금융손익),8.19,-11.41,0.59,199.59,-95.8,,
, (관계기업손익),-0.24,-2.12,-21.81,-62.29,-9.3,-30.66,29.15,-161.38,-147.53,0,,, (관계기업손익),0,-80.47,-59.22,-173.84,166.01,,
, (외환손익),-0.39,-0.33,1.98,2.32,-7.23,-1.27,-0.81,1.62,-4.96,0,,, (외환손익),-0.02,0.21,-0.07,0.08,-5.18,,
, =세전순익,-20.96,-89.99,-74.13,-14.27,-309.33,-193.3,-340.67,-165.09,275.36,0,,, =세전순익,-113.05,-149.32,-75.3,343.25,156.73,,
, -법인세,0,0,0,0,0,0,0,0,0,0,,, -법인세,0,0,0,0,0,,
, =순이익,-20.96,-89.99,-74.13,-14.27,-309.33,-193.3,-340.67,-165.09,275.36,0,,, =순이익,-113.05,-149.32,-75.3,343.25,156.73,,
, 지배주주순익,-20.96,-89.99,-74.13,-14.27,-309.33,-193.3,-340.67,-165.09,275.7,-629,,, 지배주주순익,-113.05,-149.32,-75.29,343.53,156.77,,
, 비지배주주순익,0,0,0,0,0,0,0,0,-0.34,0,,, 비지배주주순익,0,0,-0.01,-0.28,-0.04,,
, 매출원가비중,10.41,34.68,20.35,15.06,42.1,37.58,49.12,34.06,37.03,0,,, 매출원가비중,62.34,2.38,36.41,63.2,66.63,,
, 매출총이익율,89.57,65.3,79.65,84.94,57.9,62.42,50.88,65.94,62.97,0,,, 매출총이익율,37.66,97.62,63.59,36.8,33.37,,
, 판관비율,132.65,187.82,110.92,81.6,329.98,156.81,346.51,459.96,274.15,0,,, 판관비율,394.44,161.34,638.76,1778.59,182.26,,
, 영업이익률,-43.07,-122.52,-31.27,3.34,-272.07,-94.39,-295.63,-394.02,-211.18,-207.69,,, 영업이익률,-356.78,-63.72,-575.18,-1741.79,-148.88,,
, 지배주주순이익률,-33.53,-156.37,-44.51,-4.39,-272.49,-67.93,-264.45,-146.06,148.68,-284.62,,, 지배주주순이익률,-308.29,-193.85,-442.88,5037.1,185.33,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,16.68,-66.98,64.67,-16.43,-140.99,-261.04,-200.54,-415.72,-226.91,0,,, 영업활동현금흐름,-123,-41,-100,-78,-8,,
, 당기순이익,-20.96,-89.99,-74.13,-14.27,-309.33,-193.3,-340.67,-165.09,275.36,0,,, 당기순이익,-113.05,-149.32,-75.3,343.25,156.73,,
, 감가상각비,34.33,44.35,65.61,36.07,25.47,26.5,22.83,25.03,29.2,0,,, 감가상각비,6.81,6.19,7.62,7.8,7.59,,
, 투자활동현금흐름,-269.29,48.9,-255.42,-548.24,-536.45,177.7,-1856.24,16.37,-643.94,0,,, 투자활동현금흐름,231,-134,346,-38,-818,,
, 유형자산취득,-24.11,-16.05,-57.77,-30.43,-17.03,-197.11,-77.03,-36.01,-221.42,0,,, 유형자산취득,0,-24.42,-23.38,-116.42,-57.2,,
, 재무활동현금흐름,257.64,5.72,609.75,204.12,810.97,-36.38,2509.25,33.28,733.58,0,,, 재무활동현금흐름,2.63,15.22,13.07,12.09,693.2,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,210.67,89.28,517,434.17,718.64,288.92,1775.18,958.17,206.46,0,,, 1. 유동자산,958.17,660.8,535.81,408.57,206.46,,
,    현금성자산,44.59,32.06,451.07,90.52,224.05,104.32,556.8,190.52,52.12,0,,,    현금성자산,190.52,31.69,291.15,187.12,52.12,,
, 매출채권,1.25,32.2,26.35,210.96,53.96,146.56,16.82,25.27,27.39,0,,, 매출채권,25.27,13.28,15.82,4.9,27.39,,
, 재고자산,0,1.49,1.08,1.92,1.29,0,0,0,0,0,,, 재고자산,0,0,0,0,0,,
, 2. 비유동자산,423.1,469.19,624.12,986.83,867.29,1118.41,1972.93,2623.6,5762.62,0,,, 2. 비유동자산,2847.95,2774.13,3664.07,4907.92,5762.62,,
, 유형자산,197.89,198.64,238.16,243.45,236.04,412.95,471.77,498.39,718.56,0,,, 유형자산,498.39,517.56,539.03,658.24,718.56,,
, 무형자산,63.04,111.99,206.5,356.76,46.96,41.93,40.98,46.01,40.65,0,,, 무형자산,46.01,59.46,57.21,59.16,40.65,,
,     투자자산 등,162.17,158.56,179.47,386.63,584.28,663.53,1460.19,2079.19,5003.41,0,,,     투자자산 등,2303.55,2197.1,3067.84,4190.52,5003.41,,
,      * 지분투자,89.01,88.95,116.59,255.88,323.75,373.7,623.74,968.26,1939.91,0,,,      * 지분투자,1192.61,1045.21,1071.45,961.25,1939.91,,
, 1+2= 총자산,633.77,558.47,1141.12,1421.01,1585.93,1407.34,3748.11,3581.77,5969.08,5340.08,,, 1+2= 총자산,3806.12,3434.93,4199.88,5316.49,5969.08,,
,    매입채무,0,0.04,0.2,0.13,0,0,0,0,0,0,,,    매입채무,0,0,0,0,0,,
, 차입금,123.13,133.52,72.57,30,200.09,152.92,346.1,393.77,271.55,0,,, 차입금,393.77,405.45,418.9,202.85,271.55,,
, 부채총계,175.52,175.44,131.79,163.34,284.68,268.25,543.04,612.67,603.75,603.75,,, 부채총계,612.67,650.38,614.71,355.93,603.75,,
, 자본총계,458.25,383.03,1009.32,1257.66,1301.25,1139.09,3205.07,2969.09,5365.33,0,,, 자본총계,3193.45,2784.56,3585.17,4960.56,5365.33,,
, 지배주주지분,458.25,383.03,1009.32,1257.66,1301.25,1139.09,3205.07,2969.09,5356.05,4727.05,,, 지배주주지분,3193.45,2782.7,3575.94,4951.61,5356.05,,
, 총자산(개별),633.77,558.47,1141.12,1421.01,1585.93,1407.34,3748.11,3806.12,6144.55,0,,, 총자산(개별),3806.12,3720.37,4461.85,5594.48,6144.55,,
, 부채총계(개별),175.52,175.44,131.79,163.34,284.68,268.25,543.04,612.67,601.66,0,,, 부채총계(개별),612.67,649.6,613.92,354.91,601.66,,
, 자본총계(개별),458.25,383.03,1009.32,1257.66,1301.25,1139.09,3205.07,3193.45,5542.89,0,,, 자본총계(개별),3193.45,3070.78,3847.94,5239.57,5542.89,,
