,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, (외환손익),-75.58,-7.56,49.83,17.18,24.46,0.28,-102.7,-16.86,-127.34,0,0,, (외환손익),-58.52,139.95,-80.25,103.15,-290.18,0,0
, =세전순익,1789.37,1628.02,1846.79,1907.74,1538,1310.87,1691.16,2336.47,2493.98,0,0,, =세전순익,290.44,631.97,468.23,1153.7,240.08,0,0
, -법인세,472.67,408.72,413.61,462.5,448.29,364.15,578.31,593.65,669.72,0,0,, -법인세,109.7,157.63,131.5,279.06,101.53,0,0
, =순이익,1316.69,1219.29,1433.18,1445.24,1089.71,946.73,1112.85,1742.83,1824.26,0,0,, =순이익,180.74,474.34,336.73,874.64,138.55,0,0
, 지배주주순익,1191.14,1105.03,1281.23,1298.92,1099.81,1086.88,1130.59,1662.85,1476.62,1639,1958,, 지배주주순익,200.47,423.78,291.78,721.83,39.23,380,496
, 비지배주주순익,125.56,114.26,151.95,146.32,-10.1,-140.15,-17.74,79.98,347.64,0,0,, 비지배주주순익,-19.73,50.56,44.95,152.81,99.32,0,0
, 매출원가비중,72.19,74.49,72.92,71.65,73.67,73.27,72.91,74.63,74.52,0,0,, 매출원가비중,76.78,73.12,73.86,75.71,74.77,0,0
, 매출총이익율,27.81,25.51,27.08,28.35,26.33,26.73,27.09,25.37,25.48,0,0,, 매출총이익율,23.22,26.88,26.14,24.29,25.23,0,0
, 판관비율,10.22,11,12.19,15.93,17.36,17.72,17.52,15.42,14.95,0,0,, 판관비율,16.94,17.31,16.65,10.79,16.96,0,0
, 영업이익률,17.59,14.51,14.88,12.42,8.97,9.02,9.57,9.95,10.53,10.38,10.75,, 영업이익률,6.28,9.56,9.48,13.5,8.27,10.05,12.43
, 지배주주순이익률,11.25,9.97,10.28,8.2,5.49,5.41,5.38,6.96,5.99,6.31,7.1,, 지배주주순이익률,3.62,8.01,5.35,8.94,0.67,6.74,7.84
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,1785.55,1019.68,1947.02,2583.55,1018.95,1591.43,1839.42,2317.53,3460.9,0,0,, 영업활동현금흐름,1685,-593,-1362,3182,2233,0,0
, 당기순이익,1316.69,1219.29,1433.18,1445.24,1089.71,946.73,1112.85,1742.83,1824.26,0,0,, 당기순이익,180.74,474.34,336.73,874.64,138.55,0,0
, 감가상각비,307.64,296.43,343.18,519.32,577.41,595.39,642.05,824.05,838.44,0,0,, 감가상각비,251.26,202.43,221.42,204.52,210.07,0,0
, 투자활동현금흐름,-2343.13,-1721.92,-929.49,-1671.14,-1021.98,-1673.3,-1168.67,-1116.6,72.84,0,0,, 투자활동현금흐름,-539,67,1218,-664,-549,0,0
, 유형자산취득,-1515.31,-1059.59,-1039.52,-449.01,-566.02,-1430.17,-1228.48,-1083.43,-799.58,0,0,, 유형자산취득,-244.51,-211.4,-229.23,-108.81,-250.13,0,0
, 재무활동현금흐름,272.5,919.11,-680.31,1563.58,87.83,-471.12,-804.26,-251.36,-1286.61,0,0,, 재무활동현금흐름,-1101.18,1013.74,1540.87,-3400.49,-440.74,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,5085.43,6093.55,6866.27,12608.46,14139.47,12774.31,13370.82,15009.06,16845.84,0,0,, 1. 유동자산,15009.06,18188.9,20670.68,17468.14,16845.84,0,0
,    현금성자산,1450.27,1653.87,2018.2,4533.77,4610.4,3889.66,3561.33,4468.99,6648.77,0,0,,    현금성자산,4468.99,4982.26,6455.07,5720.05,6648.77,0,0
, 매출채권,1071.52,1520.88,1635.42,3098.91,3292.64,2982.86,3289.47,3541.42,3355.34,0,0,, 매출채권,3541.42,3678.95,4760.51,4719.47,3355.34,0,0
, 재고자산,1591.49,1721.46,2150.52,3898.62,4806.22,4347.82,4938.53,5403.66,4978.45,0,0,, 재고자산,5403.66,7509.13,7916.78,5157.45,4978.45,0,0
, 2. 비유동자산,4899.78,6029.21,7074.7,9601.82,9757.65,9974.6,13018.64,16036.4,13537.02,0,0,, 2. 비유동자산,16036.4,15102.12,14330.57,14767.68,13537.02,0,0
, 유형자산,3519.79,4074.17,5139.12,5617.61,5656.53,5520.63,6317.06,6077.81,5992.7,0,0,, 유형자산,6077.81,6412.17,6400.22,6164.92,5992.7,0,0
, 무형자산,39.06,34.46,181.07,1982.68,2159.16,1619.66,1530.87,1595.14,1600.17,0,0,, 무형자산,1595.14,1689.79,1655.01,1657.37,1600.17,0,0
,     투자자산 등,1340.94,1920.58,1754.51,2001.53,1941.96,2834.31,5170.71,8363.45,5944.15,0,0,,     투자자산 등,8363.45,7000.16,6275.34,6945.38,5944.15,0,0
,      * 지분투자,111.29,579.24,579.43,104.99,84.42,57.26,4.24,3,7.42,0,0,,      * 지분투자,3,3.22,2.62,2.64,7.42,0,0
, 1+2= 총자산,9985.21,12122.76,13940.96,22210.29,23897.12,22748.91,26389.46,31045.46,30382.85,32021.85,33979.85,, 1+2= 총자산,31045.46,33291.02,35001.24,32235.82,30382.85,0,0
,    매입채무,592.81,564.86,878.43,1733.64,2076.99,1796.39,1971.14,1803.26,1783.94,0,0,,    매입채무,1803.26,2569.98,2358.54,1415.46,1783.94,0,0
, 차입금,1159.24,958.72,1106.17,3800.06,5022.92,4328.7,3825.02,4626.29,3824.95,0,0,, 차입금,4626.29,5974.44,7615,4365.57,3824.95,0,0
, 부채총계,3179.7,3102.83,3818.27,8585.97,10121.77,9341.49,9758.21,11355.51,10442.88,10442.88,10442.88,, 부채총계,11355.51,13434.73,14666.14,10878.46,10442.88,0,0
, 자본총계,6805.51,9019.93,10122.7,13624.32,13775.35,13407.42,16631.25,19689.95,19939.98,0,0,, 자본총계,19689.95,19856.29,20335.11,21357.36,19939.98,0,0
, 지배주주지분,6417.06,8514.41,9721.72,11766.56,12450.19,12295.23,15445.7,18434.57,18348.49,19987.49,21945.49,, 지배주주지분,18434.57,18465.59,18910.35,19794.74,18348.49,0,0
, 총자산(개별),8135.53,9796.18,10747.78,13580.84,14185.1,14136.84,16426.07,18391.4,17972.89,0,0,, 총자산(개별),18391.4,17383.84,19019.28,19783.43,17972.89,0,0
, 부채총계(개별),2826.65,3004.13,3554.18,5522.59,5775.83,5063.72,5264.89,5504.62,5364.82,0,0,, 부채총계(개별),5504.62,5219.97,6319.55,6368.31,5364.82,0,0
, 자본총계(개별),5308.88,6792.04,7193.59,8058.25,8409.27,9073.12,11161.18,12886.78,12608.07,0,0,, 자본총계(개별),12886.78,12163.87,12699.73,13415.12,12608.07,0,0
