,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, =매출총이익,5862.93,8633.16,9088.16,8610.79,8988.69,9462.31,9127.24,10342.92,8644.32,0,0,, =매출총이익,3230.56,1981.03,747.93,2516.55,3398.82,0,0
, -판매비와관리비,2766.96,4997.81,5385,5015.29,4763.2,4777.95,4789.48,5504.82,5486.32,0,0,, -판매비와관리비,1519.47,1383.78,1326.02,1320.87,1455.65,0,0
, =영업이익,3095.97,3635.35,3703.16,3595.5,4225.48,4684.37,4337.76,4838.1,3158,5331,6242,, =영업이익,1711.09,597.25,-578.09,1195.68,1943.17,991,1225
, +- 비영업손익,329.31,331.56,6.23,-138.66,-68.96,-469.31,-541.55,-765.53,-1759.94,0,0,, +- 비영업손익,-265.2,-144.28,-231.65,-554.44,-829.58,0,0
, (금융손익),46.06,0.8,-122.67,-166.28,-219.73,-136.71,-184.19,-434.62,-965.55,0,0,, (금융손익),-362.08,86.22,-333.27,-324.65,-393.85,0,0
, (관계기업손익),8.29,80.59,126.99,125.59,90.25,85.08,62.61,34.92,29.72,0,0,, (관계기업손익),16.3,2.32,-26.79,35.43,18.77,0,0
, (외환손익),-142.08,31.18,-161.93,-106.05,-31.44,-264.61,-3.1,185.28,-288.95,0,0,, (외환손익),-190.81,120.68,16.61,-111.6,-314.65,0,0
, =세전순익,3425.28,3966.91,3709.4,3456.84,4156.53,4215.05,3796.21,4072.58,1398.06,0,0,, =세전순익,1445.9,452.97,-809.74,641.24,1113.59,0,0
, -법인세,973.83,845.88,804.91,1023.13,1118.97,1231.02,959.24,846.44,263.46,0,0,, -법인세,252.81,120.7,-205.9,132.16,216.5,0,0
, =순이익,2451.45,3121.03,2904.49,2433.71,3037.56,2984.03,2836.97,3226.13,1134.6,0,0,, =순이익,1193.08,332.27,-603.84,509.08,897.09,0,0
, 지배주주순익,2316.09,2963.92,2753.85,2305.09,2921.25,2885.63,2776.39,3185.37,1103.68,3380,4085,, 지배주주순익,1162.85,340.76,-590.29,491.82,861.38,622,774
, 비지배주주순익,135.36,157.11,150.64,128.62,116.31,98.4,60.58,40.76,30.92,0,0,, 비지배주주순익,30.23,-8.49,-13.55,17.26,35.71,0,0
, 매출원가비중,83.95,83.36,83.34,84.51,84.24,83.06,84.63,85.54,87.42,0,0,, 매출원가비중,83.53,88.17,93.74,86.76,83.82,0,0
, 매출총이익율,16.05,16.64,16.66,15.49,15.76,16.94,15.37,14.46,12.58,0,0,, 매출총이익율,16.47,11.83,6.26,13.24,16.18,0,0
, 판관비율,7.57,9.63,9.87,9.02,8.35,8.55,8.07,7.69,7.98,0,0,, 판관비율,7.75,8.26,11.09,6.95,6.93,0,0
, 영업이익률,8.47,7.01,6.79,6.47,7.41,8.39,7.31,6.76,4.59,6.81,7.42,, 영업이익률,8.72,3.57,-4.84,6.29,9.25,5.52,6.4
, 지배주주순이익률,6.34,5.71,5.05,4.15,5.12,5.17,4.68,4.45,1.61,4.32,4.86,, 지배주주순이익률,5.93,2.03,-4.94,2.59,4.1,3.47,4.04
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,2777.2,4179.52,3468.18,4475.16,3891.7,5666.51,4712.65,7783.77,7955.71,0,0,, 영업활동현금흐름,4529,-223,-1188,4365,5002,0,0
, 당기순이익,2451.45,3121.03,2904.49,2433.71,3037.56,2984.03,2836.97,3226.13,1134.6,0,0,, 당기순이익,1193.08,332.27,-603.84,509.08,897.09,0,0
, 감가상각비,1124.74,1619.33,1653.81,1738.8,1861.89,2015.11,2675.75,3807.31,4682.42,0,0,, 감가상각비,1048.55,1117.1,1135.61,1193.66,1236.05,0,0
, 투자활동현금흐름,-1278.02,-5535.21,-2819.71,-2559.04,-4518.78,-3465.09,-5767.23,-19353.03,-5944.85,0,0,, 투자활동현금흐름,-1186,-2329,-1377,-1437,-802,0,0
, 유형자산취득,-1269.65,-1881.12,-2440.7,-2153.29,-2305.68,-2927.47,-4100.6,-4248.34,-3977.75,0,0,, 유형자산취득,-466.61,-1416.06,-916.92,-931.5,-713.27,0,0
, 재무활동현금흐름,-788.85,1008.03,-439.67,-1118.45,483.12,-562.23,5637.18,8293.83,4845.54,0,0,, 재무활동현금흐름,-1513.18,3701.85,284.98,1565.9,-707.19,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,13734.54,17048.08,18562.38,19935.16,21509.82,22412.64,28592.01,29223.69,34646.8,0,0,, 1. 유동자산,29223.69,31653.52,27527.18,33026.69,34646.8,0,0
,    현금성자산,4013.2,3468.47,3813.39,4471.14,4251.6,5672.59,10177.86,6866.57,13253.66,0,0,,    현금성자산,6866.57,8159.7,5800.28,9907.32,13253.66,0,0
, 매출채권,6491.31,8303.49,9278.8,9990.77,9308.9,8831.22,9688.52,11733.48,10973.09,0,0,, 매출채권,11733.48,11034.78,9201.06,11392.57,10973.09,0,0
, 재고자산,2170.83,3472.11,3717.88,3822.41,4297.24,4686.43,5058.05,6128.27,6303.98,0,0,, 재고자산,6128.27,7576.32,7757.61,6928.56,6303.98,0,0
, 2. 비유동자산,8627.55,12490.9,13837.86,14658.46,17087.55,18783.17,24965.8,41600,43427.31,0,0,, 2. 비유동자산,41600,43258.01,43334.88,43855.55,43427.31,0,0
, 유형자산,6553.98,9698.54,10527.74,10927.16,11781.44,12620.03,15514.51,21303.62,22235.75,0,0,, 유형자산,21303.62,21822.67,21744.34,22083.89,22235.75,0,0
, 무형자산,1539.69,1560.01,1718.17,2073.86,3502.66,4376.53,5640.1,15928.3,16218.71,0,0,, 무형자산,15928.3,17076.1,16788.29,16846.66,16218.71,0,0
,     투자자산 등,533.88,1232.35,1591.94,1657.44,1803.46,1786.61,3811.18,4368.08,4972.85,0,0,,     투자자산 등,4368.08,4359.24,4802.25,4925,4972.85,0,0
,      * 지분투자,298.3,783.2,800.03,891.68,949.62,966.28,988.79,1019.62,1028.35,0,0,,      * 지분투자,1019.62,1062.44,1015.95,1054.51,1028.35,0,0
, 1+2= 총자산,22362.09,29538.98,32400.23,34593.61,38597.38,41195.81,53557.81,70823.69,78074.11,81454.11,85539.11,, 1+2= 총자산,70823.69,74911.52,70862.06,76882.24,78074.11,0,0
,    매입채무,4700.73,6604.17,6977.43,7247.93,7003.1,7328.89,7992.9,9534.37,10395.79,0,0,,    매입채무,9534.37,9431.17,6899.82,9881.22,10395.79,0,0
, 차입금,832.52,3094.97,4013.65,4010.83,6462.15,7568.76,16720.26,27340.18,34296.55,0,0,, 차입금,27340.18,31644.91,32738.09,34743.72,34296.55,0,0
, 부채총계,7975.16,14130.3,15700.31,16599.2,19748.31,20881.36,32241.25,47448.67,55679.76,55679.76,55679.76,, 부채총계,47448.67,51311.16,48315.25,54229.93,55679.76,0,0
, 자본총계,14386.93,15408.69,16699.92,17994.41,18849.06,20314.45,21316.56,23375.02,22394.35,0,0,, 자본총계,23375.02,23600.36,22546.81,22652.31,22394.35,0,0
, 지배주주지분,13966.47,14941.07,16185.27,17447,18275.86,19786.7,20367.3,22167.77,21174.1,24554.1,28639.1,, 지배주주지분,22167.77,22360.91,21340.3,21427.85,21174.1,0,0
, 총자산(개별),16597.94,21330.97,22641.41,23401.03,25577.96,28794.46,35183.75,44171.99,48147.54,0,0,, 총자산(개별),44171.99,44628.48,43918.12,46803.34,48147.54,0,0
, 부채총계(개별),4531.45,6803.21,7078.84,7508.01,9704.5,11510.86,19818.26,29804.7,35117.75,0,0,, 부채총계(개별),29804.7,30922.32,31081.03,34231.17,35117.75,0,0
, 자본총계(개별),12066.49,14527.76,15562.57,15893.03,15873.47,17283.6,15365.49,14367.29,13029.79,0,0,, 자본총계(개별),14367.29,13706.15,12837.09,12572.17,13029.79,0,0
