,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, =세전순익,-16.22,52.45,71.96,26.88,42.1,421,428.33,-613.07,-1808.94,-1808.94,,, =세전순익,-180.18,-449.83,-531.36,-313.19,-514.56,,
, -법인세,0,0,0,0,6.22,49.85,90.04,-137.01,-366.9,-366.89,,, -법인세,-79.99,-95.32,3.07,18.96,-293.6,,
, =순이익,-30.15,54.13,71.96,26.88,35.88,371.15,338.3,-476.62,-1443.97,-1443.98,,, =순이익,-100.54,-354.51,-534.48,-332.19,-222.8,,
, 지배주주순익,-30.15,41.85,59.31,22.42,32.91,297.43,248.39,-295.43,-854.65,-854.65,,, 지배주주순익,-60.31,-209.96,-320.92,-197.93,-125.84,,
, 비지배주주순익,0,12.28,12.64,4.47,2.97,73.72,89.91,-181.19,-589.32,-589.33,,, 비지배주주순익,-40.23,-144.55,-213.56,-134.26,-96.96,,
, 매출원가비중,84.2,85.98,86.36,88.01,87.1,83.62,85.27,93.51,149.85,149.85,,, 매출원가비중,102.21,105.86,262.59,145.74,227.59,,
, 매출총이익율,15.8,14.02,13.64,11.99,12.9,16.38,14.73,6.49,-49.85,-49.85,,, 매출총이익율,-2.21,-5.86,-162.59,-45.74,-127.59,,
, 판관비율,37.63,11.79,10.27,10.58,9.44,8.95,8.87,9.39,14.34,14.34,,, 판관비율,9.5,9.56,26.92,17.83,18.67,,
, 영업이익률,-21.82,2.23,3.38,1.41,3.45,7.43,5.87,-2.9,-64.19,-64.19,,, 영업이익률,-11.7,-15.42,-189.51,-63.57,-146.25,,
, 지배주주순이익률,-58.03,3.16,2.51,0.78,0.8,4.85,3.37,-3.61,-30.86,-30.86,,, 지배주주순이익률,-3.23,-13.95,-122.82,-39.35,-25.2,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-20.5,41.34,201.79,326.59,398.89,1081.42,274.97,1259.16,-666.76,-667,,, 영업활동현금흐름,543,-586,21,-4,-98,,
, 당기순이익,-30.15,54.13,71.96,26.88,35.88,371.15,338.3,-476.62,-1443.97,-1443.98,,, 당기순이익,-100.54,-354.51,-534.48,-332.19,-222.8,,
, 감가상각비,9.35,26.29,53.4,84.93,101.91,150.45,130.53,998.99,1104.53,1104.53,,, 감가상각비,258.82,279.47,290.6,271.03,263.43,,
, 투자활동현금흐름,-12.45,-50.08,-176.31,-251.41,-331.73,-161.87,-761.54,-1296.5,-505.49,-506,,, 투자활동현금흐름,589,-106,-31,-151,-218,,
, 유형자산취득,-1.6,-14.53,-117.09,-122.79,-89.18,-132.83,-261.09,-360.41,-210.62,-210.62,,, 유형자산취득,-145.2,-118.21,-68.56,-11.84,-12.01,,
, 재무활동현금흐름,70.14,19.62,152.77,-10,-103.77,-3.56,1518.31,-963.59,258.81,258.82,,, 재무활동현금흐름,-246.91,-196.41,253.37,-200.17,402.03,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,76.4,139.7,382.5,550.9,749.01,1828.7,3410.4,2736.81,1370.27,1370.27,,, 1. 유동자산,2736.81,1414.09,1489.82,1203.64,1370.27,,
,    현금성자산,39.06,57.04,235.26,298.94,264.86,1178.26,2226.48,1236.58,338.74,338.74,,,    현금성자산,1236.58,366.61,609.44,254.41,338.74,,
, 매출채권,5.77,16.11,35.44,70.83,113.1,162.62,157.1,204.32,34.47,34.47,,, 매출채권,204.32,35.6,74.48,62.91,34.47,,
, 재고자산,18.36,27.27,26.45,35.96,64.78,89.4,109.18,143.32,118.75,118.75,,, 재고자산,143.32,144.99,152.26,149.29,118.75,,
, 2. 비유동자산,166.56,609.73,772.62,916.15,1006.51,1184.8,1564.97,5973.2,6291.1,6291.1,,, 2. 비유동자산,5973.2,6137.66,5933.85,5733.58,6291.1,,
, 유형자산,146.55,200.19,282.78,339.08,343.26,481.92,689.28,748.31,772.5,772.5,,, 유형자산,748.31,822.65,845.93,810.58,772.5,,
, 무형자산,16.5,314.42,322.67,359.6,359.02,355.28,338.44,336.8,297.22,297.22,,, 무형자산,336.8,333.33,311.64,299.29,297.22,,
,     투자자산 등,3.5,95.12,167.17,217.47,304.23,347.6,537.25,4888.1,5221.39,5221.39,,,     투자자산 등,4888.1,4981.68,4776.28,4623.7,5221.39,,
,      * 지분투자,0,0,0,0,29,12.86,0,1.43,17.38,17.38,,,      * 지분투자,1.43,0,0,0.34,17.38,,
, 1+2= 총자산,242.95,749.42,1155.12,1467.05,1755.52,3013.5,4975.37,8710.01,7661.37,7661.37,,, 1+2= 총자산,8710.01,7551.75,7423.67,6937.22,7661.37,,
,    매입채무,1.63,1.7,17.7,23.79,48.92,40.29,4.35,4.81,5.31,5.31,,,    매입채무,4.81,5.92,5.22,4.69,5.31,,
, 차입금,0,94.2,201.79,211.51,169.8,88.16,21.16,3608.74,3653.45,3653.45,,, 차입금,3608.74,3723.74,3952.53,3787.28,3653.45,,
, 부채총계,59.73,462.12,747.37,1033.07,1263.99,2088.76,2126.32,6252.18,6283.99,6283.99,,, 부채총계,6252.18,5458.08,5861.97,5706.73,6283.99,,
, 자본총계,183.22,287.3,407.75,433.98,491.53,924.74,2849.05,2457.83,1377.38,1377.38,,, 자본총계,2457.83,2093.67,1561.71,1230.49,1377.38,,
, 지배주주지분,183.22,283.28,393.4,415.26,472.71,834.98,1851.95,1612.28,762.56,762.56,,, 지배주주지분,1612.28,1398.01,1075.76,878.4,762.56,,
, 총자산(개별),242.95,358.38,543.41,556.32,664.7,629.62,541.77,511.53,854.51,,,, 총자산(개별),511.53,504.17,564.98,575.26,854.51,,
, 부채총계(개별),59.73,79,197.99,207.66,259.04,163.43,56.45,46.09,422.18,,,, 부채총계(개별),46.09,44.35,124.71,143.12,422.18,,
, 자본총계(개별),183.22,279.38,345.42,348.66,405.66,466.18,485.31,465.43,432.33,,,, 자본총계(개별),465.43,459.82,440.26,432.15,432.33,,
