,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출액,517.13,589.93,644.11,651.37,736.94,889.2,1022.65,1219.53,11252.16,13979,12231,, 매출액,337.76,817.72,2748.31,3268.75,4417.38,3482,3526
, -매출원가,166.11,152.13,175.81,183.88,212.56,286.2,346.12,406.61,2675.25,0,0,, -매출원가,136.4,207.94,682.46,728.36,1056.5,0,0
, =매출총이익,351.02,437.8,468.29,467.48,524.37,603,676.53,812.93,8576.91,0,0,, =매출총이익,201.36,609.78,2065.85,2540.39,3360.88,0,0
, -판매비와관리비,228.76,296.9,357.1,381.12,423.54,527.44,570.28,588.69,1815.01,0,0,, -판매비와관리비,150.08,212.24,376.04,440.96,785.76,0,0
, =영업이익,122.26,140.9,111.2,86.37,100.84,75.56,106.25,224.23,6761.9,8568,7161,, =영업이익,51.28,397.54,1689.81,2099.43,2575.12,2214,2217
, +- 비영업손익,-17.95,-21.01,-3.22,2.8,-6.7,-45.75,0.44,52.81,-70.51,0,0,, +- 비영업손익,0.81,28.7,68.24,-24.48,-142.97,0,0
, (금융손익),-3.22,-9.38,-5.89,10.12,2.36,-33.99,0.66,8.75,-160.2,0,0,, (금융손익),-13.78,11.14,-16.34,-37.92,-117.07,0,0
, (관계기업손익),0,-10.32,0.19,0.86,-4.53,1.55,2.29,6.49,148.07,0,0,, (관계기업손익),4.93,17.49,94.56,9.61,26.41,0,0
, (외환손익),-13.35,-3.76,3.93,18.35,10.67,-20.18,0.88,6.35,-144.65,0,0,, (외환손익),-14.17,14.18,-8.08,-36.41,-114.33,0,0
, =세전순익,104.31,119.89,107.98,89.17,94.13,29.81,106.68,277.05,6691.39,0,0,, =세전순익,52.09,426.24,1758.06,2074.95,2432.14,0,0
, -법인세,13.28,24.16,16.53,21.39,22.52,-7.66,5.87,9.95,1659.92,0,0,, -법인세,-4.57,89.48,441.7,549.96,578.78,0,0
, =순이익,91.03,95.73,91.45,67.78,71.61,33.1,107.11,267.1,5031.47,0,0,, =순이익,56.66,336.77,1316.36,1524.98,1853.36,0,0
, 지배주주순익,91.03,95.73,91.41,67.74,71.23,32.57,107.28,266.72,5022.81,6615,5680,, 지배주주순익,56.39,336.19,1306.58,1515.21,1864.83,1817,1428
, 비지배주주순익,0,0,0.04,0.04,0.39,0.53,-0.17,0.38,8.66,0,0,, 비지배주주순익,0.27,0.58,9.78,9.77,-11.47,0,0
, 매출원가비중,32.12,25.79,27.3,28.23,28.84,32.19,33.85,33.34,23.78,0,0,, 매출원가비중,40.38,25.43,24.83,22.28,23.92,0,0
, 매출총이익율,67.88,74.21,72.7,71.77,71.16,67.81,66.15,66.66,76.22,0,0,, 매출총이익율,59.62,74.57,75.17,77.72,76.08,0,0
, 판관비율,44.24,50.33,55.44,58.51,57.47,59.32,55.76,48.27,16.13,0,0,, 판관비율,44.43,25.96,13.68,13.49,17.79,0,0
, 영업이익률,23.64,23.88,17.26,13.26,13.68,8.5,10.39,18.39,60.09,61.29,58.55,, 영업이익률,15.18,48.62,61.49,64.23,58.3,63.58,62.88
, 지배주주순이익률,17.6,16.23,14.19,10.4,9.67,3.66,10.49,21.87,44.64,47.32,46.44,, 지배주주순이익률,16.7,41.11,47.54,46.35,42.22,52.18,40.5
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,36.73,-28.93,67.77,-31.22,165.57,101.15,140.1,271.41,3831.57,0,0,, 영업활동현금흐름,65,126,791,1367,1548,0,0
, 당기순이익,91.03,95.73,91.45,67.78,71.61,33.1,107.11,267.1,5031.47,0,0,, 당기순이익,56.66,336.77,1316.36,1524.98,1853.36,0,0
, 감가상각비,23.94,32.33,56.6,60.36,65.55,64.67,77.4,101.77,164.96,0,0,, 감가상각비,31.57,31.33,36.94,44.95,51.74,0,0
, 투자활동현금흐름,-97.04,-92,-107.41,-243.24,-98.23,60.51,9.6,-69.15,-1926.72,0,0,, 투자활동현금흐름,-13,-107,-101,-1287,-433,0,0
, 유형자산취득,-24.9,-10.68,-24.07,-30.65,-57.25,-31.89,-26.5,-38.6,-1711.11,0,0,, 유형자산취득,-13.32,-165.02,-81.07,-1256.11,-208.91,0,0
, 재무활동현금흐름,-79.27,337.17,-39.02,486.1,18.62,-375.11,-101.4,-41.79,719.05,0,0,, 재무활동현금흐름,-13.76,29.79,-55.62,766.14,-21.26,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,526.19,956.04,972.43,1517.59,1557.25,1131.22,1158.55,1385.02,7828.74,0,0,, 1. 유동자산,1385.02,1906.69,3965.24,5658.28,7828.74,0,0
,    현금성자산,43.06,259.62,195.31,408.94,497.83,278.11,325.91,490.89,3081.26,0,0,,    현금성자산,490.89,551.82,1170.14,1998.62,3081.26,0,0
, 매출채권,322.54,468.11,500.52,552.52,520.52,387.15,396.12,440.24,2663.23,0,0,, 매출채권,440.24,909.38,1720.17,2186.84,2663.23,0,0
, 재고자산,47.27,88.42,122.19,147.75,135.92,203.22,235.81,186.72,1391.05,0,0,, 재고자산,186.72,221.7,633.09,942.79,1391.05,0,0
, 2. 비유동자산,309.97,334.35,412.1,422.89,518.94,436.32,479.51,572.13,3117,0,0,, 2. 비유동자산,572.13,746.43,1035.9,2343.53,3117,0,0
, 유형자산,44.79,46.31,99.58,112.3,164.69,184.41,185.82,237.6,1867.13,0,0,, 유형자산,237.6,386.28,449.26,1685.05,1867.13,0,0
, 무형자산,130.73,155.08,185.57,192.26,223.81,63.76,59.96,66.74,67.14,0,0,, 무형자산,66.74,63.73,58.05,59.43,67.14,0,0
,     투자자산 등,134.45,132.96,126.95,118.33,130.44,188.15,233.73,267.79,1182.74,0,0,,     투자자산 등,267.79,296.43,528.6,599.04,1182.74,0,0
,      * 지분투자,26.19,16.1,16.29,17.15,18.38,29.71,32.02,33.17,181.34,0,0,,      * 지분투자,33.17,50.76,145.32,154.94,181.34,0,0
, 1+2= 총자산,836.16,1290.39,1384.53,1940.48,2076.18,1567.54,1638.06,1957.16,10945.75,17560.75,23240.75,, 1+2= 총자산,1957.16,2653.12,5001.14,8001.81,10945.75,0,0
,    매입채무,39.97,42.67,41.23,50.21,52.13,73.87,115.24,0,0,0,0,,    매입채무,0,232.64,542.08,744.24,0,0,0
, 차입금,314.23,325.84,306.97,458.53,498.76,197.98,102.38,150.92,1030.46,0,0,, 차입금,150.92,189.23,212.09,983.81,1030.46,0,0
, 부채총계,416.78,445.94,436.18,587.44,653.88,394.93,354.5,428.9,4481.69,4481.69,4481.69,, 부채총계,428.9,811.88,1903.02,3386.1,4481.69,0,0
, 자본총계,419.37,844.45,948.35,1353.03,1422.3,1172.61,1283.56,1528.26,6464.06,0,0,, 자본총계,1528.26,1841.24,3098.12,4615.71,6464.06,0,0
, 지배주주지분,419.37,844.45,947.5,1350.91,1419.73,1169.55,1280.27,1525.49,6453.17,13068.17,18748.17,, 지배주주지분,1525.49,1837.95,3085.39,4593.48,6453.17,0,0
, 총자산(개별),836.16,1300.72,1342.81,1923.84,2037.32,1543.04,1518.23,1811.2,10626.84,0,0,, 총자산(개별),1811.2,2324.84,4031.9,6910.73,10626.84,0,0
, 부채총계(개별),416.78,445.94,378.7,529,557.13,296.66,254.14,292.8,3987.84,0,0,, 부채총계(개별),292.8,570.39,1391.83,2875.21,3987.84,0,0
, 자본총계(개별),419.37,854.78,964.12,1394.83,1480.19,1246.39,1264.09,1518.4,6639,0,0,, 자본총계(개별),1518.4,1754.45,2640.08,4035.51,6639,0,0
