,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 연간 주가 상승율,-10.82,15.56,-28.32,27.07,-23.48,70.45,-14.67,12.89,-17.13,15.66,0,, EPS,-19369.33,-156.73,-11516.79,-572.37,1733.65,4469.23,1747.06
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,21511.72,24859.08,17819.78,22643.92,17327.52,29535.54,25203.66,28452.57,23579.21,27271,27271,,,,,,,,,
, 주가,218500,252500,181000,230000,176000,300000,256000,289000,239500,277000.7,277000.7,,,,,,,,,
, EPS,16414.7,16009.73,15907.65,40842.85,23070.63,18513.19,24273.55,53471.95,-10512.13,18283.21,25799.64,,,,,,,,,
, BPS,224186.1,244815.8,265686.4,307083.7,328498.4,347556.5,352366.3,398825.4,349649.7,367936.4,393736.1,,,,,,,,,
, EPS증가율(%),-95.4,-2.5,-0.6,156.7,-43.5,-19.8,31.1,120.3,-119.7,273.9,41.1,,,,,,,,,
, BPS증가율(%),0.1,9.2,8.5,15.6,7,5.8,1.4,13.2,-12.3,5.2,7,,,,,,,,,
, PER,13.31,15.77,11.38,5.63,7.63,16.2,10.55,5.4,-22.78,15.15,10.74,,,,,,,,,
, PBR,0.97,1.03,0.68,0.75,0.54,0.86,0.73,0.72,0.68,0.75,0.7,,,,,,,,,
, PSR,0.94,1.02,0.71,0.88,0.59,0.76,0.49,0.44,0.49,0.48,0.4,,,,,,,,,
, ROE,7.32,6.54,5.99,13.3,7.02,5.33,6.89,13.41,-3.01,4.97,6.55,,,,,,,,,
, ROA,2.32,2.1,1.97,5.08,2.28,1.8,2.15,4.04,-0.81,1.39,1.92,,,,,,,,,
, EV,41328.63,48388.69,41290.23,41165.72,41563.29,52370.78,54051.99,71601.11,68916.68,72608,72608,,,,,,,,,
, EBITDA,3983.62,4800.29,4416.25,4375.65,4601.14,6148.1,6992.85,11364.89,7447.82,7447.82,7447.82,,,,,,,,,
, EV/EBITDA,10.37,10.08,9.35,9.41,9.03,8.52,7.73,6.3,9.25,9.75,9.75,,,,,,,,,
, DPS,1000,1000,1150,1250,1250,1250,2000,2000,1500,1500,1500,,,,,,,,,
, 배당성향(%),6.09,6.24,7.22,3.06,5.41,6.75,8.23,3.74,0,8.2,5.81,,,,,,,,,
, 시가배당율(%),0.46,0.4,0.64,0.54,0.71,0.42,0.78,0.69,0.63,0.54,0.54,,,,,,,,,
, 차입금비율(%),68.57,71.52,68.28,47.24,56.53,54.1,65.58,82.35,97.49,97.49,97.49,,,,,,,,,
, 부채비율(%),124.74,124.29,122.23,94.99,112.12,106.36,121.93,136.05,152.49,152.49,152.49,,,,,,,,,
, 매출채권회전일수,20.49,16.49,18.56,19.67,25.46,23.48,18.99,13.83,16.6,16.6,16.6,,,,,,,,,
, 재고자산회전일수,100.52,101.96,119.18,113.05,135.52,108.57,145.98,125.8,132.96,132.96,132.96,,,,,,,,,
, 상장주식수 (만주),984.52,984.52,984.52,984.52,984.52,984.52,984.52,984.52,984.52,984.51,984.51,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,22958.3,24416.37,24923.07,25639.85,29474.86,38714.16,51856.83,63942.24,47692.79,56689,67980,, 매출액,17686.53,11968.56,10144.04,12144.12,13436.07,13531,13266
, -매출원가,8064.2,8733.65,8942.62,9293.8,10573.65,15593.62,22916.09,31259.31,23688.29,0,0,, -매출원가,8763.43,5831.36,4755.23,6269.8,6831.89,0,0
, =매출총이익,14894.1,15682.72,15980.45,16346.06,18901.2,23120.54,28940.74,32682.93,24004.5,0,0,, =매출총이익,8923.1,6137.2,5388.81,5874.32,6604.18,0,0
, -판매비와관리비,12396.39,12618.82,13245.99,13724.71,16387.22,19663.59,24967.24,28004.94,23119.67,0,0,, -판매비와관리비,6981.12,6104.33,5874.36,5622.76,5518.23,0,0
, =영업이익,2497.72,3063.9,2734.47,2621.34,2513.99,3456.96,3973.5,4677.98,884.83,4074,4922,, =영업이익,1941.98,32.87,-485.55,251.56,1085.95,943,592
, +- 비영업손익,214.58,-396.51,-234.53,3212.41,1640.21,-543.45,-425.23,3304.35,-2069.58,0,0,, +- 비영업손익,-4047.96,5.74,-879.07,-307.49,-888.76,0,0
, (금융손익),-143.14,-600.18,-621.24,-271.16,-260.48,-924.86,-511.03,-1061.09,-847.24,0,0,, (금융손익),-342.59,-3.5,-335.76,-317.84,-190.14,0,0
, (관계기업손익),158.8,216.18,257.05,289.15,1869.17,210.71,200.53,6.65,-18.95,0,0,, (관계기업손익),-28.3,-33.72,-52.7,29.17,38.3,0,0
, (외환손익),76.19,25.32,12.7,-24.65,-11.51,231.98,-62.62,-67.35,553.71,0,0,, (외환손익),87.63,-119.86,134.14,150.39,389.04,0,0
, =세전순익,2712.3,2667.39,2499.94,5833.75,4154.2,2913.51,3548.28,7982.34,-1184.75,0,0,, =세전순익,-2105.98,38.62,-1364.63,-55.94,197.2,0,0
, -법인세,774.98,720.86,639.37,1501.93,920.55,777.4,699.48,2051.1,-493.38,0,0,, -법인세,-413.5,22.54,-286.13,-64.51,-165.27,0,0
, =순이익,1937.32,1946.53,1860.57,4331.82,3233.65,2136.1,2848.8,5931.23,-691.38,0,0,, =순이익,-1692.48,16.07,-1078.5,8.58,362.47,0,0
, 지배주주순익,1616.06,1576.19,1566.14,4021.06,2271.35,1822.66,2389.78,5264.42,-1034.94,1800,2540,, 지배주주순익,-1906.93,-15.43,-1133.84,-56.35,170.68,440,172
, 비지배주주순익,321.27,370.34,294.43,310.75,962.3,313.44,459.02,666.81,343.56,0,0,, 비지배주주순익,214.45,31.5,55.34,64.93,191.79,0,0
, 매출원가비중,35.13,35.77,35.88,36.25,35.87,40.28,44.19,48.89,49.67,0,0,, 매출원가비중,49.55,48.72,46.88,51.63,50.85,0,0
, 매출총이익율,64.87,64.23,64.12,63.75,64.13,59.72,55.81,51.11,50.33,0,0,, 매출총이익율,50.45,51.28,53.12,48.37,49.15,0,0
, 판관비율,54,51.68,53.15,53.53,55.6,50.79,48.15,43.8,48.48,0,0,, 판관비율,39.47,51,57.91,46.3,41.07,0,0
, 영업이익률,10.88,12.55,10.97,10.22,8.53,8.93,7.66,7.32,1.86,7.19,7.24,, 영업이익률,10.98,0.27,-4.79,2.07,8.08,6.97,4.46
, 지배주주순이익률,7.04,6.46,6.28,15.68,7.71,4.71,4.61,8.23,-2.17,3.18,3.74,, 지배주주순이익률,-10.78,-0.13,-11.18,-0.46,1.27,3.25,1.3
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,1853.8,2739.5,3787.01,2786.06,3594,3899.24,3312.65,7899.4,5523.75,0,0,, 영업활동현금흐름,2973,-2579,2494,2980,2629,0,0
, 당기순이익,1937.32,1946.53,1860.57,4331.82,3233.65,2136.1,2848.8,5931.23,-691.38,0,0,, 당기순이익,-1692.48,16.07,-1078.5,8.58,362.47,0,0
, 감가상각비,1485.9,1736.39,1681.78,1754.31,2087.15,2691.14,3019.35,6686.91,6562.99,0,0,, 감가상각비,847.65,1554.43,1698.44,1638.5,1671.62,0,0
, 투자활동현금흐름,-14941.15,-5757.99,-5138.64,-1507.88,-8956.44,-3047.88,-5925.77,-714.98,-3891.43,0,0,, 투자활동현금흐름,-801,-538,-982,-1336,-1035,0,0
, 유형자산취득,-4763.58,-3915.92,-4155.87,-6164.95,-6650.1,-3525.14,-3643.44,-2827.73,-4179.14,0,0,, 유형자산취득,-888.93,-785.63,-840.32,-1376,-1177.18,0,0
, 재무활동현금흐름,12706.63,2801.79,1855.13,-1520.46,5702.53,119.68,4383.47,-8935.11,480.02,0,0,, 재무활동현금흐름,-1502.45,4347.88,-374.51,-2639.96,-853.39,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,5762.92,4889.08,8023.32,5887.38,9875.27,12690.97,18369.07,18311.63,16637.36,0,0,, 1. 유동자산,18311.63,21148.7,20435.27,18974.11,16637.36,0,0
,    현금성자산,398.36,181.66,685.15,442.88,783.29,1754.87,3524.61,1776.73,3887.19,0,0,,    현금성자산,1776.73,3008.9,4144.86,3150.45,3887.19,0,0
, 매출채권,1288.7,1102.81,1267.62,1382.04,2055.86,2490.8,2698.22,2422.18,2168.65,0,0,, 매출채권,2422.18,1748.24,1857.88,2478.69,2168.65,0,0
, 재고자산,2220.84,2439.69,2919.92,2878.57,3925.75,4638.51,9164.91,10773.89,8629.11,0,0,, 재고자산,10773.89,13188.13,11432.39,10078.54,8629.11,0,0
, 2. 비유동자산,63921.89,70110.66,71291.14,73294.31,89670.11,88826.09,92643.73,111873.3,111053.8,0,0,, 2. 비유동자산,111873.3,109888.7,109377.6,111110,111053.8,0,0
, 유형자산,42927.04,45420.1,45788.27,51942.83,66255.58,66321.52,68005.42,64809.93,66036.18,0,0,, 유형자산,64809.93,65094.99,64899.39,65759.73,66036.18,0,0
, 무형자산,2415.2,2464.61,2761.79,2739.45,3043.45,2965.01,4250.79,3519.7,3817.68,0,0,, 무형자산,3519.7,3499.52,3464.56,3649.87,3817.68,0,0
,     투자자산 등,18579.66,22225.95,22741.09,18612.03,20371.08,19539.56,20387.52,43543.63,41199.9,0,0,,     투자자산 등,43543.63,41294.16,41013.64,41700.37,41199.9,0,0
,      * 지분투자,935.07,3355.85,4662.11,4929.25,2736.19,2966.99,3216.16,10972.16,10766.49,0,0,,      * 지분투자,10972.16,10769.06,10693.13,10722.7,10766.49,0,0
, 1+2= 총자산,69684.82,74999.75,79314.46,79181.68,99545.39,101517,111012.8,130184.9,127691.1,129491.1,132031.1,, 1+2= 총자산,130184.9,131037.4,129812.9,130084.1,127691.1,0,0
,    매입채무,573.39,586.28,601.23,715.35,1049.29,865.71,1548.8,1585.43,720.85,0,0,,    매입채무,1585.43,1544.22,619.38,1159.98,720.85,0,0
, 차입금,21262.31,23914.72,24368.65,19183.68,26529.34,26616.49,32803.28,45417.29,49301.45,0,0,, 차입금,45417.29,50025.22,53351.2,50604.67,49301.45,0,0
, 부채총계,38677.5,41561.16,43623.85,38572.75,52615.98,52321.78,60991.13,75033.58,77118.56,77118.56,77118.56,, 부채총계,75033.58,77221.83,80683.29,80383.01,77118.56,0,0
, 자본총계,31007.32,33438.59,35690.62,40608.93,46929.41,49195.27,50021.68,55151.3,50572.55,0,0,, 자본총계,55151.3,53815.54,49129.57,49701.06,50572.55,0,0
, 지배주주지분,22071.57,24102.6,26157.36,30233,32341.32,34217.63,34691.16,39265.16,34423.71,36223.71,38763.71,, 지배주주지분,39265.16,38005.54,33254.19,33751.71,34423.71,0,0
, 총자산(개별),52113.44,53797.02,55351.61,54056.2,58718.37,60719.02,60897.01,72659.04,75350.84,0,0,, 총자산(개별),72659.04,70979.76,74105.7,75841.58,75350.84,0,0
, 부채총계(개별),31052.69,31079.29,30929.56,25612.53,28837.4,29330.64,29495.03,34947.02,39287.91,0,0,, 부채총계(개별),34947.02,33834.61,39250.65,40157.89,39287.91,0,0
, 자본총계(개별),21060.74,22717.73,24422.05,28443.67,29880.97,31388.38,31401.98,37712.02,36062.92,0,0,, 자본총계(개별),37712.02,37145.15,34855.05,35683.69,36062.92,0,0
