,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,9304.39,9126.53,7020.41,8953.59,5634.72,7549.22,12040.17,9015.37,6977.12,7141,7141,,,,,,,,,
, 주가,45550,44200,34000,43000,25900,34700,52300,38450,29750,30449.95,30449.95,,,,,,,,,
, EPS,1943.67,910.15,290.48,1042.1,167.73,198.94,1329.02,-388.15,-2991.41,933.84,1317.61,,,,,,,,,
, BPS,10261.81,11134.14,11688.57,13668.66,15144.21,15823.95,18428.46,18943.66,18411.64,19346.19,20663.79,,,,,,,,,
, EPS증가율(%),86.3,-53.2,-68.1,258.7,-83.9,18.6,568.1,-129.2,-670.7,131.2,41.1,,,,,,,,,
, BPS증가율(%),0.2,8.5,5,16.9,10.8,4.5,16.5,2.8,-2.8,5.1,6.8,,,,,,,,,
, PER,23.43,48.56,117.05,41.26,154.42,174.43,39.35,-99.06,-9.95,32.61,23.11,,,,,,,,,
, PBR,4.44,3.97,2.91,3.15,1.71,2.19,2.84,2.03,1.62,1.57,1.47,,,,,,,,,
, PSR,3.86,3.4,2.45,2.78,1.61,2.07,1.97,1.37,1.2,1.11,0.93,,,,,,,,,
, ROE,18.94,8.17,2.49,7.62,1.11,1.26,7.21,-2.05,-16.25,4.83,6.38,,,,,,,,,
, ROA,12.3,4.79,1.57,4.72,0.69,0.54,3.05,-0.82,-6.56,2.01,2.75,,,,,,,,,
, EV,10640.97,10426.47,7832.53,9904.48,6884.03,8953.54,14322.58,11859.96,10328.95,3789,3789,,,,,,,,,
, EBITDA,700.87,499.75,473.79,595.18,441.69,329.49,877.46,1041.4,782.26,782.27,782.27,,,,,,,,,
, EV/EBITDA,15.18,20.86,16.53,16.64,15.59,27.17,16.32,11.39,13.2,4.84,4.84,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 차입금비율(%),4.44,4.99,5.4,14.07,15.12,13.44,9.35,14.52,9.13,9.13,9.13,,,,,,,,,
, 부채비율(%),38.22,47.28,35.91,42.11,39.82,83.07,74,76.31,73.48,73.48,73.48,,,,,,,,,
, 매출채권회전일수,32.13,60.76,60.03,43.97,45.77,120.69,74.08,71.8,85.9,85.9,85.9,,,,,,,,,
, 재고자산회전일수,15.8,15.78,16.98,17.39,16.52,12.65,10.27,12.18,10.93,10.93,10.93,,,,,,,,,
, 상장주식수 (만주),2042.68,2064.83,2064.83,2082.23,2175.57,2175.57,2302.14,2344.7,2345.25,2345.16,2345.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,2413.26,2687,2869.8,3222.34,3498.7,3653.87,6122.27,6578.26,5798.76,6422,7681,, 매출액,1939.07,1447.48,1359.08,1150.16,1842.03,1248,1408
, -매출원가,1316.33,1700.11,1847.82,2100.22,2476.12,2489.82,4095.15,4422.07,3810.93,0,0,, -매출원가,1254.6,1016.04,800.21,751.76,1242.91,0,0
, =매출총이익,1096.93,986.89,1021.98,1122.12,1022.59,1164.04,2027.13,2156.18,1987.83,0,0,, =매출총이익,684.47,431.44,558.87,398.4,599.12,0,0
, -판매비와관리비,491.47,581.53,678.67,737.72,815.53,1054.63,1549.67,1752.22,1922.88,0,0,, -판매비와관리비,546.68,414.64,427.27,495.32,585.64,0,0
, =영업이익,605.46,405.36,343.3,384.41,207.05,109.41,477.46,403.97,64.95,436,609,, =영업이익,137.79,16.8,131.6,-96.92,13.48,-24,145
, +- 비영업손익,-41.56,9.94,-49.98,-76.89,18.94,134.64,-17.71,-294.36,-470.65,0,0,, +- 비영업손익,-313.35,35.38,-44.11,-36.23,-425.69,0,0
, (금융손익),-2.07,56.2,-12.68,-20.65,-9.39,-54.23,44.69,-29.12,-93.87,0,0,, (금융손익),-57.86,26.17,-19.3,-29.46,-71.28,0,0
, (관계기업손익),39.05,-8.78,-8.31,-1.87,41.57,205.91,-63.96,-108.17,-130.38,0,0,, (관계기업손익),-58.67,-10.12,-14.43,-11.11,-94.72,0,0
, (외환손익),-48.06,-36.57,-8.27,9.37,45.78,-55.92,47.95,28.99,-53.06,0,0,, (외환손익),-30.32,49.45,-20.61,-13.88,-68.03,0,0
, =세전순익,563.89,415.3,293.32,307.51,225.99,244.05,459.75,109.61,-405.7,0,0,, =세전순익,-175.56,52.18,87.49,-133.15,-412.21,0,0
, -법인세,196.27,235.42,275.05,100.9,167.89,291.15,225.55,271.44,397.72,0,0,, -법인세,49.64,71.58,89.14,23.4,213.59,0,0
, =순이익,367.63,179.88,18.27,183.88,42.26,-47.09,234.2,-161.83,-803.41,0,0,, =순이익,-225.2,-19.41,-1.65,-156.55,-625.81,0,0
, 지배주주순익,397.03,187.93,59.98,216.99,36.49,43.28,305.96,-91.01,-701.56,219,309,, 지배주주순익,-169.24,-4.24,23.47,-215.79,-505.01,31,61
, 비지배주주순익,-29.41,-8.04,-41.7,-33.11,5.77,-90.37,-71.75,-70.81,-101.85,0,0,, 비지배주주순익,-55.96,-15.17,-25.12,59.24,-120.8,0,0
, 매출원가비중,54.55,63.27,64.39,65.18,70.77,68.14,66.89,67.22,65.72,0,0,, 매출원가비중,64.7,70.19,58.88,65.36,67.48,0,0
, 매출총이익율,45.45,36.73,35.61,34.82,29.23,31.86,33.11,32.78,34.28,0,0,, 매출총이익율,35.3,29.81,41.12,34.64,32.52,0,0
, 판관비율,20.37,21.64,23.65,22.89,23.31,28.86,25.31,26.64,33.16,0,0,, 판관비율,28.19,28.65,31.44,43.07,31.79,0,0
, 영업이익률,25.09,15.09,11.96,11.93,5.92,2.99,7.8,6.14,1.12,6.79,7.93,, 영업이익률,7.11,1.16,9.68,-8.43,0.73,-1.92,10.3
, 지배주주순이익률,16.45,6.99,2.09,6.73,1.04,1.18,5,-1.38,-12.1,3.41,4.02,, 지배주주순이익률,-8.73,-0.29,1.73,-18.76,-27.42,2.48,4.33
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,474.88,303.25,-91.02,660.56,211.51,774.73,1200.04,919.47,453.99,0,0,, 영업활동현금흐름,560,-430,381,260,243,0,0
, 당기순이익,367.63,179.88,18.27,183.88,42.26,-47.09,234.2,-161.83,-803.41,0,0,, 당기순이익,-225.2,-19.41,-1.65,-156.55,-625.81,0,0
, 감가상각비,95.41,94.39,130.49,210.77,234.64,220.08,400,637.43,717.31,0,0,, 감가상각비,145.97,189.28,160.56,170.65,196.82,0,0
, 투자활동현금흐름,-499.32,-222.65,-75.95,-681.53,-384.04,-1105.57,-1270.21,-529.34,-425.44,0,0,, 투자활동현금흐름,-173,-42,-137,-257,11,0,0
, 유형자산취득,-225.65,-190.34,-260.08,-383.91,-137.2,-38.63,-96.58,-130.8,-76.89,0,0,, 유형자산취득,-27.52,-26.11,-16,-16.59,-18.19,0,0
, 재무활동현금흐름,745.08,71.93,72.02,419.54,505.26,639.04,460.13,58.52,161.6,0,0,, 재무활동현금흐름,64.84,-92.82,-94.39,-121.14,469.95,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,1981.51,2446.57,1966,2265.95,2933.85,4408.35,5373.52,6286.91,6464.99,0,0,, 1. 유동자산,6286.91,5205.55,5373.92,5332.82,6464.99,0,0
,    현금성자산,995.72,1057.31,921.77,1334.7,1695.86,1954.62,2373.29,2849.78,2975.14,0,0,,    현금성자산,2849.78,2331.54,2464.89,2336.97,2975.14,0,0
, 매출채권,212.46,447.28,472.02,388.19,438.71,1208.17,1242.54,1294.02,1364.64,0,0,, 매출채권,1294.02,1075.94,952.51,859.24,1364.64,0,0
, 재고자산,56.98,73.49,85.97,100.07,112.1,86.29,115.25,147.58,114.16,0,0,, 재고자산,147.58,153.58,139.5,135.82,114.16,0,0
, 2. 비유동자산,1246.93,1476.71,1860.86,2331.14,2316.98,3566.74,4651.22,4869.29,4223.74,0,0,, 2. 비유동자산,4869.29,4830.02,4691.34,4737.95,4223.74,0,0
, 유형자산,394.08,540.33,809.64,1074.69,1037.33,931.8,933.49,1056.99,914.83,0,0,, 유형자산,1056.99,1068.7,1053.87,1032.71,914.83,0,0
, 무형자산,429.41,495.39,511.24,510.79,370.51,1134.95,1860.03,1992.78,1779.34,0,0,, 무형자산,1992.78,1949.5,1901.69,1962.57,1779.34,0,0
,     투자자산 등,423.44,440.99,539.98,745.65,909.14,1500,1857.7,1819.52,1529.57,0,0,,     투자자산 등,1819.52,1811.83,1735.78,1742.67,1529.57,0,0
,      * 지분투자,20.18,18.77,32.52,161.06,390.33,814.75,1011.35,654.52,538.91,0,0,,      * 지분투자,654.52,640.96,631.71,637.41,538.91,0,0
, 1+2= 총자산,3228.44,3923.28,3826.85,4597.09,5250.83,7975.09,10024.74,11156.21,10688.73,10907.73,11216.73,, 1+2= 총자산,11156.21,10035.57,10065.26,10070.78,10688.73,0,0
,    매입채무,396.28,618.74,337.57,342.19,270.62,1239.44,1786.54,1908.41,1775.65,0,0,,    매입채무,1908.41,1286.97,1239.51,1462.65,1775.65,0,0
, 차입금,103.67,132.99,151.95,455.3,567.64,585.51,538.65,918.73,562.7,0,0,, 차입금,918.73,881.18,795.04,684.44,562.7,0,0
, 부채총계,892.69,1259.42,1011.03,1362.11,1495.36,3618.78,4263.46,4828.52,4527.34,4527.34,4527.34,, 부채총계,4828.52,3693.83,3730.96,3889.1,4527.34,0,0
, 자본총계,2335.75,2663.86,2815.82,3234.98,3755.46,4356.31,5761.28,6327.68,6161.39,0,0,, 자본총계,6327.68,6341.74,6334.3,6181.67,6161.39,0,0
, 지배주주지분,2096.16,2299.01,2413.49,2846.13,3294.73,3442.61,4242.49,4441.72,4317.99,4536.99,4845.99,, 지배주주지분,4441.72,4466.73,4476.56,4456.27,4317.99,0,0
, 총자산(개별),2659.9,3021.06,2869.13,3407.97,3923.75,4361.18,5343.19,5650.48,5416.11,0,0,, 총자산(개별),5650.48,5545.95,5651.57,5553.02,5416.11,0,0
, 부채총계(개별),536.79,738.42,502.18,861.24,938.97,1156.37,1488.04,1530.83,1636.45,0,0,, 부채총계(개별),1530.83,1374.51,1420.56,1310.44,1636.45,0,0
, 자본총계(개별),2123.11,2282.65,2366.94,2546.73,2984.78,3204.81,3855.14,4119.65,3779.66,0,0,, 자본총계(개별),4119.65,4171.44,4231.01,4242.58,3779.66,0,0
