,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 차입금비율(%),269.36,250.14,240.12,227.28,223.76,222.48,222.07,222.05,238.15,238.15,238.15,,,,,,,,,
, 부채비율(%),1300.6,1313.09,1341.28,1323.11,1388.57,1350.34,1320.25,1354.1,1356.67,1356.67,1356.67,,,,,,,,,
, 매출채권회전일수,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 상장주식수 (만주),24304.98,28989.41,28989.41,29600.31,29600.31,29600.31,30024.21,30024.21,30024.21,30024.3,30024.3,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,114332.3,105349,100928.7,90379.02,83818.09,89323.96,103409.2,111181.5,100796.1,95728,105339,, 매출액,27283.38,26480.85,25482.16,24424.55,24408.53,16077,24730
, -매출원가,68345.6,60498.58,53983.66,44990.43,37851.36,38414.17,47037.19,53444.49,42653.18,0,0,, -매출원가,13000.29,12201.02,11149.98,9726.82,9575.36,0,0
, =매출총이익,45986.66,44850.41,46945.08,45388.59,45966.73,50909.79,56372.05,57737.06,58142.91,0,0,, =매출총이익,14283.09,14279.83,14332.18,14697.73,14833.17,0,0
, -판매비와관리비,37697.78,38463.09,39362.05,45309.76,40768.85,40390.72,39468.6,41070.21,39176.56,0,0,, -판매비와관리비,6790.53,5489.8,4956.39,4022.41,5310.09,0,0
, =영업이익,20173.51,11650.1,12434.47,10105.15,16141.07,27181.37,31521.8,32586.8,38364.22,34485,41339,, =영업이익,7492.56,8790.03,9375.79,10675.32,9523.08,9860,10463
, +- 비영업손익,-251.4,1052.63,91.16,1858.75,2058.88,805.28,-24.36,1494.67,-1071.88,0,0,, +- 비영업손익,-1919.24,397.29,237.71,159.11,-1865.99,0,0
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,0,0
, (관계기업손익),-46.36,1326.17,900.43,1667.91,920.14,981.87,210.3,-1613.61,752.35,0,0,, (관계기업손익),-1565.04,101.37,311.93,185.88,153.17,0,0
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,0,0
, =세전순익,19922.11,12702.73,12525.63,11963.9,18199.95,27986.65,31497.44,34081.47,37292.34,0,0,, =세전순익,5573.32,9187.32,9613.5,10834.43,7657.09,0,0
, -법인세,2630.31,2773.05,2727.74,2421.09,4202.51,6820.43,8745.92,9825.25,10443.56,0,0,, -법인세,1986.98,2446.8,2660.35,3129.19,2207.22,0,0
, =순이익,17291.8,9929.68,9797.89,9542.81,13997.44,21166.22,22751.52,24256.22,26848.78,0,0,, =순이익,3586.34,6740.52,6953.15,7705.24,5449.87,0,0
, 지배주주순익,16215.31,9338.77,9377.07,9097.32,13304.77,20368.39,22333.25,23915.84,26372.42,28095,29804,, 지배주주순익,3504.61,6569.93,6890.31,7584.12,5328.06,7285,7687
, 비지배주주순익,1076.49,590.91,420.82,445.49,692.67,797.83,418.27,340.38,476.36,0,0,, 비지배주주순익,81.73,170.59,62.84,121.12,121.81,0,0
, 매출원가비중,59.78,57.43,53.49,49.78,45.16,43.01,45.49,48.07,42.32,0,0,, 매출원가비중,47.65,46.07,43.76,39.82,39.23,0,0
, 매출총이익율,40.22,42.57,46.51,50.22,54.84,56.99,54.51,51.93,57.68,0,0,, 매출총이익율,52.35,53.93,56.24,60.18,60.77,0,0
, 판관비율,32.97,36.51,39,50.13,48.64,45.22,38.17,36.94,38.87,0,0,, 판관비율,24.89,20.73,19.45,16.47,21.76,0,0
, 영업이익률,17.64,11.06,12.32,11.18,19.26,30.43,30.48,29.31,38.06,36.02,39.24,, 영업이익률,27.46,33.19,36.79,43.71,39.02,61.33,42.31
, 지배주주순이익률,14.18,8.86,9.29,10.07,15.87,22.8,21.6,21.51,26.16,29.35,28.29,, 지배주주순이익률,12.85,24.81,27.04,31.05,21.83,45.31,31.08
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,56314.53,53483.35,50565.7,25254.96,34353.82,60119.25,-54317.34,65299.25,-77165.25,0,0,, 영업활동현금흐름,68522,-11581,-14216,-54624,3255,0,0
, 당기순이익,17291.8,9929.68,9797.89,9542.81,13997.44,21166.22,22751.52,24256.22,26848.78,0,0,, 당기순이익,3586.34,6740.52,6953.15,7705.24,5449.87,0,0
, 감가상각비,4555.95,4995.42,4704.87,4749.08,4893.29,5354.04,5918.37,7414.06,7608,0,0,, 감가상각비,1987.22,1848.09,1863.34,1937.77,1958.8,0,0
, 투자활동현금흐름,-19300.96,-5059.28,-49852.99,-31680.99,-15753.28,-102529.8,-16107.22,-66233.44,4828.13,0,0,, 투자활동현금흐름,-32678,-19011,-5908,36786,-7038,0,0
, 유형자산취득,-1708.56,-1723.16,-2688.01,-3381.8,-3307.19,-5080.17,-4050.35,-4378.91,-1555.89,0,0,, 유형자산취득,-2063.37,-186.39,461.22,-894.3,-936.42,0,0
, 재무활동현금흐름,-30941.22,-23955.25,-4894.02,-8271.8,-13216.7,40918.44,38671.59,13556.11,84747.7,0,0,, 재무활동현금흐름,-23991.37,40340.33,10394.85,27176.82,6835.7,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,33524.41,35148.69,28957.43,22486.98,21301.63,22247.89,21213.31,22809.46,21989.81,0,0,,    현금성자산,22809.46,28897.08,24001.91,19538.63,21989.81,0,0
, 매출채권,0,0,0,0,0,0,0,0,0,0,0,, 매출채권,0,0,0,0,0,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,27003.31,26884.51,27593.39,28735.75,30031.52,26515.51,30360.71,36293.87,33047.36,0,0,, 유형자산,36293.87,34950.57,33885.59,33349.31,33047.36,0,0
, 무형자산,16452.1,14571.86,12583.32,10918.66,10068.36,8238.56,6857.16,6552.34,7391.38,0,0,, 무형자산,6552.34,6257.1,7107.18,6969,7391.38,0,0
,     투자자산 등,-43455.41,-41456.37,-40176.71,-39654.41,-40099.88,-34754.07,-37217.87,-42846.21,-40438.74,0,0,,     투자자산 등,-42846.21,-41207.67,-40992.77,-40318.31,-40438.74,0,0
,      * 지분투자,8819.47,9486.86,9842.94,11559.39,10371.6,10735.78,12248.83,24401.27,27313.78,0,0,,      * 지분투자,24401.27,25320.32,26315.53,27401.98,27313.78,0,0
, 1+2= 총자산,2849151,2951887,3155483,3269127,3481775,3600894,3850086,4214671,4603133,4631228,4661032,, 1+2= 총자산,4214671,4396894,4414943,4443919,4603133,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,547944.2,522532,525721,522106.1,523374.1,552363.4,602002.9,643605.8,752561.6,0,0,, 차입금,643605.8,693645.8,701072.5,736467.1,752561.6,0,0
, 부채총계,2645727,2742990,2936546,3039410,3247875,3352614,3579002,3924823,4287130,4287130,4287130,, 부채총계,3924823,4106107,4110458,4129425,4287130,0,0
, 자본총계,203424.4,208896.3,218936.4,229717.4,233900.4,248279.4,271084.6,289847.7,316002.9,0,0,, 자본총계,289847.7,290786.8,304485.5,314494.1,316002.9,0,0
, 지배주주지분,157243.3,199320,211273,221496.7,224876.9,238736.9,264291.7,281244.8,307136.8,335231.8,365035.8,, 지배주주지분,281244.8,282357.7,295561.2,305619.2,307136.8,0,0
, 총자산(개별),161501.5,182185.2,184240.5,193979.4,190046.9,201357,206994,216346.1,224316.6,0,0,, 총자산(개별),216346.1,224974.1,222691.2,226562.4,224316.6,0,0
, 부채총계(개별),35422.52,40217.16,42683.56,46308.17,45134.2,54753.1,48212.13,52809.09,56602.66,0,0,, 부채총계(개별),52809.09,61465.73,55574.19,56574.59,56602.66,0,0
, 자본총계(개별),126079,141968.1,141556.9,147671.2,144912.7,146603.9,158781.9,163537,167713.9,0,0,, 자본총계(개별),163537,163508.4,167117,169987.8,167713.9,0,0
