,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 매출채권회전일수,75.12,78.85,78.51,69.25,65.1,70.82,82.47,97.92,99.75,99.75,99.75,,,,,,,,,
, 재고자산회전일수,91.86,79.44,89.58,112.25,121.74,95.39,82.2,65,86.65,86.65,86.65,,,,,,,,,
, 상장주식수 (만주),6930.53,6930.5,6930.48,6930.6,6937.15,6957.5,6967.66,6980.71,6991.55,6997.37,6997.37,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,7764.58,9436.09,10174.92,11287.31,13207.97,14622.48,15188.23,14803.54,16198.65,17428,19164,, 매출액,3937.44,3132.76,4154.86,4296.81,4614.22,3838,4404
, -매출원가,5308.92,6498.37,7020.57,7880.62,9313.56,10376.24,11050.31,10495.02,10614.43,0,0,, -매출원가,2701.98,2219.1,2619.27,2933.89,2842.17,0,0
, =매출총이익,2455.66,2937.72,3154.35,3406.69,3894.41,4246.24,4137.92,4308.51,5584.23,0,0,, =매출총이익,1235.46,913.66,1535.59,1362.92,1772.05,0,0
, -판매비와관리비,2109.67,2319.33,2410.42,2548.31,2916.48,3359.14,3636.66,4183.15,4741.67,0,0,, -판매비와관리비,1150.3,902.92,1179.02,1159.21,1500.52,0,0
, =영업이익,345.99,618.4,743.93,858.37,977.93,887.1,501.26,125.36,842.55,780,1080,, =영업이익,85.16,10.74,356.57,203.71,271.53,178,211
, +- 비영업손익,724.42,452.85,417.02,825.12,1070.99,562.11,392.65,423.84,1556.37,0,0,, +- 비영업손익,-58.56,1565.87,120.13,131.14,-260.77,0,0
, (금융손익),156.7,120.58,110.28,106.3,92.05,-34.19,112.03,116.78,-139.63,0,0,, (금융손익),2.13,55.46,-23.77,-34.61,-136.71,0,0
, (관계기업손익),480.77,441.98,457.83,565.18,651.45,464.63,316.58,470.3,635.02,0,0,, (관계기업손익),119.92,190.42,167.46,181.63,95.51,0,0
, (외환손익),-46.67,-4.45,27.79,24.2,68.73,-144.31,-13.84,13.65,-186.36,0,0,, (외환손익),-20.83,34.28,-23.59,-44.58,-152.47,0,0
, =세전순익,1070.41,1071.25,1160.95,1683.49,2048.92,1449.2,893.91,549.2,2398.92,0,0,, =세전순익,26.6,1576.61,476.7,334.85,10.76,0,0
, -법인세,262.66,206.64,251.48,423.02,436.44,352.84,310.56,183.07,494.9,0,0,, -법인세,-0.45,423.04,133.67,46.76,-108.58,0,0
, =순이익,807.76,864.61,909.48,1260.47,1612.49,1096.37,583.35,366.12,1904.02,0,0,, =순이익,27.06,1153.57,343.02,288.09,119.34,0,0
, 지배주주순익,807.76,864.61,909.48,1260.47,1612.49,1090.34,574.81,400.06,1927.61,1062,1376,, 지배주주순익,46.43,1157.9,339,303.98,126.74,193,181
, 비지배주주순익,0,0,0,0,0,6.02,8.54,-33.94,-23.59,0,0,, 비지배주주순익,-19.37,-4.33,4.02,-15.89,-7.4,0,0
, 매출원가비중,68.37,68.87,69,69.82,70.51,70.96,72.76,70.9,65.53,0,0,, 매출원가비중,68.62,70.84,63.04,68.28,61.6,0,0
, 매출총이익율,31.63,31.13,31,30.18,29.49,29.04,27.24,29.1,34.47,0,0,, 매출총이익율,31.38,29.16,36.96,31.72,38.4,0,0
, 판관비율,27.17,24.58,23.69,22.58,22.08,22.97,23.94,28.26,29.27,0,0,, 판관비율,29.21,28.82,28.38,26.98,32.52,0,0
, 영업이익률,4.46,6.55,7.31,7.6,7.4,6.07,3.3,0.85,5.2,4.48,5.64,, 영업이익률,2.16,0.34,8.58,4.74,5.88,4.64,4.79
, 지배주주순이익률,10.4,9.16,8.94,11.17,12.21,7.46,3.78,2.7,11.9,6.09,7.18,, 지배주주순이익률,1.18,36.96,8.16,7.07,2.75,5.03,4.11
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,723.79,797.78,943.86,1262.35,741.44,1261.25,934.52,659.85,288.3,0,0,, 영업활동현금흐름,166,356,371,-488,49,0,0
, 당기순이익,807.76,864.61,909.48,1260.47,1612.49,1096.37,583.35,366.12,1904.02,0,0,, 당기순이익,27.06,1153.57,343.02,288.09,119.34,0,0
, 감가상각비,174.32,189.03,265.13,310.56,429.2,521.95,590,586.58,597.85,0,0,, 감가상각비,149.26,147.46,148.11,146.49,155.79,0,0
, 투자활동현금흐름,-463.72,-105.79,-1922.49,-1177.93,-771.41,-422.41,-581.51,316.05,575.95,0,0,, 투자활동현금흐름,106,1892,309,-765,-860,0,0
, 유형자산취득,-231.83,-549.53,-353.02,-802.63,-799.57,-566.3,-435.07,-424.38,-510.81,0,0,, 유형자산취득,-85.59,-81.98,-72.91,-278.19,-77.73,0,0
, 재무활동현금흐름,-99.6,57.11,-163.9,573.88,232.95,-681.73,-513.79,-670.12,116.88,0,0,, 재무활동현금흐름,-143.42,-72.45,-103.77,190.1,102.99,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,6661.57,7195.24,8412.65,9593.84,10483.4,10695.13,11109.62,11169.51,11955.17,0,0,, 1. 유동자산,11169.51,12533.69,13315.59,12493.15,11955.17,0,0
,    현금성자산,1950.03,2699.51,1556.8,2218.05,2448.55,2566.07,2412.96,2742.15,3534.9,0,0,,    현금성자산,2742.15,4945.23,5482.88,4380.11,3534.9,0,0
, 매출채권,1598.12,2038.44,2188.49,2141.59,2355.87,2837.15,3431.86,3971.49,4427.04,0,0,, 매출채권,3971.49,3518.33,3778.62,4138,4427.04,0,0
, 재고자산,1336.03,1414.41,1723.05,2423.49,3106.49,2711.84,2488.6,1869.1,2519.85,0,0,, 재고자산,1869.1,2278.57,2541.25,2518.47,2519.85,0,0
, 2. 비유동자산,7369.28,7944.45,7747.07,9209.45,9976.01,10251.61,10628.51,10002.5,11980.06,0,0,, 2. 비유동자산,10002.5,9990.44,10514.8,11459.62,11980.06,0,0
, 유형자산,1852.74,2250.99,2363.62,3078.29,3339.47,3554.12,3433.07,3274.99,3258.83,0,0,, 유형자산,3274.99,3220.32,3160.63,3311.01,3258.83,0,0
, 무형자산,85.41,98.21,97.14,118.36,158.72,257.37,337.83,287.31,585.01,0,0,, 무형자산,287.31,299.09,276.53,247.19,585.01,0,0
,     투자자산 등,5431.12,5595.25,5286.31,6012.81,6477.82,6440.11,6857.6,6440.2,8136.22,0,0,,     투자자산 등,6440.2,6471.03,7077.64,7901.42,8136.22,0,0
,      * 지분투자,2637.56,2839.95,3283.05,3541.16,3766.74,3725.87,3997.38,4071.08,5276.37,0,0,,      * 지분투자,4071.08,4242.69,4754.59,5248.78,5276.37,0,0
, 1+2= 총자산,14030.84,15139.69,16159.72,18803.29,20459.41,20946.73,21738.13,21172,23935.22,24997.22,26373.22,, 1+2= 총자산,21172,22524.14,23830.39,23952.77,23935.22,0,0
,    매입채무,851.99,1110.69,1256.79,1514.45,1421.33,978.42,899.85,1107.99,1224.95,0,0,,    매입채무,1107.99,1520.18,1652.38,1339.16,1224.95,0,0
, 차입금,81,521,702,1516,1966,1338.25,1185.84,914.75,1230.87,0,0,, 차입금,914.75,799.37,895.06,1092.12,1230.87,0,0
, 부채총계,2148.67,2857.23,3401.07,5163.89,5493.89,4883.48,5220.77,4672.09,5470.2,5470.2,5470.2,, 부채총계,4672.09,5186.64,5864.58,5378.65,5470.2,0,0
, 자본총계,11882.17,12282.46,12758.65,13639.4,14965.52,16063.25,16517.36,16499.91,18465.02,0,0,, 자본총계,16499.91,17337.5,17965.81,18574.12,18465.02,0,0
, 지배주주지분,11882.17,12282.46,12758.65,13639.4,14965.52,15999.78,16416.58,16462.63,18401.1,19463.1,20839.1,, 지배주주지분,16462.63,17304.54,17896.75,18518.89,18401.1,0,0
, 총자산(개별),13448.65,13900.58,14557.37,15844.15,16980.94,18104.55,19200.25,19319.65,21398.8,0,0,, 총자산(개별),19319.65,20644.55,21698.27,21556.92,21398.8,0,0
, 부채총계(개별),1919.98,2149.65,2433.67,2986.48,3072.76,3224.64,3657.5,3578.56,3895.12,0,0,, 부채총계(개별),3578.56,3983.17,4557.98,3943.61,3895.12,0,0
, 자본총계(개별),11528.68,11750.93,12123.7,12857.67,13908.18,14879.91,15542.75,15741.09,17503.67,0,0,, 자본총계(개별),15741.09,16661.38,17140.29,17613.31,17503.67,0,0
