,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익율(%개별),23.32,30.82,29.14,87.6,40.75,28.11,30.24,28.99,33.17,,,, 영업이익율(%개별),30.88,41.74,19.34,39.99,26.6,,
, 개별/연결 순익(%),22.46,53.38,29.74,63.58,81.77,9.4,34.08,18.33,34.47,,,, 개별/연결 순익(%),19.89,51.63,8.99,-34.16,7.44,,
, 연간 주가 상승율,88.58,75.8,28.03,748.4,-52.64,97.45,-27.53,-50.57,102.3,-20.63,,, EPS,116,96.9,117.69,-110.87,232.08,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,3919.33,6901.2,8835.16,75194.5,35615.38,70484.19,51146.86,25315.28,51218.81,40652,,,,,,,,,,
, 주가,5880,10337,13234,112277,53179,105000,76097,37617,76100,60400.03,,,,,,,,,,
, EPS,187.22,143.46,319.23,2665.59,118.53,447.94,268.1,456.81,335.8,335.8,,,,,,,,,,
, BPS,5891.42,6109.48,6232,8715.26,9635.09,9908.77,9716.81,9594.52,9787.38,9787.38,,,,,,,,,,
, EPS증가율(%),184.9,-23.4,122.5,735,-95.6,277.9,-40.1,70.4,-26.5,0,,,,,,,,,,
, BPS증가율(%),0,3.7,2,39.8,10.6,2.8,-1.9,-1.3,2,0,,,,,,,,,,
, PER,31.41,72.05,41.46,42.12,448.67,234.41,283.83,82.35,226.62,179.87,,,,,,,,,,
, PBR,1,1.69,2.12,12.88,5.52,10.6,7.83,3.92,7.78,6.17,,,,,,,,,,
, PSR,19.42,3.13,1.66,9.68,5.35,10.81,7.22,3.1,5.97,4.74,,,,,,,,,,
, ROE,3.18,2.35,5.12,30.59,1.23,4.52,2.76,4.76,3.43,3.43,,,,,,,,,,
, ROA,2.57,1.65,2.87,19.15,0.82,3.2,1.97,3.38,2.45,2.45,,,,,,,,,,
, EV,3940.5,7008.54,9314.69,75738.42,36390.84,70672.65,51215.44,25585.28,51572.51,41006,,,,,,,,,,
, EBITDA,141.04,122.64,188.38,2184.47,318.57,437.55,307.61,443.61,387.1,387.09,,,,,,,,,,
, EV/EBITDA,27.94,57.15,49.45,34.67,114.23,161.52,166.49,57.68,133.23,105.93,,,,,,,,,,
, DPS,0,0,0,423.73,0,185.19,188.68,192,196,196,,,,,,,,,,
, 배당성향(%),0,0,0,15.47,0,40.55,69.01,41.26,57.23,58.37,,,,,,,,,,
, 시가배당율(%),0,0,0,0.38,0,0.18,0.25,0.51,0.26,0.32,,,,,,,,,,
, 차입금비율(%),4.37,4.19,16.76,6.85,3.86,3.76,3.06,7.03,7.81,7.81,,,,,,,,,,
, 부채비율(%),23.23,41.74,77.82,59.53,49.68,41.14,40.34,41.06,40.15,40.15,,,,,,,,,,
, 매출채권회전일수,415.52,70.72,61.18,112.72,68.5,59.39,51.86,39.96,36.87,36.87,,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,40178630,,,,,,,,,,
, 상장주식수 (만주),6665.53,6676.21,6676.11,6697.23,6697.26,6712.78,6721.27,6729.74,6730.46,6730.46,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,201.79,2203.96,5328.86,7766.29,6652.85,6523.24,7079.95,8166.19,8573.83,8573.84,,, 매출액,2186.15,2144,2084.6,2158.44,2186.8,,
, -매출원가,0,0,0,0,0,0,0,0,0,0.01,,, -매출원가,-3389.24,1865,0,1848.7,-3713.69,,
, =매출총이익,201.79,2203.96,5328.86,7766.29,6652.85,6523.24,7079.95,8166.19,8573.83,8573.83,,, =매출총이익,5575.39,279,2084.6,309.74,5900.49,,
, -판매비와관리비,160.32,2135.73,5235.93,6295.59,6502.17,6383.53,6969.98,8004.74,8322.31,8248.81,,, -판매비와관리비,5480.22,193.26,1989.82,345.4,5720.33,,
, =영업이익,132.02,111.85,174.71,2164.15,286.52,390.71,261.55,379.86,325.02,325.02,,, =영업이익,95.17,85.74,94.78,-35.66,180.16,,
, +- 비영업손익,87.06,36.27,93.75,866.62,38.47,194.26,78.23,192.87,48.14,48.14,,, +- 비영업손익,48.86,33.01,31.37,-119.88,103.64,,
, (금융손익),-11.25,-9.12,-23.51,-15.44,0.18,-3.85,-7.71,-15.92,-18.18,-18.18,,, (금융손익),-4.87,-7.17,-3.79,-3.4,-3.82,,
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),-2.14,0.99,2.61,6.51,4.23,-11.38,1.06,1.18,0.29,0.29,,, (외환손익),-0.25,0.46,0.12,-0.01,-0.28,,
, =세전순익,128.54,104.49,186.68,2337.31,189.14,333.98,188.2,354.32,299.66,299.66,,, =세전순익,88.73,78.16,92.45,-44.94,173.99,,
, -법인세,3.73,8.52,-31.94,562.81,109.74,25.8,7.98,46.89,73.7,73.69,,, -법인세,10.66,12.98,13.22,29.69,17.8,,
, =순이익,124.81,95.98,218.62,1774.5,79.4,308.18,180.22,307.43,225.97,225.97,,, =순이익,78.08,65.18,79.23,-74.63,156.19,,
, 지배주주순익,124.79,95.78,213.12,1785.21,79.38,300.69,180.2,307.42,226.01,226.01,,, 지배주주순익,78.07,65.22,79.21,-74.62,156.2,,
, 비지배주주순익,0.02,0.2,5.5,-10.71,0.03,7.49,0.02,0.01,-0.04,-0.04,,, 비지배주주순익,0.01,-0.04,0.02,-0.01,-0.01,,
, 매출원가비중,0,0,0,0,0,0,0,0,0,0,,, 매출원가비중,-155.03,86.99,0,85.65,-169.82,,
, 매출총이익율,100,100,100,100,100,100,100,100,100,100,,, 매출총이익율,255.03,13.01,100,14.35,269.82,,
, 판관비율,79.45,96.9,98.26,81.06,97.74,97.86,98.45,98.02,97.07,96.21,,, 판관비율,250.68,9.01,95.45,16,261.58,,
, 영업이익률,65.42,5.07,3.28,27.87,4.31,5.99,3.69,4.65,3.79,3.79,,, 영업이익률,4.35,4,4.55,-1.65,8.24,,
, 지배주주순이익률,61.84,4.35,4,22.99,1.19,4.61,2.55,3.76,2.64,2.64,,, 지배주주순이익률,3.57,3.04,3.8,-3.46,7.14,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-1.76,-2.35,52.45,469.27,765.23,-336.82,27.01,130.24,138.18,138,,, 영업활동현금흐름,14,-5,84,20,39,,
, 당기순이익,124.81,95.98,218.62,1774.5,79.4,308.18,180.22,307.43,225.97,225.97,,, 당기순이익,78.08,65.18,79.23,-74.63,156.19,,
, 감가상각비,9.02,10.79,13.67,20.32,32.05,46.84,46.06,63.75,62.08,62.07,,, 감가상각비,15.51,16.53,15.59,15.12,14.83,,
, 투자활동현금흐름,-32.14,-83.61,-426.76,548.75,-236.62,-230.29,38.92,-324.53,-67.79,-68,,, 투자활동현금흐름,-7,-13,-3,-50,-2,,
, 유형자산취득,-0.54,-3.31,-2.78,-46.3,-38.1,-21.68,-7.46,-12.45,-10.96,-10.95,,, 유형자산취득,0.18,-2.1,-1.98,-6.26,-0.61,,
, 재무활동현금흐름,32.16,-0.58,527.84,-300.32,-448.52,-61.1,-181.92,90.63,-90.12,-90.12,,, 재무활동현금흐름,-4.19,-8.39,-81.61,44.84,-44.96,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,736.89,1484.58,2711.27,4303.93,3299.93,2612.58,2444.57,2170.79,2157.27,2157.27,,, 1. 유동자산,2170.79,2125.32,2112.7,2161.8,2157.27,,
,    현금성자산,150.82,64.26,220.47,943.92,1025.46,383.6,268.58,167.47,148.49,148.49,,,    현금성자산,167.47,146.29,143.05,159.54,148.49,,
, 매출채권,229.72,427.05,893.23,2398.41,1248.51,1061.35,1005.9,894.14,866.14,866.14,,, 매출채권,894.14,864.43,855.94,894.28,866.14,,
, 재고자산,188.1,706.45,1149.58,925.76,956.67,1077.09,1028.19,1008.83,1101.86,1101.86,,, 재고자산,1008.83,1008.73,1024.95,1015.24,1101.86,,
, 2. 비유동자산,4117.05,4313.65,4716.69,5016.32,6392.55,6775.26,6720.89,6937.53,7074.92,7074.92,,, 2. 비유동자산,6937.53,6926.38,6964.64,6944.07,7074.92,,
, 유형자산,153.3,194.06,235.03,248.23,277.5,270.54,257.18,249.43,242.46,242.46,,, 유형자산,249.43,245.74,241.32,241.86,242.46,,
, 무형자산,27.21,37.56,51.76,71.89,84.73,125.48,111.81,104.11,88.15,88.15,,, 무형자산,104.11,104.14,98.33,92.51,88.15,,
,     투자자산 등,3936.55,4082.04,4429.9,4696.2,6030.33,6379.24,6351.9,6583.98,6744.32,6744.32,,,     투자자산 등,6583.98,6576.5,6624.98,6609.71,6744.32,,
,      * 지분투자,2954.86,3081.06,3570.89,4235.73,5651.69,6022.71,5993.12,6088.4,6172.5,6172.5,,,      * 지분투자,6088.4,6113.34,6144.68,6050.76,6172.5,,
, 1+2= 총자산,4853.94,5798.23,7427.95,9320.24,9692.49,9387.83,9165.46,9108.32,9232.2,9232.2,,, 1+2= 총자산,9108.32,9051.7,9077.34,9105.87,9232.2,,
,    매입채무,449.64,1171.78,2134.47,2113.95,1973.98,1769.23,1535.5,1309.12,1239.32,1239.32,,,    매입채무,1309.12,0,0,0,1239.32,,
, 차입금,171.99,171.59,700,400,250,250,200,454.22,514.29,514.29,,, 차입금,454.22,451.37,497.2,558.94,514.29,,
, 부채총계,915.01,1707.57,3250.83,3477.75,3216.85,2736.31,2634.52,2651.45,2644.86,2644.86,,, 부채총계,2651.45,2664.11,2591.3,2662.17,2644.86,,
, 자본총계,3938.93,4090.66,4177.12,5842.5,6475.64,6651.52,6530.94,6456.87,6587.34,6587.34,,, 자본총계,6456.87,6387.59,6486.04,6443.71,6587.34,,
, 지배주주지분,3926.94,4078.82,4160.55,5836.81,6452.87,6651.54,6530.93,6456.86,6587.36,6587.36,,, 지배주주지분,6456.86,6387.62,6486.05,6443.73,6587.36,,
, 총자산(개별),4285.5,4416.94,4917.31,6209.9,6638.01,6297.59,6087.92,6081.9,6071.04,,,, 총자산(개별),6081.9,6071.97,6033.81,6122.98,6071.04,,
, 부채총계(개별),382.35,416.66,932.16,1169.23,996.62,644.59,525.64,748.36,803.88,,,, 부채총계(개별),748.36,861.51,792.81,842.36,803.88,,
, 자본총계(개별),3903.15,4000.27,3985.15,5040.67,5641.38,5653,5562.28,5333.54,5267.16,,,, 자본총계(개별),5333.54,5210.46,5241,5280.62,5267.16,,
