,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,64701.17,66848.69,77904.63,68715.64,71117.31,92116.52,78677.02,68104.52,65297.93,67662,67662,,,,,,,,,
, 주가,11850,12150,14100,12350,12700,16450,14050,11800,8840,9160,9160,,,,,,,,,
, EPS,2161.78,1542.17,1858.04,2054.24,2067.11,2681.27,3132.7,2782.34,2079.03,2211.41,2389.84,,,,,,,,,
, BPS,25394.27,26081.53,28166.27,30918.35,32054.73,35175.21,37470.92,39264.55,33869.58,36080.82,38470.66,,,,,,,,,
, EPS증가율(%),-18.6,-28.7,20.5,10.6,0.6,29.7,16.8,-11.2,-25.3,6.4,8.1,,,,,,,,,
, BPS증가율(%),0.1,2.7,8,9.8,3.7,9.7,6.5,4.8,-13.7,6.5,6.6,,,,,,,,,
, PER,5.48,7.88,7.59,6.01,6.14,6.14,4.48,4.24,4.25,4.14,3.83,,,,,,,,,
, PBR,0.47,0.47,0.5,0.4,0.4,0.47,0.37,0.3,0.26,0.25,0.24,,,,,,,,,
, PSR,0.68,0.77,0.91,0.86,0.91,1.14,0.87,0.72,0.75,0.83,0.75,,,,,,,,,
, ROE,8.51,5.91,6.6,6.64,6.45,7.62,8.36,7.09,6.14,6.13,6.21,,,,,,,,,
, ROA,0.6,0.4,0.47,0.48,0.45,0.55,0.61,0.5,0.42,0.45,0.48,,,,,,,,,
, EV,64701.17,66848.69,77904.63,68715.64,71117.31,92116.52,78677.02,68104.52,65297.93,67662,67662,,,,,,,,,
, EBITDA,17845.36,13322.41,15738.32,16933.89,17156,22035.69,25590.63,25037.93,24001.8,24001.8,24001.8,,,,,,,,,
, EV/EBITDA,3.63,5.02,4.95,4.06,4.15,4.18,3.07,2.72,2.72,2.82,2.82,,,,,,,,,
, DPS,400,330,430,450,480,617,690,670,471,471,471,,,,,,,,,
, 배당성향(%),21.82,24.19,27.28,25.76,27.28,27.04,23.38,23.83,24.28,21.3,19.71,,,,,,,,,
, 시가배당율(%),3.38,2.72,3.05,3.64,3.78,3.75,4.91,5.68,5.33,5.14,5.14,,,,,,,,,
, 차입금비율(%),682.71,722.65,673.37,646.5,651.25,613.79,654.35,679.37,673.55,673.55,673.55,,,,,,,,,
, 부채비율(%),1322.4,1373.3,1304.56,1286.87,1323.2,1284.07,1272.46,1296.65,1338.28,1338.28,1338.28,,,,,,,,,
, 매출채권회전일수,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 상장주식수 (만주),54600.14,55019.5,55251.51,55640.19,55997.88,55997.88,55997.88,57715.69,73866.44,73866.81,73866.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,94753.63,86941.29,85975.26,79866.26,77789.2,80759.9,90406.08,94885.26,86538.92,81390,90644,, 매출액,23435.48,22741.71,22028.12,20941.2,20827.89,14805,21020
, -매출원가,50070.21,44376.34,40865.17,33556.78,28957.96,28160.36,34083.22,37365.39,30387.43,0,0,, -매출원가,9154.55,8710.9,7798.65,7173.11,6704.77,0,0
, =매출총이익,44683.42,42564.95,45110.09,46309.48,48831.24,52599.54,56322.86,57519.87,56151.49,0,0,, =매출총이익,14280.93,14030.81,14229.47,13768.09,14123.12,0,0
, -판매비와관리비,18593.58,20122.63,20054.7,20967,21545.95,21885.27,22987.04,24094.57,24299.82,0,0,, -판매비와관리비,10311.52,7417.6,9962.67,8925.74,8590.32,0,0
, =영업이익,16122.92,11424.42,13883.31,14996.52,15325.91,20283.23,23964.35,22279.15,21255.16,22769,24811,, =영업이익,3969.41,6613.21,4266.8,4842.35,5532.8,6450,5070
, +- 비영업손익,-626.82,-78.96,-450.34,-301.85,-154.12,-746.97,30.32,123.22,-386.05,0,0,, +- 비영업손익,-246.87,119.29,-70.21,272.7,-707.83,0,0
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,0,0
, (관계기업손익),-23.59,377.91,14.42,238.75,12.85,-134,-90.83,156.69,520.82,0,0,, (관계기업손익),121.1,68.48,24.12,341.46,86.76,0,0
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,0,0
, =세전순익,15496.1,11345.46,13432.97,14694.67,15171.79,19536.26,23994.67,22402.37,20869.11,0,0,, =세전순익,3722.54,6732.5,4196.59,5115.05,4824.97,0,0
, -법인세,3683.54,2803.37,3112.92,3188.99,3525.78,4450.98,6351.89,6259.76,5389.93,0,0,, -법인세,1258.18,1727.66,990.98,1449.26,1222.03,0,0
, =순이익,11812.56,8542.09,10320.05,11505.68,11646.01,15085.28,17642.78,16142.61,15479.18,0,0,, =순이익,2464.36,5004.84,3205.61,3665.79,3602.94,0,0
, 지배주주순익,11803.34,8484.92,10265.98,11429.83,11575.36,15014.54,17542.43,16058.47,15357.05,16335,17653,, 지배주주순익,2447.96,5000.41,3165.88,3611.98,3578.78,4835,3676
, 비지배주주순익,9.22,57.17,54.07,75.85,70.65,70.74,100.35,84.14,122.13,0,0,, 비지배주주순익,16.4,4.43,39.73,53.81,24.16,0,0
, 매출원가비중,52.84,51.04,47.53,42.02,37.23,34.87,37.7,39.38,35.11,0,0,, 매출원가비중,39.06,38.3,35.4,34.25,32.19,0,0
, 매출총이익율,47.16,48.96,52.47,57.98,62.77,65.13,62.3,60.62,64.89,0,0,, 매출총이익율,60.94,61.7,64.6,65.75,67.81,0,0
, 판관비율,19.62,23.15,23.33,26.25,27.7,27.1,25.43,25.39,28.08,0,0,, 판관비율,44,32.62,45.23,42.62,41.24,0,0
, 영업이익률,17.02,13.14,16.15,18.78,19.7,25.12,26.51,23.48,24.56,27.98,27.37,, 영업이익률,16.94,29.08,19.37,23.12,26.56,43.57,24.12
, 지배주주순이익률,12.46,9.76,11.94,14.31,14.88,18.59,19.4,16.92,17.75,20.07,19.48,, 지배주주순이익률,10.45,21.99,14.37,17.25,17.18,32.66,17.49
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,74684.34,-67559.69,-33705.23,-60069.65,-40981.09,31984.75,-103968.9,-113515.5,-79382.21,0,0,, 영업활동현금흐름,-28646,12319,-47772,-57887,13957,0,0
, 당기순이익,11812.56,8542.09,10320.05,11505.68,11646.01,15085.28,17642.78,16142.61,15479.18,0,0,, 당기순이익,2464.36,5004.84,3205.61,3665.79,3602.94,0,0
, 감가상각비,1722.44,1897.99,1855.01,1937.37,1830.09,1752.46,1626.28,2758.78,2746.64,0,0,, 감가상각비,735.57,620.59,689.05,686.79,750.21,0,0
, 투자활동현금흐름,-60147.47,-12666.58,12097.04,-10134.37,-12191.43,-77725.93,-40543.56,-53481.87,-82643.12,0,0,, 투자활동현금흐름,-6960,-2896,-46278,-25032,-8437,0,0
, 유형자산취득,0,0,0,0,0,0,0,0,0,0,0,, 유형자산취득,0,0,0,0,0,0,0
, 재무활동현금흐름,-7550.99,89205.12,10598.48,66536.4,54345.99,44240.42,161969.6,164652,158719.3,0,0,, 재무활동현금흐름,41672.28,-6481.53,78205.14,89330.96,-2335.27,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,10439.34,10195.46,9775.89,8869.25,10318.14,7777.49,8452.59,8628.25,7605.15,0,0,,    현금성자산,8628.25,148642.5,7870.29,8064.06,7605.15,0,0
, 매출채권,0,0,0,0,0,0,0,0,0,0,0,, 매출채권,0,0,0,0,0,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,15098.16,15052.28,15085.83,14843.84,18208.99,18352.15,18833.1,20978.68,21169.52,0,0,, 유형자산,20978.68,21095.01,21309.52,21141.69,21169.52,0,0
, 무형자산,1600.78,2474.81,3372.29,3025.19,2584.27,2136.78,1907.25,3035.8,2847.1,0,0,, 무형자산,3035.8,3031.25,3016.43,3016,2847.1,0,0
,     투자자산 등,-16698.94,-17527.09,-18458.12,-17869.03,-20793.26,-20488.93,-20740.35,-24014.48,-24016.62,0,0,,     투자자산 등,-24014.48,-24126.26,-24325.95,-24157.69,-24016.62,0,0
,      * 지분투자,2874.86,2378.62,2138.14,2125.29,982.23,1616.31,2207.85,7926.64,9063.95,0,0,,      * 지분투자,7926.64,7875.38,8110.03,8245.84,9063.95,0,0
, 1+2= 총자산,1982703,2125828,2197608,2398428,2568514,2740697,2895095,3181111,3616162,3632497,3650150,, 1+2= 총자산,3181111,3268859,3442058,3531677,3616162,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,951648.3,1042717,1053565,1118048,1175336,1215403,1380300,1547382,1693473,0,0,, 차입금,1547382,1541230,1614882,1699063,1693473,0,0
, 부채총계,1843311,1981537,2041145,2225490,2388040,2542680,2684153,2953344,3364738,3364738,3364738,, 부채총계,2953344,3038203,3200266,3281016,3364738,0,0
, 자본총계,139391.9,144290.6,156462.6,172937.9,180474.1,198017.4,210941.8,227766.5,251423.5,0,0,, 자본총계,227766.5,230656.4,241792.3,250661.2,251423.5,0,0
, 지배주주지분,138653.1,143499.3,155622.9,172030.3,179499.7,196973.7,209829.2,226618.1,250182.5,266517.5,284170.5,, 지배주주지분,226618.1,229532,240628,249444.1,250182.5,0,0
, 총자산(개별),1907621,2036808,2079304,2259615,2414784,2561309,2689266,2947738,3349588,0,0,, 총자산(개별),2947738,3024133,3183771,3266468,3349588,0,0
, 부채총계(개별),1770151,1894864,1926478,2091919,2240563,2371263,2488557,2732732,3113627,0,0,, 부채총계(개별),2732732,2806430,2956133,3030966,3113627,0,0
, 자본총계(개별),137469.6,141944.2,152826,167695.2,174221.3,190045.7,200709.2,215005.9,235961.4,0,0,, 자본총계(개별),215005.9,217702.5,227637.1,235502.3,235961.4,0,0
