,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, 영업이익률,12.82,11.93,14.55,16.22,15.02,11.64,9.13,7.67,3.23,9.16,10.5,, 영업이익률,3.44,5.39,3.34,5.15,-0.8,11.72,9.21
, 지배주주순이익률,9.49,8.64,9.79,12.12,11.32,7.69,6.29,4.28,0.79,6.89,7.93,, 지배주주순이익률,-3.7,6.34,1.04,0.88,-4.94,8.92,7.01
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,2755.81,4266.57,5861.11,6275.04,6769.52,5125.63,6466.77,7183.01,5543.59,0,0,, 영업활동현금흐름,2223,617,1119,1540,2267,0,0
, 당기순이익,2692.58,2673.59,3851.34,5847.96,6457.29,3980.03,3348.45,2237.61,218.69,0,0,, 당기순이익,-578.82,669.67,67.39,70.47,-588.84,0,0
, 감가상각비,1016.41,1235.72,1360.55,1468.64,1812.01,2236.71,2661.06,4854.92,4585.25,0,0,, 감가상각비,4854.92,0,0,0,4585.25,0,0
, 투자활동현금흐름,-2538.49,-3488.43,-4907.17,-2169.49,-6096.25,-4008.41,-4139.18,-4032.33,-2064.09,0,0,, 투자활동현금흐름,-1413,-1527,-16,-531,10,0,0
, 유형자산취득,-2226.63,-3068.51,-2629.94,-2135.95,-4935.77,-7672.96,-4037.79,-2187.8,-1582.54,0,0,, 유형자산취득,-511.46,-680.17,-414.02,-418.38,-69.98,0,0
, 재무활동현금흐름,-353.11,491.95,-462.77,-694.2,-1329.76,-1108.6,-1034.45,-3874.37,-2159.87,0,0,, 재무활동현금흐름,-730.75,-488.04,-1113.41,-522.63,-35.79,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,8041.89,9675.74,14272.55,18331.78,21163.46,16774.79,15672.36,18030.64,18257.32,0,0,, 1. 유동자산,18030.64,17058.31,16414.13,17064.73,18257.32,0,0
,    현금성자산,1707.07,2940.12,3425.59,6871.68,6237.04,6041.88,7355.11,6735.8,7937.28,0,0,,    현금성자산,6735.8,5426.93,5404.21,5882.8,7937.28,0,0
, 매출채권,1701.8,1974.28,1966.82,2798.59,2944.56,3246.65,2866.89,3658.84,2837.7,0,0,, 매출채권,3658.84,3527.05,3374.17,3908.22,2837.7,0,0
, 재고자산,2674.33,2827.61,3048.73,3239.38,4098.66,3747.59,4033.05,4525.89,4144.83,0,0,, 재고자산,4525.89,4567.86,4598.56,4291.68,4144.83,0,0
, 2. 비유동자산,22220.04,24342.75,24273.22,26099.23,30652.31,36982.05,38039.01,41859.44,38761.86,0,0,, 2. 비유동자산,41859.44,41991.89,41480.43,40301.03,38761.86,0,0
, 유형자산,17668.07,19360.44,17435.9,18705.76,23586.39,26131.72,27131.28,26618.42,25663.28,0,0,, 유형자산,26618.42,26636.98,26408.44,26196.54,25663.28,0,0
, 무형자산,1212.08,1325.72,1742.38,2116.46,2280.94,2397.35,2541.15,2265.17,2087.74,0,0,, 무형자산,2265.17,2223.73,2185.64,2177.95,2087.74,0,0
,     투자자산 등,3339.89,3656.6,5094.95,5277.01,4784.98,8452.98,8366.58,12975.86,11010.84,0,0,,     투자자산 등,12975.86,13131.18,12886.34,11926.54,11010.84,0,0
,      * 지분투자,50.93,78.86,21.34,23.75,26.56,23.81,23.46,21.6,525.14,0,0,,      * 지분투자,21.6,511.27,512.72,521.04,525.14,0,0
, 1+2= 총자산,30261.93,34018.49,38545.78,44431.01,51815.77,53756.84,53711.37,59890.08,57019.18,60563.18,65151.18,, 1+2= 총자산,59890.08,59050.2,57894.56,57365.76,57019.18,0,0
,    매입채무,1004.05,1153.5,1565.46,1583.53,1658.88,1320.84,1118.33,1724.59,1176.18,0,0,,    매입채무,1724.59,1607.43,1338.3,1210.28,1176.18,0,0
, 차입금,783.26,1596.35,1544.41,1516.17,1477.22,1295.16,1161.4,5648.6,4207.76,0,0,, 차입금,5648.6,5486.53,5219.05,4533.55,4207.76,0,0
, 부채총계,6824.06,8337.17,9762.55,10707.71,12849.45,12003.1,9247.2,14901.67,12375.2,12375.2,12375.2,, 부채총계,14901.67,13973.44,12782.76,12151.77,12375.2,0,0
, 자본총계,23437.87,25681.32,28783.22,33723.31,38966.32,41753.74,44464.17,44988.41,44643.98,0,0,, 자본총계,44988.41,45076.76,45111.8,45213.99,44643.98,0,0
, 지배주주지분,23335.99,25544.06,28587.21,33455.87,38788.27,41537.82,44220.47,44894.97,44678.54,48222.54,52810.54,, 지배주주지분,44894.97,45029.13,45105.02,45232.85,44678.54,0,0
, 총자산(개별),28657.81,31338.66,35007.18,39746.83,46186.5,47862.72,46789.41,49502.34,48976.11,0,0,, 총자산(개별),49502.34,49329.76,48736.3,48981.89,48976.11,0,0
, 부채총계(개별),5207.19,5633.86,6313,6621.89,8134.85,7597.17,4421.3,5748,4791.93,0,0,, 부채총계(개별),5748,5204.47,4247.91,4278,4791.93,0,0
, 자본총계(개별),23450.62,25704.8,28694.18,33124.94,38051.65,40265.55,42368.11,43754.34,44184.19,0,0,, 자본총계(개별),43754.34,44125.29,44488.39,44703.89,44184.19,0,0
