,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, -판매비와관리비,3427.74,3597.08,3559.68,3767.19,4157.51,4093.29,3996.48,4210.08,4213.68,0,0,, -판매비와관리비,1256.58,1069.58,967.8,950.3,1225.99,0,0
, =영업이익,12666.53,14882.07,10719.06,10078.12,9982.14,10351.63,12768.59,13345.14,8988.55,9097,10867,, =영업이익,4203.17,9590.47,-967.32,-2237.11,2602.52,8735,-317
, +- 비영업손익,-7481.26,-13390.93,-6877.9,-7310.34,-17672.48,-22841.55,-6278.8,-12181.38,-11677.53,0,0,, +- 비영업손익,-7572.2,-2465.1,-5632.46,-1675.78,-1904.19,0,0
, (금융손익),-8630.58,-8385.61,-7214.43,-7113.13,-7960.73,-7092.2,-7432.77,-8020.54,-6966.22,0,0,, (금융손익),-2030.72,-2294.1,-1781.13,-1579.45,-1311.54,0,0
, (관계기업손익),1148.57,1183.68,966.25,895.84,1145.18,1493.76,2044.61,1046.67,341.02,0,0,, (관계기업손익),-160.72,-190.44,496.3,146.6,-111.44,0,0
, (외환손익),1125.06,112.62,2278,1245.18,-317.75,-145.3,174.72,353.37,813.68,0,0,, (외환손익),-57.5,17.24,-4.53,-63.41,864.38,0,0
, =세전순익,5185.27,1491.14,3841.16,2767.78,-7690.34,-12489.92,6489.79,1163.76,-2688.98,0,0,, =세전순익,-3369.03,7125.37,-6599.78,-3912.89,698.32,0,0
, -법인세,1564.81,3527.53,-631.07,-424.13,-1565.56,-585.01,955.17,581.07,-1082.15,0,0,, -법인세,-864.25,1706.87,-1599.11,-1070.06,-119.85,0,0
, =순이익,3620.46,-2036.39,4472.23,3191.9,-6124.78,-11917.35,5267.45,582.69,-1606.83,0,0,, =순이익,-2504.78,5418.5,-5000.67,-2842.83,818.17,0,0
, 지배주주순익,3666.75,-2007.07,4472.22,3191.91,-6130.05,-12051.1,5093.5,387.64,-1720.6,2047,3402,, 지배주주순익,-2527.77,5371.99,-5044.85,-2817.33,769.58,6951,-243
, 비지배주주순익,-46.29,-29.32,0,0,5.27,133.75,173.94,195.05,113.77,0,0,, 비지배주주순익,22.99,46.51,44.18,-25.5,48.59,0,0
, 매출원가비중,95.41,95.15,96.17,94.69,93.3,93.49,93.6,92.97,93.66,0,0,, 매출원가비중,92.07,86.62,100,103.8,92.89,0,0
, 매출총이익율,4.59,4.85,3.83,5.31,6.7,6.51,6.4,7.03,6.34,0,0,, 매출총이익율,7.93,13.38,0,-3.8,7.11,0,0
, 판관비율,0.98,0.95,0.95,1.45,1.97,1.85,1.53,1.69,2.02,0,0,, 판관비율,1.82,1.34,2.36,2.8,2.28,0,0
, 영업이익률,3.62,3.91,2.87,3.87,4.73,4.67,4.88,5.34,4.31,4.29,4.85,, 영업이익률,6.1,12.04,-2.36,-6.6,4.84,12.58,-0.69
, 지배주주순이익률,1.05,-0.53,1.2,1.23,-2.9,-5.44,1.95,0.16,-0.83,0.97,1.52,, 지배주주순이익률,-3.67,6.74,-12.32,-8.31,1.43,10.01,-0.53
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,4033.79,13601.33,20302.92,54562.04,47692.78,25075.98,570.86,19858.4,32510.23,0,0,, 영업활동현금흐름,-6884,9666,10590,11580,674,0,0
, 당기순이익,3620.46,-2036.39,4472.23,3191.9,-6124.78,-11917.35,5267.45,582.69,-1606.83,0,0,, 당기순이익,-2504.78,5418.5,-5000.67,-2842.83,818.17,0,0
, 감가상각비,10564.22,11223.29,11472.74,13468.07,16171.62,17155.18,18027.13,17352.57,16367.15,0,0,, 감가상각비,4043.52,4355.98,3838.71,4148.2,4024.27,0,0
, 투자활동현금흐름,-47148.67,-44692.84,-36754.12,-22466.23,-20788.8,-12259.44,-12751.75,-13970.34,-9718.76,0,0,, 투자활동현금흐름,-4395,-2574,-3275,-2030,-1840,0,0
, 유형자산취득,-31872.61,-38137.65,-33667.35,-22689.63,-18407.4,-13463.98,-11470.82,-12231.56,-9118.68,0,0,, 유형자산취득,-3681.97,-1844.07,-2575.29,-1757.9,-2941.42,0,0
, 재무활동현금흐름,44768.19,31255.32,15968.5,-32659.56,-23765.54,-12661.27,9942,-5819.12,-21899.51,0,0,, 재무활동현금흐름,8377.15,-4205.97,-7997.67,-10944.92,1249.06,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,117856.5,122394.5,137913.3,100145.7,86580.41,75821.9,99249.42,92327.65,75278.79,0,0,, 1. 유동자산,92327.65,96429.95,79501.12,62380.76,75278.79,0,0
,    현금성자산,2454.66,2225.66,2094.34,1380.05,4834.83,4412.77,2397.67,2571.01,3317.61,0,0,,    현금성자산,2571.01,5577.22,4842.15,3402.81,3317.61,0,0
, 매출채권,78233.49,71544.68,74643.07,46765.36,46724.34,52079.22,51711.18,49739.01,40938.52,0,0,, 매출채권,49739.01,48896.19,24754.1,21390.94,40938.52,0,0
, 재고자산,18940.16,24932.38,35794.93,17949.65,10699.52,15421.8,31685.52,26452.54,13902.83,0,0,, 재고자산,26452.54,23393.76,29051.38,18660.48,13902.83,0,0
, 2. 비유동자산,288360.6,314269.3,329806.9,323707.7,313839.6,295572.5,297647.5,300790.9,283819,0,0,, 2. 비유동자산,300790.9,299091.2,296474.6,294675.6,283819,0,0
, 유형자산,195829.7,224576.3,250320.8,264554.8,260423.7,247232.5,247640.9,243774.3,231341.4,0,0,, 유형자산,243774.3,245185.8,239847.8,236284.7,231341.4,0,0
, 무형자산,24066.01,20753.32,22342.49,25208.95,24157.34,18139.48,17718.71,17466.28,15947.12,0,0,, 무형자산,17466.28,18387.37,17339.47,16895.91,15947.12,0,0
,     투자자산 등,68464.96,68939.63,57143.68,33943.97,29258.6,30200.49,32287.92,39550.35,36530.39,0,0,,     투자자산 등,39550.35,35518.06,39287.27,41494.97,36530.39,0,0
,      * 지분투자,15794.92,17824.88,17422.43,17271.98,17357.45,14651.21,16179.88,17171.64,15227.33,0,0,,      * 지분투자,17171.64,17353.5,17358.55,17057.87,15227.33,0,0
, 1+2= 총자산,406217.2,436663.8,467720.2,423853.4,400420,371394.4,396896.9,393118.6,359097.8,361144.8,364546.8,, 1+2= 총자산,393118.6,395521.1,375975.7,357056.3,359097.8,0,0
,    매입채무,21897.38,16722.53,25597.27,7318.85,10670.95,10690.39,16284.55,14832.32,9777.32,0,0,,    매입채무,14832.32,11743.27,4207.07,4084.37,9777.32,0,0
, 차입금,269454.3,291436.8,306431.1,280526.9,259578.5,242494.8,261140.7,266590.8,241611.1,0,0,, 차입금,266590.8,269453.5,260697.4,248314.7,241611.1,0,0
, 부채총계,322527.5,347336,370476.5,323284,305689.8,289990.3,311917.1,311653.3,281746.2,281746.2,281746.2,, 부채총계,311653.3,309957.1,295957.4,280110.9,281746.2,0,0
, 자본총계,83689.65,89327.79,97243.75,100569.4,94730.25,81404.14,84979.84,81465.21,77351.55,0,0,, 자본총계,81465.21,85564.08,80018.31,76945.45,77351.55,0,0
, 지배주주지분,83783.33,89327.79,97243.75,100569.4,93602.78,78133.39,81928.23,78533.45,74810.4,76857.4,80259.4,, 지배주주지분,78533.45,82684.56,77157.8,74317.57,74810.4,0,0
, 총자산(개별),393564.7,422718.3,451160.4,403897.7,377450.5,353300.3,377718.5,372595.1,341474.5,0,0,, 총자산(개별),372595.1,373606.7,352978.9,336139.9,341474.5,0,0
, 부채총계(개별),313904.6,337759.8,361498.4,315541.6,298191.2,283706.6,306907.8,305553.1,275887.1,0,0,, 부채총계(개별),305553.1,303697.6,288785.4,273226.9,275887.1,0,0
, 자본총계(개별),79660.12,84958.48,89661.99,88356.1,79259.28,69593.61,70810.74,67042.01,65587.41,0,0,, 자본총계(개별),67042.01,69909.13,64193.48,62912.97,65587.41,0,0
