,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, BPS,11082.92,11526.49,12306.82,12963.57,14721.17,19217.86,25592.66,31365.65,35800.52,44807.01,55371.94,,,,,,,,,
, EPS증가율(%),-58.9,3.4,67,-11,143,147.7,45.8,0.9,-22.1,61.7,17.3,,,,,,,,,
, BPS증가율(%),0,4,6.8,5.3,13.6,30.5,33.2,22.6,14.1,25.2,23.6,,,,,,,,,
, PER,11.25,12.98,16.52,21.97,8.89,8.63,5.65,15.65,15.15,18.21,15.52,,,,,,,,,
, PBR,0.53,0.61,1.22,1.37,1.19,2.18,1.56,3.57,2.36,3.66,2.96,,,,,,,,,
, PSR,0.45,0.49,0.77,0.74,0.61,1.15,0.92,1.89,1.55,2.17,1.77,,,,,,,,,
, ROE,4.75,4.72,7.38,6.23,13.33,25.3,27.7,22.81,15.56,20.1,19.08,,,,,,,,,
, ROA,3.82,3.01,4.33,3.73,9.89,18.72,22.02,16.1,10.49,14.5,14.54,,,,,,,,,
, EV,967.7,1563.14,2991.76,3328.19,2787.11,6991.05,6556.65,17950.66,14604.26,23649,23649,,,,,,,,,
, EBITDA,118.62,118.06,186.18,262.33,526.76,1059.19,1011.23,1809.12,1581.45,1581.46,1581.46,,,,,,,,,
, EV/EBITDA,8.16,13.24,16.07,12.69,5.29,6.6,6.48,9.92,9.23,14.95,14.95,,,,,,,,,
, DPS,100,100,150,200,350,650,650,1000,1000,1000,1000,,,,,,,,,
, 배당성향(%),19.01,18.39,16.52,24.76,17.83,13.37,9.17,13.92,17.86,11.1,9.47,,,,,,,,,
, 시가배당율(%),1.69,1.42,1,1.13,2.01,1.55,1.62,0.89,1.18,0.61,0.61,,,,,,,,,
, 차입금비율(%),3.37,26.86,36.09,29.83,0,0,0,10.96,18.36,18.36,18.36,,,,,,,,,
, 부채비율(%),24.4,56.5,70.25,67.02,34.79,35.19,25.59,41.49,48.23,48.23,48.23,,,,,,,,,
, 매출채권회전일수,58.11,73.9,59.94,51.33,47.76,58.78,46.03,33.02,30.71,30.71,30.71,,,,,,,,,
, 재고자산회전일수,202.75,278.85,312.73,253.76,180.09,198.09,254.57,218.91,212.35,212.35,212.35,,,,,,,,,
, 상장주식수 (만주),1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,2007.63,2223.78,3014.13,3700.12,4389.8,5605.18,6683.49,9103.37,8376.16,11652,14267,, 매출액,3303.93,1659.81,1667.96,1596.48,3451.9,2332,2373
, -매출원가,866.69,905.17,1198.23,1576.17,1833.81,1922.31,2280.55,2933.62,2707.76,0,0,, -매출원가,1037.97,526.7,520.05,515.39,1145.6,0,0
, =매출총이익,1140.94,1318.61,1815.9,2123.95,2555.99,3682.88,4402.94,6169.75,5668.4,0,0,, =매출총이익,2265.96,1133.11,1147.91,1081.09,2306.3,0,0
, -판매비와관리비,1070.87,1246.72,1695.18,1936.36,2099.78,2701.73,3488.38,4662.39,4442.61,0,0,, -판매비와관리비,1560.34,959.91,942.98,954.89,1584.83,0,0
, =영업이익,70.07,71.9,120.72,187.59,456.21,981.15,914.56,1507.36,1225.79,1900,2218,, =영업이익,705.62,173.2,204.93,126.2,721.47,346,326
, +- 비영업손익,29.41,30.59,53.64,-20.07,-45.69,13.64,495.01,2.38,-22.17,0,0,, +- 비영업손익,-6.49,20.73,-6.27,-3.64,-33,0,0
, (금융손익),1.13,0.08,-24.94,-23.61,-9.37,-2.07,14.68,3.1,-18.51,0,0,, (금융손익),-5.93,12.89,-0.35,-2.04,-29.01,0,0
, (관계기업손익),33.18,18.44,17.46,8.4,-34.29,0,0,-1.37,-2.3,0,0,, (관계기업손익),-1.37,0,-0.31,0,-1.98,0,0
, (외환손익),-0.19,-0.08,-0.26,0.35,-1.08,1.79,-1.68,1.98,-20.13,0,0,, (외환손익),-5.44,16.46,-5.6,-2.98,-28.02,0,0
, =세전순익,99.48,102.49,174.36,167.53,410.52,994.79,1409.57,1509.74,1203.62,0,0,, =세전순익,699.14,193.93,198.66,122.57,688.47,0,0
, -법인세,18.46,18.75,34.55,43.12,108.24,245.91,316.58,410.49,350.04,0,0,, -법인세,193.77,56.17,58.02,37.6,198.25,0,0
, =순이익,81.02,83.74,139.81,124.4,302.28,748.88,1092.99,1099.43,853.58,0,0,, =순이익,503.86,137.76,140.64,84.96,490.22,0,0
, 지배주주순익,81.02,83.74,139.81,124.4,302.28,748.88,1091.74,1102,857.95,1387,1627,, 지배주주순익,505.21,138.89,141.92,85.18,491.95,270,252
, 비지배주주순익,0,0,0,0,0,0,1.24,-2.57,-4.36,0,0,, 비지배주주순익,-1.35,-1.13,-1.28,-0.22,-1.73,0,0
, 매출원가비중,43.17,40.7,39.75,42.6,41.77,34.3,34.12,32.23,32.33,0,0,, 매출원가비중,31.42,31.73,31.18,32.28,33.19,0,0
, 매출총이익율,56.83,59.3,60.25,57.4,58.23,65.7,65.88,67.77,67.67,0,0,, 매출총이익율,68.58,68.27,68.82,67.72,66.81,0,0
, 판관비율,53.34,56.06,56.24,52.33,47.83,48.2,52.19,51.22,53.04,0,0,, 판관비율,47.23,57.83,56.53,59.81,45.91,0,0
, 영업이익률,3.49,3.23,4.01,5.07,10.39,17.5,13.68,16.56,14.63,16.31,15.55,, 영업이익률,21.36,10.43,12.29,7.9,20.9,14.84,13.74
, 지배주주순이익률,4.04,3.77,4.64,3.36,6.89,13.36,16.33,12.11,10.24,11.9,11.4,, 지배주주순이익률,15.29,8.37,8.51,5.34,14.25,11.58,10.62
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,82.28,-81.1,-185.93,156.63,558.1,666.42,273.09,1618.38,1546.03,0,0,, 영업활동현금흐름,684,42,285,0,1219,0,0
, 당기순이익,81.02,83.74,139.81,124.4,302.28,748.88,1092.99,1099.43,853.58,0,0,, 당기순이익,503.86,137.76,140.64,84.96,490.22,0,0
, 감가상각비,48.55,46.16,65.46,74.74,70.55,78.04,96.67,301.76,355.66,0,0,, 감가상각비,79.88,85.19,88.44,87.83,94.2,0,0
, 투자활동현금흐름,-108.8,-323.39,-4.53,-46.5,167.23,-387.92,-330.43,-1095.32,-1395.22,0,0,, 투자활동현금흐름,-781,203,-283,39,-1355,0,0
, 유형자산취득,-116.26,-270.02,-153.99,-65.19,-40.12,-107.59,-477.13,-321.44,-198.5,0,0,, 유형자산취득,-107.42,-19.72,-79.38,-27.26,-72.15,0,0
, 재무활동현금흐름,25.7,403.7,191.9,-111.5,-626.4,-53.9,-120.28,-244.58,165.91,0,0,, 재무활동현금흐름,-13.14,-214.71,-36.59,113.19,304.01,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,816.76,1160.1,1551.21,1638.99,1630.67,2546.47,2911.31,4000.51,5221.98,0,0,, 1. 유동자산,4000.51,3292.93,3451.31,4075.11,5221.98,0,0
,    현금성자산,1.58,0.8,2.24,0.88,99.8,322.75,172.95,449.03,753.57,0,0,,    현금성자산,449.03,486.14,451.4,604.15,753.57,0,0
, 매출채권,319.63,450.25,494.96,520.38,574.38,902.69,842.88,823.57,704.83,0,0,, 매출채권,823.57,449.92,433.01,463.28,704.83,0,0
, 재고자산,481.43,691.53,1026.64,1095.8,904.82,1043.28,1590.56,1759.41,1575.31,0,0,, 재고자산,1759.41,1795.39,1690.22,2072.18,1575.31,0,0
, 2. 비유동자산,1306.39,1617.82,1675.42,1695.45,1425.09,1454.48,2047.02,2843.86,2956.31,0,0,, 2. 비유동자산,2843.86,2987.35,2872.3,2896.4,2956.31,0,0
, 유형자산,728.94,842.91,950.67,811.88,772.71,822.14,1401.2,1605.63,1659.02,0,0,, 유형자산,1605.63,1599.64,1641.21,1634.83,1659.02,0,0
, 무형자산,12.32,15.25,13.06,8.6,10.05,33.38,111.16,114.7,256.59,0,0,, 무형자산,114.7,166.96,169.77,165.78,256.59,0,0
,     투자자산 등,565.13,759.66,711.68,874.97,642.33,598.96,534.66,1123.53,1040.7,0,0,,     투자자산 등,1123.53,1220.75,1061.32,1095.79,1040.7,0,0
,      * 지분투자,183.89,234.08,239.54,247.94,0,0,0,48.63,118.69,0,0,,      * 지분투자,48.63,70.53,70.22,69.79,118.69,0,0
, 1+2= 총자산,2123.15,2777.93,3226.62,3334.44,3055.75,4000.95,4958.33,6844.37,8178.29,9565.29,11192.29,, 1+2= 총자산,6844.37,6280.28,6323.61,6971.51,8178.29,0,0
,    매입채무,178.24,273.42,314.55,343.07,329.07,444.21,394.38,571.54,532.43,0,0,,    매입채무,571.54,307.2,342.43,581.37,532.43,0,0
, 차입금,57.6,476.7,684,595.6,0,0,0,530.02,1012.76,0,0,, 차입금,530.02,501.01,473.42,614,1012.76,0,0
, 부채총계,416.39,1002.85,1331.37,1338.05,788.7,1041.39,1010.42,2007.05,2661.05,2661.05,2661.05,, 부채총계,2007.05,1468.58,1363.27,1918.69,2661.05,0,0
, 자본총계,1706.77,1775.08,1895.25,1996.39,2267.06,2959.55,3947.9,4837.32,5517.24,0,0,, 자본총계,4837.32,4811.71,4960.34,5052.82,5517.24,0,0
, 지배주주지분,1706.77,1775.08,1895.25,1996.39,2267.06,2959.55,3941.27,4830.31,5513.28,6900.28,8527.28,, 지배주주지분,4830.31,4800.94,4932.2,5024.82,5513.28,0,0
, 총자산(개별),2080.44,2734.83,3178.29,3279.18,3044.35,3993.69,4872.49,6573.38,8407.51,0,0,, 총자산(개별),6573.38,6046.33,6095.99,6702.42,8407.51,0,0
, 부채총계(개별),416.6,1003.6,1332.12,1339.55,786.7,1042.73,964.34,1675.37,2461.07,0,0,, 부채총계(개별),1675.37,1142.78,1030.4,1472.78,2461.07,0,0
, 자본총계(개별),1663.83,1731.23,1846.18,1939.63,2257.65,2950.96,3908.15,4898.01,5946.44,0,0,, 자본총계(개별),4898.01,4903.56,5065.59,5229.63,5946.44,0,0
