,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,6620,7760,15880,21200,10260,10780,7940,6920,7000,8740,8740,,,,,,,,,
, 주가,16550,19400,39700,53000,25650,26950,19850,17300,17500,21850,21850,,,,,,,,,
, EPS,1315.85,1065.12,1543.85,2585.85,1173.7,1081.28,-1268.8,-6.22,1122.82,2097.5,2465,,,,,,,,,
, BPS,5856.32,6802.08,8273.12,10640.07,11254.45,11891.7,10305.95,9944.72,10533.8,12631.3,15096.3,,,,,,,,,
, EPS증가율(%),6,-19.1,44.9,67.5,-54.6,-7.9,-217.3,99.5,18137.3,86.8,17.5,,,,,,,,,
, BPS증가율(%),0.3,16.1,21.6,28.6,5.8,5.7,-13.3,-3.5,5.9,19.9,19.5,,,,,,,,,
, PER,12.58,18.21,25.71,20.5,21.85,24.92,-15.64,-2779.12,15.59,10.42,8.86,,,,,,,,,
, PBR,2.83,2.85,4.8,4.98,2.28,2.27,1.93,1.74,1.66,1.73,1.45,,,,,,,,,
, PSR,0.59,0.63,1.21,1.34,0.66,0.63,0.46,0.43,0.41,0.52,0.48,,,,,,,,,
, ROE,22.47,15.66,18.66,24.3,10.43,9.09,-12.31,-0.06,10.66,16.61,16.33,,,,,,,,,
, ROA,8.99,6.24,7.88,10.43,3.69,3.62,-4.34,-0.02,4.4,7.59,8.19,,,,,,,,,
, EV,7426.02,8793.93,17274.78,23102.12,12745.93,11738.11,9973.2,9869.05,9119.26,10859,10859,,,,,,,,,
, EBITDA,732.37,720.84,1083.33,1594.03,980.97,813.72,644.92,1264.39,1024.74,1024.74,1024.74,,,,,,,,,
, EV/EBITDA,10.14,12.2,15.95,14.49,12.99,14.43,15.46,7.81,8.9,10.6,10.6,,,,,,,,,
, DPS,120,150,200,250,330,450,450,500,500,500,500,,,,,,,,,
, 배당성향(%),9.12,14.08,12.95,9.67,27.81,40.83,0,0,43.68,23.84,20.28,,,,,,,,,
, 시가배당율(%),0.73,0.77,0.5,0.47,1.29,1.67,2.27,2.89,2.86,2.29,2.29,,,,,,,,,
, 차입금비율(%),104.29,107.52,97.54,99.48,93.12,80.26,102.06,117.58,111.33,111.33,111.33,,,,,,,,,
, 부채비율(%),149.92,150.79,136.71,133.12,125.45,108.53,137.64,159.22,142.33,142.33,142.33,,,,,,,,,
, 매출채권회전일수,22.51,22.41,21.79,34.22,44.33,37.77,41.61,37.8,31.09,31.09,31.09,,,,,,,,,
, 재고자산회전일수,58.34,58.94,53.69,50.91,75.62,66.68,81.23,78.21,54.68,54.68,54.68,,,,,,,,,
, 상장주식수 (만주),4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,11295.64,12386.95,13131.78,15865.08,15476.55,17113.33,17126.86,16149.59,16982.62,16969,18329,, 매출액,1900.77,3940.96,4536.03,6360.81,2144.82,3715,3884
, -매출원가,9061.79,10104.27,10427.49,12258.61,12471.83,13209.58,13259.61,13755.33,14779.73,0,0,, -매출원가,2665.19,3184.54,3807.82,5189.92,2597.44,0,0
, =매출총이익,2233.85,2282.69,2704.28,3606.47,3004.72,3903.76,3867.25,2394.26,2202.9,0,0,, =매출총이익,-764.42,756.42,728.21,1170.89,-452.62,0,0
, -판매비와관리비,1603.04,1680.91,1772.83,2182.88,2188.61,3338.35,3480.96,1545.37,1554.25,0,0,, -판매비와관리비,-980.37,704.32,743.03,667.06,-560.14,0,0
, =영업이익,630.82,601.78,931.45,1423.59,816.12,565.41,386.29,848.89,648.64,859,1023,, =영업이익,215.95,52.1,-14.82,503.83,107.52,110,156
, +- 비영업손익,74.89,-7.19,-89.85,-50.91,-184.38,154.08,-864.74,-262.02,55.35,0,0,, +- 비영업손익,10.29,-262.19,122.53,45.21,149.79,0,0
, (금융손익),3.57,19.42,33.28,32.15,15.55,-48.63,-68.26,-96.24,-53.34,0,0,, (금융손익),-14.31,-25.04,-25.28,-12.25,9.23,0,0
, (관계기업손익),0,0,0,0,0,0,0,0,1.26,0,0,, (관계기업손익),0,0,0,0,1.26,0,0
, (외환손익),82.75,3.86,-87.23,-186.4,-82.94,190.78,-115.79,-93.93,63.51,0,0,, (외환손익),73.35,-93.1,39.43,42.76,74.43,0,0
, =세전순익,705.71,594.58,841.6,1372.67,631.74,719.49,-478.45,586.86,703.99,0,0,, =세전순익,226.24,-210.09,107.71,549.05,257.32,0,0
, -법인세,179.69,170.2,225.47,337.16,171.9,258.52,19.57,168.59,-75.77,0,0,, -법인세,48.98,-33.22,33.95,131.63,-208.13,0,0
, =순이익,526.02,424.39,616.13,1035.52,459.84,460.97,-498.02,-172.68,356.72,0,0,, =순이익,-413.69,-176.87,73.76,417.42,42.41,0,0
, 지배주주순익,526.34,426.05,617.54,1034.34,469.48,432.51,-507.52,-2.49,449.13,839,986,, 지배주주순익,-285.04,-158.79,87.37,421.82,98.73,101,140
, 비지배주주순익,-0.32,-1.66,-1.42,1.18,-9.64,28.46,9.5,-170.18,-92.42,0,0,, 비지배주주순익,-128.65,-18.08,-13.61,-4.4,-56.32,0,0
, 매출원가비중,80.22,81.57,79.41,77.27,80.59,77.19,77.42,85.17,87.03,0,0,, 매출원가비중,140.22,80.81,83.95,81.59,121.1,0,0
, 매출총이익율,19.78,18.43,20.59,22.73,19.41,22.81,22.58,14.83,12.97,0,0,, 매출총이익율,-40.22,19.19,16.05,18.41,-21.1,0,0
, 판관비율,14.19,13.57,13.5,13.76,14.14,19.51,20.32,9.57,9.15,0,0,, 판관비율,-51.58,17.87,16.38,10.49,-26.12,0,0
, 영업이익률,5.58,4.86,7.09,8.97,5.27,3.3,2.26,5.26,3.82,5.06,5.58,, 영업이익률,11.36,1.32,-0.33,7.92,5.01,2.96,4.02
, 지배주주순이익률,4.66,3.44,4.7,6.52,3.03,2.53,-2.96,-0.02,2.64,4.94,5.38,, 지배주주순이익률,-15,-4.03,1.93,6.63,4.6,2.72,3.6
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,407.8,270.82,964.1,144.82,569.2,717.7,-213.59,879.31,506.83,0,0,, 영업활동현금흐름,475,337,-1252,929,493,0,0
, 당기순이익,526.02,424.39,616.13,1035.52,459.84,460.97,-498.02,-172.68,356.72,0,0,, 당기순이익,-413.69,-176.87,73.76,417.42,42.41,0,0
, 감가상각비,101.55,119.06,151.88,170.44,164.85,248.31,258.63,415.5,376.1,0,0,, 감가상각비,90.37,87.57,97.84,86.13,104.57,0,0
, 투자활동현금흐름,-732.52,-595.09,-828.26,-552.24,-502.92,-1294.68,-250.92,-154.31,-35.61,0,0,, 투자활동현금흐름,-170,0,235,-182,-88,0,0
, 유형자산취득,-220.04,-222.63,-296.87,-360.06,-426.55,-247.48,-306.46,-437.27,-282.05,0,0,, 유형자산취득,-124.86,-88.93,-88.16,-50.44,-54.52,0,0
, 재무활동현금흐름,265.3,448.67,131.27,1236.95,421.3,-671,197.99,-269.77,-309.94,0,0,, 재무활동현금흐름,-437.12,-634.76,1276.44,-117.31,-834.31,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,3977.99,4495.58,4363.62,5728.92,7570.02,8183.7,8258.54,7396.72,6589.19,0,0,, 1. 유동자산,7396.72,6679.82,8309.79,8435.43,6589.19,0,0
,    현금성자산,199.46,317.01,586.79,1407.15,1925.14,625.12,360.55,817.42,967.26,0,0,,    현금성자산,817.42,521.06,779.95,1403.47,967.26,0,0
, 매출채권,696.59,760.69,784.12,1487.54,1879.78,1771.03,1952.24,1672.64,1446.38,0,0,, 매출채권,1672.64,1648.56,2403.53,2427.14,1446.38,0,0
, 재고자산,1448.43,1631.75,1533.71,1709.97,2584.01,2413.33,2950.97,2947.31,2214.26,0,0,, 재고자산,2947.31,2979.48,3227.79,2924.18,2214.26,0,0
, 2. 비유동자산,1879.13,2328.25,3468.72,4192.8,5136.82,3776.88,3448.76,4397.83,3621.36,0,0,, 2. 비유동자산,4397.83,4581.05,4111.41,4308.33,3621.36,0,0
, 유형자산,772.69,946.86,1143.8,1075.99,1893.61,1729.21,1823.57,1855.04,1335.98,0,0,, 유형자산,1855.04,1931.55,1924.18,1920.9,1335.98,0,0
, 무형자산,73.89,82.39,73.53,30.81,731.98,709.07,280.43,79.3,67.72,0,0,, 무형자산,79.3,79.01,78.54,77.24,67.72,0,0
,     투자자산 등,1032.55,1299,2251.39,3086,2511.23,1338.6,1344.75,2463.49,2217.66,0,0,,     투자자산 등,2463.49,2570.49,2108.69,2310.19,2217.66,0,0
,      * 지분투자,0,0,0,0,0,0,0,0,19.59,0,0,,      * 지분투자,0,20,20,20,19.59,0,0
, 1+2= 총자산,5857.12,6823.84,7832.34,9921.72,12706.84,11960.58,11707.29,11794.56,10210.56,11049.56,12035.56,, 1+2= 총자산,11794.56,11260.87,12421.2,12743.76,10210.56,0,0
,    매입채무,433.79,423.97,407.83,472.48,589.83,507.44,501.62,576.26,474.72,0,0,,    매입채무,576.26,0,0,0,474.72,0,0
, 차입금,2444.14,2925.48,3227.55,4233.84,5248.39,4603.71,5027.86,5350.05,4691.06,0,0,, 차입금,5350.05,4954.98,6264.46,6092.08,4691.06,0,0
, 부채총계,3513.55,4102.86,4523.44,5665.69,7070.72,6224.8,6780.72,7244.52,5997.04,5997.04,5997.04,, 부채총계,7244.52,7044.04,8169.59,8007.24,5997.04,0,0
, 자본총계,2343.57,2720.98,3308.9,4256.03,5636.12,5735.79,4926.58,4550.04,4213.52,0,0,, 자본총계,4550.04,4216.84,4251.61,4736.52,4213.52,0,0
, 지배주주지분,2342.53,2720.83,3309.25,4256.03,4501.78,4756.68,4122.38,3977.89,4213.52,5052.52,6038.52,, 지배주주지분,3977.89,3671.66,3721.14,4210.1,4213.52,0,0
, 총자산(개별),5005.4,5703,6595.96,8901.69,9543.33,9198.17,8508.87,8644.07,8655.08,0,0,, 총자산(개별),8644.07,7968.76,9351.48,9483.08,8655.08,0,0
, 부채총계(개별),2612.21,2812.17,3012.79,4414.28,4809.91,4240.17,4411.57,4606.18,4410.67,0,0,, 부채총계(개별),4606.18,4211.81,5508.27,5285.87,4410.67,0,0
, 자본총계(개별),2393.19,2890.83,3583.17,4487.41,4733.42,4958,4097.3,4037.89,4244.41,0,0,, 자본총계(개별),4037.89,3756.95,3843.21,4197.2,4244.41,0,0
