,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
, EBITDA,6.98,-7.45,-223.8,-58.54,8.96,-55.73,-53.52,-60.99,-52.43,-52.42,,,,,,,,,,
, EV/EBITDA,99.56,-92.31,-3.8,-7.62,56.52,-10.84,-12.23,-18.9,-35.32,-81.69,,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),272.34,394.52,-187.23,25.93,87.96,100.29,124.91,91.57,105.39,105.39,,,,,,,,,,
, 부채비율(%),483.3,722.45,-357.87,35.65,109.83,112.18,142.05,102.16,111.72,111.72,,,,,,,,,,
, 매출채권회전일수,361.64,120.04,96.72,48.82,89.25,69.79,3.39,5.79,371.23,371.16,,,,,,,,,,
, 재고자산회전일수,50.57,16.29,0.37,36.01,19.43,38.03,16.35,17.02,9.9,9.9,,,,,,,,,,
, 상장주식수 (만주),1008.06,1342.84,1551.56,2239.2,2239.2,3617.96,5021.12,9335.19,15328.75,15329.52,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,472.54,1372.93,1141.12,145.64,331.82,321.4,296.37,156.98,49.78,49.79,,, 매출액,19.76,6.72,6.86,10.94,25.27,,
, -매출원가,397.17,1283.11,1249.21,176.58,313.98,348.16,316.3,182.95,78.91,78.92,,, -매출원가,21.36,9.79,25.38,16.54,27.21,,
, =매출총이익,75.36,89.83,-108.09,-30.94,17.84,-26.76,-19.93,-25.97,-29.13,-29.13,,, =매출총이익,-1.6,-3.07,-18.52,-5.6,-1.94,,
, -판매비와관리비,70.12,110.95,122.59,32.82,14.12,35.51,46.61,53.17,48.11,48.1,,, -판매비와관리비,11.25,11.35,9.92,13.75,13.08,,
, =영업이익,5.25,-21.12,-230.68,-63.76,3.73,-62.26,-66.55,-79.13,-77.24,-77.23,,, =영업이익,-12.85,-14.42,-28.44,-19.35,-15.02,,
, +- 비영업손익,13.42,-144.58,-196.97,1.18,-7.34,-7.56,-60.82,-17.07,-132.32,-132.32,,, +- 비영업손익,-12.55,-2.31,-2.54,2.15,-129.62,,
, (금융손익),-9.64,-27.99,-36.51,40.42,-3.53,-6.73,-12.03,-13.04,-9.14,-9.14,,, (금융손익),-3.73,-2.03,-6.01,1.5,-2.6,,
, (관계기업손익),0,0,0,0,0,0,0,0,-0.05,-0.05,,, (관계기업손익),0,0,0,0,-0.05,,
, (외환손익),0,1.15,-2.5,-0.38,0.85,0.32,-2.05,-0.19,-1.1,-1.1,,, (외환손익),1.02,-0.02,-1.01,-0.07,0,,
, =세전순익,18.67,-165.7,-427.65,-62.58,-3.61,-69.82,-127.37,-96.2,-209.56,-209.57,,, =세전순익,-25.41,-16.74,-30.98,-17.21,-144.64,,
, -법인세,6.57,0,21.59,4.61,-0.65,-0.18,4.14,1.21,-0.73,-0.73,,, -법인세,0.21,0.01,0.05,0,-0.79,,
, =순이익,12.1,-165.7,-449.24,-77.24,-23.84,-78.62,-133.32,-98.71,-208.83,-208.83,,, =순이익,-25.63,-16.74,-31.03,-17.21,-143.85,,
, 지배주주순익,13.16,-161.39,-433.22,-77.24,-23.84,-78.62,-125.28,-99.96,-207.88,-207.89,,, 지배주주순익,-25.58,-17.11,-32.16,-16.35,-142.27,,
, 비지배주주순익,-1.06,-4.31,-16.02,0,0,0,-8.04,1.25,-0.95,-0.94,,, 비지배주주순익,-0.05,0.37,1.13,-0.86,-1.58,,
, 매출원가비중,84.05,93.46,109.47,121.24,94.62,108.33,106.72,116.54,158.52,158.51,,, 매출원가비중,108.1,145.68,369.97,151.19,107.68,,
, 매출총이익율,15.95,6.54,-9.47,-21.24,5.38,-8.33,-6.72,-16.54,-58.52,-58.51,,, 매출총이익율,-8.1,-45.68,-269.97,-51.19,-7.68,,
, 판관비율,14.84,8.08,10.74,22.54,4.26,11.05,15.73,33.87,96.65,96.61,,, 판관비율,56.93,168.9,144.61,125.69,51.76,,
, 영업이익률,1.11,-1.54,-20.22,-43.78,1.12,-19.37,-22.46,-50.41,-155.16,-155.11,,, 영업이익률,-65.03,-214.58,-414.58,-176.87,-59.44,,
, 지배주주순이익률,2.78,-11.76,-37.96,-53.03,-7.18,-24.46,-42.27,-63.68,-417.6,-417.53,,, 지배주주순이익률,-129.45,-254.61,-468.8,-149.45,-563,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,71.92,-47.59,-58.67,-178.2,-67.66,-86.47,-18.64,-75.1,-153.85,-154,,, 영업활동현금흐름,15,-3,1,-15,-137,,
, 당기순이익,12.1,-165.7,-449.24,-77.24,-23.84,-78.62,-133.32,-98.71,-208.83,-208.83,,, 당기순이익,-25.63,-16.74,-31.03,-17.21,-143.85,,
, 감가상각비,1.73,13.67,6.88,5.22,5.23,6.53,13.03,18.14,24.81,24.81,,, 감가상각비,4.24,5.82,6.31,6.18,6.5,,
, 투자활동현금흐름,-240.48,-203.9,-3.57,30.2,-14.46,1.89,-64.87,-158.53,-241.07,-241,,, 투자활동현금흐름,-57,-43,-101,19,-116,,
, 유형자산취득,-1.9,-53.25,-17.51,-11.38,-19.49,-7.67,-4.87,-167.49,-17.05,-17.05,,, 유형자산취득,-114.06,-12.12,0.6,-5.38,-0.15,,
, 재무활동현금흐름,213.81,201.7,65.36,153.72,75.8,136.12,34.76,233.3,439.56,439.56,,, 재무활동현금흐름,45.77,47.2,96.23,17.41,278.72,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,695.96,685.38,338.02,52.84,135.06,194.69,100.2,99.74,253.18,253.18,,, 1. 유동자산,99.74,95.28,98.45,138.44,253.18,,
,    현금성자산,54.98,5.41,8.51,6.5,0.17,51.22,17.64,17.32,61.96,61.96,,,    현금성자산,17.32,18.31,14.97,36.37,61.96,,
, 매출채권,468.19,451.51,302.39,19.48,81.14,61.45,2.75,2.49,50.63,50.63,,, 매출채권,2.49,5.89,4.14,32.22,50.63,,
, 재고자산,55.03,57.27,1.26,17.42,16.71,36.28,14.17,8.53,2.14,2.14,,, 재고자산,8.53,14.57,3.46,3.36,2.14,,
, 2. 비유동자산,249.98,270.47,270.31,129.37,107.76,102.78,281.26,371.96,505.62,505.62,,, 2. 비유동자산,371.96,398.92,462.41,471.48,505.62,,
, 유형자산,63.46,60.63,56.13,49.59,65.37,67.86,245.97,303.41,147.67,147.67,,, 유형자산,303.41,309.69,203.03,203.48,147.67,,
, 무형자산,73.96,53.76,25.36,17.5,19.06,17.71,25.1,15.1,3.1,3.1,,, 무형자산,15.1,15.91,15.53,23.23,3.1,,
,     투자자산 등,112.56,156.08,188.82,62.28,23.33,17.21,10.2,53.45,354.85,354.85,,,     투자자산 등,53.45,73.31,243.85,244.78,354.85,,
,      * 지분투자,0,0,0,0,0,0,0,0,56.92,56.92,,,      * 지분투자,0,0,0,0,56.92,,
, 1+2= 총자산,945.94,955.85,608.33,182.21,242.82,297.47,381.45,471.7,758.8,758.8,,, 1+2= 총자산,471.7,494.2,560.86,609.93,758.8,,
,    매입채무,121.47,113.12,100.33,1.78,6.44,5.58,0.32,1.29,2.9,2.9,,,    매입채무,1.29,0.36,0.98,0.67,2.9,,
, 차입금,441.65,458.51,441.7,34.83,101.79,140.59,196.85,213.67,377.73,377.73,,, 차입금,213.67,214.79,213.09,231.99,377.73,,
, 부채총계,783.77,839.63,844.24,47.89,127.09,157.27,223.86,238.36,400.41,400.41,,, 부채총계,238.36,230.5,233.2,249.04,400.41,,
, 자본총계,162.17,116.22,-235.91,134.33,115.72,140.19,157.59,233.33,358.4,358.4,,, 자본총계,233.33,263.7,327.66,360.89,358.4,,
, 지배주주지분,152.22,109.49,-227.16,134.33,115.72,140.19,143,220.04,322.67,322.67,,, 지배주주지분,220.04,250.03,312.87,345.9,322.67,,
, 총자산(개별),462.81,593.28,237.84,182.21,242.82,297.47,253.14,389.91,628.34,,,, 총자산(개별),389.91,413.36,480.41,533.58,628.34,,
, 부채총계(개별),309.03,438.74,474.49,47.89,127.09,157.27,102.08,171.09,307.66,,,, 부채총계(개별),171.09,164.44,168.43,181.49,307.66,,
, 자본총계(개별),153.78,154.55,-236.66,134.33,115.72,140.19,151.05,218.82,320.67,,,, 자본총계(개별),218.82,248.92,311.98,352.08,320.67,,
